,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0931685,-1.0934318,"('unsociable', 'sociable')",-1.5926181,-1.5603236,-0.5980107,-0.6023718,-1.0945992,-1.0853758,0.0092234
1,-0.06489649,-0.08537506,"('unfriendly', 'friendly')",0.30079922,0.21416445,1.5009732,1.3375092,0.5789587,0.4887662,-0.0901925
2,0.14588763,0.23046635,"('unlikable', 'likable')",0.51163226,0.5677529,0.66021836,0.66839474,0.4392461,0.4888713,0.0496252
3,-0.39050257,-0.116125435,"('repellent', 'pleasant')",-0.24700828,-0.048484534,0.7624803,0.8708409,0.0416565,0.2354103,0.1937538
4,-0.18623014,-0.29776725,"('disliked', 'liked')",0.45545694,0.35585678,-7.303574,-7.5024714,-2.3447825,-2.4814606,-0.1366781
5,0.30310878,0.21376881,"('distant', 'outgoing')",-0.37322614,-0.49162507,-0.6502464,-0.790646,-0.2401212,-0.3561674,-0.1160462
6,0.8680831,0.83469844,"('distant', 'open')",0.0946783,0.013684124,-0.30328372,-0.46154886,0.2198259,0.1289446,-0.0908813
7,-0.5159813,-0.3669812,"('insensitive', 'sensitive')",-0.69895303,-0.51782364,0.2453112,0.32662374,-0.3232077,-0.1860604,0.1371473
8,-0.54658985,-0.5386351,"('unaffectionate', 'affectionate')",-0.4877495,-0.5689435,0.6050799,0.4703788,-0.1430865,-0.2123999,-0.0693134
9,0.3212767,0.40791556,"('unaffectionate', 'caring')",-0.6309827,-0.64264077,1.0582751,1.0042737,0.249523,0.2565161,0.0069931
10,-1.4435354,-1.2093219,"('unsympathetic', 'sympathetic')",-2.2390437,-2.0292685,-0.73156154,-0.6186941,-1.4713802,-1.2857614,0.1856188
11,-1.230989,-1.1704662,"('unhelpful', 'helpful')",-1.6572092,-1.5155514,1.3095474,1.4278544,-0.5262169,-0.4193877,0.1068292
12,-0.53798944,-0.38014865,"('unsupportive', 'supportive')",-0.70570296,-0.55238014,-2.2609384,-2.2849073,-1.1682103,-1.0724787,0.0957316
13,-1.8630903,-1.8096284,"('impolite', 'polite')",-1.5010226,-1.3942347,-1.2136664,-1.0920417,-1.5259264,-1.4319684,0.093958
14,-0.339533,-0.2935179,"('antisocial', 'social')",-0.41741312,-0.3328415,0.0393059,0.047209956,-0.2392134,-0.1930498,0.0461636
15,0.1473959,-0.0987162,"('boring', 'funny')",0.5821566,0.4473073,-0.047454704,-0.12575133,0.2273659,0.0742799,-0.153086
16,-0.4191339,-0.49677747,"('unpopular', 'popular')",-0.26132345,-0.39748934,0.12949869,0.012990981,-0.1836529,-0.2937586,-0.1101057
17,0.46804217,0.5123028,"('nasty', 'nice')",-0.69448626,-0.69013816,-0.6034573,-0.59027773,-0.2766338,-0.2560377,0.0205961
18,-0.6025829,-0.4445479,"('disagreeable', 'welcoming')",-0.025087178,0.08813806,-0.6172133,-0.70600295,-0.4149611,-0.3541376,0.0608235
19,-0.53661084,-0.42074063,"('inhospitable', 'hospitable')",-0.49436677,-0.42861524,-0.8058127,-0.79643226,-0.6122634,-0.5485961,0.0636673
20,-0.4687855,-0.37541455,"('rough', 'thoughtful')",0.09140066,0.19733217,0.81714195,0.84552276,0.1465857,0.2224801,0.0758944
21,-0.7780443,-0.6504174,"('immoral', 'moral')",-0.43180513,-0.28341275,-0.73117656,-0.54820997,-0.6470087,-0.4940134,0.1529953
22,-1.5051547,-1.449738,"('untrustworthy', 'trustworthy')",-0.7231026,-0.63688534,-1.036356,-0.99266064,-1.0882045,-1.0264281,0.0617764
23,-0.625935,-0.5208731,"('insincere', 'sincere')",-1.1475599,-0.998923,5.7793055,5.8343773,1.3352702,1.4381936,0.1029234
24,-0.16492373,-0.092595726,"('dishonest', 'honest')",-1.2422813,-1.2419884,0.4671829,0.45262218,-0.3133407,-0.2939873,0.0193534
25,0.91207135,0.8697963,"('egoistic', 'altruistic')",0.5007721,0.38731506,1.5797524,1.5326039,0.997532,0.9299051,-0.0676269
26,1.3767995,1.3431668,"('hardhearted', 'benevolent')",1.2808638,1.1653845,2.0204601,1.9337251,1.5593745,1.4807588,-0.0786157
27,0.555495,0.6435636,"('hardhearted', 'softhearted')",-0.4968223,-0.48577696,1.0852103,0.9754244,0.3812943,0.377737,-0.0035573
28,-0.40111277,-0.44545192,"('disloyal', 'loyal')",-0.88787544,-0.95721906,1.0822227,1.0196209,-0.0689218,-0.1276834,-0.0587616
29,-0.60222197,-0.7824481,"('unfair', 'fair')",-0.018859431,-0.08825615,-0.26148793,-0.42371038,-0.2941898,-0.4314715,-0.1372817
30,-1.7341784,-1.6307465,"('intolerant', 'tolerant')",-1.5595999,-1.5133693,0.4593022,0.47178617,-0.9448254,-0.8907766,0.0540488
31,0.3529532,0.36690384,"('evil', 'good')",0.6799608,0.6536226,-0.5467098,-0.7094726,0.162068,0.1036846,-0.0583834
32,-0.61405766,-0.5442219,"('unkind', 'kind')",-0.63754034,-0.60559154,0.47866964,0.4169592,-0.2576428,-0.2442847,0.0133581
33,0.3674839,0.20097569,"('wrong', 'right')",1.0476779,0.92808175,-0.46743557,-0.5540115,0.3159087,0.191682,-0.1242267
34,-0.66203964,-0.5206872,"('mean', 'honorable')",-0.80788696,-0.67433023,5.2737174,5.4750996,1.2679303,1.4266941,0.1587638
35,0.1667684,-0.14291891,"('corrupt', 'incorrupt')",-0.11989527,-0.3870217,-0.22739454,-0.45786816,-0.0601738,-0.3292696,-0.2690958
36,-0.012900267,-0.15417081,"('hostile', 'amicable')",0.09720332,-0.043388695,-0.08656129,-0.30302474,-0.0007527,-0.1668614,-0.1661087
37,0.08454715,0.11647197,"('fake', 'genuine')",-0.47966087,-0.42646506,-0.043674883,-0.07344341,-0.1462629,-0.1278122,0.0184507
38,-0.585887,-0.6254262,"('untruthful', 'truthful')",-0.51335305,-0.4824579,-0.41282782,-0.395745,-0.5040226,-0.5012097,0.0028129
39,0.51359165,0.60827196,"('exploitative', 'cooperative')",0.7433235,0.899864,0.41809115,0.5244083,0.5583354,0.6775148,0.1191794
40,0.5989443,0.60749936,"('stingy', 'generous')",0.40503332,0.40832907,-1.9293723,-2.143716,-0.3084649,-0.3759626,-0.0674977
41,-1.1737012,-1.1080525,"('unforgiving', 'forgiving')",-0.14639644,-0.05293995,-0.07697847,-0.20900917,-0.465692,-0.4566672,0.0090248
42,0.3322682,0.41312462,"('unreliable', 'reliable')",0.23015831,0.3823464,-3.2581766,-3.2239227,-0.8985833,-0.8094839,0.0890994
43,-0.61264175,-0.42830813,"('irresponsible', 'responsible')",-1.7601355,-1.584693,0.047103196,0.13200149,-0.7752247,-0.6269998,0.1482249
44,0.17222726,0.1325885,"('prejudiced', 'unprejudiced')",-0.61189383,-0.5549406,-1.1671451,-1.2076966,-0.5356039,-0.5433495,-0.0077456
45,-1.8120638,-1.6294237,"('incompetent', 'competent')",-1.4512769,-1.2445879,-0.40005744,-0.38558894,-1.2211328,-1.0865335,0.1345993
46,-1.7694745,-1.6383814,"('uncompetitive', 'competitive')",-0.8396258,-0.615856,-1.4415354,-1.3330648,-1.3502119,-1.1957674,0.1544445
47,-0.8843782,-0.8072445,"('stupid', 'smart')",-0.35046452,-0.26057035,5.593011,5.7184052,1.4527227,1.5501968,0.0974741
48,-1.1914841,-1.1517577,"('unintelligent', 'intelligent')",-0.75764924,-0.73911387,0.47072828,0.51809645,-0.4928017,-0.4575917,0.03521
49,-1.7800609,-1.7525756,"('unable', 'able')",-1.0713623,-0.87618506,-0.8272002,-0.750547,-1.2262078,-1.1264359,0.0997719
50,-0.87188256,-0.91190046,"('clumsy', 'skillful')",-0.038075764,-0.02785663,-0.31952778,-0.42712414,-0.4098287,-0.4556271,-0.0457984
51,-1.5998868,-1.6384692,"('uneducated', 'educated')",-0.7158633,-0.7581504,-0.00872504,-0.03295233,-0.774825,-0.8098573,-0.0350323
52,1.4182856,1.1891394,"('irrational', 'rational')",0.28082973,0.030086458,0.32382283,0.11893753,0.6743127,0.4460545,-0.2282582
53,-0.79026854,-0.7606597,"('uncreative', 'creative')",-0.25766912,-0.19605461,0.37189454,0.24670208,-0.2253477,-0.2366707,-0.011323
54,-1.2447907,-1.246306,"('incapable', 'capable')",-0.25185874,-0.18307218,0.5030516,0.5112245,-0.3311993,-0.3060512,0.0251481
55,-2.675575,-2.4870937,"('incompetent', 'clever')",-1.856821,-1.673559,-0.085098304,0.031731352,-1.5391647,-1.3763072,0.1628575
56,-0.36007756,-0.2929331,"('impractical', 'practical')",-0.15942883,-0.019424057,-0.68409586,-0.5802258,-0.4012008,-0.2975277,0.1036731
57,-1.571706,-1.5828348,"('unimaginative', 'imaginative')",-0.46368977,-0.35845125,-3.2915015,-3.3036232,-1.7756325,-1.7483031,0.0273294
58,-0.15913284,-0.23088011,"('undiscriminating', 'discriminating')",0.5381306,0.6052195,0.011731125,-0.059495278,0.130243,0.104948,-0.025295
59,0.74992,0.6104984,"('foolish', 'wise')",0.6232018,0.4857413,0.19435607,0.13192984,0.5224926,0.4093899,-0.1131027
60,-1.8420662,-1.6216903,"('inefficient', 'efficient')",-1.3827343,-1.1380084,-0.6013432,-0.34562665,-1.2753812,-1.0351084,0.2402728
61,-0.72378784,-0.8132072,"('illogical', 'logical')",-0.5922451,-0.6616657,0.3928875,0.29438493,-0.3077151,-0.393496,-0.0857809
62,-1.2941471,-1.1257384,"('incompetent', 'brilliant')",-1.0480589,-0.80156815,-0.05329871,0.14247642,-0.7985016,-0.5949434,0.2035582
63,-0.8286582,-0.7542014,"('unperceptive', 'insightful')",-0.63076717,-0.45458177,-0.10863215,0.0013016202,-0.5226858,-0.4024938,0.120192
64,-0.72219014,-0.751349,"('shy', 'confident')",-1.0133215,-1.0752786,-6.64334,-6.662888,-2.7929506,-2.8298384,-0.0368878
65,-1.1970744,-1.2242763,"('insecure', 'secure')",-0.87387264,-0.9008285,-0.3694148,-0.20291607,-0.813454,-0.776007,0.037447
66,0.13731055,0.10463531,"('inactive', 'active')",0.06988753,0.037389107,0.46190292,0.37478676,0.2230337,0.1722704,-0.0507633
67,1.2256274,1.1576688,"('doubtful', 'determined')",-0.4281881,-0.45403698,-0.50910896,-0.52126056,0.0961101,0.0607904,-0.0353197
68,-0.7293676,-0.7322939,"('dependent', 'independent')",-1.0735602,-1.084755,-1.3793426,-1.388339,-1.0607568,-1.0684626,-0.0077058
69,1.6166705,1.4580271,"('lazy', 'industrious')",1.4597635,1.3515589,-0.6048205,-0.7040071,0.8238712,0.7018596,-0.1220116
70,-1.1294787,-0.9814095,"('lethargic', 'energetic')",-0.78037876,-0.6050777,-0.1589184,-0.058014765,-0.689592,-0.5481673,0.1414247
71,0.36809963,0.35233924,"('diffident', 'self-confident')",-0.16324952,-0.22407937,0.34202003,0.29398596,0.18229,0.1407486,-0.0415414
72,0.13854025,0.14944017,"('unambitious', 'ambitious')",0.051615622,0.043042075,-0.38972974,-0.3444818,-0.0665246,-0.0506665,0.0158581
73,1.4415562,1.4368095,"('helpless', 'self-reliant')",0.23691255,0.13584533,-3.466259,-3.5104458,-0.5959301,-0.6459303,-0.0500002
74,0.30331185,0.48807183,"('undedicated', 'dedicated')",-0.039237764,0.13976172,-0.49706158,-0.5466444,-0.0776625,0.0270631,0.1047256
75,-0.44920602,-0.5492865,"('meek', 'impulsive')",-0.12127523,-0.13419953,-0.5909113,-0.611217,-0.3871309,-0.4315677,-0.0444368
76,-0.67427486,-0.5476472,"('anxious', 'daring')",-0.48042515,-0.25832435,-0.30430228,-0.21924709,-0.4863341,-0.3417395,0.1445946
77,-1.7250061,-1.6192763,"('unmotivated', 'motivated')",-0.8751088,-0.71858805,-1.4043571,-1.1615053,-1.3348239,-1.1664565,0.1683674
78,-0.8792691,-0.76935583,"('nonresilient', 'resilient')",-0.39080098,-0.2557944,-0.2061417,-0.13276848,-0.4920706,-0.3859729,0.1060977
79,0.61310637,0.5006926,"('wavering', 'unwavering')",-0.25502056,-0.2427403,-0.53812444,-0.58659434,-0.0600129,-0.1095473,-0.0495344
80,0.0638598,0.04230352,"('dominated', 'dominating')",0.00642851,0.09627932,-0.71125424,-0.55542344,-0.2136553,-0.1389469,0.0747084
81,-2.237751,-2.2720265,"('submissive', 'aggressive')",-1.3619481,-1.4010183,-0.940359,-0.7381393,-1.5133527,-1.4703946,0.0429581
82,-2.1023545,-2.0060751,"('poor', 'rich')",-0.82207197,-0.73229945,6.1025043,6.1266646,1.0593592,1.12943,0.0700708
83,-0.23360613,-0.29382092,"('powerless', 'powerful')",-0.21672176,-0.20305246,-1.0202248,-0.9855335,-0.4901842,-0.4941356,-0.0039514
84,0.108918235,-0.08474396,"('inferior', 'superior')",0.2855333,0.16576678,0.5663144,0.4778222,0.3202553,0.1862817,-0.1339736
85,1.074669,0.968204,"('insignificant', 'prestigious')",0.5476841,0.4240694,-0.15162691,-0.316871,0.490242,0.3584675,-0.1317745
86,-1.4473338,-1.3858094,"('uninfluential', 'influential')",-0.8389879,-0.88814765,-0.66637063,-0.7244579,-0.9842308,-0.9994717,-0.0152409
87,-0.7083804,-0.77612984,"('unsuccessful', 'successful')",0.121499375,0.10209693,0.5637382,0.62154084,-0.0077143,-0.0174974,-0.0097831
88,-0.30875546,-0.39980033,"('low', 'eminent')",-0.69749415,-0.7357841,-0.28779766,-0.29582268,-0.4313491,-0.4771357,-0.0457866
