,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.78348005,-0.89046407,"('unsociable', 'sociable')",-0.41674787,-0.4726994,-0.34960467,-0.51883495,-0.19782788,-0.2857082,-0.4369151,-0.5419266,-0.1050115
1,1.2957392,1.34547,"('unfriendly', 'friendly')",1.4367943,1.442699,0.20743564,0.013420187,1.3614341,1.219137,1.0753508,1.0051816,-0.0701692
2,-0.21081474,-0.14665958,"('unlikable', 'likable')",0.56349385,0.6408564,1.8562353,1.9118266,0.7330999,0.85158354,0.7355036,0.8144017,0.0788981
3,-1.2557012,-1.1399778,"('repellent', 'pleasant')",-1.1987445,-1.087819,0.4651053,0.51625204,0.24957669,0.24026337,-0.434941,-0.3678204,0.0671206
4,-0.7527745,-0.79819936,"('disliked', 'liked')",0.6811564,0.57951903,-0.03877992,-0.17458612,-5.4519157,-5.6010776,-1.3905784,-1.4985859,-0.1080075
5,1.0631604,1.1767524,"('distant', 'outgoing')",1.4040184,1.5368458,-0.5910902,-0.5591546,-0.42255962,-0.38887346,0.3633823,0.4413926,0.0780103
6,0.4714479,0.6177754,"('distant', 'open')",1.0910757,1.2067543,-0.83830094,-0.836636,0.25707683,0.22156362,0.2453249,0.3023643,0.0570394
7,-0.04921636,-0.033795293,"('insensitive', 'sensitive')",-0.66605085,-0.6148233,0.12206146,0.06196453,0.30819407,0.3051247,-0.0712529,-0.0703823,0.0008706
8,0.49526232,0.5963794,"('unaffectionate', 'affectionate')",1.001722,1.0201286,-0.47775316,-0.53984386,0.09148707,0.009870958,0.2776795,0.2716338,-0.0060457
9,1.6684828,1.781244,"('unaffectionate', 'caring')",1.5985109,1.6381142,0.11249198,0.019136488,1.0033023,0.9595764,1.0956969,1.0995178,0.0038209
10,0.29484802,0.34691563,"('unsympathetic', 'sympathetic')",-1.2731664,-1.2204591,-1.1125798,-1.179054,-0.21880881,-0.30010685,-0.5774268,-0.5881761,-0.0107493
11,0.438279,0.49830824,"('unhelpful', 'helpful')",0.25748158,0.29679325,-0.8412458,-0.87969947,2.10094,2.099742,0.4888637,0.503786,0.0149223
12,1.2053089,1.39553,"('unsupportive', 'supportive')",1.1187577,1.2858943,0.0130402595,0.095528364,-1.4409415,-1.4435803,0.2240414,0.3333431,0.1093017
13,0.190732,0.09450837,"('impolite', 'polite')",-0.63206446,-0.57726216,-0.047813736,-0.043387048,0.011891492,0.0050624833,-0.1193137,-0.1302696,-0.0109559
14,-0.2340588,-0.3321923,"('antisocial', 'social')",-0.846519,-0.8954066,1.3121166,1.3074025,-0.69440246,-0.671728,-0.1157159,-0.1479811,-0.0322652
15,0.3483455,0.23446095,"('boring', 'funny')",0.60594535,0.49037436,-0.7616033,-0.80127937,0.24179694,0.21288478,0.1086211,0.0341102,-0.0745109
16,-0.82257897,-0.81769574,"('unpopular', 'popular')",0.04939498,0.060239702,-0.8086857,-0.78244764,0.14636262,0.1295991,-0.3588768,-0.3525761,0.0063007
17,-0.91171116,-0.855703,"('nasty', 'nice')",0.10373468,0.18413693,-0.718111,-0.673382,-0.50491405,-0.466302,-0.5077504,-0.4528125,0.0549379
18,0.32136434,0.4150827,"('disagreeable', 'welcoming')",0.33368376,0.40890083,0.3060734,0.3013987,-0.3652333,-0.41022953,0.1489721,0.1787882,0.0298161
19,0.33380133,0.37446976,"('inhospitable', 'hospitable')",0.3843658,0.45025605,-0.5795784,-0.56293565,-0.24101967,-0.20173821,-0.0256077,0.015013,0.0406207
20,0.10013209,0.13390432,"('rough', 'thoughtful')",-0.6024026,-0.60762435,-0.18549436,-0.09631367,0.86319286,0.83879685,0.043857,0.0671908,0.0233338
21,-0.05352325,-0.13406828,"('immoral', 'moral')",-1.1437662,-1.176668,0.26923355,0.25457168,-0.6681819,-0.6919661,-0.3990594,-0.4370327,-0.0379733
22,-0.7883158,-0.85075647,"('untrustworthy', 'trustworthy')",-0.86260337,-0.9308367,-0.26931325,-0.3564176,-1.0884403,-1.1360494,-0.7521682,-0.8185151,-0.0663469
23,0.6693558,0.7409544,"('insincere', 'sincere')",-0.43363136,-0.36750245,-0.261664,-0.4178382,4.983505,4.916532,1.2393913,1.2180364,-0.0213549
24,0.5236928,0.55880636,"('dishonest', 'honest')",-0.2056114,-0.17167482,-0.4083974,-0.46886206,0.56773126,0.5018427,0.1193538,0.105028,-0.0143258
25,0.38754615,0.34081522,"('egoistic', 'altruistic')",1.1147137,1.059757,1.0193716,1.017953,1.3750865,1.3359001,0.9741795,0.9386063,-0.0355732
26,0.7515553,0.7650944,"('hardhearted', 'benevolent')",0.40169084,0.38765785,1.4426321,1.4023726,1.6766286,1.586225,1.0681267,1.0353374,-0.0327893
27,0.18811664,0.3289009,"('hardhearted', 'softhearted')",0.3065675,0.45322877,0.15318406,0.1460639,1.2996839,1.1728791,0.486888,0.5252682,0.0383802
28,-0.18252629,-0.3683321,"('disloyal', 'loyal')",-0.040900994,-0.20635289,-0.109706774,-0.31388813,1.1091229,0.94542533,0.1939972,0.0142131,-0.1797841
29,0.3117213,0.28670004,"('unfair', 'fair')",0.059820697,0.07582912,-0.90820944,-0.86526483,-0.57989913,-0.6571856,-0.2791417,-0.2899803,-0.0108386
30,0.91784453,0.8680413,"('intolerant', 'tolerant')",0.10320769,0.18995841,1.1800206,1.1196134,1.0020431,0.9812977,0.800779,0.7897277,-0.0110513
31,-0.6351058,-0.52380246,"('evil', 'good')",0.38933146,0.48573452,-0.84864604,-0.82486933,-1.4069828,-1.4621629,-0.6253508,-0.581275,0.0440758
32,1.473181,1.4724405,"('unkind', 'kind')",0.26870108,0.29419804,0.6632764,0.5629193,1.0608764,0.97923464,0.8665087,0.8271981,-0.0393106
33,1.4486682,1.3887843,"('wrong', 'right')",1.7557219,1.7362627,0.87414587,0.9320388,-0.57735515,-0.56399155,0.8752952,0.8732736,-0.0020216
34,0.016692601,0.19787219,"('mean', 'honorable')",0.14387271,0.381843,0.16600533,0.2549795,5.7985888,5.90182,1.5312898,1.6841288,0.152839
35,0.5466447,0.4434663,"('corrupt', 'incorrupt')",1.2093295,1.0883166,-0.7090506,-0.6945867,0.06894347,-0.08790179,0.2789668,0.1873236,-0.0916432
36,-0.06267646,-0.08748822,"('hostile', 'amicable')",0.7489804,0.6890494,-0.21906365,-0.3749206,0.4177416,0.25654647,0.2212455,0.1207968,-0.1004487
37,0.12666345,0.18849052,"('fake', 'genuine')",-0.39027372,-0.35805705,-0.24490958,-0.19948438,0.09041482,0.07328494,-0.1045263,-0.0739415,0.0305848
38,0.24575624,0.33052254,"('untruthful', 'truthful')",0.28668493,0.36569607,-0.4827977,-0.5007308,-0.026980888,-0.051359273,0.0056656,0.0360321,0.0303665
39,1.7056302,1.7093658,"('exploitative', 'cooperative')",1.58115,1.6109737,0.32577184,0.4008848,0.011730041,0.034077767,0.9060705,0.9388256,0.0327551
40,0.86090595,0.87465745,"('stingy', 'generous')",1.0264648,1.052666,0.45714766,0.42726073,-1.3928814,-1.5094634,0.2379093,0.2112801,-0.0266292
41,-0.59477484,-0.50913244,"('unforgiving', 'forgiving')",-0.261791,-0.22433665,0.26153505,0.17984204,0.37971738,0.29173937,-0.0538284,-0.0654719,-0.0116435
42,-0.45283142,-0.33083373,"('unreliable', 'reliable')",-1.2236179,-1.1062971,0.60507923,0.63275874,-2.7998998,-2.8482547,-0.9678175,-0.9131567,0.0546608
43,0.04713155,0.22834656,"('irresponsible', 'responsible')",-0.10789951,0.11813901,-1.0045027,-0.94078636,0.24782893,0.26172504,-0.2043604,-0.0831439,0.1212165
44,-1.0064175,-0.9486251,"('prejudiced', 'unprejudiced')",-0.42051026,-0.27780092,-0.436191,-0.31002152,-1.5411956,-1.49148,-0.8510786,-0.7569818,0.0940968
45,-1.5803573,-1.4775075,"('incompetent', 'competent')",-1.5344865,-1.3867342,-0.7972536,-0.9595883,-0.7589493,-0.86133075,-1.1677617,-1.1712902,-0.0035285
46,-0.6837946,-0.6226004,"('uncompetitive', 'competitive')",-0.78177804,-0.68165874,0.2179448,0.23442352,-0.079422094,-0.14643532,-0.3317625,-0.3040677,0.0276948
47,0.11981963,0.21701664,"('stupid', 'smart')",-0.018089835,0.11934421,0.6149894,0.65898955,4.9298725,5.0694175,1.4116479,1.516192,0.1045441
48,0.32758787,0.2262465,"('unintelligent', 'intelligent')",0.03117622,-0.013675895,-0.3922071,-0.374304,0.3068697,0.2709872,0.0683567,0.0273135,-0.0410432
49,-0.48474625,-0.4036985,"('unable', 'able')",-0.18912776,-0.03721659,-0.87654966,-0.8166394,-0.5043126,-0.433322,-0.513684,-0.4227191,0.0909649
50,0.116337925,0.14664742,"('clumsy', 'skillful')",0.67799497,0.64150697,0.22270274,0.16780843,-0.09253608,-0.1975718,0.2311249,0.1895977,-0.0415272
51,-0.86514765,-0.98874134,"('uneducated', 'educated')",-0.89013445,-1.1271338,0.5576092,0.45646086,0.64762306,0.5781686,-0.1375125,-0.2703115,-0.132799
52,0.06333126,-0.12450299,"('irrational', 'rational')",1.1921046,0.9285761,-0.62653697,-0.7299024,-0.30933115,-0.43810242,0.0798919,-0.0909829,-0.1708748
53,1.3203003,1.3302032,"('uncreative', 'creative')",0.2538717,0.22723071,0.031247757,-0.032602176,0.99214166,0.8830211,0.6493903,0.6019632,-0.0474271
