,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.5638097,0.40565512,"('unsociable', 'sociable')",0.15266053,-0.02622018,0.3582351,0.1897175,-0.1685176
1,-1.182148,-1.2648195,"('unfriendly', 'friendly')",1.2619855,1.1539394,0.0399188,-0.0554401,-0.0953589
2,1.0554599,1.0605625,"('unlikable', 'likable')",0.8193833,0.792006,0.9374216,0.9262843,-0.0111373
3,0.774818,0.8267929,"('repellent', 'pleasant')",0.8713243,0.8988016,0.8230711,0.8627973,0.0397262
4,-0.06570603,-0.13318582,"('disliked', 'liked')",-6.4466643,-6.5630283,-3.2561853,-3.3481071,-0.0919218
5,-0.9514337,-0.9296984,"('distant', 'outgoing')",-0.75312215,-0.73211604,-0.8522779,-0.8309072,0.0213707
6,-1.3252193,-1.3131926,"('distant', 'open')",-0.888067,-0.8664235,-1.1066432,-1.089808,0.0168352
7,0.21331763,0.1692256,"('insensitive', 'sensitive')",0.40655804,0.39440647,0.3099378,0.281816,-0.0281218
8,-1.3376637,-1.3728372,"('unaffectionate', 'affectionate')",0.2260749,0.17714743,-0.5557944,-0.5978449,-0.0420505
9,-0.896067,-0.99583244,"('unaffectionate', 'caring')",0.69392765,0.6510279,-0.1010697,-0.1724023,-0.0713326
10,-0.20068006,-0.2701305,"('unsympathetic', 'sympathetic')",-0.6167763,-0.66040576,-0.4087282,-0.4652681,-0.0565399
11,0.40517855,0.34021547,"('unhelpful', 'helpful')",1.5707569,1.5526444,0.9879677,0.9464299,-0.0415378
12,0.018781539,0.023461843,"('unsupportive', 'supportive')",-2.1797,-2.231021,-1.0804592,-1.1037796,-0.0233204
13,0.38229758,0.2891374,"('impolite', 'polite')",-0.7398856,-0.77751046,-0.178794,-0.2441865,-0.0653925
14,1.7103714,1.6711698,"('antisocial', 'social')",0.5435615,0.43488526,1.1269665,1.0530275,-0.073939
15,0.17372715,0.08436157,"('boring', 'funny')",0.20393041,0.17173885,0.1888288,0.1280502,-0.0607786
16,-0.47803798,-0.48435166,"('unpopular', 'popular')",0.40663242,0.34256026,-0.0357028,-0.0708957,-0.0351929
17,0.042481653,0.08714315,"('nasty', 'nice')",-0.48723972,-0.4876752,-0.222379,-0.200266,0.022113
18,-0.9885814,-1.0183245,"('disagreeable', 'welcoming')",-0.39892113,-0.49019176,-0.6937513,-0.7542582,-0.0605069
19,-0.52371264,-0.5073687,"('inhospitable', 'hospitable')",-0.6583144,-0.6449611,-0.5910136,-0.5761649,0.0148487
20,0.90799993,0.91001534,"('rough', 'thoughtful')",0.97637093,0.98084223,0.9421854,0.9454288,0.0032434
21,1.1901816,1.1599684,"('immoral', 'moral')",0.097119175,0.08997095,0.6436504,0.6249697,-0.0186807
22,0.5154608,0.44332036,"('untrustworthy', 'trustworthy')",-0.80376077,-0.8664793,-0.14415,-0.2115795,-0.0674295
23,0.33004138,0.2664246,"('insincere', 'sincere')",5.75699,5.7096457,3.0435157,2.9880352,-0.0554805
