,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
0,-0.8209094,-1.0474824,"('unsociable', 'sociable')",0.16439335,0.093346514,-0.73943955,-0.7685676,-0.4653185,-0.5742345,-0.108916
1,1.1604961,1.0192906,"('unfriendly', 'friendly')",1.7965885,1.7049922,3.065433,2.9309838,2.0075059,1.8850889,-0.122417
2,-0.2558994,-0.29677916,"('unlikable', 'likable')",0.12085065,0.0965651,0.35768148,0.4615032,0.0742109,0.0870964,0.0128855
3,-1.0024686,-1.0018951,"('repellent', 'pleasant')",-1.6623894,-1.6571282,0.32093665,0.38978192,-0.7813071,-0.7564138,0.0248933
4,0.090253584,-0.01641103,"('disliked', 'liked')",-0.16216315,-0.20463252,-7.388541,-7.454838,-2.4868169,-2.5586271,-0.0718102
5,1.426419,1.4032416,"('distant', 'outgoing')",1.2639714,1.247188,0.90066457,0.8857922,1.1970184,1.1787407,-0.0182777
6,1.4814636,1.5020583,"('distant', 'open')",1.6273096,1.5863522,1.1393207,1.0976645,1.4160314,1.3953582,-0.0206732
7,-0.9233693,-0.85703486,"('insensitive', 'sensitive')",-0.8745552,-0.730091,0.075608596,0.20231716,-0.5741053,-0.4616029,0.1125024
8,0.032188796,0.040203676,"('unaffectionate', 'affectionate')",0.53758097,0.5172218,1.3675233,1.2820946,0.6457644,0.6131734,-0.032591
9,1.1852825,1.2033222,"('unaffectionate', 'caring')",0.9708283,0.9438897,1.7084037,1.674696,1.2881715,1.2739693,-0.0142022
10,-0.70300627,-0.67910606,"('unsympathetic', 'sympathetic')",-0.9954277,-0.9272736,-1.3759477,-1.2680671,-1.0247939,-0.958149,0.0666449
11,-1.4658511,-1.425231,"('unhelpful', 'helpful')",-0.4976775,-0.46243685,1.2814208,1.3800541,-0.2273693,-0.1692046,0.0581647
12,0.47376877,0.51065826,"('unsupportive', 'supportive')",0.75904375,0.8199298,-2.05086,-2.0266511,-0.2726825,-0.232021,0.0406615
13,-1.0009527,-1.0020766,"('impolite', 'polite')",0.0061503574,-0.030576581,-0.8843341,-0.8661884,-0.6263788,-0.6329472,-0.0065684
14,-0.8267035,-0.8075091,"('antisocial', 'social')",-0.8040647,-0.80819285,-1.0337476,-0.9712758,-0.8881719,-0.8623259,0.025846
15,0.4803113,0.4426779,"('boring', 'funny')",0.50345796,0.4770764,0.5092525,0.5658864,0.4976739,0.4952135,-0.0024604
16,-1.3881465,-1.4409838,"('unpopular', 'popular')",-1.1979128,-1.1383874,0.2484455,0.2916458,-0.7792046,-0.7625751,0.0166295
17,-1.40324,-1.3263787,"('nasty', 'nice')",-0.67881644,-0.656989,-0.2842775,-0.20429154,-0.788778,-0.7292198,0.0595582
18,-0.9062919,-0.8558007,"('disagreeable', 'welcoming')",-0.24268663,-0.20812821,-0.48765954,-0.51180464,-0.545546,-0.5252445,0.0203015
19,0.95144475,0.9100906,"('inhospitable', 'hospitable')",0.35977867,0.28856868,0.6246005,0.61146206,0.6452746,0.6033738,-0.0419008
