,newfield_male,newfield_female,tuple,exploration_male,exploration_female,co_male,co_female,average_male,average_female,female-male
0,-1.165459,-1.2112207,"('unsociable', 'sociable')",0.08760833,0.044556376,0.13188717,0.02820567,-0.3153212,-0.3794862,-0.064165
1,-1.2915916,-1.565868,"('unfriendly', 'friendly')",0.5436918,0.30370203,1.5600765,1.4224558,0.2707255,0.0534299,-0.2172956
2,0.05419898,0.08105718,"('unlikable', 'likable')",1.2625531,1.2493423,0.8330194,1.0173491,0.7165905,0.7825829,0.0659924
3,-0.20241864,-0.19237831,"('repellent', 'pleasant')",0.058004998,0.07310851,0.46531355,0.5086359,0.1069666,0.1297887,0.0228221
4,0.061845217,-0.016780835,"('disliked', 'liked')",-0.40664554,-0.4562167,-7.36546,-7.3240085,-2.5700868,-2.599002,-0.0289152
5,-0.9924494,-0.99825555,"('distant', 'outgoing')",-0.9768969,-0.9871193,-0.62643903,-0.56662166,-0.8652618,-0.8506656,0.0145962
6,-1.1185436,-1.1586324,"('distant', 'open')",-0.86909336,-0.94672066,-0.62096393,-0.57560545,-0.8695337,-0.8936528,-0.0241191
7,-0.62259495,-0.5462341,"('insensitive', 'sensitive')",0.606795,0.65384334,0.3166885,0.31285995,0.1002962,0.1401564,0.0398602
8,-0.85203356,-1.0702344,"('unaffectionate', 'affectionate')",0.22939801,0.08510405,0.68519014,0.5919746,0.0208515,-0.1310519,-0.1519034
9,-0.9210191,-1.1015911,"('unaffectionate', 'caring')",0.98952264,0.87839323,1.0697533,1.0361836,0.3794189,0.2709952,-0.1084237
10,-1.0995057,-1.1477803,"('unsympathetic', 'sympathetic')",0.19366062,0.12632562,0.06829379,-0.04745882,-0.2791837,-0.3563045,-0.0771208
11,-0.50822794,-0.4262502,"('unhelpful', 'helpful')",0.50770515,0.5859348,2.2526338,2.2501652,0.7507037,0.8032833,0.0525796
12,-0.15800129,-0.15621021,"('unsupportive', 'supportive')",0.7341125,0.7828958,-1.9494368,-1.8933573,-0.4577752,-0.4222239,0.0355513
13,0.2466756,0.3698993,"('impolite', 'polite')",0.5533302,0.6107553,0.2112188,0.2550785,0.3370749,0.411911,0.0748361
14,0.0701774,0.121602744,"('antisocial', 'social')",0.59244454,0.63611156,0.06536162,0.014498945,0.2426612,0.2574044,0.0147432
15,0.090108536,0.046091586,"('boring', 'funny')",0.38217396,0.3549773,0.2885122,0.3008726,0.2535982,0.2339805,-0.0196177
16,-0.27160957,-0.28543586,"('unpopular', 'popular')",-0.19285932,-0.08588068,-0.04962285,0.009668089,-0.1713639,-0.1205495,0.0508144
17,-0.4248178,-0.347365,"('nasty', 'nice')",-1.2707845,-1.1426771,-0.31266567,-0.26029268,-0.6694226,-0.5834449,0.0859777
18,-0.22413547,-0.16077304,"('disagreeable', 'welcoming')",-0.19098508,-0.16011198,-0.986068,-0.96130997,-0.4670629,-0.4273983,0.0396646
19,-2.2415273,-2.142486,"('inhospitable', 'hospitable')",-3.0518174,-3.037875,-0.68842554,-0.59225917,-1.9939233,-1.9242067,0.0697166
20,-0.92541456,-0.83658767,"('rough', 'thoughtful')",-0.091284126,0.018988281,0.29114866,0.2837253,-0.24185,-0.1779581,0.0638919
21,-0.53944564,-0.41130424,"('immoral', 'moral')",0.42656994,0.45056707,-0.6685242,-0.52001745,-0.2604666,-0.1602515,0.1002151
22,0.10715309,0.07634114,"('untrustworthy', 'trustworthy')",0.13869542,0.09851239,-0.23463976,-0.24670584,0.0037362,-0.0239508,-0.027687
23,-0.71639526,-0.73644847,"('insincere', 'sincere')",0.9138498,0.92455447,6.3855424,6.2772274,2.1943323,2.1551112,-0.0392211
24,-0.22496647,-0.25902912,"('dishonest', 'honest')",0.6498538,0.6341654,1.1178845,1.0491489,0.5142573,0.4747617,-0.0394956
25,-0.3429344,-0.43849763,"('egoistic', 'altruistic')",0.27248305,0.2861215,0.9264614,0.8924358,0.2853367,0.2466865,-0.0386502
26,-0.3238373,-0.53721744,"('hardhearted', 'benevolent')",1.4652601,1.2331241,1.5546526,1.3711791,0.8986918,0.6890286,-0.2096632
27,-1.9073333,-1.9019867,"('hardhearted', 'softhearted')",-0.6505961,-0.64993554,0.77221763,0.66376805,-0.5952372,-0.6293848,-0.0341476
28,-0.28073177,-0.39451033,"('disloyal', 'loyal')",0.3496452,0.24887706,1.0237694,0.9093014,0.3642276,0.254556,-0.1096716
29,-0.33399728,-0.3176337,"('unfair', 'fair')",-0.72015727,-0.6734129,-0.8169049,-0.89103836,-0.6236865,-0.6273617,-0.0036752
30,-0.5450262,-0.47652632,"('intolerant', 'tolerant')",1.4359215,1.4217242,0.58952856,0.74890894,0.4934746,0.5647023,0.0712277
31,-1.2081974,-1.2828429,"('evil', 'good')",-1.7112014,-1.7437333,-1.2650198,-1.2787572,-1.3948062,-1.435111,-0.0403048
32,-1.356999,-1.4111146,"('unkind', 'kind')",-0.24930587,-0.32128373,1.04967,0.89873576,-0.185545,-0.2778875,-0.0923425
33,0.24676672,0.26210847,"('wrong', 'right')",1.0669246,1.0685048,-0.74655545,-0.6972195,0.1890453,0.2111313,0.022086
34,-0.9796072,-0.95568824,"('mean', 'honorable')",-0.11014525,-0.04019709,5.2900343,5.377375,1.400094,1.4604966,0.0604026
35,0.0004665982,-0.04176693,"('corrupt', 'incorrupt')",-1.578956,-1.5489669,-0.8104667,-0.84273887,-0.7963187,-0.8111575,-0.0148388
36,-0.64005005,-0.8926206,"('hostile', 'amicable')",-1.6569827,-1.8212017,-0.52121484,-0.56506306,-0.9394159,-1.0929618,-0.1535459
37,-0.7395902,-0.6907139,"('fake', 'genuine')",-0.34209317,-0.336428,-0.11843667,-0.15064354,-0.40004,-0.3925951,0.0074449
38,0.0022309963,-0.0811106,"('untruthful', 'truthful')",0.82193154,0.8570509,0.17087781,0.26295474,0.3316801,0.3462983,0.0146182
39,-0.3072371,-0.113473274,"('exploitative', 'cooperative')",-0.7656927,-0.5072436,0.39691147,0.47893813,-0.2253395,-0.0472596,0.1780799
40,0.2680421,0.2610811,"('stingy', 'generous')",0.14063895,0.11407153,-2.790815,-2.8265297,-0.7940447,-0.8171257,-0.023081
41,-0.8019934,-0.8523033,"('unforgiving', 'forgiving')",-0.12738267,-0.1727876,0.25493532,0.3130245,-0.2248136,-0.2373555,-0.0125419
42,0.8598224,0.90615284,"('unreliable', 'reliable')",0.568044,0.54285514,-2.8184083,-2.7430284,-0.4635139,-0.4313401,0.0321738
43,-0.6028159,-0.5487643,"('irresponsible', 'responsible')",1.0475367,1.0979135,0.8713723,0.91392165,0.4386977,0.4876903,0.0489926
44,0.7805861,0.8545923,"('prejudiced', 'unprejudiced')",-0.64211947,-0.5997099,-1.2110769,-1.1827664,-0.3575367,-0.3092947,0.048242
45,-0.68510544,-0.7918143,"('incompetent', 'competent')",0.43072867,0.35570943,-0.08235268,-0.15605672,-0.1122432,-0.1973872,-0.085144
46,-0.25297695,-0.31102186,"('uncompetitive', 'competitive')",0.73776555,0.7146587,-0.77629185,-0.79327416,-0.0971678,-0.1298791,-0.0327113
47,-0.51635337,-0.4455002,"('stupid', 'smart')",0.100672275,0.13812381,5.645879,5.6982665,1.7433993,1.7969634,0.0535641
48,-0.42685935,-0.39188164,"('unintelligent', 'intelligent')",1.2790927,1.2880665,0.0017915023,0.067545995,0.2846749,0.3212436,0.0365687
49,-1.4972922,-1.3602049,"('unable', 'able')",-0.503235,-0.3658197,-0.560411,-0.43314785,-0.853646,-0.7197242,0.1339218
50,-0.02675486,-0.022083512,"('clumsy', 'skillful')",-0.060445137,-0.05933521,-0.2733508,-0.25283,-0.1201836,-0.1114162,0.0087674
51,-1.1471114,-1.1388215,"('uneducated', 'educated')",-0.67067856,-0.6794504,0.16326562,0.061778832,-0.5515081,-0.5854977,-0.0339896
52,-0.5852127,-0.6414932,"('irrational', 'rational')",-1.3401246,-1.3557498,-0.5969242,-0.5866792,-0.8407539,-0.8613075,-0.0205536
53,-0.93873596,-1.0554944,"('uncreative', 'creative')",0.8622608,0.7246443,0.47817138,0.4991367,0.1338987,0.0560955,-0.0778032
54,-0.7928339,-0.92049783,"('incapable', 'capable')",0.0058264397,-0.03375168,0.7879224,0.75917125,0.000305,-0.0650261,-0.0653311
55,-0.35372266,-0.3157442,"('incompetent', 'clever')",0.93525416,1.0075078,0.27450338,0.29884458,0.285345,0.3302027,0.0448577
56,0.004696846,0.09342758,"('impractical', 'practical')",1.2542956,1.2405604,-0.2989678,-0.2867372,0.3200082,0.3490836,0.0290754
57,-0.078204006,-0.24912947,"('unimaginative', 'imaginative')",0.799999,0.68529415,-3.2604318,-3.2839696,-0.8462122,-0.9492683,-0.1030561
58,-0.72573763,-0.7951871,"('undiscriminating', 'discriminating')",0.76242405,0.7021006,-0.088263124,-0.07377907,-0.0171922,-0.0556219,-0.0384297
59,0.31424153,0.38241872,"('foolish', 'wise')",0.33592388,0.3996536,-0.107927606,-0.027875949,0.1807459,0.2513988,0.0706529
60,-0.88609904,-0.71710527,"('inefficient', 'efficient')",1.3699745,1.5349681,0.06276253,0.27466267,0.1822127,0.3641752,0.1819625
61,-0.46975642,-0.5183791,"('illogical', 'logical')",0.6593954,0.6302928,0.024173653,-0.056889795,0.0712709,0.0183413,-0.0529296
62,-0.14677636,0.020073842,"('incompetent', 'brilliant')",1.7889677,1.9434264,0.046542574,0.17513192,0.5629113,0.7128774,0.1499661
63,-0.82432353,-0.8424617,"('unperceptive', 'insightful')",0.97614074,1.0022935,0.1886014,0.29260477,0.1134729,0.1508122,0.0373393
64,0.8258172,0.89522415,"('shy', 'confident')",0.88031733,0.961612,-5.891307,-5.7406855,-1.3950574,-1.2946165,0.1004409
65,-0.5186451,-0.484569,"('insecure', 'secure')",0.32639688,0.38804165,0.48729572,0.4887285,0.0983492,0.1307337,0.0323845
66,-0.19325778,-0.33024415,"('inactive', 'active')",-0.17995699,-0.24030314,0.68612874,0.5790199,0.1043047,0.0028242,-0.1014805
67,-0.29611802,-0.13818032,"('doubtful', 'determined')",-0.06838211,0.05696455,-0.041767895,0.00034897402,-0.1354227,-0.0269556,0.1084671
68,-0.76425844,-0.72245294,"('dependent', 'independent')",-0.6746747,-0.59835947,-1.8353256,-1.7631644,-1.0914195,-1.0279922,0.0634273
69,0.39515686,0.37402508,"('lazy', 'industrious')",0.2021845,0.19957742,-1.0377148,-1.0080456,-0.1467912,-0.1448144,0.0019768
70,-0.04108849,-0.08787979,"('lethargic', 'energetic')",0.32324013,0.3535062,0.37646002,0.29325497,0.2195372,0.1862938,-0.0332434
71,0.3384773,0.34443837,"('diffident', 'self-confident')",0.78867984,0.78261673,0.2787785,0.32896507,0.4686453,0.4853401,0.0166948
72,-0.28416076,-0.25984782,"('unambitious', 'ambitious')",1.9818516,1.9686671,-0.22123538,-0.18400271,0.4921518,0.5082722,0.0161204
73,1.4570527,1.5177517,"('helpless', 'self-reliant')",0.4108811,0.3434646,-3.6954458,-3.570145,-0.6091707,-0.5696429,0.0395278
74,-0.4606362,-0.5302911,"('undedicated', 'dedicated')",-0.0392846,-0.062074352,-0.41050762,-0.43629318,-0.3034761,-0.3428862,-0.0394101
75,0.6510375,0.5423087,"('meek', 'impulsive')",0.26253808,0.19479866,-0.35740542,-0.33825257,0.1853901,0.1329516,-0.0524385
76,0.76213676,0.8640436,"('anxious', 'daring')",0.69226736,0.7887417,0.11227022,0.15996471,0.5222248,0.60425,0.0820252
77,-0.69071,-0.6753192,"('unmotivated', 'motivated')",0.8170963,0.83846563,-0.9898664,-0.8539065,-0.2878267,-0.2302534,0.0575733
78,-0.9447574,-1.0118115,"('nonresilient', 'resilient')",0.19775788,0.17325048,-0.28889892,-0.22552401,-0.3452995,-0.354695,-0.0093955
79,-0.20991722,-0.3553787,"('wavering', 'unwavering')",-1.018795,-1.1374497,-0.57893944,-0.59025645,-0.6025505,-0.6943616,-0.0918111
80,0.6587949,0.7479289,"('dominated', 'dominating')",0.4287253,0.54462844,-0.34544536,-0.36288476,0.2473582,0.3098909,0.0625327
