,dow_male,dow_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.74061275,0.795642,"('unsociable', 'sociable')",-0.21696994,-0.3199016,0.2618214,0.2378702,-0.0239512
1,1.7010592,1.5256368,"('unfriendly', 'friendly')",1.7752693,1.6153408,1.7381642,1.5704888,-0.1676754
2,0.9866799,0.99026096,"('unlikable', 'likable')",0.25091305,0.29364985,0.6187965,0.6419554,0.0231589
3,-0.6057908,-0.40673593,"('repellent', 'pleasant')",0.24934614,0.26807418,-0.1782223,-0.0693309,0.1088914
4,-0.523255,-0.7110258,"('disliked', 'liked')",-6.1262655,-6.2434597,-3.3247602,-3.4772427,-0.1524825
5,0.5072981,0.22416933,"('distant', 'outgoing')",-0.096025914,-0.18836513,0.2056361,0.0179021,-0.187734
6,0.6634732,0.3989681,"('distant', 'open')",0.35850734,0.23211679,0.5109903,0.3155425,-0.1954478
7,0.28928176,0.40489036,"('insensitive', 'sensitive')",0.60276926,0.5805515,0.4460255,0.4927209,0.0466954
8,0.94550407,0.8231551,"('unaffectionate', 'affectionate')",1.0637279,0.9257796,1.004616,0.8744674,-0.1301486
9,1.5686069,1.4718592,"('unaffectionate', 'caring')",1.0535928,0.9476462,1.3110998,1.2097527,-0.1013471
10,0.3542142,0.57792234,"('unsympathetic', 'sympathetic')",-0.15251583,-0.23500335,0.1008492,0.1714595,0.0706103
11,-0.32817903,-0.25485307,"('unhelpful', 'helpful')",1.5858417,1.5891241,0.6288313,0.6671355,0.0383042
12,1.4555795,1.4782916,"('unsupportive', 'supportive')",-1.2228372,-1.3089166,0.1163712,0.0846875,-0.0316837
13,-0.6665182,-0.5377269,"('impolite', 'polite')",-0.8851886,-0.8867028,-0.7758534,-0.7122148,0.0636386
14,0.7197733,0.8245689,"('antisocial', 'social')",-0.7963248,-0.8107135,-0.0382757,0.0069277,0.0452034
15,-0.14023213,-0.3017528,"('boring', 'funny')",0.40523997,0.38077486,0.1325039,0.039511,-0.0929929
16,-0.72924954,-0.8155054,"('unpopular', 'popular')",0.5395044,0.4750119,-0.0948726,-0.1702468,-0.0753742
17,-0.6635821,-0.66675675,"('nasty', 'nice')",-0.19923423,-0.14293359,-0.4314082,-0.4048452,0.026563
18,-0.71941024,-0.8064028,"('disagreeable', 'welcoming')",-0.41075903,-0.50992554,-0.5650846,-0.6581641,-0.0930795
19,0.026941318,-0.08116314,"('inhospitable', 'hospitable')",0.10364838,0.095462576,0.0652948,0.0071497,-0.0581451
20,0.37335262,0.40179506,"('rough', 'thoughtful')",1.4034312,1.3425066,0.8883919,0.8721508,-0.0162411
21,-0.27047756,-0.18297309,"('immoral', 'moral')",-0.6878527,-0.69577813,-0.4791651,-0.4393756,0.0397895
22,-0.5568507,-0.5349368,"('untrustworthy', 'trustworthy')",-1.0846721,-1.143787,-0.8207614,-0.8393619,-0.0186005
23,0.21996827,0.28220245,"('insincere', 'sincere')",5.6168737,5.534197,2.918421,2.9081995,-0.0102215
24,0.21722785,0.23625061,"('dishonest', 'honest')",0.45314634,0.39385584,0.3351871,0.3150532,-0.0201339
25,1.5314949,1.4074185,"('egoistic', 'altruistic')",1.8104476,1.7648242,1.6709712,1.5861213,-0.0848499
26,2.6091654,2.5012007,"('hardhearted', 'benevolent')",1.5188612,1.48494,2.0640132,1.9930704,-0.0709428
27,0.80652297,0.7931358,"('hardhearted', 'softhearted')",1.6813911,1.5645665,1.243957,1.1788511,-0.0651059
28,-0.26269352,-0.32632765,"('disloyal', 'loyal')",0.6605947,0.564786,0.1989506,0.1192292,-0.0797214
29,-0.72473234,-0.8923636,"('unfair', 'fair')",-0.38697648,-0.5098843,-0.5558544,-0.701124,-0.1452696
30,0.10000303,0.232849,"('intolerant', 'tolerant')",0.75636095,0.75003314,0.428182,0.4914411,0.0632591
31,-0.3062504,-0.37825707,"('evil', 'good')",-0.8135063,-0.8476912,-0.5598783,-0.6129741,-0.0530958
32,0.5777623,0.5794154,"('unkind', 'kind')",0.668323,0.54432386,0.6230426,0.5618696,-0.061173
33,1.4743901,1.2488542,"('wrong', 'right')",-0.21679002,-0.23679642,0.6288,0.5060289,-0.1227711
34,0.4214445,0.48937598,"('mean', 'honorable')",5.88496,5.9521976,3.1532023,3.2207868,0.0675845
35,-1.3526491,-1.6901972,"('corrupt', 'incorrupt')",-0.17054677,-0.29652566,-0.7615979,-0.9933615,-0.2317636
36,-0.01912433,-0.25874192,"('hostile', 'amicable')",0.088960454,-0.04628741,0.0349181,-0.1525147,-0.1874328
37,-0.46792185,-0.4185743,"('fake', 'genuine')",0.35441718,0.3684294,-0.0567523,-0.0250725,0.0316798
38,0.14732371,0.15192235,"('untruthful', 'truthful')",0.118540585,0.09036442,0.1329322,0.1211434,-0.0117888
39,0.45798004,0.5869449,"('exploitative', 'cooperative')",-0.071020186,-0.05120164,0.1934799,0.2678716,0.0743917
40,0.3642653,0.2554809,"('stingy', 'generous')",-1.0853865,-1.2196467,-0.3605606,-0.4820829,-0.1215223
