,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5089426,-1.6285422,"('unsociable', 'sociable')",0.7075765,0.5444194,-0.67819756,-0.7773784,-0.4931879,-0.6205004,-0.1273125
1,-0.9394074,-1.2321774,"('unfriendly', 'friendly')",0.16748556,-0.045845393,1.802404,1.7260135,0.3434941,0.1493303,-0.1941638
2,0.15851638,0.15627335,"('unlikable', 'likable')",1.5230098,1.5724751,0.36824253,0.49133334,0.6832562,0.7400273,0.0567711
3,-0.79584813,-0.76336753,"('repellent', 'pleasant')",0.9738461,1.0722337,0.44132125,0.49633047,0.2064397,0.2683989,0.0619592
4,0.5131446,0.3559134,"('disliked', 'liked')",-0.28549996,-0.44506148,-7.0232997,-7.1377063,-2.2652184,-2.4089514,-0.143733
5,-0.2428439,-0.27963984,"('distant', 'outgoing')",-2.1506226,-2.1536272,-0.1814493,-0.17195264,-0.8583053,-0.8684066,-0.0101013
6,-0.4593316,-0.56027186,"('distant', 'open')",-2.244531,-2.2571368,0.37149197,0.3737175,-0.7774568,-0.8145637,-0.0371069
7,-0.8605963,-0.86674786,"('insensitive', 'sensitive')",0.46577087,0.5482837,1.0706737,1.0943776,0.2252827,0.2586378,0.0333551
8,-0.30667776,-0.48097596,"('unaffectionate', 'affectionate')",0.06576,-0.049506813,1.0979035,1.0269179,0.2856619,0.1654784,-0.1201835
9,-0.7521343,-0.9446569,"('unaffectionate', 'caring')",0.060836125,-0.07498848,1.3300755,1.319269,0.2129258,0.0998745,-0.1130513
10,-2.263777,-2.3481452,"('unsympathetic', 'sympathetic')",0.26447237,0.33293444,-0.3721247,-0.32356048,-0.7904765,-0.7795904,0.0108861
11,-1.0379809,-1.0103793,"('unhelpful', 'helpful')",-0.13734752,-0.068173654,1.6157243,1.7833364,0.1467986,0.2349278,0.0881292
12,-0.6925123,-0.69403535,"('unsupportive', 'supportive')",0.8382186,0.99475837,-1.6874375,-1.6752868,-0.5139104,-0.4581879,0.0557225
13,-1.7324731,-1.6554132,"('impolite', 'polite')",-0.028071359,0.0038762614,-0.5496291,-0.44158256,-0.7700578,-0.6977065,0.0723513
14,-0.66402566,-0.65966934,"('antisocial', 'social')",2.114813,2.0971167,-0.26131472,-0.31986532,0.3964909,0.3725273,-0.0239636
15,0.846252,0.7629379,"('boring', 'funny')",-0.75999326,-0.89062643,0.581142,0.55202174,0.2224669,0.1414444,-0.0810225
16,-0.21546839,-0.27135038,"('unpopular', 'popular')",-0.68344206,-0.643747,0.13777192,0.17191367,-0.2537129,-0.2477279,0.005985
17,-0.03893628,0.019739049,"('nasty', 'nice')",-0.96981484,-0.91188914,-0.32744235,-0.27373204,-0.4453979,-0.3886274,0.0567705
18,-0.61367637,-0.6620916,"('disagreeable', 'welcoming')",-0.92886364,-0.8953279,-0.40002757,-0.4236219,-0.6475225,-0.6603471,-0.0128246
19,-0.80435246,-0.8596786,"('inhospitable', 'hospitable')",-1.6670566,-1.7002039,-0.03444606,0.037556954,-0.835285,-0.8407753,-0.0054903
20,0.0112781525,0.09140954,"('rough', 'thoughtful')",1.3366922,1.4667447,1.2337494,1.1744756,0.8605733,0.9108766,0.0503033
21,-1.0130656,-1.1137513,"('immoral', 'moral')",0.6764351,0.7137554,-0.9507304,-0.89041483,-0.4291203,-0.4301369,-0.0010166
22,-0.6500729,-0.7214136,"('untrustworthy', 'trustworthy')",0.99479437,0.92662597,-0.8071798,-0.8489326,-0.1541528,-0.2145734,-0.0604206
23,-1.7212619,-1.8616146,"('insincere', 'sincere')",0.42851603,0.43299046,6.0969405,6.114281,1.6013982,1.5618857,-0.0395125
24,-1.2403133,-1.3320454,"('dishonest', 'honest')",-0.15079077,-0.11495551,0.8053018,0.76793575,-0.1952674,-0.2263551,-0.0310877
25,0.3146172,0.23005411,"('egoistic', 'altruistic')",0.2774503,0.14806943,1.7745979,1.6641511,0.7888885,0.6807582,-0.1081303
26,0.572257,0.44947556,"('hardhearted', 'benevolent')",1.3912898,1.334794,1.7043012,1.5907702,1.222616,1.1250133,-0.0976027
27,0.0880899,0.20165847,"('hardhearted', 'softhearted')",-0.30889893,-0.2566719,1.457211,1.36904,0.412134,0.4380089,0.0258749
28,-0.45620498,-0.72217673,"('disloyal', 'loyal')",0.6274841,0.47611487,1.0851467,0.9853011,0.4188086,0.2464131,-0.1723955
29,0.18980724,0.10612485,"('unfair', 'fair')",-0.34592435,-0.36597005,-0.27975047,-0.45839596,-0.1452892,-0.2394137,-0.0941245
