,el_male,el_female,tuple,paso_male,paso_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.504383,-1.4452668,"('unsociable', 'sociable')",-0.35762525,-0.52302134,-0.3524441,-0.38038966,-0.7381508,-0.7828926,-0.0447418
1,-1.9667288,-2.0996158,"('unfriendly', 'friendly')",0.47840133,0.34404677,0.98248357,0.76317275,-0.1686146,-0.3307987,-0.1621841
2,0.31314856,0.36812294,"('unlikable', 'likable')",1.2201763,1.2095517,0.92054313,0.9375406,0.8179561,0.8384051,0.020449
3,0.28963187,0.5109036,"('repellent', 'pleasant')",-0.68924564,-0.62004894,0.48213837,0.54331297,0.0275082,0.1447225,0.1172143
4,0.62977177,0.43657735,"('disliked', 'liked')",0.65560174,0.59749395,-6.289854,-6.394055,-1.6681601,-1.7866611,-0.118501
5,-0.41348308,-0.6264249,"('distant', 'outgoing')",0.82814753,0.7449914,-0.3218385,-0.46570617,0.030942,-0.1157132,-0.1466552
6,-0.42098856,-0.52642536,"('distant', 'open')",1.4032401,1.3255392,-0.47906423,-0.656791,0.1677291,0.047441,-0.1202881
7,-1.0142596,-0.7715093,"('insensitive', 'sensitive')",-0.4358782,-0.34083983,0.31199324,0.44867107,-0.3793815,-0.221226,0.1581555
8,-2.025501,-2.072207,"('unaffectionate', 'affectionate')",0.37789354,0.34967595,0.20344773,0.10731602,-0.4813866,-0.538405,-0.0570184
9,-1.3726901,-1.2794896,"('unaffectionate', 'caring')",0.66955864,0.6768102,0.9264709,0.92745435,0.0744465,0.1082583,0.0338118
10,-1.7615783,-1.4640069,"('unsympathetic', 'sympathetic')",-1.0788352,-1.0258853,-0.8247037,-0.7018479,-1.2217058,-1.0639133,0.1577925
11,-0.7504115,-0.619957,"('unhelpful', 'helpful')",-0.84248054,-0.7906333,1.5303003,1.7004381,-0.0208639,0.096616,0.1174799
12,-0.75851625,-0.70695513,"('unsupportive', 'supportive')",0.27250722,0.20067832,-1.6672399,-1.603963,-0.7177497,-0.7034133,0.0143364
13,-0.27171415,-0.24578078,"('impolite', 'polite')",-0.20076133,-0.29790434,-0.6948521,-0.585111,-0.3891092,-0.3762654,0.0128438
14,-1.3588717,-1.0638057,"('antisocial', 'social')",-0.8931795,-0.91906947,0.31694287,0.44895923,-0.6450361,-0.5113053,0.1337308
15,-0.95340323,-1.1361331,"('boring', 'funny')",0.20184478,0.12011046,0.40198871,0.37052542,-0.1165232,-0.2151657,-0.0986425
16,-0.25634864,-0.3347582,"('unpopular', 'popular')",-0.04217062,-0.046547063,0.3268072,0.18521082,0.0094293,-0.0653648,-0.0747941
