,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.80711925,0.64323616,"('unsociable', 'sociable')",0.022948595,-0.12199768,0.4150339,0.2606193,-0.1544146
1,0.9556457,1.089274,"('unfriendly', 'friendly')",1.3425916,1.2487799,1.1491187,1.169027,0.0199083
2,2.2145565,2.28338,"('unlikable', 'likable')",0.7139211,0.762268,1.4642388,1.522824,0.0585852
3,-0.13810089,-0.005640099,"('repellent', 'pleasant')",0.5934453,0.6347161,0.2276722,0.314538,0.0868658
4,-0.37125915,-0.3546052,"('disliked', 'liked')",-6.745938,-6.7637,-3.5585985,-3.5591526,-0.0005541
5,0.3414696,0.4622738,"('distant', 'outgoing')",-0.2857386,-0.22800548,0.0278655,0.1171342,0.0892687
6,0.5687461,0.72085154,"('distant', 'open')",-0.25554723,-0.23564611,0.1565994,0.2426027,0.0860033
7,1.109215,1.1183634,"('insensitive', 'sensitive')",0.24895886,0.2965926,0.6790869,0.707478,0.0283911
8,0.6494941,0.70667243,"('unaffectionate', 'affectionate')",0.30867505,0.2774558,0.4790846,0.4920641,0.0129795
9,1.6889954,1.7316912,"('unaffectionate', 'caring')",0.9583271,0.96600145,1.3236612,1.3488463,0.0251851
10,1.0389028,0.9754046,"('unsympathetic', 'sympathetic')",-0.27412796,-0.31537142,0.3823874,0.3300166,-0.0523708
11,0.21528189,0.13564357,"('unhelpful', 'helpful')",1.6643213,1.7425172,0.9398016,0.9390804,-0.0007212
12,0.9771481,1.080598,"('unsupportive', 'supportive')",-2.0507283,-1.9698901,-0.5367901,-0.4446461,0.092144
13,0.77266526,0.6336599,"('impolite', 'polite')",-1.0763094,-1.0829198,-0.1518221,-0.22463,-0.0728079
14,1.1841049,1.0650386,"('antisocial', 'social')",-0.14362055,-0.25783494,0.5202422,0.4036018,-0.1166404
15,0.065015025,-0.03378735,"('boring', 'funny')",-0.2741723,-0.2772423,-0.1045786,-0.1555148,-0.0509362
16,-1.1145124,-1.0485103,"('unpopular', 'popular')",0.6375542,0.60485137,-0.2384791,-0.2218295,0.0166496
17,1.181863,1.2169846,"('nasty', 'nice')",-0.42923677,-0.33622402,0.3763131,0.4403803,0.0640672
18,-0.12718594,-0.091147006,"('disagreeable', 'welcoming')",-0.5041043,-0.5370459,-0.3156451,-0.3140965,0.0015486
19,0.34289315,0.42378587,"('inhospitable', 'hospitable')",-0.38448307,-0.2958507,-0.020795,0.0639676,0.0847626
20,2.034436,2.0305493,"('rough', 'thoughtful')",1.0231767,1.0287875,1.5288063,1.5296683,0.000862
21,1.1516836,1.0869848,"('immoral', 'moral')",-0.12632532,-0.097355776,0.5126791,0.4948145,-0.0178646
22,0.45476636,0.42535147,"('untrustworthy', 'trustworthy')",-1.0090566,-0.99976146,-0.2771451,-0.287205,-0.0100599
23,1.0977349,1.0689721,"('insincere', 'sincere')",5.685182,5.6459794,3.3914585,3.3574758,-0.0339827
24,1.8291241,1.8128483,"('dishonest', 'honest')",0.61694837,0.6069602,1.2230363,1.2099042,-0.0131321
25,1.4612437,1.5150641,"('egoistic', 'altruistic')",1.4035314,1.365401,1.4323876,1.4402325,0.0078449
26,0.650732,0.582999,"('hardhearted', 'benevolent')",1.5333996,1.441538,1.0920658,1.0122685,-0.0797973
27,0.9493121,0.96732205,"('hardhearted', 'softhearted')",1.1996912,1.148355,1.0745016,1.0578386,-0.016663
28,1.3977865,1.3100787,"('disloyal', 'loyal')",1.0791557,0.97595847,1.238471,1.1430186,-0.0954524
29,-0.011336217,0.018360114,"('unfair', 'fair')",-0.19043474,-0.2641235,-0.1008855,-0.1228817,-0.0219962
30,0.764979,0.6940635,"('intolerant', 'tolerant')",0.5945198,0.5098398,0.6797494,0.6019516,-0.0777978
31,-1.3529977,-1.1331973,"('evil', 'good')",-0.9066669,-0.88295215,-1.1298323,-1.0080748,0.1217575
32,0.59195757,0.4866167,"('unkind', 'kind')",0.5348844,0.40915865,0.563421,0.4478877,-0.1155333
33,0.48897243,0.4627887,"('wrong', 'right')",-0.53699493,-0.5227673,-0.0240113,-0.0299893,-0.005978
34,0.9476438,1.0784849,"('mean', 'honorable')",5.6290245,5.7279186,3.2883341,3.4032018,0.1148677
35,-0.18496947,-0.17446579,"('corrupt', 'incorrupt')",-0.21967728,-0.22372663,-0.2023234,-0.1990962,0.0032272
36,-0.57419026,-0.40499896,"('hostile', 'amicable')",-0.17520627,-0.24396883,-0.3746983,-0.3244839,0.0502144
37,1.2021827,1.1802878,"('fake', 'genuine')",0.21653485,0.23255515,0.7093588,0.7064215,-0.0029373
38,0.65628904,0.7476368,"('untruthful', 'truthful')",0.0102493,0.07923535,0.3332692,0.4134361,0.0801669
39,2.5208604,2.4655013,"('exploitative', 'cooperative')",0.06581714,0.104846634,1.2933388,1.285174,-0.0081648
40,1.0313895,1.0256011,"('stingy', 'generous')",-1.7300047,-1.8063656,-0.3493076,-0.3903822,-0.0410746
41,0.9170687,0.89194876,"('unforgiving', 'forgiving')",0.004666321,-0.075563625,0.4608675,0.4081926,-0.0526749
42,0.6519648,0.6719057,"('unreliable', 'reliable')",-3.2956202,-3.2702541,-1.3218277,-1.2991742,0.0226535
