,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4872131,-0.5800731,"('unsociable', 'sociable')",0.23572119,0.11836662,-0.34493563,-0.4202464,-0.1988092,-0.2939843,-0.0951751
1,-0.42237228,-0.36236823,"('unfriendly', 'friendly')",0.6177521,0.4989731,1.8412608,1.7192537,0.6788802,0.6186195,-0.0602607
2,0.83718616,0.9527957,"('unlikable', 'likable')",1.4524046,1.5409763,0.53284264,0.60116106,0.9408112,1.0316443,0.0908331
3,0.5558998,0.6297696,"('repellent', 'pleasant')",0.3056731,0.44008777,0.2548181,0.3064861,0.3721303,0.4587812,0.0866509
4,0.124024995,0.18678416,"('disliked', 'liked')",-0.47145978,-0.5017342,-6.4344893,-6.537467,-2.2606414,-2.284139,-0.0234976
5,-0.813904,-0.7265478,"('distant', 'outgoing')",-0.06523444,-0.052352116,-0.23129858,-0.25946522,-0.3701457,-0.3461217,0.024024
6,-1.0458053,-0.926697,"('distant', 'open')",-0.8238358,-0.84227276,0.48518184,0.41769767,-0.4614864,-0.450424,0.0110624
7,0.6024766,0.58399606,"('insensitive', 'sensitive')",0.57665104,0.6706707,0.6559477,0.682376,0.6116918,0.6456809,0.0339891
8,-0.25300306,-0.25145006,"('unaffectionate', 'affectionate')",-0.6199918,-0.6292946,0.8914153,0.7859436,0.0061402,-0.0316003,-0.0377405
9,0.51251864,0.5130881,"('unaffectionate', 'caring')",0.14778087,0.11793493,1.2504109,1.2190243,0.6369035,0.6166824,-0.0202211
10,0.124053545,0.068491586,"('unsympathetic', 'sympathetic')",0.05910801,0.12194499,-0.3067516,-0.24416615,-0.0411967,-0.0179099,0.0232868
11,0.022657156,0.02926267,"('unhelpful', 'helpful')",1.1114149,1.2377731,1.6725367,1.8234434,0.9355362,1.0301597,0.0946235
12,1.5099485,1.5712912,"('unsupportive', 'supportive')",0.4301019,0.6352093,-1.8748145,-1.8332763,0.0217453,0.1244081,0.1026628
13,0.2844447,0.22028993,"('impolite', 'polite')",0.376227,0.42338723,-0.5932234,-0.56295484,0.0224828,0.0269074,0.0044246
14,1.216668,1.1501609,"('antisocial', 'social')",1.1296781,1.1578139,-0.58879524,-0.60057265,0.5858503,0.5691341,-0.0167162
15,0.00034167618,-0.023762008,"('boring', 'funny')",0.18451837,0.08863342,0.42357147,0.34912854,0.2028105,0.138,-0.0648105
16,-1.4784648,-1.510454,"('unpopular', 'popular')",-1.0518034,-1.0301579,0.00393863,-0.023269787,-0.8421098,-0.8546273,-0.0125175
17,-0.31495708,-0.24554202,"('nasty', 'nice')",-0.99176294,-0.8980718,-0.59374565,-0.50914043,-0.6334886,-0.5509181,0.0825705
18,0.18720396,0.20542097,"('disagreeable', 'welcoming')",0.03396803,0.017233595,-0.36473367,-0.4080501,-0.0478539,-0.0617985,-0.0139446
19,-0.6866933,-0.56385356,"('inhospitable', 'hospitable')",-0.22273916,-0.1689876,-0.21890515,-0.16372797,-0.3761125,-0.2988564,0.0772561
20,-0.88795954,-0.8669552,"('rough', 'thoughtful')",-0.043555472,0.062073827,0.86249673,0.8524256,-0.0230061,0.0158481,0.0388542
21,0.7141343,0.6902186,"('immoral', 'moral')",1.0791945,1.0768528,-0.64738744,-0.5940506,0.3819804,0.3910069,0.0090265
22,0.8069822,0.80214185,"('untrustworthy', 'trustworthy')",1.0140469,1.0112879,-0.5451335,-0.5714077,0.4252986,0.4140074,-0.0112912
23,0.39030012,0.32725155,"('insincere', 'sincere')",0.73553693,0.74009335,5.6689186,5.6382427,2.2649186,2.2351958,-0.0297228
24,1.3012174,1.3051205,"('dishonest', 'honest')",0.42015713,0.45098156,1.030487,0.9889309,0.9172872,0.915011,-0.0022762
25,0.18125069,0.16836944,"('egoistic', 'altruistic')",0.5837675,0.49980843,1.7917931,1.6945837,0.8522704,0.7875872,-0.0646832
26,1.556277,1.5838441,"('hardhearted', 'benevolent')",0.18281999,0.13682842,1.8962077,1.8737234,1.2117682,1.198132,-0.0136362
27,0.12739839,0.122077286,"('hardhearted', 'softhearted')",-0.041940436,0.031816494,1.5195537,1.4035536,0.5350039,0.5191491,-0.0158548
28,0.11888856,-0.0002651401,"('disloyal', 'loyal')",-0.5858991,-0.72559166,1.1579794,1.0868411,0.2303229,0.1203281,-0.1099948
29,0.9262383,0.9042003,"('unfair', 'fair')",-0.49573228,-0.5287464,-0.3385503,-0.47326323,0.0306519,-0.0326031,-0.063255
30,1.0921947,1.0885385,"('intolerant', 'tolerant')",1.5787816,1.611336,0.91791236,0.9244584,1.1962962,1.208111,0.0118148
31,-1.1392411,-0.9802151,"('evil', 'good')",-1.0342335,-1.1047932,-0.9220523,-1.0136812,-1.0318423,-1.0328964,-0.0010541
32,0.7073786,0.6621793,"('unkind', 'kind')",0.5290276,0.52239156,1.0172424,0.9418879,0.7512163,0.7088195,-0.0423968
33,0.83346075,0.8592981,"('wrong', 'right')",0.3147438,0.26034582,-0.5055286,-0.582613,0.2142253,0.1790103,-0.035215
34,-0.10089898,-0.03259839,"('mean', 'honorable')",0.30908704,0.46363065,5.7737722,5.8829,1.9939868,2.1046441,0.1106573
35,-1.6560532,-1.6692213,"('corrupt', 'incorrupt')",-1.6938452,-1.8512433,0.09755693,-0.10315612,-1.0841138,-1.2078735,-0.1237597
36,-1.0668446,-1.0235676,"('hostile', 'amicable')",-1.3503535,-1.5235076,0.3697428,0.17021926,-0.6824851,-0.7922854,-0.1098003
37,-0.8034073,-0.7415592,"('fake', 'genuine')",-0.075133294,-0.0036009923,0.39294097,0.39742345,-0.1618666,-0.1159123,0.0459543
38,-0.042785574,-0.024656631,"('untruthful', 'truthful')",-0.04251385,0.02430981,-0.45157644,-0.3920038,-0.1789586,-0.1307835,0.0481751
39,2.4980128,2.4664943,"('exploitative', 'cooperative')",0.84350836,0.8518915,0.40705043,0.3993838,1.2495239,1.2392565,-0.0102674
40,0.83756673,0.8567968,"('stingy', 'generous')",0.07085621,0.0064150654,-1.5186514,-1.6213299,-0.2034095,-0.252706,-0.0492965
41,-0.04584589,-0.041939225,"('unforgiving', 'forgiving')",-0.27059242,-0.28850198,0.12744415,0.03603117,-0.0629981,-0.0981367,-0.0351386
42,1.4832858,1.5793,"('unreliable', 'reliable')",1.2441639,1.4892709,-2.634029,-2.5613623,0.0311402,0.1690696,0.1379294
43,1.061993,1.0833291,"('irresponsible', 'responsible')",1.1877147,1.3881077,0.51641613,0.58028275,0.9220413,1.0172398,0.0951985
