,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,-0.17351216,-0.31295693,"('unkind', 'kind')",1.0755529,0.8583198,0.4510204,0.2726814,-0.178339
33,0.36088547,0.3389249,"('wrong', 'right')",-0.6321014,-0.6878263,-0.135608,-0.1744507,-0.0388427
34,0.13056959,0.3012818,"('mean', 'honorable')",6.266322,6.5347657,3.1984458,3.4180238,0.219578
35,-0.55850154,-0.6246398,"('corrupt', 'incorrupt')",-0.26668048,-0.38330555,-0.412591,-0.5039726,-0.0913816
36,-1.3923641,-1.4745936,"('hostile', 'amicable')",0.025553934,-0.1081793,-0.6834051,-0.7913865,-0.1079814
37,0.7764621,0.707935,"('fake', 'genuine')",0.6874644,0.67737985,0.7319633,0.6926574,-0.0393059
38,0.09958194,0.08714104,"('untruthful', 'truthful')",0.063091315,0.14407021,0.0813366,0.1156056,0.034269
39,1.4371312,1.3966568,"('exploitative', 'cooperative')",0.15197289,0.13474725,0.794552,0.765702,-0.02885
40,0.14433661,0.13962488,"('stingy', 'generous')",-1.4729004,-1.6009027,-0.6642819,-0.7306389,-0.066357
41,0.7371656,0.7712545,"('unforgiving', 'forgiving')",0.041890364,-0.015779613,0.389528,0.3777374,-0.0117906
42,1.1145737,1.2247205,"('unreliable', 'reliable')",-3.1787057,-3.0818462,-1.032066,-0.9285629,0.1035031
43,0.308129,0.37796968,"('irresponsible', 'responsible')",0.9312801,0.89197314,0.6197045,0.6349714,0.0152669
44,-0.15937065,-0.10966867,"('prejudiced', 'unprejudiced')",-1.748338,-1.6951368,-0.9538543,-0.9024028,0.0514515
45,0.54069006,0.41498482,"('incompetent', 'competent')",0.081891045,0.0063247886,0.3112906,0.2106548,-0.1006358
46,0.17082468,0.08902064,"('uncompetitive', 'competitive')",-0.56224406,-0.6580098,-0.1957097,-0.2844946,-0.0887849
47,0.47114712,0.5029763,"('stupid', 'smart')",5.571324,5.723725,3.0212355,3.1133506,0.0921151
48,-0.12732065,-0.118657336,"('unintelligent', 'intelligent')",0.7867712,0.8696573,0.3297253,0.3755,0.0457747
49,-0.41525197,-0.27966484,"('unable', 'able')",-0.02508374,0.10679464,-0.2201679,-0.0864351,0.1337328
50,-0.020127583,-0.038165167,"('clumsy', 'skillful')",0.06595061,0.03667696,0.0229115,-0.0007441,-0.0236556
51,0.22680582,0.08758051,"('uneducated', 'educated')",0.5598724,0.47034937,0.3933391,0.2789649,-0.1143742
52,-0.35985345,-0.5132874,"('irrational', 'rational')",0.25865373,0.10856085,-0.0505999,-0.2023633,-0.1517634
53,-1.1657532,-1.2366307,"('uncreative', 'creative')",0.73189235,0.636296,-0.2169304,-0.3001674,-0.083237
54,-0.46390304,-0.4931717,"('incapable', 'capable')",0.96605664,1.0363157,0.2510768,0.271572,0.0204952
55,0.5747774,0.54559934,"('incompetent', 'clever')",0.121265575,0.112110674,0.3480215,0.328855,-0.0191665
56,0.9874125,0.94524,"('impractical', 'practical')",0.0017854869,-0.024818104,0.494599,0.4602109,-0.0343881
57,-0.21871565,-0.34023136,"('unimaginative', 'imaginative')",-2.5471127,-2.7192652,-1.3829142,-1.5297483,-0.1468341
58,0.11413475,-0.025331575,"('undiscriminating', 'discriminating')",0.102608904,0.09491728,0.1083718,0.0347929,-0.0735789
59,-0.2763595,-0.25603852,"('foolish', 'wise')",0.4241469,0.40734822,0.0738937,0.0756548,0.0017611
60,1.1924335,1.2367103,"('inefficient', 'efficient')",0.16216812,0.3159414,0.6773008,0.7763258,0.099025
61,0.31284526,0.1625845,"('illogical', 'logical')",0.48867932,0.29869607,0.4007623,0.2306403,-0.170122
62,0.6177128,0.77102053,"('incompetent', 'brilliant')",0.31566247,0.5386194,0.4666876,0.65482,0.1881324
63,-0.3977486,-0.35399598,"('unperceptive', 'insightful')",0.87407553,0.9460363,0.2381635,0.2960202,0.0578567
64,0.36505172,0.2879526,"('shy', 'confident')",-6.782607,-6.956209,-3.2087777,-3.3341284,-0.1253507
65,0.33856246,0.14817664,"('insecure', 'secure')",-0.43348098,-0.5013894,-0.0474593,-0.1766064,-0.1291471
66,-0.4892535,-0.5059285,"('inactive', 'active')",0.73557895,0.72429276,0.1231627,0.1091821,-0.0139806
67,0.7386789,0.779258,"('doubtful', 'determined')",-0.29949853,-0.39506304,0.2195902,0.1920975,-0.0274927
68,-0.36838606,-0.39453074,"('dependent', 'independent')",-0.2912154,-0.30616933,-0.3298007,-0.35035,-0.0205493
69,0.21792908,0.26628742,"('lazy', 'industrious')",-0.64599085,-0.61386085,-0.2140309,-0.1737867,0.0402442
70,0.74092466,0.85046065,"('lethargic', 'energetic')",0.6030961,0.6359097,0.6720104,0.7431852,0.0711748
71,0.29054692,0.25736356,"('diffident', 'self-confident')",0.5451856,0.49440306,0.4178663,0.3758833,-0.041983
72,-0.4577519,-0.4354469,"('unambitious', 'ambitious')",-0.7747146,-0.74249345,-0.6162332,-0.5889702,0.027263
73,0.77546114,0.7204567,"('helpless', 'self-reliant')",-3.1282167,-3.0975804,-1.1763778,-1.1885619,-0.0121841
74,0.3415183,0.29104143,"('undedicated', 'dedicated')",0.23066461,0.051521167,0.2860914,0.1712813,-0.1148101
75,-0.17443238,-0.12134913,"('meek', 'impulsive')",-0.48498476,-0.3910369,-0.3297086,-0.256193,0.0735156
76,0.14961433,0.2141501,"('anxious', 'daring')",0.12671565,0.25192964,0.138165,0.2330399,0.0948749
77,-0.36292443,-0.2995892,"('unmotivated', 'motivated')",-1.0671326,-0.97266006,-0.7150285,-0.6361246,0.0789039
78,-0.41089568,-0.33947664,"('nonresilient', 'resilient')",0.14855042,0.21238923,-0.1311726,-0.0635437,0.0676289
79,-1.0210125,-1.027978,"('wavering', 'unwavering')",0.0013764659,0.059861355,-0.509818,-0.4840583,0.0257597
80,0.92933923,0.9010252,"('dominated', 'dominating')",-1.3596956,-1.3433244,-0.2151782,-0.2211496,-0.0059714
81,0.59075993,0.5637948,"('submissive', 'aggressive')",-0.8150328,-0.7404951,-0.1121364,-0.0883501,0.0237863
82,-0.29249743,-0.30093744,"('poor', 'rich')",6.147877,6.3350024,2.9276898,3.0170324,0.0893426
83,0.08235512,0.004041007,"('powerless', 'powerful')",-0.8694545,-0.982148,-0.3935497,-0.4890535,-0.0955038
84,0.27211207,0.22719641,"('inferior', 'superior')",1.090083,1.0407389,0.6810975,0.6339677,-0.0471298
85,-0.65850335,-0.61749214,"('insignificant', 'prestigious')",0.3517933,0.40024248,-0.153355,-0.1086248,0.0447302
86,-0.40596554,-0.5653239,"('uninfluential', 'influential')",0.13566637,-0.104797244,-0.1351496,-0.3350606,-0.199911
87,0.15654096,-0.028512392,"('unsuccessful', 'successful')",0.42966175,0.4002983,0.2931014,0.185893,-0.1072084
88,-1.0714874,-1.0959104,"('low', 'eminent')",0.2332493,0.27525634,-0.4191191,-0.410327,0.0087921
