,sprat_male,sprat_female,tuple,average_male,average_female,female-male
28,0.9671954,0.81838316,"('disloyal', 'loyal')",0.9671954,0.8183832,-0.1488122
29,-0.36079025,-0.49398243,"('unfair', 'fair')",-0.3607903,-0.4939824,-0.1331921
30,0.63352346,0.7962106,"('intolerant', 'tolerant')",0.6335235,0.7962106,0.1626871
31,-0.546055,-0.7751977,"('evil', 'good')",-0.546055,-0.7751977,-0.2291427
32,0.39652506,0.13603376,"('unkind', 'kind')",0.3965251,0.1360338,-0.2604913
33,0.027746208,-0.07228788,"('wrong', 'right')",0.0277462,-0.0722879,-0.1000341
34,1.9749001,2.125404,"('mean', 'honorable')",1.9749001,2.1254039,0.1505038
35,0.32684708,-0.024574919,"('corrupt', 'incorrupt')",0.3268471,-0.0245749,-0.351422
36,-0.095769644,-0.33956474,"('hostile', 'amicable')",-0.0957696,-0.3395647,-0.2437951
37,0.3659671,0.3202583,"('fake', 'genuine')",0.3659671,0.3202583,-0.0457088
38,-0.3484448,-0.38572174,"('untruthful', 'truthful')",-0.3484448,-0.3857217,-0.0372769
39,0.137854,0.41817483,"('exploitative', 'cooperative')",0.137854,0.4181748,0.2803208
40,-0.92032677,-1.0784097,"('stingy', 'generous')",-0.9203268,-1.0784097,-0.1580829
41,0.24374649,0.15627493,"('unforgiving', 'forgiving')",0.2437465,0.1562749,-0.0874716
42,-1.3592063,-1.3575245,"('unreliable', 'reliable')",-1.3592063,-1.3575245,0.0016818
43,-0.45160604,-0.40525302,"('irresponsible', 'responsible')",-0.451606,-0.405253,0.046353
44,-0.8971684,-0.85266656,"('prejudiced', 'unprejudiced')",-0.8971684,-0.8526666,0.0445018
45,0.0701063,-0.05644566,"('incompetent', 'competent')",0.0701063,-0.0564457,-0.126552
46,-1.0110736,-1.0364028,"('uncompetitive', 'competitive')",-1.0110736,-1.0364028,-0.0253292
47,2.489377,2.5742428,"('stupid', 'smart')",2.489377,2.5742428,0.0848658
48,-0.28292322,-0.09085642,"('unintelligent', 'intelligent')",-0.2829232,-0.0908564,0.1920668
49,-0.50390023,-0.2820169,"('unable', 'able')",-0.5039002,-0.2820169,0.2218833
50,-0.16211002,-0.26660788,"('clumsy', 'skillful')",-0.16211,-0.2666079,-0.1044979
51,-0.19637226,-0.21982951,"('uneducated', 'educated')",-0.1963723,-0.2198295,-0.0234572
52,-0.27054432,-0.27676147,"('irrational', 'rational')",-0.2705443,-0.2767615,-0.0062172
53,-0.4008301,-0.6724383,"('uncreative', 'creative')",-0.4008301,-0.6724383,-0.2716082
54,-0.049096342,-0.2557528,"('incapable', 'capable')",-0.0490963,-0.2557528,-0.2066565
55,-0.108978815,0.07475996,"('incompetent', 'clever')",-0.1089788,0.07476,0.1837388
56,-0.06942386,0.094878055,"('impractical', 'practical')",-0.0694239,0.0948781,0.164302
57,-1.6556436,-1.8157523,"('unimaginative', 'imaginative')",-1.6556436,-1.8157523,-0.1601087
58,0.14215374,0.08574889,"('undiscriminating', 'discriminating')",0.1421537,0.0857489,-0.0564048
59,0.24426001,0.31229267,"('foolish', 'wise')",0.24426,0.3122927,0.0680327
60,-0.20273253,0.22919244,"('inefficient', 'efficient')",-0.2027325,0.2291924,0.4319249
61,-0.5648069,-0.6251434,"('illogical', 'logical')",-0.5648069,-0.6251434,-0.0603365
62,-0.17308909,0.097264074,"('incompetent', 'brilliant')",-0.1730891,0.0972641,0.2703532
63,-0.3026886,-0.23860948,"('unperceptive', 'insightful')",-0.3026886,-0.2386095,0.0640791
64,-3.3300529,-3.1471896,"('shy', 'confident')",-3.3300529,-3.1471896,0.1828633
65,-0.29429072,-0.07175169,"('insecure', 'secure')",-0.2942907,-0.0717517,0.222539
66,-0.36100638,-0.70141995,"('inactive', 'active')",-0.3610064,-0.7014199,-0.3404135
67,-0.29632655,-0.112278886,"('doubtful', 'determined')",-0.2963265,-0.1122789,0.1840476
68,-0.96597546,-0.9240237,"('dependent', 'independent')",-0.9659755,-0.9240237,0.0419518
69,-0.42391157,-0.6609236,"('lazy', 'industrious')",-0.4239116,-0.6609236,-0.237012
70,0.08380498,0.04289165,"('lethargic', 'energetic')",0.083805,0.0428917,-0.0409133
71,0.101482615,0.033548784,"('diffident', 'self-confident')",0.1014826,0.0335488,-0.0679338
72,-0.4612491,-0.38987848,"('unambitious', 'ambitious')",-0.4612491,-0.3898785,0.0713706
73,-1.1178774,-1.0281385,"('helpless', 'self-reliant')",-1.1178774,-1.0281385,0.0897389
74,0.00039839745,-0.03274804,"('undedicated', 'dedicated')",0.0003984,-0.032748,-0.0331464
75,0.11339563,-0.0028889622,"('meek', 'impulsive')",0.1133956,-0.002889,-0.1162846
76,-0.22314857,-0.04301782,"('anxious', 'daring')",-0.2231486,-0.0430178,0.1801308
77,-1.3466218,-1.0794425,"('unmotivated', 'motivated')",-1.3466218,-1.0794425,0.2671793
78,-0.6509095,-0.72607005,"('nonresilient', 'resilient')",-0.6509095,-0.72607,-0.0751605
79,-0.38889647,-0.62508374,"('wavering', 'unwavering')",-0.3888965,-0.6250837,-0.2361872
80,-0.25432312,-0.2447827,"('dominated', 'dominating')",-0.2543231,-0.2447827,0.0095404
81,-0.47874802,-0.23995776,"('submissive', 'aggressive')",-0.478748,-0.2399578,0.2387902
82,2.8560405,2.716948,"('poor', 'rich')",2.8560405,2.716948,-0.1390925
83,-0.16341227,-0.059879478,"('powerless', 'powerful')",-0.1634123,-0.0598795,0.1035328
84,-0.005540778,0.08274526,"('inferior', 'superior')",-0.0055408,0.0827453,0.0882861
85,-0.11466655,-0.22072908,"('insignificant', 'prestigious')",-0.1146666,-0.2207291,-0.1060625
86,-0.5122847,-0.7124309,"('uninfluential', 'influential')",-0.5122847,-0.7124309,-0.2001462
87,-0.10691887,-0.1119052,"('unsuccessful', 'successful')",-0.1069189,-0.1119052,-0.0049863
88,-0.456975,-0.40597314,"('low', 'eminent')",-0.456975,-0.4059731,0.0510019
