,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.090970874,-0.34841824,"('unsociable', 'sociable')",-0.165934,-0.3754941,-0.1284524,-0.3619562,-0.2335038
1,-1.007891,-0.83071905,"('unfriendly', 'friendly')",1.0745057,1.0212036,0.0333073,0.0952423,0.061935
2,0.051708322,0.10058519,"('unlikable', 'likable')",0.5172598,0.54035115,0.2844841,0.3204682,0.0359841
3,0.0893787,0.13986588,"('repellent', 'pleasant')",0.8834896,0.8419979,0.4864342,0.4909319,0.0044977
4,0.47975746,0.57245785,"('disliked', 'liked')",-6.7242913,-6.71336,-3.122267,-3.070451,0.051816
5,-0.98901606,-0.65254885,"('distant', 'outgoing')",-0.48170146,-0.3492639,-0.7353588,-0.5009063,0.2344525
6,-1.508362,-1.1070882,"('distant', 'open')",-0.68076414,-0.52472734,-1.0945631,-0.8159078,0.2786553
7,-0.2217474,-0.27547005,"('insensitive', 'sensitive')",0.030296188,0.07370372,-0.0957256,-0.1008832,-0.0051576
8,-0.49077767,-0.35195097,"('unaffectionate', 'affectionate')",0.5057434,0.5436544,0.0074829,0.0958517,0.0883688
9,-0.47543275,-0.3167643,"('unaffectionate', 'caring')",1.1321778,1.2324759,0.3283725,0.4578558,0.1294833
10,-0.5899972,-0.79022425,"('unsympathetic', 'sympathetic')",-0.39482746,-0.3928444,-0.4924123,-0.5915343,-0.099122
11,0.31543213,0.25268072,"('unhelpful', 'helpful')",1.9015499,1.9632826,1.1084911,1.1079817,-0.0005094
12,0.11367874,0.16522935,"('unsupportive', 'supportive')",-2.1779013,-2.128042,-1.0321113,-0.9814063,0.050705
13,-0.45227334,-0.7020471,"('impolite', 'polite')",-0.57500863,-0.6667741,-0.513641,-0.6844106,-0.1707696
14,0.6704809,0.4495018,"('antisocial', 'social')",-0.16125755,-0.38315853,0.2546117,0.0331716,-0.2214401
15,-0.25489315,-0.22756757,"('boring', 'funny')",0.048700873,0.026055492,-0.1030961,-0.100756,0.0023401
