,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.7118281,-0.9617107,"('unsociable', 'sociable')",-0.58863294,-0.6902009,1.1432406,0.98718166,-0.53470075,-0.72329384,0.076437175,0.031060275,-0.58590466,-0.61863154,-0.2002315,-0.3292659,-0.1290344
1,1.485405,1.3504412,"('unfriendly', 'friendly')",1.4239855,0.9866913,-0.8030043,-0.98437124,-1.5710084,-1.8973932,0.876641,0.621907,1.913192,1.3721393,0.5542018,0.2415691,-0.3126327
2,1.4522101,1.6620266,"('unlikable', 'likable')",1.2011138,1.3891048,0.93592846,1.0899353,-0.09222254,-0.047060765,0.9935275,1.1180794,0.36974186,0.49223986,0.8100499,0.9507208,0.1406709
3,-1.372152,-1.372658,"('repellent', 'pleasant')",-1.3322817,-1.1718453,0.71817434,0.74537104,-1.8799946,-1.8556266,-0.67080504,-0.6878903,0.3103788,0.33109128,-0.7044466,-0.6685929,0.0358537
4,-0.65455157,-0.6580675,"('disliked', 'liked')",0.49013373,0.38607565,-1.8160917,-1.9470296,2.0084095,1.7585278,0.8008767,0.6897916,-5.692437,-5.4014835,-0.8106101,-0.862031,-0.0514209
5,0.8552162,0.9897313,"('distant', 'outgoing')",0.82059675,0.65790826,-1.9315525,-1.9700167,1.6351864,1.5604724,0.99860084,1.0223758,0.82695156,0.81333977,0.5341665,0.5123018,-0.0218647
6,0.68059367,0.87597066,"('distant', 'open')",0.8150344,0.6105714,-1.9966418,-1.9899151,1.0516787,1.0218987,0.82820123,0.8279361,0.85825217,0.69392616,0.372853,0.3400646,-0.0327884
7,-0.11280204,-0.06373486,"('insensitive', 'sensitive')",-0.7835564,-0.64850104,1.216685,1.2693155,-1.2818915,-1.2701688,-0.56821454,-0.53561616,-0.43918458,-0.4731776,-0.3281607,-0.2869805,0.0411802
8,1.3130344,1.2981399,"('unaffectionate', 'affectionate')",1.4232944,1.1696455,-0.9945708,-1.1900605,-0.4201357,-0.60875654,1.0671037,0.8928476,1.5712463,1.1127939,0.6599954,0.4457683,-0.2142271
9,1.8958917,1.7800263,"('unaffectionate', 'caring')",1.7422879,1.5116844,-0.28548756,-0.45333093,-0.9044537,-1.1059632,1.0111154,0.8202068,1.4553779,1.0591002,0.8191219,0.6019539,-0.217168
10,-1.2864541,-1.4684529,"('unsympathetic', 'sympathetic')",-1.0112029,-0.9828105,1.0186894,0.9020089,-2.1964288,-2.1870017,-0.54379404,-0.61342525,-0.60889274,-0.66168994,-0.7713472,-0.8352285,-0.0638813
11,-0.050397135,-0.1798724,"('unhelpful', 'helpful')",0.051559385,0.053261556,0.67912585,0.62563086,-1.1576848,-1.229678,-1.0743006,-1.0698569,1.4679358,1.4643358,-0.0139603,-0.0560299,-0.0420696
12,0.8486475,0.88604844,"('unsupportive', 'supportive')",1.2504325,1.2309922,0.7894016,0.7679052,-0.7384134,-0.8907029,0.8277297,0.8538631,-2.0503857,-2.0167158,0.1545687,0.138565,-0.0160037
13,-0.33173493,-0.54365396,"('impolite', 'polite')",-0.3735834,-0.2541865,1.946096,1.9602009,-0.9751668,-0.9691731,-0.72530663,-0.6453433,-0.6922488,-0.50096446,-0.1919908,-0.1588534,0.0331374
14,-0.58134645,-0.664341,"('antisocial', 'social')",-0.6923599,-0.59242374,0.8941321,0.89088845,-1.0973611,-1.1547977,0.50488985,0.58080834,-1.32443,-1.1758528,-0.3827459,-0.3526197,0.0301262
15,0.8289619,0.6923065,"('boring', 'funny')",-0.33209297,-0.45423803,-0.505795,-0.49852115,0.7745038,0.7412541,0.24035776,0.18319224,0.21405761,0.3482719,0.2033322,0.1687109,-0.0346213
16,0.12572323,0.38863254,"('unpopular', 'popular')",-0.3585364,-0.32425696,-1.4912462,-1.4467657,0.23821092,0.26928195,0.3761634,0.5195589,0.32957014,0.3309105,-0.1300191,-0.0437731,0.086246
17,-0.20092662,-0.17701489,"('nasty', 'nice')",-0.21069582,-0.1294705,-0.6521959,-0.56390214,0.92839146,0.963973,0.04070862,0.17282215,-0.18901536,-0.05489684,-0.0472889,0.0352518,0.0825407
18,-0.09601878,0.11083078,"('disagreeable', 'welcoming')",0.05387804,0.06798774,-0.33010066,-0.2613089,-1.5020311,-1.425485,0.032816082,0.1585688,-1.2089301,-1.3836867,-0.5083977,-0.4555155,0.0528822
19,-0.7361888,-0.579044,"('inhospitable', 'hospitable')",-0.22055519,-0.2804496,-0.5724281,-0.5135429,0.5320175,0.49520615,-0.4864423,-0.50511724,0.6046582,0.55065763,-0.1464898,-0.138715,0.0077748
20,-0.17296061,-0.013060641,"('rough', 'thoughtful')",0.06546324,0.19859828,0.46296263,0.41178417,-0.7850227,-0.8323311,0.32279137,0.41784805,-0.5592885,-0.5580495,-0.1110091,-0.0625351,0.048474
21,-0.45942566,-0.46965104,"('immoral', 'moral')",-1.5036833,-1.3292516,1.3474329,1.4423634,-1.6293111,-1.6067553,-1.0535964,-1.003415,-2.223161,-2.1632519,-0.9202908,-0.8549936,0.0652972
22,-0.8485555,-1.0362233,"('untrustworthy', 'trustworthy')",-1.2634629,-1.3211186,1.5000654,1.331598,-0.620719,-0.7924783,-0.6413628,-0.69093424,-1.5455427,-1.5247622,-0.5699296,-0.6723197,-0.1023901
23,0.7232065,0.69173527,"('insincere', 'sincere')",0.10280933,0.109975874,1.9070064,1.8736227,-2.5050848,-2.6711164,-0.84592396,-0.87486994,4.129975,3.7235534,0.5853314,0.4754835,-0.1098479
24,-0.19172502,-0.27577832,"('dishonest', 'honest')",-0.78895146,-0.7215132,0.87914795,0.85900044,-1.8012227,-1.8483807,-0.90271264,-0.93271375,-0.54084575,-0.6999273,-0.5577183,-0.6032188,-0.0455005
25,-0.21423827,-0.18282878,"('egoistic', 'altruistic')",0.5306261,0.30959705,-1.7862142,-1.7959327,-0.6929116,-0.7653941,0.48675367,0.466635,1.4451684,1.2754495,-0.0384693,-0.1154123,-0.076943
26,1.79503,1.7552574,"('hardhearted', 'benevolent')",1.6747469,1.468931,-0.5127353,-0.7119301,-0.0018235818,-0.20088947,3.175265,2.955875,1.727283,1.4698956,1.3096276,1.1228566,-0.186771
27,-0.3800572,-0.358572,"('hardhearted', 'softhearted')",-1.1743261,-1.2377902,-0.73307395,-0.8586214,-0.6449464,-0.7469147,-1.0515914,-1.1292483,0.28982678,-0.03032388,-0.6156947,-0.7269118,-0.1112171
28,-0.44625375,-0.5944585,"('disloyal', 'loyal')",-0.5930361,-0.72840595,0.077635296,-0.11177751,-1.2183518,-1.4276434,0.06353696,-0.13193406,0.20284769,-0.10586181,-0.318937,-0.5166803,-0.1977433
29,-0.46349525,-0.48082337,"('unfair', 'fair')",-1.358761,-1.4367907,-1.3192486,-1.4935586,0.26847675,0.11464492,-0.46451902,-0.50513685,-0.79863435,-0.8575525,-0.6893636,-0.7765362,-0.0871726
30,-0.6640099,-0.7566974,"('intolerant', 'tolerant')",-1.506412,-1.4269885,0.7686653,0.87599814,-1.3239391,-1.3997729,-1.1419327,-1.17375,-1.4483324,-1.3303641,-0.8859935,-0.8685958,0.0173977
31,-0.41257942,-0.15901864,"('evil', 'good')",-0.14392973,-0.23891008,-2.8592927,-2.844698,0.48200682,0.419544,0.1704985,0.12781632,-0.055205517,-0.152554,-0.4697504,-0.4746367,-0.0048863
32,0.21609905,0.036649495,"('unkind', 'kind')",-0.3061957,-0.39541715,0.5037866,0.33117324,-2.0977015,-2.230406,-0.47685108,-0.54910886,-0.15511066,-0.35382307,-0.3859955,-0.5268221,-0.1408266
33,1.1745889,1.1923983,"('wrong', 'right')",0.75266063,0.5712497,-0.11313972,-0.03798797,0.6517924,0.5938749,0.35620514,0.44820195,-0.5524614,-0.5434366,0.3782744,0.3707167,-0.0075577
34,-0.057534937,0.16231191,"('mean', 'honorable')",0.31485146,0.5005301,-0.26530108,-0.17286871,-0.87731403,-0.77994305,0.19436021,0.19186449,5.093857,4.9090934,0.7338197,0.8018313,0.0680116
35,0.0977723,0.03926312,"('corrupt', 'incorrupt')",0.7846029,0.5973123,-1.007318,-1.134369,2.236947,2.214093,0.24651879,0.23097357,0.4039062,0.26240903,0.4604049,0.3682803,-0.0921246
36,0.8107351,0.9264065,"('hostile', 'amicable')",1.7510909,1.4708686,-1.7740502,-1.9216998,1.0975275,0.97866493,0.9892315,0.8338206,1.1630946,0.8982012,0.6729383,0.5310436,-0.1418947
