,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,2.5281146,2.0680685,"('unsociable', 'sociable')",0.92486715,1.0376718,1.2248765,1.2695129,-0.093360834,-0.20393813,1.1461244,1.0428288,-0.1032956
1,-1.4860744,-1.6311575,"('unfriendly', 'friendly')",-0.19141644,-0.4146357,-0.23463637,-0.33317986,1.6435614,1.4724127,-0.0671415,-0.2266401,-0.1594986
2,0.5602856,0.6085305,"('unlikable', 'likable')",1.0078326,1.0838661,0.49913442,0.56428885,0.2883825,0.40717667,0.5889088,0.6659656,0.0770568
3,1.4485573,1.2498839,"('repellent', 'pleasant')",-0.33613107,-0.029076684,0.30716193,0.58281744,0.45005807,0.59800166,0.4674115,0.6004066,0.1329951
4,-1.604479,-1.3214085,"('disliked', 'liked')",-0.3272897,-0.46838737,-0.23454425,-0.22513884,-6.635172,-6.6257744,-2.2003713,-2.1601772,0.0401941
5,-3.1973095,-2.8214254,"('distant', 'outgoing')",-0.88497204,-1.1293536,-0.72955704,-0.8793805,-0.25065607,-0.29460266,-1.2656237,-1.2811906,-0.0155669
6,-3.4602265,-3.181085,"('distant', 'open')",-1.2704417,-1.4894569,-0.90330523,-1.0183413,0.43434104,0.36353803,-1.299908,-1.3313363,-0.0314283
7,2.061533,1.7425092,"('insensitive', 'sensitive')",1.1244657,1.3305696,1.0258027,1.2503856,1.0990267,1.0799896,1.3277071,1.3508635,0.0231564
8,-0.7546538,-0.5755902,"('unaffectionate', 'affectionate')",0.06986267,-0.1970654,-0.4322771,-0.54181796,0.74998266,0.59143156,-0.0917714,-0.1807605,-0.0889891
9,0.5152485,0.51747656,"('unaffectionate', 'caring')",0.7984776,0.5732162,0.3301934,0.21572527,1.3487089,1.2832271,0.7481571,0.6474113,-0.1007458
10,3.401331,2.828017,"('unsympathetic', 'sympathetic')",0.7685009,1.09099,0.7836401,1.0231931,0.3781003,0.3660033,1.332893,1.3270508,-0.0058422
11,1.6811204,1.4206837,"('unhelpful', 'helpful')",1.0421847,1.2760888,0.47141838,0.6461966,2.0679564,2.1258612,1.31567,1.3672075,0.0515375
12,2.5772371,2.4452808,"('unsupportive', 'supportive')",1.2397892,1.3466468,0.77035666,0.974803,-1.76454,-1.7370775,0.7057108,0.7574132,0.0517024
13,2.106173,1.7332113,"('impolite', 'polite')",1.5971687,1.7149522,1.4156146,1.4814467,0.043049403,0.0074296445,1.2905015,1.23426,-0.0562415
14,3.2175941,2.9183629,"('antisocial', 'social')",1.4205396,1.6037378,0.97591996,1.026899,-0.30774906,-0.28015286,1.3265761,1.3172116,-0.0093645
15,-0.27538437,-0.1519418,"('boring', 'funny')",0.5185777,0.4322867,0.18977894,0.07106016,0.2417969,0.18435428,0.1686923,0.1339398,-0.0347525
16,-1.8777257,-1.6851438,"('unpopular', 'popular')",-1.1782444,-1.1362512,-0.6851853,-0.5107647,0.61668056,0.71582973,-0.7811188,-0.6540824,0.1270364
17,-0.7673201,-0.57363725,"('nasty', 'nice')",-0.24913934,-0.16268139,-0.57430154,-0.5274338,-0.48003563,-0.40707263,-0.5176991,-0.4177063,0.0999928
18,-0.34429246,-0.29776284,"('disagreeable', 'welcoming')",-0.34495148,-0.394402,-0.64202076,-0.6170952,-0.80104434,-0.81588995,-0.5330772,-0.5312875,0.0017897
19,-0.9864185,-0.68944067,"('inhospitable', 'hospitable')",-0.26686493,-0.2990945,-0.9173073,-0.93698436,-0.16036192,-0.1423336,-0.5827382,-0.5169632,0.065775
20,0.30891258,0.25739813,"('rough', 'thoughtful')",0.31327897,0.48550817,-0.23888117,-0.036937043,0.8297692,0.8530805,0.3032699,0.3897625,0.0864926
21,3.6312933,3.2759044,"('immoral', 'moral')",0.42058265,0.6807377,0.7730683,0.9425682,-0.60699725,-0.5358999,1.0544868,1.0908277,0.0363409
22,1.703921,1.4018962,"('untrustworthy', 'trustworthy')",0.5476273,0.70979226,0.36265227,0.47210413,-0.8476127,-0.8490498,0.441647,0.4336857,-0.0079613
23,2.3884778,2.0576463,"('insincere', 'sincere')",1.2646154,1.4496789,0.8184866,0.9978406,6.3057995,6.2495337,2.694345,2.6886749,-0.0056701
