,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5636737,-1.6452081,"('unsociable', 'sociable')",-0.35229784,-0.37767115,0.19964974,0.022047818,-0.3155199,-0.38843125,-0.5079604,-0.5973157,-0.0893553
1,-1.7343386,-1.8226397,"('unfriendly', 'friendly')",-0.5688217,-0.6098167,0.0459555,-0.12189315,1.8566773,1.7267708,-0.1001319,-0.2068947,-0.1067628
2,0.3061531,0.2940615,"('unlikable', 'likable')",0.53021127,0.54807603,1.9928802,2.0532572,0.7774542,0.8922452,0.9016747,0.94691,0.0452353
3,-1.3279243,-1.2171539,"('repellent', 'pleasant')",-1.5739882,-1.4727312,0.2865246,0.31639203,0.16836599,0.18798643,-0.6117555,-0.5463767,0.0653788
4,0.5023503,0.47745493,"('disliked', 'liked')",-0.001968976,-0.050248254,0.037004344,-0.041697014,-5.957322,-6.055329,-1.3549842,-1.4174548,-0.0624706
5,0.3985818,0.402683,"('distant', 'outgoing')",-0.41340572,-0.36835542,-0.7680043,-0.7631985,-0.20065483,-0.19459881,-0.2458708,-0.2308674,0.0150034
6,-0.04994913,-0.015510972,"('distant', 'open')",-0.50250274,-0.46322826,-1.0940773,-1.0740308,0.7056567,0.6761123,-0.2352181,-0.2191644,0.0160537
7,-0.99905556,-0.98536646,"('insensitive', 'sensitive')",-0.3540074,-0.3236945,0.16481109,0.1384184,0.5576864,0.56987,-0.1576414,-0.1501931,0.0074483
8,-1.0794106,-1.1342868,"('unaffectionate', 'affectionate')",-0.39392105,-0.47167188,-0.4676627,-0.5195697,0.7409474,0.64073,-0.3000117,-0.3711996,-0.0711879
9,-1.0037631,-1.0542971,"('unaffectionate', 'caring')",-0.56084996,-0.6102147,0.19441454,0.06468352,1.2333499,1.1754225,-0.0342122,-0.1061014,-0.0718892
10,-1.763159,-1.7439358,"('unsympathetic', 'sympathetic')",-1.5763115,-1.5672435,-0.5353979,-0.6121157,-0.14351216,-0.1675327,-1.0045952,-1.0227069,-0.0181117
11,-1.7822686,-1.8112662,"('unhelpful', 'helpful')",-1.0159668,-0.9962088,-1.0306458,-1.0280507,1.6276653,1.686408,-0.550304,-0.5372794,0.0130246
12,-1.3887366,-1.2860765,"('unsupportive', 'supportive')",0.010054842,0.09464158,-0.1831942,-0.1396695,-1.6989207,-1.673994,-0.8151991,-0.7512746,0.0639245
13,-1.2288271,-1.2459188,"('impolite', 'polite')",0.229688,0.3083238,0.23772632,0.2140479,-0.21911047,-0.19395342,-0.2451308,-0.2293751,0.0157557
14,-0.97724056,-0.92958,"('antisocial', 'social')",0.02540409,0.07414227,2.0450532,2.037211,-0.57596934,-0.5902003,0.1293119,0.1478932,0.0185813
15,0.19961715,0.085426584,"('boring', 'funny')",0.88458127,0.81176907,-0.68052125,-0.70896834,0.53771913,0.50536454,0.2353491,0.173398,-0.0619511
16,0.58377236,0.57889485,"('unpopular', 'popular')",-0.11431508,-0.12408176,-0.84061986,-0.7502227,0.4051307,0.41880074,0.008492,0.0308478,0.0223558
17,-0.1320018,-0.053186934,"('nasty', 'nice')",0.15414947,0.18979484,-1.1408579,-1.0562583,-0.5400985,-0.49905193,-0.4147022,-0.3546756,0.0600266
18,-0.39756614,-0.39074728,"('disagreeable', 'welcoming')",-0.46312395,-0.4213573,0.19847262,0.23799431,-0.23284155,-0.25572684,-0.2237648,-0.2074593,0.0163055
19,0.10108831,0.13500884,"('inhospitable', 'hospitable')",-1.0080892,-1.0025833,-0.9876895,-0.9390913,-0.1386587,-0.062764615,-0.5083373,-0.4673576,0.0409797
20,-0.12931265,-0.10694492,"('rough', 'thoughtful')",-0.018223403,0.040601745,0.53712595,0.61075747,1.2820636,1.2622719,0.4179134,0.4516715,0.0337581
21,-1.2960714,-1.3151624,"('immoral', 'moral')",-0.090772524,-0.05591653,0.52666366,0.4618282,-0.6706337,-0.64062876,-0.3827035,-0.3874699,-0.0047664
22,-0.7805429,-0.7568699,"('untrustworthy', 'trustworthy')",-0.204174,-0.16487893,0.37173668,0.3081845,-0.7676973,-0.7880098,-0.3451694,-0.3503935,-0.0052241
23,-1.2811733,-1.371099,"('insincere', 'sincere')",-0.3156554,-0.2938685,-0.45637584,-0.57201153,5.4157686,5.3311734,0.840641,0.7735486,-0.0670924
24,-1.2693672,-1.2961259,"('dishonest', 'honest')",-0.1296345,-0.15164226,-0.47451326,-0.6036237,0.6880003,0.5903086,-0.2963787,-0.3652708,-0.0688921
25,-0.44668275,-0.48179165,"('egoistic', 'altruistic')",0.37015468,0.3626711,0.6011108,0.5231409,1.5725677,1.481175,0.5242876,0.4712988,-0.0529888
26,-0.6695088,-0.70286006,"('hardhearted', 'benevolent')",0.23536593,0.2146354,1.7491207,1.7289927,1.8115588,1.7274103,0.7816342,0.7420446,-0.0395896
27,-0.36519957,-0.29614618,"('hardhearted', 'softhearted')",-0.6691629,-0.60496354,0.43903375,0.44211003,1.5165871,1.4016409,0.2303146,0.2356603,0.0053457
28,-1.5682873,-1.6717559,"('disloyal', 'loyal')",-0.03543216,-0.13506417,-0.13879834,-0.366374,1.2097223,1.0674324,-0.1331989,-0.2764404,-0.1432415
29,0.38818586,0.39479804,"('unfair', 'fair')",-0.3123006,-0.30438334,-0.6749598,-0.67869705,-0.436108,-0.53686637,-0.2587956,-0.2812872,-0.0224916
30,-0.849809,-0.8634937,"('intolerant', 'tolerant')",0.088049755,0.093945436,1.4429846,1.3874605,1.2166107,1.2112567,0.474459,0.4572923,-0.0171667
31,-0.25175044,-0.20882113,"('evil', 'good')",-0.42482942,-0.36974204,-1.3907856,-1.3295307,-0.93857443,-1.0278348,-0.751485,-0.7339822,0.0175028
32,-0.8040211,-0.83313054,"('unkind', 'kind')",0.7246633,0.7331957,0.6864091,0.5588162,0.9078669,0.78680515,0.3787296,0.3114216,-0.067308
33,0.8090919,0.7575541,"('wrong', 'right')",0.9903697,0.94748396,0.42585808,0.4367079,-0.41343054,-0.44616604,0.4529723,0.423895,-0.0290773
34,-0.4920855,-0.41273287,"('mean', 'honorable')",-0.3717761,-0.264514,-0.08400824,0.012074925,6.1754947,6.2768707,1.3069062,1.4029247,0.0960185
35,1.662426,1.6136392,"('corrupt', 'incorrupt')",0.358672,0.3002571,-0.92578584,-0.8925837,0.24534184,0.07343374,0.3351635,0.2736866,-0.0614769
36,0.32318363,0.24055435,"('hostile', 'amicable')",-0.29761449,-0.3467226,-0.9366588,-0.9912387,0.7344955,0.55934715,-0.0441485,-0.134515,-0.0903665
37,-0.20447353,-0.24877074,"('fake', 'genuine')",0.16458024,0.16789427,0.2279546,0.24719754,0.6498488,0.63000387,0.2094775,0.1990812,-0.0103963
38,-1.0124527,-1.0404079,"('untruthful', 'truthful')",-0.26173538,-0.2560279,-1.1507763,-1.1989069,-0.06754784,-0.077225916,-0.6231281,-0.6431422,-0.0200141
39,0.48794204,0.46598715,"('exploitative', 'cooperative')",0.7119235,0.73654693,0.33624947,0.3289242,0.06531069,0.056173667,0.4003564,0.396908,-0.0034484
40,-0.2382783,-0.36283004,"('stingy', 'generous')",0.13016707,0.12643908,0.66777015,0.602893,-1.158271,-1.2750143,-0.149653,-0.2271281,-0.0774751
41,-1.4300154,-1.4664007,"('unforgiving', 'forgiving')",-0.013681619,0.020782586,0.27310634,0.25486517,0.37469622,0.31776944,-0.1989736,-0.2182459,-0.0192723
42,0.56464684,0.6649124,"('unreliable', 'reliable')",0.41187614,0.47446144,1.1599929,1.2799994,-2.858717,-2.7860894,-0.1805503,-0.0916791,0.0888712
43,-0.70681363,-0.6356346,"('irresponsible', 'responsible')",-0.009131127,0.08323374,-0.0778256,-0.049489655,0.5201305,0.5543053,-0.06841,-0.0118963,0.0565137
44,0.7596645,0.7554744,"('prejudiced', 'unprejudiced')",0.14956197,0.16730292,-0.39415127,-0.31168047,-1.4719199,-1.4913906,-0.2392112,-0.2200734,0.0191378
45,-1.278944,-1.2942952,"('incompetent', 'competent')",-0.8920533,-0.774065,0.06648194,-0.037763707,-0.327952,-0.37449738,-0.6081169,-0.6201553,-0.0120384
46,-1.2768862,-1.2756076,"('uncompetitive', 'competitive')",-1.0287787,-0.8961735,0.84652203,0.80352336,-0.2785791,-0.25065094,-0.4344305,-0.4047272,0.0297033
47,0.12356686,0.25750548,"('stupid', 'smart')",1.1539232,1.2570233,0.9583089,1.0409298,5.691051,5.8092823,1.9817125,2.0911851,0.1094726
