,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10421532,-0.21819894,"('unsociable', 'sociable')",0.569607,0.46449012,0.11959021,0.003915742,-0.26356348,-0.30412775,0.8859864,0.77957594,-0.08992857,-0.20978796,0.186246,0.0859779,-0.1002681
1,-2.9022713,-2.9701016,"('unfriendly', 'friendly')",-1.6017365,-1.53024,-1.6793203,-1.7279813,-0.8772832,-0.88824433,-0.3898257,-0.44493443,1.0430353,0.91876996,-1.0679003,-1.1071219,-0.0392216
2,1.1669059,1.2115643,"('unlikable', 'likable')",1.5682342,1.6570573,1.2759004,1.3171115,0.4843106,0.51333535,1.5784582,1.698893,1.021874,1.1243994,1.1826139,1.2537268,0.0711129
3,0.112371475,0.16999745,"('repellent', 'pleasant')",0.6673496,0.6506281,1.0664912,1.05018,1.7965932,1.8050072,0.17228955,0.2606362,0.36726892,0.36559534,0.6970607,0.7170074,0.0199467
4,-0.73556405,-0.7364986,"('disliked', 'liked')",0.2604527,0.26055503,0.5724872,0.5297373,0.27959794,0.20458402,-0.5794428,-0.68147606,-4.465337,-4.5762286,-0.7779676,-0.8332211,-0.0552535
5,-1.9535477,-1.9145347,"('distant', 'outgoing')",-1.1957219,-1.0315571,-0.44826922,-0.39683345,0.52041954,0.5133076,-1.9599602,-1.9444171,-0.5531448,-0.5533797,-0.931704,-0.8879023,0.0438017
6,-2.4105809,-2.3199782,"('distant', 'open')",-1.4653069,-1.2258451,-0.5481472,-0.43511012,0.30846193,0.3378426,-1.8054258,-1.7462327,-0.06377269,-0.10234217,-0.9974619,-0.9152776,0.0821843
7,0.1992352,0.15989329,"('insensitive', 'sensitive')",0.28116646,0.31824967,-0.8450314,-0.7860405,-0.92942846,-0.8867516,0.59830946,0.6261811,0.46121836,0.47979462,-0.0390884,-0.0147789,0.0243095
8,-1.412055,-1.448826,"('unaffectionate', 'affectionate')",-1.3826047,-1.2848711,-1.1123497,-1.06382,-1.7780288,-1.7264433,-0.004870424,-0.035916977,0.068685874,0.030462041,-0.9368704,-0.9215691,0.0153013
9,-1.7081406,-1.7352948,"('unaffectionate', 'caring')",-0.8665687,-0.7606039,-0.4611359,-0.41756004,-0.8011357,-0.7589293,0.56765354,0.4983098,0.89594436,0.84733677,-0.3955639,-0.3877902,0.0077737
10,-0.036329985,-0.06896786,"('unsympathetic', 'sympathetic')",0.54864264,0.50686705,-0.6866053,-0.6820304,-1.0652139,-1.05132,0.56229746,0.51991296,0.21902251,0.17319405,-0.0763644,-0.1003907,-0.0240263
11,0.46202964,0.4375253,"('unhelpful', 'helpful')",0.73164856,0.7185507,-0.13618433,-0.15384828,-0.34554952,-0.3481434,0.088225015,0.045792818,2.0147586,2.001775,0.4691546,0.4502753,-0.0188793
12,-0.2933575,-0.2330338,"('unsupportive', 'supportive')",0.92956334,1.1115298,0.5684942,0.7094661,-0.14401028,-0.059140988,0.2533543,0.31147993,-1.3954499,-1.3580165,-0.0135676,0.0803808,0.0939484
13,0.94199157,0.8626078,"('impolite', 'polite')",0.8963949,0.83096194,0.3437946,0.35697618,0.18782417,0.20260435,1.4146382,1.3687596,-0.06912257,-0.08121103,0.6192535,0.5901165,-0.029137
14,1.7538372,1.7069238,"('antisocial', 'social')",2.0870364,1.9808191,0.8284963,0.85182726,0.2491158,0.28452456,3.0898662,3.0552735,-0.15246877,-0.15836535,1.3093139,1.2868338,-0.0224801
15,-0.19289862,-0.34180346,"('boring', 'funny')",0.23254684,0.16102007,0.7458535,0.6903769,0.6739583,0.5837173,-0.3958832,-0.43344218,0.81871796,0.7874614,0.3137158,0.2412217,-0.0724941
16,-1.0259967,-0.9532044,"('unpopular', 'popular')",0.18259993,0.23297092,0.60693073,0.6174559,1.3618842,1.3726662,-0.8188544,-0.7367801,0.576942,0.5714612,0.147251,0.1840949,0.0368439
17,-0.021330686,0.016666418,"('nasty', 'nice')",0.2845108,0.31032452,0.32096985,0.36322495,0.4157064,0.44637287,-0.40768299,-0.38399452,-0.3083908,-0.2673004,0.0472971,0.0808823,0.0335852
18,-0.3879379,-0.37391934,"('disagreeable', 'welcoming')",-0.27597183,-0.13820186,-0.65265757,-0.53568393,-0.7690133,-0.7151421,-0.29137635,-0.20572795,-0.60008276,-0.62532204,-0.4961733,-0.4323328,0.0638405
19,-1.4058057,-1.3309137,"('inhospitable', 'hospitable')",-0.4077443,-0.24373591,0.8233734,0.89866376,0.6571131,0.69589925,-2.1397834,-2.0963988,-0.24859448,-0.20698316,-0.4535736,-0.3805781,0.0729955
20,-0.01852427,-0.03191725,"('rough', 'thoughtful')",-0.7875407,-0.8032649,-0.6891942,-0.64331037,-0.5118864,-0.48680162,0.27340335,0.33677304,0.79019916,0.7662184,-0.1572572,-0.1437171,0.0135401
21,1.1248174,1.0622553,"('immoral', 'moral')",1.6245239,1.6045375,0.47983077,0.4583854,0.494563,0.5055716,1.0708989,1.0570015,-0.5875914,-0.5519549,0.7011738,0.6892994,-0.0118744
22,0.9653082,0.91888726,"('untrustworthy', 'trustworthy')",1.3353623,1.351356,0.91051185,0.9475274,-0.13723314,-0.20360363,0.37091154,0.34162116,-0.95330215,-0.95385903,0.4152598,0.4003215,-0.0149383
23,-0.010244453,-0.14536786,"('insincere', 'sincere')",0.3597416,0.2873137,-0.31925675,-0.42837402,-0.04088681,-0.10471889,0.2405515,0.23943427,5.1424327,5.042131,0.8953896,0.8150697,-0.0803199
