,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,0.46502134,0.43710357,"('unsociable', 'sociable')",1.4605947,1.4799995,-0.4097979,-0.5145161,0.5052727,0.467529,-0.0377437
1,-0.71368146,-0.69164133,"('unfriendly', 'friendly')",-0.42816693,-0.43184742,1.7287498,1.6608077,0.1956338,0.1791063,-0.0165275
2,-0.04441235,-0.033767734,"('unlikable', 'likable')",0.46574903,0.5402796,0.5738552,0.54976577,0.3317306,0.3520925,0.0203619
3,-0.13135579,0.0016966853,"('repellent', 'pleasant')",0.5195069,0.6916919,0.74722993,0.8008364,0.3784603,0.498075,0.1196147
4,-1.8714128,-1.8745041,"('disliked', 'liked')",-0.94668627,-0.9659935,-7.310561,-7.463321,-3.3762201,-3.4346062,-0.0583861
5,-2.1467593,-2.1330411,"('distant', 'outgoing')",-0.9887918,-1.0138257,-0.43082714,-0.49298823,-1.1887927,-1.213285,-0.0244923
6,-1.9241853,-1.8792837,"('distant', 'open')",-1.0491135,-1.0224456,0.07216455,0.0719448,-0.9670448,-0.9432615,0.0237833
7,1.53788,1.5182774,"('insensitive', 'sensitive')",1.615696,1.7869902,0.30495754,0.41310072,1.1528445,1.2394561,0.0866116
8,-0.5925455,-0.653233,"('unaffectionate', 'affectionate')",-0.57668597,-0.6128296,1.1879791,1.1740053,0.0062492,-0.0306858,-0.036935
9,0.20475864,0.19673635,"('unaffectionate', 'caring')",0.67348546,0.74352723,1.5554184,1.6417065,0.8112208,0.8606567,0.0494359
10,1.5378486,1.6138197,"('unsympathetic', 'sympathetic')",1.4518788,1.6651113,-0.2950182,-0.16343285,0.8982364,1.0384994,0.140263
11,1.5083002,1.5386533,"('unhelpful', 'helpful')",2.2642763,2.3863962,1.7576739,1.8597133,1.8434167,1.9282541,0.0848374
12,1.4815744,1.5873063,"('unsupportive', 'supportive')",1.877411,2.1649768,-2.1960278,-2.1098237,0.3876526,0.5474865,0.1598339
13,1.3887597,1.3081496,"('impolite', 'polite')",1.0985024,1.1101671,-0.9818781,-0.97988117,0.5017947,0.4794786,-0.0223161
14,2.296444,2.246033,"('antisocial', 'social')",2.123219,2.1710908,-0.34304512,-0.39944458,1.3588726,1.3392264,-0.0196462
15,-0.10998757,-0.2191011,"('boring', 'funny')",0.20938455,0.07685268,0.18611956,0.11168395,0.0951722,-0.0101882,-0.1053604
16,-1.4875264,-1.5506139,"('unpopular', 'popular')",-0.7792921,-0.800427,0.067161396,0.04208389,-0.7332191,-0.7696523,-0.0364332
17,-0.3223871,-0.34758377,"('nasty', 'nice')",-0.19924465,-0.20867452,-0.26721737,-0.24412811,-0.2629497,-0.2667955,-0.0038458
18,-0.5191058,-0.5203483,"('disagreeable', 'welcoming')",0.24491587,0.38498083,-0.5607625,-0.6314404,-0.2783175,-0.2556026,0.0227149
19,-2.2396128,-2.2252183,"('inhospitable', 'hospitable')",-1.350901,-1.3299297,-0.36415353,-0.35429326,-1.3182224,-1.3031472,0.0150752
20,0.7300633,0.6883276,"('rough', 'thoughtful')",0.16326998,0.19150223,0.9289084,0.88223946,0.6074139,0.5873564,-0.0200575
21,1.5760921,1.6157844,"('immoral', 'moral')",1.7808483,1.9247843,-0.72844416,-0.6424791,0.8761654,0.9660299,0.0898645
22,0.6255634,0.65369546,"('untrustworthy', 'trustworthy')",1.8190773,1.9163707,-0.5589744,-0.55787903,0.6285554,0.6707291,0.0421737
23,1.4694809,1.4018781,"('insincere', 'sincere')",1.2286319,1.325697,6.250021,6.3367634,2.9827112,3.0214462,0.038735
24,1.226371,1.2014405,"('dishonest', 'honest')",0.7010442,0.784393,0.7940115,0.7818733,0.9071422,0.9225689,0.0154267
25,-0.2651201,-0.2586516,"('egoistic', 'altruistic')",-0.20526221,-0.27690503,1.4759852,1.427797,0.3352009,0.2974134,-0.0377875
26,0.6748531,0.65724516,"('hardhearted', 'benevolent')",0.71859586,0.7998613,1.5810479,1.4847046,0.9914989,0.9806037,-0.0108952
27,0.05823397,0.015854374,"('hardhearted', 'softhearted')",0.86435884,0.9651701,1.5537357,1.4589841,0.8254429,0.8133362,-0.0121067
28,0.77034354,0.6161295,"('disloyal', 'loyal')",0.18774623,0.10524917,1.216111,1.1694009,0.7247336,0.6302599,-0.0944737
29,-0.6620341,-0.7691202,"('unfair', 'fair')",-0.76720196,-0.7707783,-0.48741686,-0.62946904,-0.6388843,-0.7231225,-0.0842382
30,1.6920364,1.6676344,"('intolerant', 'tolerant')",2.0287707,2.1057508,0.39876306,0.38742813,1.3731901,1.3869378,0.0137477
