,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
22,0.0104465075,0.005821537,"('untrustworthy', 'trustworthy')",0.056442283,0.06725341,-0.55956185,-0.5738611,-1.0195191,-1.0584269,-0.378048,-0.3898033,-0.0117553
23,0.16179249,0.10997185,"('insincere', 'sincere')",0.12769647,0.0457037,-0.26091468,-0.44592053,5.597432,5.3850517,1.4065017,1.2737017,-0.1328
24,0.48808354,0.48611754,"('dishonest', 'honest')",-0.50332415,-0.5295366,-1.1083845,-1.1551332,0.7488924,0.6671522,-0.0936832,-0.13285,-0.0391668
25,1.0517988,1.1375594,"('egoistic', 'altruistic')",-0.071453035,-0.10331017,0.99287724,0.9289064,1.1276361,1.0744147,0.7752148,0.7593926,-0.0158222
26,2.2738674,2.333593,"('hardhearted', 'benevolent')",0.9157056,0.85937566,1.7551743,1.7055651,1.5428816,1.4467251,1.6219072,1.5863147,-0.0355925
27,-0.17066057,-0.09965968,"('hardhearted', 'softhearted')",-0.59445107,-0.5929043,-0.4343128,-0.42672405,1.2690266,1.0931057,0.0174006,-0.0065456,-0.0239462
28,0.004903769,-0.029054705,"('disloyal', 'loyal')",-0.42184377,-0.54716724,-0.34898356,-0.58417225,1.1570225,0.9743132,0.0977747,-0.0465202,-0.1442949
29,-0.08014524,-0.03260348,"('unfair', 'fair')",0.09632317,0.13380057,-0.6358427,-0.5732106,-0.6509124,-0.7911564,-0.3176443,-0.3157925,0.0018518
30,1.1514872,1.08378,"('intolerant', 'tolerant')",0.11312037,0.052145977,1.0115981,0.93288916,1.323535,1.2401092,0.8999351,0.8272311,-0.072704
31,-1.2235746,-0.87980986,"('evil', 'good')",-1.5308169,-1.4126059,-1.0961303,-1.0136242,-1.392576,-1.4210844,-1.3107746,-1.1817811,0.1289935
32,1.4576526,1.3612413,"('unkind', 'kind')",0.13411623,0.016856235,0.23619151,0.09952854,1.3401158,1.2089224,0.792019,0.6716371,-0.1203819
33,1.0754726,1.0664324,"('wrong', 'right')",0.3979811,0.44513205,0.83780503,0.9266612,-0.56265634,-0.55292404,0.4371506,0.4713254,0.0341748
34,0.4616849,0.5997967,"('mean', 'honorable')",0.023654133,0.09479213,-0.008992173,0.038804483,6.0982156,6.083058,1.6436406,1.7041128,0.0604722
35,-0.6232099,-0.61316544,"('corrupt', 'incorrupt')",-0.5208484,-0.5912023,-0.8867114,-0.7803966,-0.33505827,-0.42073557,-0.5914569,-0.601375,-0.0099181
36,0.20053133,0.49734247,"('hostile', 'amicable')",-0.63059545,-0.56173736,-0.30963776,-0.35637856,0.27572417,0.17144373,-0.1159944,-0.0623324,0.053662
37,-0.7684696,-0.840457,"('fake', 'genuine')",-1.3981618,-1.4739822,-0.76720905,-0.7388053,0.29386362,0.23852634,-0.6599942,-0.7036796,-0.0436854
38,-0.11878455,-0.047380187,"('untruthful', 'truthful')",0.091526,0.14665683,-0.18855259,-0.160113,0.36169055,0.41995808,0.0364699,0.0897804,0.0533105
39,1.5866913,1.5153186,"('exploitative', 'cooperative')",0.68739533,0.6586019,-0.022096206,-0.027150627,-0.27572772,-0.30534363,0.4940656,0.4603566,-0.033709
40,0.99423856,1.109033,"('stingy', 'generous')",0.45311433,0.5064574,0.17055409,0.13568154,-1.6956598,-1.812846,-0.0194382,-0.0154185,0.0040197
41,0.9237287,1.0114509,"('unforgiving', 'forgiving')",0.1269832,0.19365527,-0.09596225,-0.12239318,0.33672938,0.28861573,0.3228697,0.3428322,0.0199625
42,1.3171697,1.3478274,"('unreliable', 'reliable')",2.0017817,2.0477104,1.4158869,1.501363,-2.3869092,-2.2941003,0.5869823,0.6507002,0.0637179
43,1.202761,1.2190942,"('irresponsible', 'responsible')",0.6180636,0.6230492,-0.4135741,-0.38567057,0.563521,0.5371813,0.4926929,0.4984135,0.0057206
44,-1.2809725,-1.3503807,"('prejudiced', 'unprejudiced')",-0.19067559,-0.15458605,-0.41933545,-0.29372555,-1.5175524,-1.4295775,-0.852134,-0.8070674,0.0450666
45,-1.3809409,-1.2275343,"('incompetent', 'competent')",-0.025025917,0.012925914,-0.37231457,-0.47202733,-0.43208507,-0.54562366,-0.5525916,-0.5580648,-0.0054732
46,0.1634837,0.18169826,"('uncompetitive', 'competitive')",1.1182177,1.135586,0.83897984,0.75209755,-0.03021318,-0.11523187,0.522617,0.4885375,-0.0340795
47,1.0913926,1.0831854,"('stupid', 'smart')",-0.32355413,-0.28999907,0.31458837,0.32113796,5.41282,5.3894105,1.6238117,1.6259336,0.0021219
48,0.7009054,0.6618644,"('unintelligent', 'intelligent')",-0.17061716,-0.22792326,-0.62472224,-0.7317019,0.31303552,0.19790421,0.0546504,-0.0249641,-0.0796145
49,-0.16193923,-0.10468876,"('unable', 'able')",-1.0605544,-0.9980247,-0.5106616,-0.45677716,-0.073325366,0.042105712,-0.4516202,-0.3793463,0.0722739
50,-0.11166681,-0.097562194,"('clumsy', 'skillful')",1.3574153,1.3666244,0.56941074,0.61934406,0.114102244,0.17830625,0.4823154,0.5166782,0.0343628
51,0.08485353,-0.031199172,"('uneducated', 'educated')",1.9227128,1.8158858,0.79874986,0.6475908,0.5352513,0.40391758,0.8353919,0.7090487,-0.1263432
52,1.0845749,1.061762,"('irrational', 'rational')",-0.44128856,-0.4658208,-0.52996343,-0.59188044,-0.1907343,-0.26790673,-0.0193528,-0.0659615,-0.0466087
53,1.7505406,1.8668292,"('uncreative', 'creative')",0.95758724,0.90834284,0.79434973,0.70107496,1.2008451,1.0915122,1.1758307,1.1419398,-0.0338909
54,1.4892095,1.5060667,"('incapable', 'capable')",0.7177977,0.695592,1.0529492,1.1121802,0.89557195,0.96002436,1.038882,1.0684658,0.0295838
55,0.49264237,0.47873795,"('incompetent', 'clever')",0.18464774,0.17484081,-0.26726395,-0.34648237,-0.055193722,-0.115334116,0.0887081,0.0479406,-0.0407675
56,1.1383266,1.0255446,"('impractical', 'practical')",1.3012227,1.1852717,0.10368415,0.01806964,0.14425005,0.08844888,0.6718709,0.5793338,-0.0925371
57,-0.32979032,-0.3337162,"('unimaginative', 'imaginative')",-0.5195566,-0.5552144,-0.74016786,-0.8210501,-2.470778,-2.5728924,-1.0150732,-1.0707183,-0.0556451
58,0.23153675,0.29251838,"('undiscriminating', 'discriminating')",0.9772911,0.9864904,1.2295312,1.2306321,-0.066412166,-0.102499396,0.5929867,0.6017854,0.0087987
59,0.29078057,0.28489026,"('foolish', 'wise')",0.24047297,0.20502059,-0.03191103,0.0113324,0.467181,0.45286497,0.2416309,0.2385271,-0.0031038
60,0.43647802,0.34113455,"('inefficient', 'efficient')",0.90467507,0.88433135,0.3570818,0.29173538,0.1250267,0.17402524,0.4558154,0.4228066,-0.0330088
61,1.4431767,1.3751836,"('illogical', 'logical')",0.83841646,0.8173043,0.6514489,0.54543215,0.49890414,0.36887404,0.8579866,0.7766985,-0.0812881
62,0.20833433,0.2850871,"('incompetent', 'brilliant')",1.3732549,1.4319862,0.5467795,0.5919527,0.09627691,0.20113088,0.5561615,0.6275392,0.0713777
63,0.40857095,0.5243426,"('unperceptive', 'insightful')",1.8401978,1.8704091,1.6031675,1.5691026,1.2561164,1.2754557,1.2770132,1.3098276,0.0328144
64,-0.096314535,-0.2444064,"('shy', 'confident')",1.8732275,1.8564476,1.3150617,1.2923867,-6.0783014,-5.970835,-0.7465817,-0.7666018,-0.0200201
65,0.83128756,0.60065013,"('insecure', 'secure')",0.2106767,0.10504283,0.19393992,0.040569205,0.07612271,-0.03598129,0.3280067,0.1775702,-0.1504365
66,0.0382912,0.082867116,"('inactive', 'active')",1.786948,1.776459,1.472772,1.5246257,1.4565623,1.3657557,1.1886435,1.1874268,-0.0012167
67,0.06284549,-0.08061217,"('doubtful', 'determined')",0.96630085,0.89989567,1.1165155,1.1276574,-0.16938856,-0.12801191,0.4940683,0.4547322,-0.0393361
68,-0.9990561,-1.1697594,"('dependent', 'independent')",0.31786638,0.20020577,-0.4227999,-0.48108515,-0.32795608,-0.44408065,-0.3579864,-0.4736798,-0.1156934
69,-0.20553449,-0.12937051,"('lazy', 'industrious')",0.24854943,0.30229837,0.91958046,0.9977745,-0.6778903,-0.5836864,0.0711763,0.146754,0.0755777
70,-0.7154583,-0.7085883,"('lethargic', 'energetic')",0.48990446,0.49094123,0.16330023,0.1883936,0.60108393,0.5979922,0.1347076,0.1421847,0.0074771
71,2.5944495,2.756143,"('diffident', 'self-confident')",1.9128939,1.9425323,1.5630274,1.5680611,0.7604207,0.73376465,1.7076979,1.7501252,0.0424273
72,2.1096277,2.0819929,"('unambitious', 'ambitious')",0.9520101,0.9683587,0.17576128,0.22133853,-1.1560684,-1.1052449,0.5203327,0.5416113,0.0212786
73,0.61228204,0.59063524,"('helpless', 'self-reliant')",0.5219815,0.47703153,-0.049286805,0.048572898,-3.6163435,-3.4945486,-0.6328417,-0.5945772,0.0382645
74,0.4366556,0.58165556,"('undedicated', 'dedicated')",1.0637769,1.069717,-0.44093102,-0.4138573,0.10931062,0.15376975,0.292203,0.3478213,0.0556183
75,-1.3861715,-1.2532134,"('meek', 'impulsive')",-0.098511204,0.028034497,0.03327958,0.17564484,-0.5029908,-0.36211944,-0.4885985,-0.3529134,0.1356851
76,0.8011133,0.7803433,"('anxious', 'daring')",1.2147355,1.2406244,0.8447884,0.85455155,0.4340455,0.47284442,0.8236707,0.8370909,0.0134202
77,-0.48380905,-0.4182929,"('unmotivated', 'motivated')",0.7066088,0.77440405,1.0725462,0.97270584,-1.0253474,-0.99676204,0.0674997,0.0830137,0.015514
78,0.15675618,0.34310228,"('nonresilient', 'resilient')",1.3906106,1.5285932,0.82350385,0.837117,0.3360108,0.43090132,0.6767204,0.7849284,0.108208
79,-0.08381374,0.045768872,"('wavering', 'unwavering')",0.24223708,0.22746547,-0.6825123,-0.66382277,-0.0007571634,0.0077402033,-0.1312115,-0.0957121,0.0354994
80,-1.0842931,-1.2586472,"('dominated', 'dominating')",1.1817632,1.1837411,0.061337344,0.05750176,-1.3329915,-1.3027116,-0.293546,-0.330029,-0.036483
81,-1.7555592,-1.9990771,"('submissive', 'aggressive')",0.12206081,0.038006715,0.4702778,0.30081618,-0.5895124,-0.68561006,-0.4381832,-0.5864661,-0.1482829
82,-0.032098725,-0.0048215725,"('poor', 'rich')",-0.26985744,-0.2605268,0.98268324,0.91804564,5.9130454,5.849523,1.6484431,1.625555,-0.0228881
83,1.2296846,1.1579435,"('powerless', 'powerful')",1.2159678,1.237043,1.2310207,1.2707963,-0.81770325,-0.8164083,0.7147425,0.7123437,-0.0023988
84,0.7283068,0.6213511,"('inferior', 'superior')",1.165893,1.0902603,0.2664208,0.28445122,0.69055873,0.63330597,0.7127948,0.6573421,-0.0554527
85,2.7686431,2.9517572,"('insignificant', 'prestigious')",0.26242048,0.34304428,0.8517004,0.87696123,0.5525034,0.61929786,1.1088169,1.1977651,0.0889482
86,0.75311196,0.7014272,"('uninfluential', 'influential')",0.266019,0.23334736,-0.20472968,-0.31768665,-0.079244785,-0.23420848,0.1837891,0.0957199,-0.0880692
87,0.8792667,0.8632726,"('unsuccessful', 'successful')",2.5035238,2.5310214,1.6071634,1.6371797,1.0083287,1.0298775,1.4995706,1.5153378,0.0157672
88,0.21117815,0.22481433,"('low', 'eminent')",-0.030751634,-0.094663836,-0.043169104,-0.1603123,0.3865071,0.3306501,0.1309411,0.0751221,-0.055819
