,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9891436,-0.9364189,"('unsociable', 'sociable')",-0.51025486,-0.5916082,-0.7496992,-0.7640135,-0.0143143
1,-1.2968646,-1.5349482,"('unfriendly', 'friendly')",1.5445806,1.4143023,0.123858,-0.0603229,-0.1841809
2,0.6307766,0.6500938,"('unlikable', 'likable')",0.7405289,0.8111214,0.6856527,0.7306076,0.0449549
3,-0.70967174,-0.5365112,"('repellent', 'pleasant')",0.42527217,0.4915039,-0.1421998,-0.0225036,0.1196962
4,-0.10536499,-0.2656267,"('disliked', 'liked')",-6.2325654,-6.3609147,-3.1689651,-3.3132708,-0.1443057
5,-1.3361143,-1.4402256,"('distant', 'outgoing')",-0.39284965,-0.43101406,-0.864482,-0.9356198,-0.0711378
6,-1.1867017,-1.3186238,"('distant', 'open')",0.1457803,0.0839639,-0.5204607,-0.61733,-0.0968693
7,-0.33269745,-0.12839955,"('insensitive', 'sensitive')",0.60309124,0.6911763,0.1351969,0.2813884,0.1461915
8,-0.94847447,-1.1915727,"('unaffectionate', 'affectionate')",0.6989071,0.5654247,-0.1247837,-0.313074,-0.1882903
9,-1.0867801,-1.2376707,"('unaffectionate', 'caring')",0.9043957,0.8278354,-0.0911922,-0.2049176,-0.1137254
10,-1.2730731,-1.0264854,"('unsympathetic', 'sympathetic')",-0.4642929,-0.45833474,-0.868683,-0.7424101,0.1262729
11,-0.3160261,-0.16409734,"('unhelpful', 'helpful')",1.313587,1.4156744,0.4987804,0.6257886,0.1270082
12,-0.07507776,0.0853295,"('unsupportive', 'supportive')",-1.8813931,-1.8406852,-0.9782354,-0.8776779,0.1005575
13,-0.45862126,-0.26336676,"('impolite', 'polite')",-0.67332053,-0.6031065,-0.5659709,-0.4332366,0.1327343
14,-0.4205788,-0.2667572,"('antisocial', 'social')",-0.40271255,-0.4302445,-0.4116457,-0.3485008,0.0631449
15,0.0485015,-0.14214338,"('boring', 'funny')",0.5292455,0.46299982,0.2888735,0.1604282,-0.1284453
16,-0.453995,-0.6106625,"('unpopular', 'popular')",0.60964626,0.5648687,0.0778256,-0.0228969,-0.1007225
17,-0.32828,-0.290816,"('nasty', 'nice')",-0.39874426,-0.36564794,-0.3635121,-0.328232,0.0352801
18,-0.8119332,-0.8151547,"('disagreeable', 'welcoming')",-0.44865444,-0.4347057,-0.6302938,-0.6249302,0.0053636
19,-1.4922417,-1.4541186,"('inhospitable', 'hospitable')",-0.24347001,-0.12950124,-0.8678559,-0.7918099,0.076046
20,0.06879859,0.11565085,"('rough', 'thoughtful')",1.4097701,1.344018,0.7392843,0.7298344,-0.0094499
21,-0.1250221,0.028417092,"('immoral', 'moral')",-0.45354503,-0.32408646,-0.2892836,-0.1478347,0.1414489
22,-0.40251538,-0.27837,"('untrustworthy', 'trustworthy')",-0.87769926,-0.897431,-0.6401073,-0.5879005,0.0522068
