,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.6771013,-0.93326324,"('unsociable', 'sociable')",-0.44395146,-0.5299555,1.1129721,0.9554441,-0.63395846,-0.8288411,-0.021718247,-0.08495976,-0.41531986,-0.45737022,-0.1798462,-0.3131576,-0.1333114
1,1.5764811,1.4234891,"('unfriendly', 'friendly')",1.0759302,0.7453679,-1.0590376,-1.2104744,-1.9510412,-2.189901,0.7561377,0.49012047,1.6855295,1.1322544,0.3473333,0.0651427,-0.2821906
2,1.6792607,1.7695508,"('unlikable', 'likable')",1.2794448,1.4452612,0.95550203,1.0672643,-0.118867315,-0.119068764,1.2046826,1.2521782,0.44131854,0.5345602,0.9068902,0.9916244,0.0847342
3,-1.53988,-1.5129238,"('repellent', 'pleasant')",-1.2308544,-1.0360441,0.737192,0.74891543,-2.0531993,-1.982199,-0.9315466,-0.945054,0.32624102,0.3852045,-0.7820079,-0.7236835,0.0583244
4,-0.31858617,-0.3516027,"('disliked', 'liked')",0.5929759,0.4599387,-1.6804686,-1.8091786,1.9260721,1.699743,0.9617039,0.87635297,-5.125796,-4.7616286,-0.6073498,-0.6477292,-0.0403794
5,1.2550815,1.3086638,"('distant', 'outgoing')",0.6773185,0.53603333,-1.8778622,-1.8985581,1.519663,1.4513516,1.0764141,1.0984317,0.7709375,0.7006968,0.5702587,0.5327699,-0.0374888
6,1.0048008,1.1098785,"('distant', 'open')",0.6600478,0.4842754,-1.9444743,-1.9309579,0.99230844,0.9632408,0.94193685,0.934748,0.80610013,0.5724655,0.4101199,0.3556084,-0.0545115
7,-0.2932763,-0.2270016,"('insensitive', 'sensitive')",-0.777465,-0.61824644,1.0247585,1.0188797,-1.6114684,-1.5632211,-0.8451161,-0.83946407,-0.6464697,-0.6783701,-0.5248395,-0.4845706,0.0402689
8,1.3155944,1.2713355,"('unaffectionate', 'affectionate')",1.17114,0.9060262,-1.2495767,-1.4190053,-0.6038997,-0.8019477,1.0271412,0.8289407,1.267868,0.7372628,0.4880445,0.2537687,-0.2342758
9,2.0069623,1.866002,"('unaffectionate', 'caring')",1.6556269,1.399452,-0.295614,-0.45190838,-1.1177863,-1.298731,0.89407754,0.6901395,1.2892127,0.87833685,0.7387465,0.5138818,-0.2248647
10,-1.3271106,-1.4753505,"('unsympathetic', 'sympathetic')",-0.68038505,-0.7041445,1.2825927,1.0068898,-2.129809,-2.1643574,-0.59190506,-0.6861764,-0.41735113,-0.4852687,-0.6439947,-0.7514013,-0.1074066
11,0.15034385,-0.06809002,"('unhelpful', 'helpful')",0.32803974,0.19515572,0.91293174,0.76329136,-1.1438518,-1.2642754,-0.97075987,-1.0480008,1.5756931,1.5296754,0.1420661,0.0179594,-0.1241067
12,0.89555967,0.9020978,"('unsupportive', 'supportive')",1.1115965,1.0937356,0.86938184,0.8107215,-0.81292754,-0.95928717,0.8266771,0.7940069,-1.8864666,-1.8300084,0.1673035,0.135211,-0.0320925
13,-0.35002106,-0.5321126,"('impolite', 'polite')",-0.17346123,-0.037343204,2.1260638,2.1027071,-0.85003173,-0.94193995,-0.63650066,-0.5988544,-0.5009354,-0.34005135,-0.0641477,-0.0579324,0.0062153
14,-0.93922794,-0.96683526,"('antisocial', 'social')",-0.61164063,-0.4865754,0.72800577,0.7447685,-1.1937499,-1.290049,0.27164435,0.31521636,-1.3068318,-1.1980101,-0.5086333,-0.4802475,0.0283858
15,0.78996867,0.6980579,"('boring', 'funny')",-0.5984202,-0.6266371,-0.71764666,-0.7009099,0.58394235,0.55949044,0.2563498,0.25800195,0.05373931,0.18808275,0.0613222,0.062681,0.0013588
16,0.5394109,0.6699469,"('unpopular', 'popular')",-0.100828856,-0.060354635,-1.440091,-1.3731545,0.3576066,0.40614444,0.6702412,0.77958745,0.68186724,0.6918663,0.1180343,0.1856726,0.0676383
17,-0.1748443,-0.15865487,"('nasty', 'nice')",-0.17676097,-0.11764218,-0.70236075,-0.613985,0.6922242,0.6968142,-0.01798661,0.10496776,-0.17563598,-0.03877683,-0.0925607,-0.0212128,0.0713479
18,-0.122728884,0.01364661,"('disagreeable', 'welcoming')",-0.22617157,-0.20140538,-0.5853051,-0.5083412,-1.6707556,-1.6068412,-0.11185852,-0.046152055,-1.4621786,-1.6769053,-0.6964997,-0.6709998,0.0254999
