,walmart_male,walmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.17940582,0.17426515,"('unsociable', 'sociable')",-0.119900726,-0.28331923,0.0297525,-0.054527,-0.0842795
1,0.41790503,0.41322827,"('unfriendly', 'friendly')",2.1172767,1.990349,1.2675909,1.2017887,-0.0658022
2,0.2168138,0.29197487,"('unlikable', 'likable')",0.6903723,0.7691943,0.453593,0.5305846,0.0769916
3,-1.2730979,-1.028379,"('repellent', 'pleasant')",0.22151563,0.2734274,-0.5257911,-0.3774758,0.1483153
4,0.14491981,0.20201421,"('disliked', 'liked')",-6.6594124,-6.6960106,-3.2572463,-3.2469983,0.010248
5,0.9647565,0.9112626,"('distant', 'outgoing')",-0.102630846,-0.10339686,0.4310628,0.4039329,-0.0271299
6,0.6227764,0.6239733,"('distant', 'open')",0.53400415,0.48475868,0.5783902,0.554366,-0.0240242
7,-0.4199688,-0.2856286,"('insensitive', 'sensitive')",0.8513845,0.8681685,0.2157079,0.29127,0.0755621
8,0.33221468,0.25786278,"('unaffectionate', 'affectionate')",1.0582094,0.9678971,0.6952121,0.6128799,-0.0823322
9,0.6400565,0.5874474,"('unaffectionate', 'caring')",1.2897108,1.2586628,0.9648836,0.9230551,-0.0418285
10,-1.2504404,-1.133022,"('unsympathetic', 'sympathetic')",-0.17802125,-0.19954802,-0.7142308,-0.666285,0.0479458
11,-0.6195111,-0.5596055,"('unhelpful', 'helpful')",1.7805078,1.8998518,0.5804983,0.6701232,0.0896249
12,0.11168367,0.22360668,"('unsupportive', 'supportive')",-1.5457146,-1.5564661,-0.7170155,-0.6664297,0.0505858
13,-0.49841967,-0.5081449,"('impolite', 'polite')",-0.37155953,-0.41608578,-0.4349896,-0.4621153,-0.0271257
14,-1.0755101,-1.0043612,"('antisocial', 'social')",-0.5816246,-0.6163006,-0.8285674,-0.8103309,0.0182365
15,0.46001258,0.3598427,"('boring', 'funny')",0.33450007,0.31837744,0.3972563,0.3391101,-0.0581462
16,0.16628948,0.2602786,"('unpopular', 'popular')",0.6203417,0.6219107,0.3933156,0.4410946,0.047779
17,-0.45846006,-0.35422477,"('nasty', 'nice')",-0.81554705,-0.7115198,-0.6370035,-0.5328723,0.1041312
18,-0.38719234,-0.28468353,"('disagreeable', 'welcoming')",-0.40070558,-0.42593637,-0.393949,-0.35531,0.038639
19,0.26010898,0.30951455,"('inhospitable', 'hospitable')",0.12052865,0.20635337,0.1903188,0.257934,0.0676152
20,0.12113147,0.24369153,"('rough', 'thoughtful')",1.4068516,1.3472886,0.7639915,0.7954901,0.0314986
21,-0.55807006,-0.5030107,"('immoral', 'moral')",-0.48218578,-0.45279148,-0.5201279,-0.4779011,0.0422268
22,-1.0723684,-1.0099311,"('untrustworthy', 'trustworthy')",-1.0268348,-1.0829128,-1.0496016,-1.046422,0.0031796
23,0.09844604,0.16687953,"('insincere', 'sincere')",6.092426,6.0105224,3.0954359,3.088701,-0.0067349
24,-0.029168256,-0.04045802,"('dishonest', 'honest')",1.038539,1.0069704,0.5046854,0.4832562,-0.0214292
25,0.44393414,0.34951332,"('egoistic', 'altruistic')",1.421989,1.3804419,0.9329616,0.8649776,-0.067984
26,0.5258483,0.46329996,"('hardhearted', 'benevolent')",1.5969982,1.5339155,1.0614233,0.9986078,-0.0628155
27,0.65296644,0.6069929,"('hardhearted', 'softhearted')",1.7778531,1.6614568,1.2154098,1.1342249,-0.0811849
28,-0.19062008,-0.28347993,"('disloyal', 'loyal')",0.9936883,0.9078204,0.4015341,0.3121702,-0.0893639
29,-0.039916433,-0.021199109,"('unfair', 'fair')",-0.20179376,-0.30285043,-0.1208551,-0.1620248,-0.0411697
30,-0.38433722,-0.24236435,"('intolerant', 'tolerant')",1.0136268,0.9955422,0.3146448,0.3765889,0.0619441
31,-0.387565,-0.25206462,"('evil', 'good')",-0.76889485,-0.86465085,-0.5782299,-0.5583577,0.0198722
32,0.685895,0.6050093,"('unkind', 'kind')",1.2112396,1.0784186,0.9485673,0.841714,-0.1068533
33,0.80261856,0.6658797,"('wrong', 'right')",-0.5186846,-0.5930533,0.141967,0.0364132,-0.1055538
34,0.35257593,0.5776657,"('mean', 'honorable')",6.11046,6.2435384,3.2315178,3.4106021,0.1790843
35,0.42370278,0.26447508,"('corrupt', 'incorrupt')",-0.1649646,-0.29916075,0.1293691,-0.0173428,-0.1467119
36,-0.11017145,-0.083021015,"('hostile', 'amicable')",0.12680955,-0.03740794,0.0083191,-0.0602145,-0.0685336
37,0.0007352531,0.0455205,"('fake', 'genuine')",0.56710476,0.611967,0.28392,0.3287438,0.0448238
38,-0.01651315,0.06280597,"('untruthful', 'truthful')",0.11078535,0.1758865,0.0471361,0.1193462,0.0722101
39,0.9366933,0.9110398,"('exploitative', 'cooperative')",0.033382107,0.050289236,0.4850377,0.4806645,-0.0043732
40,0.1462963,0.1582936,"('stingy', 'generous')",-1.4835358,-1.6060603,-0.6686198,-0.7238833,-0.0552635
41,0.06332162,0.18842599,"('unforgiving', 'forgiving')",0.21427959,0.08127089,0.1388006,0.1348484,-0.0039522
42,0.42094874,0.5630174,"('unreliable', 'reliable')",-2.9399135,-2.8021917,-1.2594824,-1.1195872,0.1398952
43,-0.15952316,-0.008910671,"('irresponsible', 'responsible')",0.8705043,0.89957243,0.3554906,0.4453309,0.0898403
44,-0.44270155,-0.41528735,"('prejudiced', 'unprejudiced')",-1.8082702,-1.6894267,-1.1254859,-1.052357,0.0731289
45,-1.1058384,-0.7988568,"('incompetent', 'competent')",0.20330495,0.14283405,-0.4512667,-0.3280114,0.1232553
46,-0.3185505,-0.15970245,"('uncompetitive', 'competitive')",-0.5989126,-0.6401348,-0.4587315,-0.3999186,0.0588129
47,0.28895608,0.3332829,"('stupid', 'smart')",5.7171164,5.767004,3.0030363,3.0501435,0.0471072
48,0.162072,0.17492431,"('unintelligent', 'intelligent')",0.61941683,0.6378078,0.3907444,0.4063661,0.0156217
49,0.14980099,0.29691598,"('unable', 'able')",-0.31225324,-0.15855817,-0.0812261,0.0691789,0.150405
50,0.2569943,0.258225,"('clumsy', 'skillful')",0.24658015,0.2191016,0.2517872,0.2386633,-0.0131239
51,-0.7376974,-0.7786704,"('uneducated', 'educated')",0.8693781,0.8046632,0.0658403,0.0129964,-0.0528439
52,-0.121931896,-0.4137295,"('irrational', 'rational')",0.039476365,-0.1234545,-0.0412278,-0.268592,-0.2273642
53,-0.17007563,-0.12657219,"('uncreative', 'creative')",1.0298842,0.99617976,0.4299043,0.4348038,0.0048995
54,0.32668975,0.2853127,"('incapable', 'capable')",1.0820844,1.1578947,0.7043871,0.7216038,0.0172167
55,-0.6738867,-0.45852768,"('incompetent', 'clever')",0.29038888,0.28634506,-0.1917489,-0.0860913,0.1056576
56,0.4566901,0.55570424,"('impractical', 'practical')",0.031937778,0.07808737,0.2443139,0.3168958,0.0725819
57,-1.5423561,-1.4896729,"('unimaginative', 'imaginative')",-2.842407,-2.8574517,-2.1923816,-2.1735623,0.0188193
58,0.094224274,0.19490275,"('undiscriminating', 'discriminating')",0.39011225,0.3173811,0.2421683,0.2561419,0.0139736
59,0.59559876,0.45395076,"('foolish', 'wise')",0.3466282,0.3278112,0.4711135,0.390881,-0.0802325
60,0.2552814,0.4190034,"('inefficient', 'efficient')",0.18434402,0.32804763,0.2198127,0.3735255,0.1537128
61,0.06002471,-0.100102514,"('illogical', 'logical')",0.7341119,0.5476493,0.3970683,0.2237734,-0.1732949
62,-0.46047175,-0.2439746,"('incompetent', 'brilliant')",0.26503253,0.40812072,-0.0977196,0.0820731,0.1797927
63,-0.38948166,-0.22500163,"('unperceptive', 'insightful')",1.1219198,1.1874498,0.366219,0.4812241,0.1150051
64,-0.7515922,-0.80422217,"('shy', 'confident')",-7.0509553,-7.0426364,-3.9012737,-3.9234293,-0.0221556
65,-0.23401277,-0.31300512,"('insecure', 'secure')",-0.24407297,-0.23377137,-0.2390429,-0.2733882,-0.0343453
66,-0.25575623,-0.3254413,"('inactive', 'active')",0.93070245,0.89239675,0.3374731,0.2834777,-0.0539954
67,0.51793516,0.4530785,"('doubtful', 'determined')",-0.42928684,-0.37048575,0.0443242,0.0412964,-0.0030278
68,-0.87359023,-0.93566424,"('dependent', 'independent')",-0.44169226,-0.47235143,-0.6576412,-0.7040079,-0.0463667
69,0.5811733,0.4959145,"('lazy', 'industrious')",-0.802649,-0.7862502,-0.1107379,-0.1451678,-0.0344299
70,-0.81710327,-0.65795314,"('lethargic', 'energetic')",0.7592973,0.8326251,-0.028903,0.087336,0.116239
71,1.2212601,1.26326,"('diffident', 'self-confident')",0.7718858,0.7531564,0.996573,1.0082083,0.0116353
72,-0.555706,-0.6351385,"('unambitious', 'ambitious')",-0.58696973,-0.5966451,-0.5713379,-0.6158918,-0.0445539
73,0.73391026,0.7189745,"('helpless', 'self-reliant')",-3.4671183,-3.3834949,-1.366604,-1.3322601,0.0343439
74,0.44997278,0.55522454,"('undedicated', 'dedicated')",0.45050406,0.42183325,0.4502384,0.4885289,0.0382905
75,-1.0446198,-0.9475574,"('meek', 'impulsive')",-0.4765728,-0.4251409,-0.7605963,-0.6863492,0.0742471
76,0.020941311,0.20243649,"('anxious', 'daring')",0.13932851,0.26483393,0.0801349,0.2336352,0.1535003
77,-0.9867659,-0.87705666,"('unmotivated', 'motivated')",-1.2556752,-1.1391814,-1.1212206,-1.008119,0.1131016
78,-0.11516125,0.026545852,"('nonresilient', 'resilient')",0.18651168,0.23692532,0.0356752,0.1317356,0.0960604
79,0.08485347,0.048713624,"('wavering', 'unwavering')",-0.08718352,-0.04070496,-0.001165,0.0040043,0.0051693
80,-0.4047354,-0.45231733,"('dominated', 'dominating')",-1.1521251,-1.0648711,-0.7784302,-0.7585942,0.019836
81,-1.08258,-1.0824951,"('submissive', 'aggressive')",-0.951848,-0.8625138,-1.0172139,-0.9725044,0.0447095
82,-0.657156,-0.5075757,"('poor', 'rich')",6.486169,6.501075,2.9145064,2.9967496,0.0822432
83,0.2127999,0.25796145,"('powerless', 'powerful')",-1.1001785,-1.1260235,-0.4436893,-0.434031,0.0096583
84,0.5497383,0.40620008,"('inferior', 'superior')",0.84416175,0.7457245,0.69695,0.5759623,-0.1209877
85,0.6764687,0.6564619,"('insignificant', 'prestigious')",0.62363577,0.6074728,0.6500522,0.6319673,-0.0180849
86,-0.76568854,-0.82554746,"('uninfluential', 'influential')",0.3592142,0.20468915,-0.2032372,-0.3104292,-0.107192
87,0.5414109,0.48918205,"('unsuccessful', 'successful')",0.9023537,0.96993744,0.7218823,0.7295598,0.0076775
88,-0.76701266,-0.7828387,"('low', 'eminent')",0.17658077,0.16535799,-0.2952159,-0.3087403,-0.0135244
