,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
21,-1.2117691,-1.2557502,"('immoral', 'moral')",0.27040866,0.23773478,-1.0045435,-1.0034566,-0.6486347,-0.673824,-0.0251893
22,-0.6554311,-0.7441786,"('untrustworthy', 'trustworthy')",-0.43291903,-0.5133497,-1.1085969,-1.2544878,-0.7323157,-0.8373387,-0.105023
23,-0.63734907,-0.68709165,"('insincere', 'sincere')",-0.48597142,-0.52446496,4.8815303,4.8923497,1.2527366,1.226931,-0.0258056
24,-1.9087852,-1.8786367,"('dishonest', 'honest')",-2.3524542,-2.3598623,0.5212521,0.4797154,-1.2466625,-1.2529279,-0.0062654
25,-0.0019275639,-0.07120736,"('egoistic', 'altruistic')",0.362963,0.31780586,1.7068686,1.6834688,0.6893013,0.6433558,-0.0459455
26,0.72056276,0.6936111,"('hardhearted', 'benevolent')",0.35436255,0.3488565,1.6210854,1.5333956,0.8986702,0.8586211,-0.0400491
27,0.4738867,0.55392176,"('hardhearted', 'softhearted')",0.30758157,0.36493066,1.5079023,1.4960601,0.7631235,0.8049709,0.0418474
28,-1.2910731,-1.4465373,"('disloyal', 'loyal')",-0.41879356,-0.5594041,0.8558764,0.7301632,-0.2846634,-0.4252594,-0.140596
29,-0.262735,-0.2708721,"('unfair', 'fair')",-0.7955267,-0.77264935,-0.3686004,-0.43958354,-0.4756207,-0.4943683,-0.0187476
30,-0.1375289,-0.17398956,"('intolerant', 'tolerant')",1.1752099,1.1047128,0.7165575,0.70507,0.5847462,0.5452644,-0.0394818
31,0.3597059,0.36236227,"('evil', 'good')",-0.24213514,-0.32654595,-0.5593979,-0.63373834,-0.1472757,-0.1993073,-0.0520316
32,-1.3499666,-1.3157324,"('unkind', 'kind')",-0.542943,-0.48390663,0.8115236,0.7252703,-0.360462,-0.3581229,0.0023391
33,1.3622587,1.324439,"('wrong', 'right')",0.5313185,0.53084224,-0.22596517,-0.3080132,0.5558707,0.5157561,-0.0401146
34,0.71856356,0.827064,"('mean', 'honorable')",-0.2244772,-0.15721464,5.8001065,6.0543613,2.0980643,2.2414036,0.1433393
35,1.2732922,1.2395214,"('corrupt', 'incorrupt')",0.0330644,-0.06259243,0.2282871,0.13844217,0.5115479,0.4384571,-0.0730908
36,1.4310161,1.2957255,"('hostile', 'amicable')",-0.31379747,-0.5454289,0.82606155,0.6550072,0.6477601,0.4684346,-0.1793255
37,-0.19538072,-0.18265948,"('fake', 'genuine')",-0.17221037,-0.17270407,0.10751642,0.16527632,-0.0866916,-0.0633624,0.0233292
38,-0.85495037,-0.8013546,"('untruthful', 'truthful')",-0.55781126,-0.5202,-0.067283586,-0.031547777,-0.4933484,-0.4510341,0.0423143
39,0.78007257,0.7629132,"('exploitative', 'cooperative')",0.7818352,0.80182284,0.042190988,-0.017576333,0.5346996,0.5157199,-0.0189797
40,-0.49572706,-0.5375295,"('stingy', 'generous')",0.03258332,0.12244019,-1.2629818,-1.4091002,-0.5753752,-0.6080632,-0.032688
41,-1.1326634,-1.2619295,"('unforgiving', 'forgiving')",-0.86284995,-0.82101154,0.4587894,0.29800087,-0.5122413,-0.5949801,-0.0827388
42,-0.62154216,-0.4382503,"('unreliable', 'reliable')",-1.0667146,-0.8021039,-2.9390454,-2.9320354,-1.5424341,-1.3907965,0.1516376
43,-0.9876512,-0.889444,"('irresponsible', 'responsible')",-1.1865748,-1.0589985,-0.0023379475,0.02426289,-0.7255213,-0.6413932,0.0841281
44,-0.046349343,0.03183914,"('prejudiced', 'unprejudiced')",-0.27092534,-0.19015321,-1.2811749,-1.2829434,-0.5328165,-0.4804192,0.0523973
45,-2.2492838,-2.3315513,"('incompetent', 'competent')",-1.0625352,-1.102554,-0.53847116,-0.6110314,-1.2834301,-1.348379,-0.0649489
46,-0.8569732,-0.8945,"('uncompetitive', 'competitive')",0.8050679,0.8542921,-0.8486876,-0.87917924,-0.3001976,-0.3064624,-0.0062648
47,0.42720294,0.5656143,"('stupid', 'smart')",1.0268278,1.1475986,5.4273286,5.6058083,2.2937864,2.4396737,0.1458873
48,-0.5661531,-0.720703,"('unintelligent', 'intelligent')",0.48878583,0.37706923,0.58262444,0.55400014,0.168419,0.0701221,-0.0982969
49,0.6610387,0.8120558,"('unable', 'able')",0.7216312,0.80334103,0.09502328,0.24177334,0.4925644,0.6190567,0.1264923
50,0.85523295,1.0238398,"('clumsy', 'skillful')",0.84544164,0.94722223,0.02694393,0.03778903,0.5758728,0.669617,0.0937442
51,-1.4644357,-1.5662498,"('uneducated', 'educated')",-0.061225303,-0.16699347,0.34631044,0.28597543,-0.3931169,-0.4824226,-0.0893057
52,1.5189662,1.3589214,"('irrational', 'rational')",0.14643162,-0.08648328,0.6815579,0.5107123,0.7823186,0.5943835,-0.1879351
53,0.9208589,0.8678039,"('uncreative', 'creative')",1.3573393,1.2916684,1.4113916,1.3509648,1.2298633,1.1701457,-0.0597176
54,0.9067387,0.83722275,"('incapable', 'capable')",0.583529,0.44835514,1.1921076,1.2602733,0.8941251,0.8486171,-0.045508
55,-1.7642736,-1.9073182,"('incompetent', 'clever')",-0.09262735,-0.14597401,-0.35156903,-0.34876078,-0.7361566,-0.8006844,-0.0645278
56,-0.6398733,-0.6047392,"('impractical', 'practical')",-0.63276124,-0.567907,-0.44549266,-0.46590126,-0.572709,-0.5461825,0.0265265
57,-0.30367377,-0.47399837,"('unimaginative', 'imaginative')",0.5238564,0.42228973,-2.1243777,-2.2831066,-0.6347317,-0.7782718,-0.1435401
58,0.44316825,0.36469054,"('undiscriminating', 'discriminating')",0.8473157,0.81650263,0.0647856,0.05953315,0.4517565,0.4135754,-0.0381811
59,1.0487435,1.0825664,"('foolish', 'wise')",0.54832774,0.4815719,0.6022112,0.5857181,0.7330941,0.7166188,-0.0164753
60,-1.1326647,-1.102202,"('inefficient', 'efficient')",0.2175721,0.30051634,-0.60346866,-0.53481156,-0.5061871,-0.4454991,0.060688
61,0.6097574,0.48601744,"('illogical', 'logical')",0.43846607,0.28784758,0.22472619,0.10670766,0.4243166,0.2935242,-0.1307924
62,-1.3505899,-1.3171675,"('incompetent', 'brilliant')",0.38319364,0.4720867,-0.31767163,-0.17577374,-0.428356,-0.3402849,0.0880711
63,-0.24099243,-0.2195517,"('unperceptive', 'insightful')",0.88112813,0.9432281,0.70923054,0.76348555,0.4497887,0.4957207,0.045932
64,-0.5048059,-0.51214725,"('shy', 'confident')",-0.427613,-0.35921702,-6.1777005,-6.3426585,-2.3700398,-2.4046742,-0.0346344
65,-1.1948079,-1.2639656,"('insecure', 'secure')",-0.6213426,-0.62557626,-0.6666052,-0.6989159,-0.8275852,-0.8628193,-0.0352341
66,0.1426753,0.21847309,"('inactive', 'active')",-0.087791055,-0.059749648,1.3064182,1.3563544,0.4537675,0.5050259,0.0512584
67,0.37357464,0.43198016,"('doubtful', 'determined')",0.36101657,0.3861169,-0.7157028,-0.70994174,0.0062962,0.0360518,0.0297556
68,0.20863318,0.21639013,"('dependent', 'independent')",0.22803196,0.1676989,-0.38109782,-0.34144628,0.0185224,0.0142143,-0.0043081
69,1.9784932,2.1316364,"('lazy', 'industrious')",1.3382504,1.5442975,-0.025397137,0.060869366,1.0971155,1.2456011,0.1484856
70,-1.4747335,-1.4712521,"('lethargic', 'energetic')",-0.65532565,-0.5527142,0.040923525,0.1030252,-0.6963785,-0.6403137,0.0560648
71,1.3760759,1.4064635,"('diffident', 'self-confident')",1.1318146,1.1754518,0.7759081,0.7687766,1.0945996,1.1168973,0.0222977
72,-1.0130185,-1.0322579,"('unambitious', 'ambitious')",-1.3444569,-1.3705301,-1.2796464,-1.2351749,-1.2123739,-1.2126544,-0.0002805
73,1.3504288,1.3977276,"('helpless', 'self-reliant')",0.64976704,0.6167831,-2.9877887,-3.0577006,-0.3291976,-0.34773,-0.0185324
74,-0.34719774,-0.3076491,"('undedicated', 'dedicated')",-0.043488085,0.020766843,0.3018273,0.23650394,-0.0296195,-0.0167928,0.0128267
75,-0.15511058,-0.22906458,"('meek', 'impulsive')",-0.020084761,-0.072728746,-0.18571408,-0.10326488,-0.1203031,-0.1350194,-0.0147163
76,-1.6203643,-1.5146002,"('anxious', 'daring')",-0.022775289,0.15604042,-0.18793015,-0.09455642,-0.6103566,-0.4843721,0.1259845
77,0.09334169,0.007981401,"('unmotivated', 'motivated')",1.1297063,1.1016915,-1.1164764,-1.0873811,0.0355239,0.0074306,-0.0280933
78,0.3157514,0.38394654,"('nonresilient', 'resilient')",1.9003445,1.9981885,0.29350337,0.40334702,0.8365331,0.928494,0.0919609
79,-0.02387626,-0.033073124,"('wavering', 'unwavering')",-1.0817767,-1.1696876,0.12602119,0.15906557,-0.3265439,-0.3478984,-0.0213545
80,-0.8648452,-0.80713224,"('dominated', 'dominating')",0.22168976,0.33226943,-1.2558062,-1.2151462,-0.6329872,-0.5633363,0.0696509
81,-1.941179,-2.0399826,"('submissive', 'aggressive')",-0.058323033,-0.05766634,-1.0145493,-1.0521493,-1.0046838,-1.0499327,-0.0452489
82,-1.631644,-1.692661,"('poor', 'rich')",-0.010335904,-0.06492909,5.7700253,5.940909,1.376015,1.3944395,0.0184245
83,0.6336941,0.63953835,"('powerless', 'powerful')",0.4098195,0.4208905,-0.9341917,-0.94515824,0.0364407,0.0384235,0.0019828
84,1.4133941,1.3367019,"('inferior', 'superior')",0.5465918,0.51029223,0.83505905,0.7902274,0.9316816,0.8790739,-0.0526077
85,1.5333412,1.4684169,"('insignificant', 'prestigious')",1.0826206,1.020348,0.98045146,0.9587163,1.1988044,1.1491604,-0.049644
86,-1.5861262,-1.8293921,"('uninfluential', 'influential')",-0.23919974,-0.49315122,-0.05213963,-0.21836445,-0.6258219,-0.8469693,-0.2211474
87,0.38259038,0.3453555,"('unsuccessful', 'successful')",1.0177314,1.0141878,0.71769917,0.7289231,0.706007,0.6961555,-0.0098515
88,-0.21764214,-0.2207245,"('low', 'eminent')",0.038070083,-0.05341853,-0.019374331,-0.006686602,-0.0663155,-0.0936099,-0.0272944
