,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.63983417,0.42222193,"('unsociable', 'sociable')",0.039903723,-0.083590016,0.9955043,0.87762684,0.011386156,-0.14341131,0.4216571,0.2682119,-0.1534452
1,-0.5637997,-0.6926479,"('unfriendly', 'friendly')",1.6085739,1.5254935,0.0659315,-0.09891434,1.6475077,1.4722843,0.6895534,0.5515539,-0.1379995
2,1.2015907,1.3292083,"('unlikable', 'likable')",0.28354815,0.38058335,1.108148,1.1867075,0.6864539,0.81739575,0.8199351,0.9284737,0.1085386
3,-0.47657752,-0.3955298,"('repellent', 'pleasant')",-0.71684605,-0.67729455,0.14913377,0.29467544,-0.008205742,0.04735779,-0.2631239,-0.1826978,0.0804261
4,0.22100441,0.22810994,"('disliked', 'liked')",-0.14601754,-0.114484474,0.2917284,0.29167962,-5.260345,-5.3928185,-1.2234074,-1.2468784,-0.023471
5,-0.60608935,-0.5748564,"('distant', 'outgoing')",1.1890378,1.294751,-0.6069164,-0.5505621,-0.21825506,-0.22686203,-0.0605558,-0.0143824,0.0461734
6,-0.30756587,-0.29029474,"('distant', 'open')",1.1598295,1.2704049,-1.0126888,-0.93711656,0.5111966,0.49061832,0.0876929,0.133403,0.0457101
7,1.8994236,1.9315906,"('insensitive', 'sensitive')",-0.20091322,-0.24103837,-0.09193997,-0.021023951,0.18614191,0.22802743,0.4481781,0.4743889,0.0262108
8,-0.9747581,-0.9789841,"('unaffectionate', 'affectionate')",0.046692297,0.04945506,-0.7556454,-0.7270182,0.4450605,0.4194335,-0.3096627,-0.3092785,0.0003842
9,-0.11669616,-0.107826285,"('unaffectionate', 'caring')",0.66399235,0.6727759,-0.17643133,-0.12693894,1.0650525,1.0748693,0.3589793,0.37822,0.0192407
10,0.61324,0.6578468,"('unsympathetic', 'sympathetic')",-1.3514869,-1.3967075,-0.772895,-0.6216801,-0.14910203,-0.075888515,-0.415061,-0.3591073,0.0559537
