,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73217416,-0.9911284,"('unsociable', 'sociable')",-1.1363027,-1.2946696,1.1995183,1.1319138,-0.19302267,-0.2636642,-0.2154953,-0.3543871,-0.1388918
1,-0.9747154,-1.1144624,"('unfriendly', 'friendly')",0.80283594,0.7838734,0.6657369,0.60206956,2.2350988,2.1313255,0.6822391,0.6007015,-0.0815376
2,0.6932136,0.7619981,"('unlikable', 'likable')",1.1845293,1.2254688,1.1904222,1.2298799,0.58242595,0.6665184,0.9126477,0.9709663,0.0583186
3,-1.2749215,-1.0740552,"('repellent', 'pleasant')",-1.1626571,-0.98189074,-0.7033243,-0.5693034,0.14309081,0.20377558,-0.7494531,-0.6053684,0.1440847
4,1.5893961,1.4032208,"('disliked', 'liked')",2.1384535,1.9419091,0.12882218,0.12252524,-6.3086104,-6.321628,-0.6129847,-0.7134932,-0.1005085
5,0.5220474,0.4288624,"('distant', 'outgoing')",1.8467382,1.7927074,-0.5246551,-0.49938932,0.09204012,0.058754206,0.4840426,0.4452337,-0.0388089
6,-0.17099752,-0.11840957,"('distant', 'open')",1.6399941,1.657636,-0.6465931,-0.59607923,0.36501598,0.30283815,0.2968549,0.3114964,0.0146415
7,-0.69717073,-0.7233366,"('insensitive', 'sensitive')",-0.6939064,-0.65275013,-0.166048,-0.0934056,0.67689455,0.6934833,-0.2200577,-0.1940023,0.0260554
8,-0.20584683,-0.2555317,"('unaffectionate', 'affectionate')",1.6739427,1.6858563,-0.018293278,-0.06007282,0.89804864,0.7943643,0.5869628,0.541154,-0.0458088
9,-0.21794364,-0.2528735,"('unaffectionate', 'caring')",0.88123983,0.8803551,1.3182323,1.3370692,1.3589195,1.3322315,0.835112,0.8241956,-0.0109164
10,-1.3463309,-1.278773,"('unsympathetic', 'sympathetic')",-2.5589375,-2.3993585,-0.26608837,-0.18338487,-0.5578113,-0.52335393,-1.182292,-1.0962176,0.0860744
11,-0.2040652,-0.22960562,"('unhelpful', 'helpful')",-1.420982,-1.3972657,0.90788764,0.91419864,1.7937722,1.8555797,0.2691532,0.2857268,0.0165736
12,0.44820854,0.59239125,"('unsupportive', 'supportive')",0.71719295,0.7986199,2.0676746,2.2250695,-1.6182854,-1.5694305,0.4036977,0.5116626,0.1079649
13,-0.6253267,-0.74988663,"('impolite', 'polite')",-1.5872066,-1.6485951,0.8914296,0.8677648,-0.06469176,-0.07374056,-0.3464488,-0.4011144,-0.0546656
14,-1.1531347,-1.1395174,"('antisocial', 'social')",-1.5509839,-1.5736258,0.80732614,0.8448385,-0.5093622,-0.5103606,-0.6015387,-0.5946664,0.0068723
15,0.31046194,0.061470352,"('boring', 'funny')",1.0270954,0.78847784,0.5974933,0.5022549,0.593963,0.5583562,0.6322534,0.4776399,-0.1546135
16,-0.61018765,-0.61071557,"('unpopular', 'popular')",0.2186866,0.16882853,-0.16399139,-0.120735556,0.47107953,0.4426903,-0.0211032,-0.0299831,-0.0088799
17,0.6513397,0.60962296,"('nasty', 'nice')",0.71889454,0.6698166,-0.71440595,-0.685623,-0.22919299,-0.20051561,0.1066588,0.0983252,-0.0083336
