,union_male,union_female,tuple,pacific_male,pacific_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.87845635,-0.8591159,"('unsociable', 'sociable')",-1.5215404,-1.433824,-0.2824426,-0.25907946,-0.8941464,-0.8506731,0.0434733
1,-0.032883488,-0.12664793,"('unfriendly', 'friendly')",0.16650665,0.07660846,1.1621405,0.907021,0.4319212,0.2856605,-0.1462607
2,0.18342003,0.22579929,"('unlikable', 'likable')",0.41592705,0.52378786,0.71840274,0.69313097,0.43925,0.480906,0.041656
3,-0.2958446,-0.049656108,"('repellent', 'pleasant')",-0.15968694,0.065092,0.742821,0.9000348,0.0957631,0.3051569,0.2093938
4,-0.07818684,-0.20267844,"('disliked', 'liked')",0.41546404,0.2918117,-7.2441525,-7.4640417,-2.3022917,-2.4583028,-0.1560111
5,0.27865753,0.110603414,"('distant', 'outgoing')",-0.5837739,-0.8106039,-0.79685575,-1.0413921,-0.367324,-0.5804642,-0.2131402
6,0.88435435,0.78032815,"('distant', 'open')",-0.076135814,-0.24985482,-0.5676915,-0.8284022,0.0801757,-0.0993096,-0.1794853
7,-0.39539462,-0.21159701,"('insensitive', 'sensitive')",-0.70875704,-0.4150476,0.46333855,0.5657294,-0.2136044,-0.0203051,0.1932993
8,-0.5408984,-0.60603476,"('unaffectionate', 'affectionate')",-0.7065533,-0.87254786,0.28080767,0.036436215,-0.3222147,-0.4807155,-0.1585008
9,0.4160711,0.4664775,"('unaffectionate', 'caring')",-0.7027275,-0.7864775,0.9799421,0.8330258,0.2310952,0.1710086,-0.0600866
10,-1.073567,-0.8352664,"('unsympathetic', 'sympathetic')",-1.9504848,-1.7108247,-0.18230848,-0.06267615,-1.0687867,-0.8695891,0.1991976
11,-1.0097499,-0.9500795,"('unhelpful', 'helpful')",-1.5377244,-1.3925192,1.8172995,1.9102547,-0.2433916,-0.1441147,0.0992769
12,-0.22625157,-0.14322127,"('unsupportive', 'supportive')",-0.7142143,-0.63612854,-2.0104606,-2.0766473,-0.9836422,-0.951999,0.0316432
13,-1.5761135,-1.5321019,"('impolite', 'polite')",-1.3864726,-1.270989,-0.43866262,-0.3372253,-1.1337495,-1.046772,0.0869775
14,-0.3698435,-0.23773816,"('antisocial', 'social')",-0.28085822,-0.08064273,0.31554306,0.41962215,-0.1117196,0.0337471,0.1454667
15,0.053210452,-0.11002618,"('boring', 'funny')",0.5203994,0.42689165,-0.041017555,-0.12048944,0.1775308,0.0654587,-0.1120721
16,-0.26843074,-0.404853,"('unpopular', 'popular')",-0.16570953,-0.30333203,0.06376496,0.00657741,-0.1234584,-0.2338692,-0.1104108
17,0.42290303,0.4966043,"('nasty', 'nice')",-0.7481127,-0.79157853,-0.62653434,-0.59107876,-0.317248,-0.295351,0.021897
18,-0.6470596,-0.55931294,"('disagreeable', 'welcoming')",-0.18701862,-0.10715156,-0.78160644,-0.90038484,-0.5385616,-0.5222831,0.0162785
19,-0.58231735,-0.5433518,"('inhospitable', 'hospitable')",-0.5810028,-0.558151,-0.96657723,-0.97099584,-0.7099658,-0.6908329,0.0191329
20,-0.63435286,-0.45547587,"('rough', 'thoughtful')",0.11346147,0.3127129,0.7009259,0.79532516,0.0600115,0.2175207,0.1575092
21,-0.71698004,-0.5913216,"('immoral', 'moral')",-0.46495315,-0.21716641,-0.3242684,-0.06453514,-0.5020672,-0.2910077,0.2110595
22,-1.6141833,-1.5080646,"('untrustworthy', 'trustworthy')",-0.8665902,-0.696866,-0.98867494,-0.8501244,-1.1564828,-1.0183516,0.1381312
23,-0.505186,-0.37640038,"('insincere', 'sincere')",-1.1792371,-0.9458548,5.816285,5.9115486,1.3772872,1.5297645,0.1524773
24,-0.11518885,-0.013860878,"('dishonest', 'honest')",-1.43303,-1.3600627,0.6126253,0.59933615,-0.3118645,-0.2581958,0.0536687
25,0.80683553,0.72135,"('egoistic', 'altruistic')",0.34276924,0.23571023,1.062434,1.0014913,0.7373463,0.6528505,-0.0844958
