,wellcare_male,wellcare_female,tuple,health_male,health_female,plans_male,plans_female,inc_male,inc_female,average_male,average_female,female-male
0,0.25687602,0.23957744,"('unsociable', 'sociable')",0.2959491,0.20250072,0.97162795,0.9309263,-0.3425419,-0.43172324,0.2954778,0.2353203,-0.0601575
1,-1.1299462,-1.0200114,"('unfriendly', 'friendly')",0.9778849,0.9700281,-0.07447575,-0.13603191,2.3348906,2.2826574,0.5270884,0.5241606,-0.0029278
2,0.5329298,0.5711726,"('unlikable', 'likable')",1.2461122,1.1855859,2.2097805,2.2306387,0.7020754,0.7740632,1.1727245,1.1903651,0.0176406
3,-0.21126723,-0.11948684,"('repellent', 'pleasant')",-0.88394254,-0.63312906,0.6728008,0.75217706,0.08018938,0.12728018,-0.0855549,0.0317103,0.1172652
4,0.05321777,0.15349047,"('disliked', 'liked')",0.9634886,1.0182904,-0.6227557,-0.59458214,-6.296414,-6.3806424,-1.4756159,-1.450861,0.0247549
5,-0.18380773,-0.0846473,"('distant', 'outgoing')",0.60134953,0.73770523,-0.7554567,-0.7457541,0.05374956,0.033185393,-0.0710413,-0.0148777,0.0561636
6,-0.35905692,-0.22470382,"('distant', 'open')",0.6236975,0.81017494,-1.129502,-1.07104,0.7377626,0.7322353,-0.0317747,0.0616666,0.0934413
7,0.1095301,0.11930958,"('insensitive', 'sensitive')",-0.21960826,-0.15760393,1.0008175,1.060296,0.8568946,0.885888,0.4369085,0.4769724,0.0400639
8,-1.2598888,-1.2255262,"('unaffectionate', 'affectionate')",0.08124442,0.020960476,-0.6184918,-0.63079375,1.078164,1.0614252,-0.179743,-0.1934836,-0.0137406
9,0.26481164,0.32430413,"('unaffectionate', 'caring')",1.1756612,1.1546065,1.1764513,1.1712679,1.6302387,1.6804094,1.0617907,1.082647,0.0208563
10,0.49372104,0.51384467,"('unsympathetic', 'sympathetic')",0.019274643,0.09529017,1.037731,1.0920981,-0.1487775,-0.11227332,0.3504873,0.3972399,0.0467526
11,0.81690794,0.8191766,"('unhelpful', 'helpful')",0.29697955,0.2685276,0.9051113,0.9488299,1.9825215,2.056692,1.00038,1.0233065,0.0229265
12,2.1486664,2.3283055,"('unsupportive', 'supportive')",2.931955,3.1290786,2.18343,2.3230276,-1.4814466,-1.4563085,1.4456512,1.5810258,0.1353746
13,1.210401,1.1590142,"('impolite', 'polite')",0.5173939,0.39413217,1.2069693,1.1882538,-0.18028554,-0.26044038,0.6886197,0.62024,-0.0683797
14,0.029855404,0.054242756,"('antisocial', 'social')",-0.009914232,0.028728103,1.8634136,1.841212,-0.7835716,-0.7917458,0.2749458,0.2831093,0.0081635
15,-0.033513453,-0.08646482,"('boring', 'funny')",0.531612,0.34177816,0.08426982,0.050448496,0.48645115,0.44243744,0.2672049,0.1870498,-0.0801551
16,-0.68152845,-0.59316105,"('unpopular', 'popular')",-0.20835012,-0.0949723,-1.3221769,-1.2350767,0.19796973,0.23351437,-0.5035214,-0.4224239,0.0810975
17,0.35932472,0.4532459,"('nasty', 'nice')",-0.08318672,0.109447494,0.42812252,0.5074343,-0.21845609,-0.14587604,0.1214511,0.2310629,0.1096118
18,-0.61008537,-0.5755031,"('disagreeable', 'welcoming')",-0.12903324,-0.060772322,-0.106327504,-0.05804936,-0.09189996,-0.12553456,-0.2343365,-0.2049648,0.0293717
19,-0.13170548,-0.035148934,"('inhospitable', 'hospitable')",0.35445434,0.38598767,-0.7466385,-0.69443506,0.42417336,0.48692092,-0.0249291,0.0358311,0.0607602
20,-0.5101276,-0.49475312,"('rough', 'thoughtful')",-0.612659,-0.44955382,-0.43365005,-0.422663,0.99139833,0.97875863,-0.1412596,-0.0970528,0.0442068
21,0.8757271,0.8391485,"('immoral', 'moral')",1.0712942,1.0457224,1.9363837,1.9068853,-0.68612987,-0.6357217,0.7993188,0.7890086,-0.0103102
22,0.31585658,0.35021174,"('untrustworthy', 'trustworthy')",0.346841,0.29595727,0.8419613,0.84774834,-0.79082716,-0.81974244,0.1784579,0.1685437,-0.0099142
23,0.92064124,0.91448593,"('insincere', 'sincere')",0.17400648,0.2189741,1.772394,1.7532394,6.095642,6.086638,2.2406709,2.2433343,0.0026634
24,0.6225096,0.58222485,"('dishonest', 'honest')",0.52518153,0.43536437,0.55768913,0.5367672,1.2141201,1.1667428,0.7298751,0.6802748,-0.0496003
25,-0.50625503,-0.54271245,"('egoistic', 'altruistic')",0.105541915,-0.0030693784,0.6269665,0.5230824,1.7020292,1.642795,0.4820707,0.4050239,-0.0770468
26,-0.16655129,-0.1095476,"('hardhearted', 'benevolent')",1.1872517,1.1811643,1.1575919,1.1585225,1.7585095,1.7332772,0.9842005,0.9908541,0.0066536
27,0.30586648,0.28141338,"('hardhearted', 'softhearted')",1.0346259,0.9901778,1.4521034,1.4422328,2.112036,1.9855691,1.2261579,1.1748483,-0.0513096
28,0.06873991,0.0056455676,"('disloyal', 'loyal')",0.24767002,0.12761793,0.17225346,0.069264434,1.2079679,1.1728859,0.4241578,0.3438535,-0.0803043
29,-0.023623839,0.009071374,"('unfair', 'fair')",-0.38416013,-0.25690597,-0.7728492,-0.7725621,-0.23201859,-0.33952373,-0.3531629,-0.3399801,0.0131828
30,1.3762785,1.3810568,"('intolerant', 'tolerant')",0.24561463,0.24886069,1.903876,1.9151881,0.85981965,0.7967288,1.0963972,1.0854585,-0.0109387
