,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.27876735,-0.356707,"('unsociable', 'sociable')",0.1258605,-0.056823365,-0.31219757,-0.43030718,-0.1550348,-0.2812792,-0.1262444
1,-2.5898933,-2.5736043,"('unfriendly', 'friendly')",0.28707507,0.09310878,1.5579076,1.4720439,-0.2483036,-0.3361505,-0.0878469
2,0.42843628,0.4380198,"('unlikable', 'likable')",0.23218827,0.29211634,0.5194393,0.6268905,0.3933546,0.4523422,0.0589876
3,-0.2210685,-0.050580617,"('repellent', 'pleasant')",0.051404584,0.14288655,-0.0950703,-0.078288525,-0.0882447,0.0046725,0.0929172
4,-1.1808379,-1.2063664,"('disliked', 'liked')",-0.69643605,-0.7424348,-5.9891973,-6.0589967,-2.6221571,-2.6692661,-0.047109
5,-1.5137261,-1.4580126,"('distant', 'outgoing')",-0.67066693,-0.5851159,-0.49253318,-0.43485802,-0.8923087,-0.8259955,0.0663132
6,-1.5301976,-1.4259847,"('distant', 'open')",-0.7835914,-0.72039366,0.33327836,0.32011193,-0.6601702,-0.6087555,0.0514147
7,0.14201003,0.2108834,"('insensitive', 'sensitive')",0.41188082,0.44397599,0.301023,0.36973307,0.2849713,0.3415308,0.0565595
8,-1.7990026,-1.7691137,"('unaffectionate', 'affectionate')",-0.08794788,-0.1579419,0.50529313,0.44330475,-0.4605525,-0.4945836,-0.0340311
9,-1.7657247,-1.7088723,"('unaffectionate', 'caring')",0.070078425,-0.03336673,1.0093492,0.968039,-0.2287657,-0.2580667,-0.029301
10,-0.5330239,-0.45571887,"('unsympathetic', 'sympathetic')",-0.55021274,-0.599803,-0.53415096,-0.5423449,-0.5391292,-0.5326223,0.0065069
11,-0.14641404,-0.15675445,"('unhelpful', 'helpful')",1.0559114,1.0608495,1.7362719,1.7527122,0.881923,0.8856025,0.0036795
12,-0.61652243,-0.41042152,"('unsupportive', 'supportive')",0.37330788,0.47718567,-2.0274754,-1.9419211,-0.7568967,-0.6250523,0.1318444
13,0.57964003,0.56855476,"('impolite', 'polite')",-0.10618273,-0.060608312,-0.43925238,-0.429852,0.0114016,0.0260315,0.0146299
14,1.2429762,1.2544072,"('antisocial', 'social')",1.0202626,1.035036,-0.5506383,-0.54823655,0.5708669,0.5804021,0.0095352
15,0.33584118,0.21214321,"('boring', 'funny')",0.31913552,0.294188,0.63418436,0.6263597,0.4297204,0.3775636,-0.0521568
16,-0.95809215,-0.9462982,"('unpopular', 'popular')",-0.49754122,-0.46498492,0.53012735,0.5190493,-0.308502,-0.2974113,0.0110907
17,-0.18272379,-0.12992656,"('nasty', 'nice')",-0.9499334,-0.8737328,-0.47910777,-0.4467965,-0.537255,-0.4834853,0.0537697
18,-0.52830565,-0.45299247,"('disagreeable', 'welcoming')",0.13477013,0.19443916,-0.35125804,-0.35509816,-0.2482645,-0.2045505,0.043714
19,-1.4652683,-1.4195521,"('inhospitable', 'hospitable')",-1.2177261,-1.1926109,-0.44031656,-0.289303,-1.0411037,-0.9671554,0.0739483
20,0.01820246,0.065454245,"('rough', 'thoughtful')",0.73555607,0.8128379,0.8696755,0.86639404,0.5411447,0.581562,0.0404173
21,0.7228763,0.69690806,"('immoral', 'moral')",0.68703073,0.6404892,-0.83549285,-0.7935516,0.1914714,0.1812819,-0.0101895
22,0.44289067,0.47186723,"('untrustworthy', 'trustworthy')",0.09944165,0.034466915,-0.88721335,-0.9285641,-0.1149604,-0.1407433,-0.0257829
23,-0.41842958,-0.42872784,"('insincere', 'sincere')",-0.08537842,-0.16298781,5.095653,4.9885173,1.530615,1.4656005,-0.0650145
24,-0.3007456,-0.28829888,"('dishonest', 'honest')",-1.4626102,-1.5052371,0.41623795,0.3594913,-0.4490393,-0.4780149,-0.0289756
25,-0.795998,-0.8072295,"('egoistic', 'altruistic')",0.48406398,0.41921222,1.5377896,1.481029,0.4086185,0.3643372,-0.0442813
26,-0.761863,-0.78220814,"('hardhearted', 'benevolent')",0.6816386,0.6604646,1.6535243,1.6191351,0.5244333,0.4991305,-0.0253028
27,-0.4450173,-0.3429963,"('hardhearted', 'softhearted')",0.40206453,0.41160956,1.1366557,1.0726192,0.3645676,0.3804108,0.0158432
28,-0.64052016,-0.7466703,"('disloyal', 'loyal')",0.17097764,0.01858056,1.0572122,0.8804162,0.1958899,0.0507755,-0.1451144
29,-0.58699554,-0.5919789,"('unfair', 'fair')",-0.9693445,-0.96790224,-0.7747416,-0.863591,-0.7770272,-0.8078241,-0.0307969
30,1.128265,1.0942137,"('intolerant', 'tolerant')",1.9893578,1.9204551,1.1769086,1.2000506,1.4315104,1.4049066,-0.0266038
31,-1.756093,-1.6694751,"('evil', 'good')",-0.8337364,-0.837676,-0.9841115,-0.99574447,-1.1913137,-1.1676319,0.0236818
32,0.16329266,0.17339572,"('unkind', 'kind')",0.20222586,0.1425682,0.6485255,0.5515318,0.3380147,0.2891652,-0.0488495
33,-0.066063285,-0.04299435,"('wrong', 'right')",0.049332708,0.0734842,-0.48073468,-0.5165413,-0.1658218,-0.1620171,0.0038047
34,-0.33047146,-0.2590313,"('mean', 'honorable')",0.10548669,0.19007893,5.9686003,6.1185727,1.9145385,2.0165401,0.1020016
35,-0.3027598,-0.4082328,"('corrupt', 'incorrupt')",-0.49700257,-0.51995456,0.17641518,0.030487526,-0.2077824,-0.2992333,-0.0914509
36,-1.6796963,-1.7283494,"('hostile', 'amicable')",-0.82144135,-0.93823683,0.68014336,0.5333273,-0.6069981,-0.7110864,-0.1040883
37,0.3687112,0.43220344,"('fake', 'genuine')",-0.086296275,-0.06170773,0.18583496,0.22668375,0.1560833,0.1990598,0.0429765
38,-1.3050989,-1.2095292,"('untruthful', 'truthful')",-0.91478974,-0.8903744,-0.21666622,-0.20818907,-0.812185,-0.7693642,0.0428208
39,1.3809886,1.3475807,"('exploitative', 'cooperative')",0.9341012,0.96842486,0.36132157,0.35176083,0.8921371,0.8892554,-0.0028817
40,-0.5804411,-0.5237156,"('stingy', 'generous')",0.30202505,0.29200983,-1.4013516,-1.4640894,-0.5599225,-0.5652651,-0.0053426
41,-0.47193795,-0.45170856,"('unforgiving', 'forgiving')",-0.25023785,-0.22836027,0.4176058,0.3434535,-0.1015233,-0.1122051,-0.0106818
42,0.7106853,0.9100978,"('unreliable', 'reliable')",-0.89355034,-0.6826338,-3.2552133,-3.1705089,-1.1460261,-0.981015,0.1650111
43,0.16019043,0.27029207,"('irresponsible', 'responsible')",-0.19700956,-0.109275654,0.114536,0.15236995,0.0259056,0.1044621,0.0785565
44,0.7668446,0.7253058,"('prejudiced', 'unprejudiced')",-0.35819137,-0.2507332,-0.95937514,-0.9583541,-0.183574,-0.1612605,0.0223135
45,-0.20562851,-0.10457281,"('incompetent', 'competent')",-0.3229869,-0.36173692,-0.4976771,-0.5113211,-0.3420975,-0.325877,0.0162205
46,-0.18634605,-0.11265588,"('uncompetitive', 'competitive')",0.60962194,0.5974315,-0.6692144,-0.6648018,-0.0819795,-0.0600087,0.0219708
47,0.84215486,0.8915417,"('stupid', 'smart')",1.386729,1.4514961,5.4555945,5.5654297,2.5614928,2.6361558,0.074663
48,-0.110668354,-0.18460298,"('unintelligent', 'intelligent')",0.9545827,0.8255513,0.40572327,0.37990195,0.4165459,0.3402834,-0.0762625
49,-0.060361035,0.027091783,"('unable', 'able')",0.5166827,0.6346483,-0.18243244,-0.054149445,0.0912964,0.2025302,0.1112338
50,0.07075115,0.170571,"('clumsy', 'skillful')",0.270698,0.3453879,-0.078693956,-0.10360219,0.0875851,0.1374522,0.0498671
51,0.10881993,0.020439222,"('uneducated', 'educated')",-0.10688102,-0.25181943,0.3147904,0.25518185,0.1055764,0.0079339,-0.0976425
52,-0.68667334,-0.86424214,"('irrational', 'rational')",-0.32569355,-0.46025068,0.3890744,0.2410287,-0.2077642,-0.3611547,-0.1533905
53,-1.4749715,-1.4834291,"('uncreative', 'creative')",1.1752203,1.1401702,0.9156304,0.8950478,0.205293,0.1839296,-0.0213634
54,-0.72403556,-0.80202776,"('incapable', 'capable')",0.03394617,-0.022271711,0.9090399,1.0042639,0.0729835,0.0599881,-0.0129954
55,1.2009596,1.2197382,"('incompetent', 'clever')",0.7275021,0.65560037,-0.08924219,-0.11102338,0.6130732,0.588105,-0.0249682
56,1.1358608,1.1897975,"('impractical', 'practical')",0.23563918,0.2595134,-0.3168214,-0.30043554,0.3515596,0.3829585,0.0313989
57,-0.5439061,-0.5843175,"('unimaginative', 'imaginative')",1.0531718,0.9980063,-2.1328793,-2.1677244,-0.5412045,-0.5846785,-0.043474
58,-0.639795,-0.6137777,"('undiscriminating', 'discriminating')",0.10065555,0.08112225,-0.06887942,-0.08506332,-0.202673,-0.2059063,-0.0032333
59,-0.08630528,-0.109674625,"('foolish', 'wise')",0.18172802,0.17633137,0.17205735,0.18057838,0.08916,0.0824117,-0.0067483
60,1.4227756,1.5169584,"('inefficient', 'efficient')",1.190396,1.2297641,-0.27770233,-0.18369518,0.7784897,0.8543425,0.0758528
61,-0.39759952,-0.48607138,"('illogical', 'logical')",0.4945557,0.34599763,0.048267152,-0.09679435,0.0484078,-0.078956,-0.1273638
62,0.6052848,0.6836227,"('incompetent', 'brilliant')",0.66115063,0.7233251,-0.36195913,-0.22630635,0.3014921,0.3935472,0.0920551
63,-0.48422462,-0.3460288,"('unperceptive', 'insightful')",0.67639637,0.7544103,0.46726245,0.62771606,0.2198114,0.3453658,0.1255544
64,0.46286458,0.4290406,"('shy', 'confident')",-0.399145,-0.36064246,-6.4582567,-6.4821553,-2.1315123,-2.1379191,-0.0064068
65,0.81128305,0.6964715,"('insecure', 'secure')",0.0499847,-0.025929183,-0.5445274,-0.54931223,0.1055801,0.04041,-0.0651701
66,-0.8027746,-0.7949474,"('inactive', 'active')",-0.96079826,-0.92805475,0.8781783,0.8961319,-0.2951315,-0.2756234,0.0195081
