,shopping_male,shopping_female,tuple,average_male,average_female,female-male
0,0.55488306,0.38422412,"('unsociable', 'sociable')",0.5548831,0.3842241,-0.170659
1,1.0711222,1.1528541,"('unfriendly', 'friendly')",1.0711222,1.1528541,0.0817319
2,-0.030116154,0.11859794,"('unlikable', 'likable')",-0.0301162,0.1185979,0.1487141
3,0.78279835,0.70304704,"('repellent', 'pleasant')",0.7827983,0.703047,-0.0797513
4,-7.7301316,-7.6080866,"('disliked', 'liked')",-7.7301316,-7.6080866,0.122045
5,-0.59774005,-0.39519766,"('distant', 'outgoing')",-0.5977401,-0.3951977,0.2025424
6,-0.19482206,-0.08974455,"('distant', 'open')",-0.1948221,-0.0897446,0.1050775
7,1.507254,1.4215266,"('insensitive', 'sensitive')",1.507254,1.4215266,-0.0857274
8,0.9878017,0.9936982,"('unaffectionate', 'affectionate')",0.9878017,0.9936982,0.0058965
9,1.8811897,1.9534665,"('unaffectionate', 'caring')",1.8811897,1.9534665,0.0722768
10,1.3586434,1.1459752,"('unsympathetic', 'sympathetic')",1.3586434,1.1459752,-0.2126682
11,2.3522756,2.4244237,"('unhelpful', 'helpful')",2.3522756,2.4244237,0.0721481
12,-1.1935126,-1.1550679,"('unsupportive', 'supportive')",-1.1935126,-1.1550679,0.0384447
13,0.4072028,0.33226728,"('impolite', 'polite')",0.4072028,0.3322673,-0.0749355
14,0.5167067,0.39805645,"('antisocial', 'social')",0.5167067,0.3980564,-0.1186503
15,0.24495445,0.32584104,"('boring', 'funny')",0.2449545,0.325841,0.0808865
16,-0.45699346,-0.23515812,"('unpopular', 'popular')",-0.4569935,-0.2351581,0.2218354
17,-0.027585555,-0.0021661334,"('nasty', 'nice')",-0.0275856,-0.0021661,0.0254195
18,-0.8637389,-0.8313886,"('disagreeable', 'welcoming')",-0.8637389,-0.8313886,0.0323503
19,-0.7375315,-0.6039924,"('inhospitable', 'hospitable')",-0.7375315,-0.6039924,0.1335391
20,0.7633645,0.6727161,"('rough', 'thoughtful')",0.7633645,0.6727161,-0.0906484
21,0.056885734,0.051891617,"('immoral', 'moral')",0.0568857,0.0518916,-0.0049941
22,0.028151734,-0.05470853,"('untrustworthy', 'trustworthy')",0.0281517,-0.0547085,-0.0828602
23,6.921281,6.9536424,"('insincere', 'sincere')",6.9212809,6.9536424,0.0323615
24,1.7432183,1.6781061,"('dishonest', 'honest')",1.7432183,1.6781061,-0.0651122
25,-0.032467447,0.029947411,"('egoistic', 'altruistic')",-0.0324674,0.0299474,0.0624148
26,0.73603535,0.5788902,"('hardhearted', 'benevolent')",0.7360353,0.5788902,-0.1571451
27,1.5818912,1.4766877,"('hardhearted', 'softhearted')",1.5818912,1.4766877,-0.1052035
28,1.2236176,1.1646531,"('disloyal', 'loyal')",1.2236176,1.1646531,-0.0589645
29,-0.054292396,-0.20519054,"('unfair', 'fair')",-0.0542924,-0.2051905,-0.1508981
30,1.4410772,1.3161597,"('intolerant', 'tolerant')",1.4410772,1.3161597,-0.1249175
31,-1.7199506,-1.6564848,"('evil', 'good')",-1.7199506,-1.6564848,0.0634658
32,1.2603844,1.1330752,"('unkind', 'kind')",1.2603844,1.1330752,-0.1273092
33,-0.58309895,-0.4505792,"('wrong', 'right')",-0.5830989,-0.4505792,0.1325197
34,4.6890078,4.85042,"('mean', 'honorable')",4.6890078,4.85042,0.1614122
35,-1.4501129,-1.4815373,"('corrupt', 'incorrupt')",-1.4501129,-1.4815373,-0.0314244
36,-0.9908105,-1.0096852,"('hostile', 'amicable')",-0.9908105,-1.0096852,-0.0188747
37,0.51817596,0.422099,"('fake', 'genuine')",0.518176,0.422099,-0.096077
38,0.16791317,0.29482958,"('untruthful', 'truthful')",0.1679132,0.2948296,0.1269164
39,0.37500718,0.33202642,"('exploitative', 'cooperative')",0.3750072,0.3320264,-0.0429808
40,-1.857073,-1.9460431,"('stingy', 'generous')",-1.8570729,-1.9460431,-0.0889702
41,0.22216871,0.14906959,"('unforgiving', 'forgiving')",0.2221687,0.1490696,-0.0730991
42,-2.0361967,-2.048833,"('unreliable', 'reliable')",-2.0361967,-2.0488329,-0.0126362
43,1.9607477,1.9971218,"('irresponsible', 'responsible')",1.9607477,1.9971218,0.0363741
44,-1.2122409,-1.2445704,"('prejudiced', 'unprejudiced')",-1.2122409,-1.2445704,-0.0323295
45,0.5388063,0.46125522,"('incompetent', 'competent')",0.5388063,0.4612552,-0.0775511
46,-0.36670572,-0.47880578,"('uncompetitive', 'competitive')",-0.3667057,-0.4788058,-0.1121001
47,6.031868,6.26371,"('stupid', 'smart')",6.031868,6.26371,0.231842
48,0.7228143,0.62900615,"('unintelligent', 'intelligent')",0.7228143,0.6290061,-0.0938082
49,-0.4268922,-0.30404675,"('unable', 'able')",-0.4268922,-0.3040468,0.1228454
50,-0.39153832,-0.28416356,"('clumsy', 'skillful')",-0.3915383,-0.2841636,0.1073747
51,0.4334754,0.32859665,"('uneducated', 'educated')",0.4334754,0.3285967,-0.1048787
52,-0.38206142,-0.31690115,"('irrational', 'rational')",-0.3820614,-0.3169011,0.0651603
53,0.075618885,0.17265376,"('uncreative', 'creative')",0.0756189,0.1726538,0.0970349
54,1.2056316,1.2787379,"('incapable', 'capable')",1.2056316,1.2787379,0.0731063
55,0.86270416,0.74431384,"('incompetent', 'clever')",0.8627042,0.7443138,-0.1183904
56,1.0688341,1.1317334,"('impractical', 'practical')",1.0688341,1.1317334,0.0628993
57,-2.664108,-2.7103522,"('unimaginative', 'imaginative')",-2.664108,-2.7103522,-0.0462442
58,-0.09678086,-0.097914204,"('undiscriminating', 'discriminating')",-0.0967809,-0.0979142,-0.0011333
59,0.019783981,0.22362873,"('foolish', 'wise')",0.019784,0.2236287,0.2038447
60,0.9912573,1.0113584,"('inefficient', 'efficient')",0.9912573,1.0113584,0.0201011
61,0.9094731,0.74924296,"('illogical', 'logical')",0.9094731,0.749243,-0.1602301
62,1.1394275,1.2157257,"('incompetent', 'brilliant')",1.1394275,1.2157257,0.0762982
63,0.7027067,0.74731374,"('unperceptive', 'insightful')",0.7027067,0.7473137,0.044607
64,-6.3271008,-6.3064685,"('shy', 'confident')",-6.3271008,-6.3064685,0.0206323
65,0.8432223,0.6966638,"('insecure', 'secure')",0.8432223,0.6966638,-0.1465585
66,0.042046353,-0.055077918,"('inactive', 'active')",0.0420464,-0.0550779,-0.0971243
67,-0.3948678,-0.26302367,"('doubtful', 'determined')",-0.3948678,-0.2630237,0.1318441
