,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.8842851,-2.0407963,"('unsociable', 'sociable')",0.17061445,0.11504958,-0.8568353,-0.9628733,-0.106038
1,-1.4373757,-1.5377202,"('unfriendly', 'friendly')",1.599838,1.4177471,0.0812312,-0.0599865,-0.1412177
2,-0.7688264,-0.822441,"('unlikable', 'likable')",0.55343413,0.5263336,-0.1076961,-0.1480537,-0.0403576
3,-1.1690773,-1.1243678,"('repellent', 'pleasant')",0.34551534,0.43750066,-0.411781,-0.3434336,0.0683474
4,0.4942031,0.48978686,"('disliked', 'liked')",-7.177721,-7.2847013,-3.341759,-3.3974571,-0.0556981
5,0.7226697,0.76973665,"('distant', 'outgoing')",-0.22329177,-0.32453033,0.249689,0.2226032,-0.0270858
6,0.32892907,0.39578325,"('distant', 'open')",-0.22766022,-0.3503764,0.0506344,0.0227034,-0.027931
7,-1.4725598,-1.4657815,"('insensitive', 'sensitive')",0.727606,0.7720885,-0.3724769,-0.3468465,0.0256304
8,-0.91446936,-0.9753815,"('unaffectionate', 'affectionate')",0.76659274,0.60879683,-0.0739383,-0.1832923,-0.109354
9,-1.2838792,-1.3031995,"('unaffectionate', 'caring')",1.3919876,1.3671265,0.0540542,0.0319635,-0.0220907
10,-3.5568464,-3.638318,"('unsympathetic', 'sympathetic')",-0.1908934,-0.14466305,-1.8738699,-1.8914906,-0.0176207
11,-1.8991815,-1.9171809,"('unhelpful', 'helpful')",2.0762758,2.1699924,0.0885472,0.1264058,0.0378586
12,-2.0185978,-2.0118551,"('unsupportive', 'supportive')",-1.7306008,-1.7066175,-1.8745993,-1.8592362,0.0153631
13,-2.0700529,-2.2349775,"('impolite', 'polite')",-0.45371166,-0.39894956,-1.2618823,-1.3169636,-0.0550813
14,-1.194129,-1.2819268,"('antisocial', 'social')",0.12500565,0.12019295,-0.5345617,-0.5808669,-0.0463052
15,0.78119767,0.7302745,"('boring', 'funny')",0.08197546,0.002326209,0.4315866,0.3663003,-0.0652863
16,0.5090241,0.5643219,"('unpopular', 'popular')",0.123962276,0.08589472,0.3164932,0.3251083,0.0086151
17,-0.55813974,-0.5226981,"('nasty', 'nice')",-0.5534881,-0.4914658,-0.5558139,-0.507082,0.0487319
18,-0.41348332,-0.42470738,"('disagreeable', 'welcoming')",-0.46570572,-0.57783014,-0.4395945,-0.5012687,-0.0616742
19,-0.72583824,-0.66538507,"('inhospitable', 'hospitable')",-0.7587201,-0.7378048,-0.7422792,-0.7015949,0.0406843
20,-0.88209337,-0.8753035,"('rough', 'thoughtful')",0.77896565,0.8048147,-0.0515639,-0.0352444,0.0163195
21,-1.6586771,-1.6922504,"('immoral', 'moral')",-0.30739948,-0.1692537,-0.9830383,-0.930752,0.0522863
22,-1.1557428,-1.2196141,"('untrustworthy', 'trustworthy')",-0.6497929,-0.62354803,-0.9027678,-0.9215811,-0.0188133
23,-1.9322845,-2.053525,"('insincere', 'sincere')",6.2904506,6.3752246,2.1790831,2.1608498,-0.0182333
24,-2.071782,-2.1702926,"('dishonest', 'honest')",0.94457686,1.016759,-0.5636026,-0.5767668,-0.0131642
25,0.47224674,0.51553124,"('egoistic', 'altruistic')",0.96406275,0.8428611,0.7181547,0.6791962,-0.0389585
26,0.09448005,-0.015996255,"('hardhearted', 'benevolent')",1.510472,1.3772815,0.802476,0.6806427,-0.1218333
27,-0.11173444,-0.07557964,"('hardhearted', 'softhearted')",0.9620784,0.8958645,0.425172,0.4101424,-0.0150296
28,-2.387287,-2.4657905,"('disloyal', 'loyal')",1.3476378,1.2649632,-0.5198246,-0.6004137,-0.0805891
29,0.25064582,0.20172474,"('unfair', 'fair')",-0.3865095,-0.53137255,-0.0679318,-0.1648239,-0.0968921
30,-1.5616214,-1.6756847,"('intolerant', 'tolerant')",1.2464631,1.2693967,-0.1575792,-0.203144,-0.0455648
31,0.44508952,0.481661,"('evil', 'good')",-1.1344466,-1.2845945,-0.3446786,-0.4014668,-0.0567882
32,-1.1466972,-1.2325237,"('unkind', 'kind')",0.82195723,0.71467054,-0.16237,-0.2589266,-0.0965566
33,0.33066878,0.3158669,"('wrong', 'right')",-0.31979927,-0.3499267,0.0054348,-0.0170299,-0.0224647
34,-1.1537708,-1.1405326,"('mean', 'honorable')",5.593036,5.758489,2.2196326,2.3089783,0.0893457
35,1.7308328,1.7816583,"('corrupt', 'incorrupt')",-0.6818071,-0.7794537,0.5245129,0.5011023,-0.0234106
36,0.08443013,0.12314669,"('hostile', 'amicable')",-0.69599694,-0.834205,-0.3057834,-0.3555291,-0.0497457
37,-0.556691,-0.53274655,"('fake', 'genuine')",0.18591641,0.2009131,-0.1853873,-0.1659167,0.0194706
38,-1.3178312,-1.3585154,"('untruthful', 'truthful')",0.10813406,0.2135764,-0.6048486,-0.5724695,0.0323791
39,0.23902862,0.25276092,"('exploitative', 'cooperative')",0.13022976,0.14932601,0.1846292,0.2010435,0.0164143
40,-0.44711947,-0.45374674,"('stingy', 'generous')",-1.7816262,-1.8201318,-1.1143728,-1.1369393,-0.0225665
41,-1.1756845,-1.3123738,"('unforgiving', 'forgiving')",-0.14043868,-0.22641091,-0.6580616,-0.7693923,-0.1113307
42,0.007933233,0.07758722,"('unreliable', 'reliable')",-2.9827647,-2.9866083,-1.4874158,-1.4545106,0.0329052
43,-2.1906629,-2.302472,"('irresponsible', 'responsible')",0.8040905,0.7925799,-0.6932862,-0.7549461,-0.0616599
44,0.92586076,0.9895692,"('prejudiced', 'unprejudiced')",-1.7423294,-1.7928287,-0.4082343,-0.4016297,0.0066046
45,-2.286308,-2.3554351,"('incompetent', 'competent')",0.19753605,0.18574412,-1.044386,-1.0848455,-0.0404595
46,-1.9294385,-2.0200052,"('uncompetitive', 'competitive')",-0.7924147,-0.7316071,-1.3609266,-1.3758061,-0.0148795
47,-0.9711008,-0.9940952,"('stupid', 'smart')",5.769284,5.929364,2.3990915,2.4676344,0.0685429
48,-1.5267804,-1.6016645,"('unintelligent', 'intelligent')",1.2729712,1.3336025,-0.1269046,-0.134031,-0.0071264
49,-0.56205565,-0.48736435,"('unable', 'able')",-0.22267073,-0.071178734,-0.3923632,-0.2792715,0.1130917
50,0.46336833,0.56330514,"('clumsy', 'skillful')",-0.02848095,-0.09160958,0.2174437,0.2358478,0.0184041
51,-0.9240525,-1.029906,"('uneducated', 'educated')",0.5242473,0.52794904,-0.1999026,-0.2509785,-0.0510759
52,0.2978801,0.32088986,"('irrational', 'rational')",-0.28394833,-0.3729237,0.0069659,-0.0260169,-0.0329828
53,-0.7803791,-0.77665454,"('uncreative', 'creative')",0.6190439,0.5381933,-0.0806676,-0.1192306,-0.038563
54,-0.91234136,-0.9246402,"('incapable', 'capable')",0.81852025,0.7874871,-0.0469106,-0.0685765,-0.0216659
55,-1.8688284,-1.9532521,"('incompetent', 'clever')",0.56471133,0.65813416,-0.6520585,-0.6475589,0.0044996
56,-0.9697653,-1.07752,"('impractical', 'practical')",0.13286054,0.20657058,-0.4184524,-0.4354747,-0.0170223
57,-1.6533006,-1.7614298,"('unimaginative', 'imaginative')",-3.0556037,-3.1486397,-2.3544521,-2.4550347,-0.1005826
58,0.033635624,0.0025448743,"('undiscriminating', 'discriminating')",0.29473275,0.24233484,0.1641842,0.1224399,-0.0417443
59,0.744671,0.8058089,"('foolish', 'wise')",0.18439509,0.2396652,0.464533,0.522737,0.058204
60,-1.5483226,-1.6214602,"('inefficient', 'efficient')",0.58910704,0.7463129,-0.4796078,-0.4375736,0.0420342
61,-1.177697,-1.2709119,"('illogical', 'logical')",0.6000334,0.5062026,-0.2888318,-0.3823547,-0.0935229
62,-1.5475869,-1.5280455,"('incompetent', 'brilliant')",1.0239385,1.193007,-0.2618242,-0.1675193,0.0943049
63,-1.224448,-1.2641762,"('unperceptive', 'insightful')",0.8974953,0.9347957,-0.1634763,-0.1646903,-0.001214
64,-0.33703908,-0.43033373,"('shy', 'confident')",-6.290796,-6.3507805,-3.3139174,-3.3905571,-0.0766397
65,-1.3465835,-1.4375274,"('insecure', 'secure')",0.07082488,0.18620937,-0.6378793,-0.625659,0.0122203
66,-0.24686345,-0.21287405,"('inactive', 'active')",0.061151415,-0.059126362,-0.092856,-0.1360002,-0.0431442
67,0.20679799,0.18220118,"('doubtful', 'determined')",-0.29227144,-0.3821647,-0.0427367,-0.0999818,-0.0572451
68,-0.001954712,-0.028520532,"('dependent', 'independent')",-0.61455905,-0.59110945,-0.3082569,-0.309815,-0.0015581
69,1.4423989,1.5395555,"('lazy', 'industrious')",-0.7970462,-0.86781657,0.3226764,0.3358695,0.0131931
70,-1.6211795,-1.674387,"('lethargic', 'energetic')",0.18774347,0.18820293,-0.716718,-0.743092,-0.026374
71,-0.018134378,-0.042774815,"('diffident', 'self-confident')",0.6142635,0.5681059,0.2980646,0.2626655,-0.0353991
72,-0.45569623,-0.44644016,"('unambitious', 'ambitious')",0.094166964,0.19823945,-0.1807646,-0.1241004,0.0566642
73,1.3866515,1.4551746,"('helpless', 'self-reliant')",-3.3011642,-3.2480907,-0.9572563,-0.8964581,0.0607982
74,-0.7938858,-0.84038085,"('undedicated', 'dedicated')",-0.33345988,-0.44910187,-0.5636728,-0.6447414,-0.0810686
75,1.3720373,1.3723376,"('meek', 'impulsive')",-0.8315615,-0.82514507,0.2702379,0.2735963,0.0033584
76,-0.50194156,-0.48961383,"('anxious', 'daring')",0.04528033,0.10178687,-0.2283306,-0.1939135,0.0344171
77,-0.94491196,-0.91596025,"('unmotivated', 'motivated')",-0.6852932,-0.53039086,-0.8151026,-0.7231755,0.0919271
78,-0.7382112,-0.60881126,"('nonresilient', 'resilient')",0.20128238,0.2774864,-0.2684644,-0.1656624,0.102802
79,-0.41218212,-0.37028372,"('wavering', 'unwavering')",-0.51692885,-0.59543693,-0.4645555,-0.4828603,-0.0183048
80,-0.41375625,-0.33213714,"('dominated', 'dominating')",-0.7270747,-0.47284922,-0.5704155,-0.4024932,0.1679223
81,-1.6791714,-1.7886571,"('submissive', 'aggressive')",-0.16921768,-0.020582326,-0.9241946,-0.9046197,0.0195749
82,-0.7659614,-0.7987159,"('poor', 'rich')",6.455916,6.5784726,2.8449774,2.8898783,0.0449009
83,-0.4176255,-0.48596695,"('powerless', 'powerful')",-0.75099194,-0.7407454,-0.5843087,-0.6133562,-0.0290475
84,0.16981812,0.10953061,"('inferior', 'superior')",0.8118018,0.7092456,0.4908099,0.4093881,-0.0814218
85,1.1188614,1.1506553,"('insignificant', 'prestigious')",-0.46298048,-0.6802613,0.3279405,0.235197,-0.0927435
86,-2.6638782,-2.8184438,"('uninfluential', 'influential')",-0.038404055,-0.07641679,-1.3511411,-1.4474303,-0.0962892
87,-0.24177499,-0.23697746,"('unsuccessful', 'successful')",0.8081801,0.9452048,0.2832026,0.3541137,0.0709111
88,-0.79535866,-0.83683336,"('low', 'eminent')",-0.13686603,-0.18191233,-0.4661123,-0.5093728,-0.0432605
