,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,0.0445545,-0.06893105,"('disloyal', 'loyal')",0.93836176,0.76089925,0.4914581,0.3459841,-0.145474
29,0.097311005,0.02603726,"('unfair', 'fair')",-0.38166785,-0.56493944,-0.1421784,-0.2694511,-0.1272727
30,0.50881904,0.60729545,"('intolerant', 'tolerant')",1.2171006,1.2571378,0.8629599,0.9322166,0.0692567
31,-1.4098923,-1.4834688,"('evil', 'good')",-0.84338796,-0.9681462,-1.1266401,-1.2258074,-0.0991673
32,-0.053050186,-0.019333813,"('unkind', 'kind')",0.90547997,0.7557231,0.4262149,0.3681946,-0.0580203
33,0.102777526,-0.0075080246,"('wrong', 'right')",-0.4021982,-0.47020137,-0.1497103,-0.2388547,-0.0891444
34,-0.36994097,-0.24296267,"('mean', 'honorable')",5.431986,5.7028637,2.5310225,2.7299504,0.1989279
35,-0.2884176,-0.56547713,"('corrupt', 'incorrupt')",0.03309813,-0.18131611,-0.1276597,-0.3733966,-0.2457369
36,-1.7034067,-1.8823978,"('hostile', 'amicable')",0.14929256,-0.009165645,-0.7770571,-0.9457817,-0.1687246
37,0.9129219,0.96998465,"('fake', 'genuine')",0.5775223,0.5569186,0.7452221,0.7634516,0.0182295
38,-0.5975915,-0.5897787,"('untruthful', 'truthful')",-0.55475026,-0.48689502,-0.5761709,-0.5383369,0.037834
39,0.7916432,0.94278497,"('exploitative', 'cooperative')",0.29270086,0.24542625,0.542172,0.5941056,0.0519336
40,-0.18053092,-0.2091235,"('stingy', 'generous')",-1.2708892,-1.3936597,-0.72571,-0.8013916,-0.0756816
41,0.094917625,0.10800582,"('unforgiving', 'forgiving')",-0.06155625,-0.1620768,0.0166807,-0.0270355,-0.0437162
42,0.9842326,1.216849,"('unreliable', 'reliable')",-3.183414,-3.0372179,-1.0995907,-0.9101844,0.1894063
43,-0.16475357,0.10053434,"('irresponsible', 'responsible')",0.6619249,0.7058635,0.2485857,0.4031989,0.1546132
44,0.5255021,0.5260849,"('prejudiced', 'unprejudiced')",-1.6079888,-1.5691113,-0.5412434,-0.5215132,0.0197302
45,0.16650666,0.22120489,"('incompetent', 'competent')",0.051114652,0.010739375,0.1088107,0.1159721,0.0071614
46,-0.085314065,0.052383877,"('uncompetitive', 'competitive')",-0.39691755,-0.40441832,-0.2411158,-0.1760172,0.0650986
47,0.3246466,0.4504092,"('stupid', 'smart')",4.883851,5.027686,2.6042488,2.7390478,0.134799
48,-0.500575,-0.4599409,"('unintelligent', 'intelligent')",0.54349273,0.6218951,0.0214589,0.0809771,0.0595182
49,-0.39148664,-0.2597352,"('unable', 'able')",-0.2767318,-0.20881125,-0.3341092,-0.2342732,0.099836
50,0.54172105,0.5759161,"('clumsy', 'skillful')",0.13025653,0.104780786,0.3359888,0.3403485,0.0043597
51,0.032874018,-0.018002339,"('uneducated', 'educated')",0.5075619,0.52528423,0.270218,0.2536409,-0.0165771
52,-0.9745685,-1.2803438,"('irrational', 'rational')",0.28026822,0.1013591,-0.3471501,-0.5894923,-0.2423422
53,-1.5762688,-1.4878671,"('uncreative', 'creative')",0.6883135,0.7386804,-0.4439777,-0.3745933,0.0693844
54,-0.048514795,-0.1440914,"('incapable', 'capable')",1.1414886,1.1886339,0.5464869,0.5222713,-0.0242156
55,0.5698058,0.7243611,"('incompetent', 'clever')",0.38001475,0.38863844,0.4749103,0.5564998,0.0815895
56,1.1547561,1.3040442,"('impractical', 'practical')",-0.4905867,-0.45531344,0.3320847,0.4243654,0.0922807
57,-0.41601536,-0.37885544,"('unimaginative', 'imaginative')",-2.0856674,-2.1657038,-1.2508414,-1.2722796,-0.0214382
58,-0.33188656,-0.3203565,"('undiscriminating', 'discriminating')",0.40057796,0.33831146,0.0343457,0.0089775,-0.0253682
59,-0.08456373,-0.18939322,"('foolish', 'wise')",0.16281855,0.12623233,0.0391274,-0.0315804,-0.0707078
60,0.8753988,1.2049658,"('inefficient', 'efficient')",-0.3072077,-0.10020514,0.2840956,0.5523803,0.2682847
61,0.048707645,-0.0025473293,"('illogical', 'logical')",0.3600854,0.17978774,0.2043965,0.0886202,-0.1157763
62,0.71871924,0.9199722,"('incompetent', 'brilliant')",0.0627902,0.2478019,0.3907547,0.583887,0.1931323
63,-0.2315172,-0.086848445,"('unperceptive', 'insightful')",0.8770901,0.9912304,0.3227865,0.452191,0.1294045
64,0.8095422,0.85181576,"('shy', 'confident')",-6.5535507,-6.576232,-2.8720043,-2.8622081,0.0097962
65,0.723663,0.7676113,"('insecure', 'secure')",-0.40877694,-0.3622736,0.157443,0.2026689,0.0452259
66,-1.0885285,-1.141455,"('inactive', 'active')",0.49498355,0.47516733,-0.2967725,-0.3331439,-0.0363714
67,1.395726,1.4477398,"('doubtful', 'determined')",-0.56207263,-0.46124348,0.4168267,0.4932482,0.0764215
68,-0.2869828,-0.34025112,"('dependent', 'independent')",-0.56534415,-0.5680397,-0.4261635,-0.4541454,-0.0279819
69,0.34463382,0.20574506,"('lazy', 'industrious')",-0.5698481,-0.64286095,-0.1126072,-0.218558,-0.1059508
70,0.7579309,0.9677394,"('lethargic', 'energetic')",0.7476579,0.8120505,0.7527944,0.889895,0.1371006
71,-0.9449819,-0.8907133,"('diffident', 'self-confident')",0.36089113,0.36397904,-0.2920454,-0.2633671,0.0286783
72,-0.38544458,-0.37395993,"('unambitious', 'ambitious')",-0.6127721,-0.5881163,-0.4991083,-0.4810381,0.0180702
73,0.7124723,0.6566172,"('helpless', 'self-reliant')",-2.59051,-2.6353931,-0.9390188,-0.989388,-0.0503692
74,0.4635238,0.5485288,"('undedicated', 'dedicated')",0.27978384,0.23085392,0.3716538,0.3896914,0.0180376
75,-0.6930371,-0.8163539,"('meek', 'impulsive')",-0.4361754,-0.35527778,-0.5646062,-0.5858158,-0.0212096
76,0.6883021,0.9642417,"('anxious', 'daring')",0.004126452,0.18776254,0.3462143,0.5760021,0.2297878
77,-0.41051176,-0.2732181,"('unmotivated', 'motivated')",-1.2009141,-1.0735245,-0.8057129,-0.6733713,0.1323416
78,-0.9243169,-0.82757497,"('nonresilient', 'resilient')",0.1293485,0.12436679,-0.3974842,-0.3516041,0.0458801
79,-0.53824323,-0.6631391,"('wavering', 'unwavering')",-0.071019,-0.075948164,-0.3046311,-0.3695436,-0.0649125
80,0.41563836,0.42664146,"('dominated', 'dominating')",-1.2369293,-1.229219,-0.4106455,-0.4012887,0.0093568
81,1.2454695,1.224617,"('submissive', 'aggressive')",-0.75625837,-0.67239296,0.2446055,0.276112,0.0315065
82,-0.2140854,-0.15013616,"('poor', 'rich')",5.767894,5.9658427,2.7769041,2.9078534,0.1309493
83,-0.032803595,-0.07357567,"('powerless', 'powerful')",-1.1280484,-1.2461792,-0.580426,-0.6598774,-0.0794514
84,0.40853295,0.3025057,"('inferior', 'superior')",0.8717904,0.7781861,0.6401617,0.5403459,-0.0998158
85,-1.303662,-1.4130831,"('insignificant', 'prestigious')",0.52028215,0.48821416,-0.3916899,-0.4624345,-0.0707446
86,-1.0332863,-1.0950426,"('uninfluential', 'influential')",0.23782587,0.06769529,-0.3977302,-0.5136737,-0.1159435
87,0.31407958,0.23704806,"('unsuccessful', 'successful')",1.0147477,1.0016884,0.6644137,0.6193682,-0.0450455
88,-0.39348164,-0.4149613,"('low', 'eminent')",0.1842802,0.17362,-0.1046007,-0.1206707,-0.01607
