,first_male,first_female,tuple,republic_male,republic_female,bank_male,bank_female,sf_male,sf_female,_male,_female,average_male,average_female,female-male
0,-0.21135096,-0.33897153,"('unsociable', 'sociable')",0.2572116,0.10844664,0.7745135,0.6969462,-0.7667793,-0.8330477,,,0.0133987,-0.0916566,-0.1050553
1,-1.2598362,-1.2314228,"('unfriendly', 'friendly')",-0.24958766,-0.18734905,0.1680331,0.19418433,1.5282493,1.5799128,,,0.0467146,0.0888313,0.0421167
2,0.8001422,0.8843247,"('unlikable', 'likable')",0.8896543,0.9581582,1.6502825,1.7326345,0.9087116,0.9433554,,,1.0621976,1.1296183,0.0674207
3,0.64618397,0.64874566,"('repellent', 'pleasant')",0.122813225,0.1349678,0.6297662,0.6887326,0.56124026,0.6168488,,,0.4900009,0.5223237,0.0323228
4,-0.11808619,-0.025044281,"('disliked', 'liked')",-0.1831237,-0.12516797,-0.59995973,-0.5375842,-7.56996,-7.6303244,,,-2.1177824,-2.0795302,0.0382522
5,-1.5892727,-1.4078271,"('distant', 'outgoing')",-0.44055128,-0.3046736,-0.50139016,-0.35853818,-0.40257508,-0.2684104,,,-0.7334473,-0.5848624,0.1485849
6,-1.7195807,-1.4724171,"('distant', 'open')",-0.8498451,-0.6647194,-1.3743565,-1.1668795,0.12154407,0.30427063,,,-0.9555596,-0.7499363,0.2056233
7,1.0757693,0.9771945,"('insensitive', 'sensitive')",0.23705986,0.20293789,0.6900547,0.79522175,0.47728735,0.5640649,,,0.6200428,0.6348548,0.014812
8,-0.7163571,-0.64351,"('unaffectionate', 'affectionate')",0.2134927,0.21580443,0.009727813,-0.020307586,1.4449934,1.4924216,,,0.2379642,0.2611021,0.0231379
9,-0.4366101,-0.45393413,"('unaffectionate', 'caring')",0.033125274,-0.062381227,0.96506965,0.994413,1.4208564,1.4832875,,,0.4956103,0.4903463,-0.005264
10,0.7988178,0.6620533,"('unsympathetic', 'sympathetic')",0.3676892,0.20523846,0.019081991,0.044807516,0.14584316,0.2031857,,,0.332858,0.2788212,-0.0540368
11,1.5389194,1.3047601,"('unhelpful', 'helpful')",0.8088807,0.6371207,1.439786,1.3738766,2.0813892,1.9917524,,,1.4672439,1.3268774,-0.1403665
12,0.62177247,0.7569145,"('unsupportive', 'supportive')",0.5588833,0.63596666,1.0053477,1.1559219,-2.245555,-2.1297126,,,-0.0148879,0.1047726,0.1196605
13,0.5083945,0.37236372,"('impolite', 'polite')",0.075077355,-0.025981348,1.0796266,1.0878661,-0.58339924,-0.6773757,,,0.2699248,0.1892182,-0.0807066
14,0.89495856,0.83219695,"('antisocial', 'social')",1.113971,1.106845,1.9909964,2.0209222,-0.45195013,-0.44864503,,,0.8869939,0.8778298,-0.0091641
15,0.7054529,0.6687512,"('boring', 'funny')",0.68011266,0.6165397,0.9481059,0.95495355,0.58047956,0.5061524,,,0.7285377,0.6865992,-0.0419385
16,-1.0906069,-1.2001147,"('unpopular', 'popular')",-0.29912448,-0.46133044,-0.83022904,-0.82865024,0.21855095,0.20300911,,,-0.5003524,-0.5717716,-0.0714192
17,0.18804872,0.26607817,"('nasty', 'nice')",0.27175516,0.34401983,-0.072183184,-0.016189257,-0.24169873,-0.18480073,,,0.0364805,0.102277,0.0657965
18,-0.19390666,-0.0076784566,"('disagreeable', 'welcoming')",0.30549592,0.5073193,-0.07358649,-0.011426152,-0.5252729,-0.409535,,,-0.1218175,0.0196699,0.1414874
19,-0.7566235,-0.6377057,"('inhospitable', 'hospitable')",0.2543633,0.33193666,-0.93083876,-0.8974765,-0.15065274,-0.09392273,,,-0.3959379,-0.3242921,0.0716458
20,-0.07941079,-0.107766405,"('rough', 'thoughtful')",-0.46693745,-0.484991,-0.026271261,0.037082158,0.17149946,0.10479498,,,-0.10028,-0.1127201,-0.0124401
21,1.8974127,1.7126853,"('immoral', 'moral')",0.766011,0.5999106,1.2661071,1.2465285,-0.5573507,-0.5558987,,,0.843045,0.7508065,-0.0922385
22,0.19068946,0.1965592,"('untrustworthy', 'trustworthy')",0.18271212,0.20494351,-0.008590597,-0.03753048,-1.114813,-1.0734484,,,-0.1875005,-0.177369,0.0101315
23,1.2916375,1.1902237,"('insincere', 'sincere')",0.93085176,0.8302408,2.172085,2.1414928,6.783796,6.768366,,,2.7945924,2.7325807,-0.0620117
24,0.050353866,0.11553314,"('dishonest', 'honest')",0.1676923,0.16080707,0.414702,0.50458956,1.0023663,1.0515399,,,0.4087786,0.4581174,0.0493388
