,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7170321,-0.9173723,"('unsociable', 'sociable')",1.0877297,0.9354886,-0.17479353,-0.35372072,0.0653014,-0.1118681,-0.1771695
1,-1.1252855,-0.9190337,"('unfriendly', 'friendly')",0.043022614,0.14040498,1.4882034,1.4031585,0.1353135,0.2081766,0.0728631
2,0.6282417,0.6077953,"('unlikable', 'likable')",0.51286316,0.5807761,0.5952304,0.7138543,0.5787784,0.6341419,0.0553635
3,-1.3286604,-1.1591396,"('repellent', 'pleasant')",-0.57257754,-0.3601566,-0.1573039,-0.09455491,-0.6861806,-0.5379504,0.1482302
4,0.25070363,0.4260608,"('disliked', 'liked')",-0.20210531,-0.13897571,-5.70807,-5.737176,-1.8864905,-1.816697,0.0697935
5,-0.5598798,-0.37264314,"('distant', 'outgoing')",-0.18964857,-0.04427786,-0.16249594,-0.13082787,-0.3040081,-0.182583,0.1214251
6,-1.1262718,-0.84736997,"('distant', 'open')",-0.9383795,-0.752606,0.30004317,0.29777104,-0.5882028,-0.4340683,0.1541345
7,-0.46401954,-0.52361107,"('insensitive', 'sensitive')",0.4118813,0.4340608,0.49426094,0.45518374,0.1473742,0.1218778,-0.0254964
8,-1.1295488,-1.0417461,"('unaffectionate', 'affectionate')",-0.549255,-0.49765196,0.50755936,0.42669052,-0.3904148,-0.3709025,0.0195123
9,-1.3460631,-1.2703753,"('unaffectionate', 'caring')",0.047509596,0.06383894,0.74662995,0.71296537,-0.1839745,-0.1645236,0.0194509
10,-1.33055,-1.368242,"('unsympathetic', 'sympathetic')",0.02720865,-0.012945768,-0.52102244,-0.6119216,-0.6081212,-0.6643698,-0.0562486
11,-0.60572505,-0.7187548,"('unhelpful', 'helpful')",0.47721487,0.4865432,1.7922775,1.8155876,0.5545891,0.527792,-0.0267971
12,-0.6585431,-0.46841735,"('unsupportive', 'supportive')",0.5041083,0.70673907,-1.6003871,-1.5442141,-0.5849406,-0.4352975,0.1496431
13,0.21233429,0.0027149431,"('impolite', 'polite')",1.0494406,0.9460179,-0.19124573,-0.23402634,0.3568431,0.2382355,-0.1186076
14,-0.5553771,-0.69836545,"('antisocial', 'social')",1.0224991,0.9528875,-0.5200965,-0.59796613,-0.0176582,-0.1144814,-0.0968232
15,1.0885673,0.9052391,"('boring', 'funny')",0.5437848,0.36629725,0.74370575,0.6891573,0.7920193,0.6535645,-0.1384548
16,-0.13248317,-0.0049927086,"('unpopular', 'popular')",-0.6241519,-0.43570516,0.54560953,0.590693,-0.0703418,0.0499984,0.1203402
17,0.6164405,0.686713,"('nasty', 'nice')",-0.69649893,-0.5386719,-0.536381,-0.46016502,-0.2054798,-0.1040413,0.1014385
18,-0.23989816,-0.0975719,"('disagreeable', 'welcoming')",-0.71508676,-0.55058134,-0.37987772,-0.36243272,-0.4449542,-0.336862,0.1080922
19,-0.4421671,-0.26986,"('inhospitable', 'hospitable')",-0.5947385,-0.5351663,-0.143018,0.021234233,-0.3933078,-0.261264,0.1320438
20,0.1920253,0.2245452,"('rough', 'thoughtful')",0.42565733,0.5398714,0.99324334,0.9424496,0.5369753,0.5689554,0.0319801
21,-0.31314152,-0.435499,"('immoral', 'moral')",0.7217437,0.67596656,-0.64898324,-0.66819835,-0.080127,-0.1425769,-0.0624499
22,-0.14849159,-0.16565862,"('untrustworthy', 'trustworthy')",0.15574461,0.10444482,-0.9555301,-1.0177783,-0.3160924,-0.359664,-0.0435716
23,-0.1477232,-0.30416486,"('insincere', 'sincere')",0.90276444,0.8768625,5.2125216,5.098261,1.9891876,1.8903195,-0.0988681
24,-0.07727462,-0.19127044,"('dishonest', 'honest')",-0.47614586,-0.5497889,0.37586918,0.29134125,-0.0591838,-0.149906,-0.0907222
25,-0.6330424,-0.6250384,"('egoistic', 'altruistic')",-0.6616723,-0.6455486,1.1739037,1.1250486,-0.0402703,-0.0485128,-0.0082425
26,-0.6706637,-0.60653484,"('hardhearted', 'benevolent')",0.64457154,0.69274974,1.6976447,1.6225785,0.5571842,0.5695978,0.0124136
27,0.06925711,0.1511058,"('hardhearted', 'softhearted')",0.07140603,0.051887304,0.9501109,0.81744003,0.3635914,0.3401444,-0.023447
28,-0.6044006,-0.7301627,"('disloyal', 'loyal')",-0.24907666,-0.3511446,0.95411134,0.80805594,0.0335447,-0.0910838,-0.1246285
29,-0.11761818,-0.1796731,"('unfair', 'fair')",-1.0515196,-1.091604,-0.80793965,-0.93073696,-0.6590258,-0.7340047,-0.0749789
30,0.52799654,0.43221474,"('intolerant', 'tolerant')",1.7396808,1.6836342,1.4810829,1.4368051,1.2495867,1.1842181,-0.0653686
31,-0.919279,-0.49617732,"('evil', 'good')",-2.0517955,-1.8507633,-1.0473896,-1.0177201,-1.339488,-1.1215536,0.2179344
32,-0.0829445,-0.25145778,"('unkind', 'kind')",0.7868824,0.6053744,0.5488818,0.36269885,0.4176066,0.2388718,-0.1787348
33,0.6168353,0.6608786,"('wrong', 'right')",0.2758969,0.31891727,-0.4252411,-0.4108014,0.1558304,0.1896648,0.0338344
34,-0.75873566,-0.5798584,"('mean', 'honorable')",-0.24596992,-0.07753062,5.8141007,5.902401,1.6031318,1.7483373,0.1452055
35,0.13324286,0.13248792,"('corrupt', 'incorrupt')",-2.1574318,-2.2226439,-0.3781427,-0.48616636,-0.8007773,-0.858774,-0.0579967
36,-0.6664618,-0.4016233,"('hostile', 'amicable')",-1.9312575,-1.7817132,0.065893285,-0.050995126,-0.843942,-0.7447772,0.0991648
37,-0.23031223,-0.30959526,"('fake', 'genuine')",-0.3480554,-0.34038636,0.0690651,0.055145934,-0.1697675,-0.1982786,-0.0285111
38,-0.617904,-0.5179434,"('untruthful', 'truthful')",-0.71317506,-0.60233015,-0.08578086,0.008929353,-0.4722866,-0.3704481,0.1018385
39,0.8801263,0.80711156,"('exploitative', 'cooperative')",1.6061094,1.5058918,0.36421105,0.332577,0.9501489,0.8818601,-0.0682888
40,-1.2969869,-1.1712708,"('stingy', 'generous')",-0.8795344,-0.76926315,-1.6806117,-1.7913765,-1.285711,-1.2439702,0.0417408
