,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.7494907,-0.90918654,"('unsociable', 'sociable')",-0.50869936,-0.63725823,-0.629095,-0.7732224,-0.1441274
1,-1.2439274,-1.2698232,"('unfriendly', 'friendly')",1.8073374,1.622054,0.281705,0.1761154,-0.1055896
2,0.6328567,0.7163998,"('unlikable', 'likable')",0.5938159,0.6460901,0.6133363,0.681245,0.0679087
3,-0.0056119524,0.10564557,"('repellent', 'pleasant')",0.05423767,0.07554046,0.0243129,0.090593,0.0662801
4,-0.18141964,-0.16767338,"('disliked', 'liked')",-5.756967,-5.8363695,-2.9691935,-3.0020216,-0.0328281
5,-1.2583656,-1.2005947,"('distant', 'outgoing')",-0.08570489,-0.09718877,-0.6720353,-0.6488917,0.0231436
6,-1.727501,-1.6046294,"('distant', 'open')",0.15248206,0.098940685,-0.7875095,-0.7528443,0.0346652
7,-0.5629695,-0.6149271,"('insensitive', 'sensitive')",-0.026688468,-0.022873212,-0.294829,-0.3189002,-0.0240712
8,-0.9275643,-0.94343764,"('unaffectionate', 'affectionate')",0.86919546,0.76833326,-0.0291844,-0.0875522,-0.0583678
9,-1.5168778,-1.6174052,"('unaffectionate', 'caring')",0.874121,0.7811228,-0.3213784,-0.4181412,-0.0967628
10,-0.8829116,-0.92513794,"('unsympathetic', 'sympathetic')",-1.2538431,-1.2863449,-1.0683774,-1.1057414,-0.037364
11,-0.078964025,-0.16258013,"('unhelpful', 'helpful')",1.3020219,1.3191075,0.6115289,0.5782637,-0.0332652
12,-0.5918359,-0.504213,"('unsupportive', 'supportive')",-2.0726283,-2.0712063,-1.3322321,-1.2877097,0.0445224
13,-0.19471122,-0.4052582,"('impolite', 'polite')",-1.1421795,-1.1716838,-0.6684453,-0.788471,-0.1200257
14,0.43333155,0.359563,"('antisocial', 'social')",-0.5004961,-0.5597727,-0.0335823,-0.1001048,-0.0665225
15,0.12353566,-0.03494669,"('boring', 'funny')",0.9152783,0.8720401,0.519407,0.4185467,-0.1008603
16,-0.052768383,-0.02902986,"('unpopular', 'popular')",0.81624836,0.81713414,0.38174,0.3940521,0.0123121
17,-0.43615443,-0.40156367,"('nasty', 'nice')",-0.06800102,-0.04666513,-0.2520777,-0.2241144,0.0279633
18,-0.15947144,-0.06914797,"('disagreeable', 'welcoming')",-0.36506468,-0.44428694,-0.2622681,-0.2567174,0.0055507
19,-1.3990661,-1.3329992,"('inhospitable', 'hospitable')",-0.01791092,0.025008503,-0.7084885,-0.6539953,0.0544932
20,0.012232877,0.092133366,"('rough', 'thoughtful')",0.8354898,0.8026531,0.4238614,0.4473932,0.0235318
21,0.44420344,0.34390825,"('immoral', 'moral')",-0.63658285,-0.6213794,-0.0961897,-0.1387356,-0.0425459
22,0.47205517,0.49193534,"('untrustworthy', 'trustworthy')",-0.95481586,-1.0272651,-0.2413803,-0.2676648,-0.0262845
23,-0.3669933,-0.462716,"('insincere', 'sincere')",5.0584893,4.966324,2.3457479,2.2518039,-0.093944
24,-0.04999858,-0.22360852,"('dishonest', 'honest')",0.24954966,0.16866812,0.0997755,-0.0274702,-0.1272457
25,-0.036145907,-0.07446209,"('egoistic', 'altruistic')",1.7340589,1.6898403,0.8489565,0.8076891,-0.0412674
26,0.06498237,0.06772372,"('hardhearted', 'benevolent')",1.9615142,1.892706,1.0132483,0.9802149,-0.0330334
27,-0.35932127,-0.33710352,"('hardhearted', 'softhearted')",1.05657,0.96680593,0.3486244,0.3148512,-0.0337732
28,-0.776256,-0.9172354,"('disloyal', 'loyal')",0.8095641,0.65695703,0.016654,-0.1301392,-0.1467932
29,-0.27038765,-0.3823691,"('unfair', 'fair')",-0.35717848,-0.53629255,-0.313783,-0.4593308,-0.1455478
30,0.8268353,0.72423816,"('intolerant', 'tolerant')",1.3850131,1.293783,1.1059241,1.0090106,-0.0969135
31,-0.81808215,-0.63535196,"('evil', 'good')",-0.45991278,-0.5332263,-0.6389974,-0.5842891,0.0547083
32,0.21917212,0.010008475,"('unkind', 'kind')",0.7416096,0.5746463,0.4803908,0.2923274,-0.1880634
33,-0.6115227,-0.65045726,"('wrong', 'right')",-0.3662152,-0.41552025,-0.488869,-0.5329888,-0.0441198
34,-0.33737573,-0.22432981,"('mean', 'honorable')",5.438262,5.5121717,2.5504432,2.6439209,0.0934777
35,-0.35708135,-0.4359247,"('corrupt', 'incorrupt')",0.274316,0.15313613,-0.0413827,-0.1413943,-0.1000116
36,-0.9634922,-0.91417515,"('hostile', 'amicable')",0.77091765,0.5307596,-0.0962873,-0.1917078,-0.0954205
37,-0.47870946,-0.5359366,"('fake', 'genuine')",-0.15391727,-0.17963967,-0.3163134,-0.3577881,-0.0414747
38,-0.5648725,-0.5862765,"('untruthful', 'truthful')",-0.2286013,-0.24149317,-0.3967369,-0.4138848,-0.0171479
39,0.913952,0.8885626,"('exploitative', 'cooperative')",0.20316516,0.2606267,0.5585586,0.5745947,0.0160361
40,-0.07673171,-0.08743754,"('stingy', 'generous')",-1.8215578,-2.0028305,-0.9491447,-1.0451341,-0.0959894
41,0.11412862,0.18314828,"('unforgiving', 'forgiving')",-0.14435104,-0.29898718,-0.0151112,-0.0579195,-0.0428083
42,1.0239584,1.0526001,"('unreliable', 'reliable')",-3.3260007,-3.297216,-1.1510211,-1.1223079,0.0287132
43,-0.13742782,-0.104670316,"('irresponsible', 'responsible')",0.083153054,0.073669955,-0.0271374,-0.0155002,0.0116372
44,0.8331467,0.8807692,"('prejudiced', 'unprejudiced')",-1.2103164,-1.1505777,-0.1885849,-0.1349042,0.0536807
45,-0.42042392,-0.28802165,"('incompetent', 'competent')",-0.5178016,-0.54455847,-0.4691128,-0.41629,0.0528228
46,-0.17130232,-0.1549098,"('uncompetitive', 'competitive')",-1.0148374,-0.9675497,-0.5930699,-0.5612298,0.0318401
47,0.4274451,0.50927216,"('stupid', 'smart')",4.9017153,4.987324,2.6645801,2.7482982,0.0837181
48,-0.31978494,-0.31507528,"('unintelligent', 'intelligent')",0.47214004,0.44783407,0.0761776,0.0663794,-0.0097982
49,-0.17693686,0.025513232,"('unable', 'able')",-0.24623579,-0.14473793,-0.2115863,-0.0596123,0.151974
50,-0.0838637,-0.031099483,"('clumsy', 'skillful')",0.13314405,0.08897764,0.0246402,0.0289391,0.0042989
51,-0.20141134,-0.37060758,"('uneducated', 'educated')",0.13047108,0.04918718,-0.0354701,-0.1607102,-0.1252401
52,-0.02963281,-0.15210903,"('irrational', 'rational')",0.81838435,0.70339316,0.3943758,0.2756421,-0.1187337
53,-1.263388,-1.2882721,"('uncreative', 'creative')",0.50759023,0.41848585,-0.3778989,-0.4348931,-0.0569942
54,0.11642313,-0.004961649,"('incapable', 'capable')",1.2344717,1.2749492,0.6754474,0.6349938,-0.0404536
55,0.02100733,0.11997107,"('incompetent', 'clever')",-0.31094104,-0.27879286,-0.1449669,-0.0794109,0.065556
56,0.6680116,0.58273363,"('impractical', 'practical')",-0.20625843,-0.24505538,0.2308766,0.1688391,-0.0620375
57,-0.8030267,-0.79805636,"('unimaginative', 'imaginative')",-2.6389415,-2.6631308,-1.7209841,-1.7305936,-0.0096095
58,-0.2102043,-0.14953692,"('undiscriminating', 'discriminating')",0.1510982,0.0852355,-0.029553,-0.0321507,-0.0025977
59,0.42467976,0.4225095,"('foolish', 'wise')",0.5991486,0.58506763,0.5119141,0.5037886,-0.0081255
60,0.18020158,0.19687317,"('inefficient', 'efficient')",-0.67812175,-0.55415356,-0.2489601,-0.1786402,0.0703199
61,-0.5223607,-0.6702948,"('illogical', 'logical')",0.25902644,0.1391343,-0.1316671,-0.2655803,-0.1339132
62,0.41925117,0.5094,"('incompetent', 'brilliant')",-0.24363442,-0.11088767,0.0878084,0.1992562,0.1114478
63,-0.08917495,0.0038106376,"('unperceptive', 'insightful')",0.24952559,0.32799807,0.0801753,0.1659044,0.0857291
64,-0.07696889,-0.12596914,"('shy', 'confident')",-6.543089,-6.525055,-3.3100288,-3.3255119,-0.0154831
65,0.2669988,0.112249106,"('insecure', 'secure')",-0.839552,-0.83507895,-0.2862766,-0.3614149,-0.0751383
66,-1.4746594,-1.5181634,"('inactive', 'active')",0.28971103,0.25240925,-0.5924742,-0.6328771,-0.0404029
67,0.3357269,0.31130588,"('doubtful', 'determined')",-0.32017627,-0.2887145,0.0077753,0.0112957,0.0035204
68,-0.014844261,-0.06462387,"('dependent', 'independent')",-0.7056022,-0.7374187,-0.3602232,-0.4010213,-0.0407981
69,-0.43373567,-0.31678146,"('lazy', 'industrious')",-0.043595005,-0.0177231,-0.2386653,-0.1672523,0.071413
70,0.112186864,0.14502552,"('lethargic', 'energetic')",-0.06411246,-0.020117948,0.0240372,0.0624538,0.0384166
71,-0.4477905,-0.49216953,"('diffident', 'self-confident')",0.5082089,0.5348166,0.0302092,0.0213235,-0.0088857
72,-0.44067553,-0.42729205,"('unambitious', 'ambitious')",-1.366261,-1.3428547,-0.9034683,-0.8850734,0.0183949
73,0.75488436,0.72440463,"('helpless', 'self-reliant')",-2.587142,-2.586566,-0.9161288,-0.9310807,-0.0149519
74,0.26051533,0.34051275,"('undedicated', 'dedicated')",-0.06034729,-0.08745396,0.100084,0.1265294,0.0264454
75,-0.3496854,-0.318239,"('meek', 'impulsive')",-0.34919152,-0.2958342,-0.3494385,-0.3070366,0.0424019
76,0.5098605,0.60403436,"('anxious', 'daring')",-0.18997028,-0.088846594,0.1599451,0.2575939,0.0976488
77,-1.0974449,-1.0175784,"('unmotivated', 'motivated')",-1.4578104,-1.3232735,-1.2776277,-1.1704259,0.1072018
78,-0.8981954,-0.6934467,"('nonresilient', 'resilient')",-0.006228177,0.04931896,-0.4522118,-0.3220639,0.1301479
79,-0.68445337,-0.68227434,"('wavering', 'unwavering')",0.06533266,0.064570546,-0.3095604,-0.3088519,0.0007085
80,0.14167497,0.012365067,"('dominated', 'dominating')",-1.5124756,-1.4552096,-0.6854003,-0.7214223,-0.036022
