,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.54260665,-0.67505985,"('unsociable', 'sociable')",-0.30726185,-0.40864176,-0.4249343,-0.5418508,-0.1169165
1,0.73063856,0.67444915,"('unfriendly', 'friendly')",1.4509252,1.3781606,1.0907819,1.0263048,-0.0644771
2,0.39313212,0.35557175,"('unlikable', 'likable')",0.6302914,0.6240068,0.5117118,0.4897893,-0.0219225
3,-1.6535169,-1.4786177,"('repellent', 'pleasant')",0.30579013,0.29060423,-0.6738634,-0.5940067,0.0798567
4,0.46222,0.31455174,"('disliked', 'liked')",-7.080733,-7.2849975,-3.3092563,-3.4852228,-0.1759665
5,0.44657397,0.4218513,"('distant', 'outgoing')",-0.29031926,-0.29294524,0.0781274,0.064453,-0.0136744
6,0.23651862,0.21810804,"('distant', 'open')",0.2229935,0.2200757,0.2297561,0.2190919,-0.0106642
7,0.09942357,0.15024708,"('insensitive', 'sensitive')",0.110162556,0.20987521,0.1047931,0.1800611,0.075268
8,0.8659272,0.8264788,"('unaffectionate', 'affectionate')",1.0483841,1.0153782,0.9571556,0.9209285,-0.0362271
9,1.1377711,1.1541302,"('unaffectionate', 'caring')",1.5771179,1.5997089,1.3574445,1.3769195,0.019475
10,-0.96384585,-1.0585418,"('unsympathetic', 'sympathetic')",-0.4505398,-0.36369625,-0.7071928,-0.711119,-0.0039262
11,-0.3529917,-0.31632212,"('unhelpful', 'helpful')",2.101987,2.2442145,0.8744976,0.9639462,0.0894486
12,0.463282,0.5527123,"('unsupportive', 'supportive')",-1.6149547,-1.5971959,-0.5758364,-0.5222418,0.0535946
13,-0.61475754,-0.6172752,"('impolite', 'polite')",-0.24950334,-0.22376405,-0.4321305,-0.4205196,0.0116109
14,-0.29973078,-0.33333853,"('antisocial', 'social')",-0.048832826,-0.19397339,-0.1742818,-0.263656,-0.0893742
15,0.9981847,0.80591303,"('boring', 'funny')",0.18637612,0.08468486,0.5922804,0.4452989,-0.1469815
16,-1.1498364,-1.2641711,"('unpopular', 'popular')",0.34815314,0.24799281,-0.4008417,-0.5080892,-0.1072475
17,0.091863096,0.13638966,"('nasty', 'nice')",-0.689689,-0.6758367,-0.2989129,-0.2697235,0.0291894
18,-0.40688002,-0.36769754,"('disagreeable', 'welcoming')",-0.014587846,-0.06875781,-0.2107339,-0.2182277,-0.0074938
19,-0.5750937,-0.58073336,"('inhospitable', 'hospitable')",-0.22883014,-0.18584555,-0.4019619,-0.3832895,0.0186724
20,-0.38103357,-0.43154228,"('rough', 'thoughtful')",0.7389241,0.71373665,0.1789453,0.1410972,-0.0378481
21,-0.010055814,-0.13164368,"('immoral', 'moral')",-0.07758397,-0.034283295,-0.0438199,-0.0829635,-0.0391436
22,-1.1667757,-1.2948966,"('untrustworthy', 'trustworthy')",-0.7082424,-0.7755613,-0.9375091,-1.035229,-0.0977199
23,-0.75016797,-0.8046616,"('insincere', 'sincere')",6.47216,6.529223,2.860996,2.8622806,0.0012846
24,0.35730562,0.38811252,"('dishonest', 'honest')",1.1552734,1.1185772,0.7562895,0.7533449,-0.0029446
25,0.88144964,0.8992355,"('egoistic', 'altruistic')",0.7918955,0.7571416,0.8366725,0.8281885,-0.008484
26,3.3070388,3.1424336,"('hardhearted', 'benevolent')",1.5569066,1.5022633,2.4319727,2.3223486,-0.1096241
27,0.887036,1.0072936,"('hardhearted', 'softhearted')",1.1630391,1.0984544,1.0250375,1.052874,0.0278365
28,0.14478831,-0.013627661,"('disloyal', 'loyal')",1.3922851,1.3108643,0.7685367,0.6486183,-0.1199184
29,-1.2630745,-1.2920808,"('unfair', 'fair')",-0.5458529,-0.62380254,-0.9044637,-0.9579417,-0.053478
