,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.73084915,-0.7903237,"('unsociable', 'sociable')",0.24088433,0.09104968,-0.4523811,-0.59670836,-0.3141153,-0.4319941,-0.1178788
1,-1.8397948,-1.8585857,"('unfriendly', 'friendly')",-0.34833458,-0.5151196,1.5446715,1.3103242,-0.214486,-0.3544604,-0.1399744
2,0.69171876,0.77728695,"('unlikable', 'likable')",1.3192608,1.4048858,0.7179539,0.8488145,0.9096445,1.0103291,0.1006846
3,-0.41042972,-0.2774849,"('repellent', 'pleasant')",-0.66949683,-0.6485137,-0.404437,-0.34353995,-0.4947879,-0.4231795,0.0716084
4,-0.38601714,-0.444196,"('disliked', 'liked')",0.3551575,0.33293563,-3.7435124,-3.6534278,-1.258124,-1.2548961,0.0032279
5,-1.0734357,-1.0934285,"('distant', 'outgoing')",-0.21511798,-0.16699201,0.33152628,0.25919208,-0.3190091,-0.3337428,-0.0147337
6,-1.2488924,-1.2415024,"('distant', 'open')",-0.32142562,-0.33250922,0.14612658,0.03634166,-0.4747305,-0.5125566,-0.0378261
7,-0.17137945,-0.12431572,"('insensitive', 'sensitive')",-0.3364395,-0.3393377,0.19298942,0.22213292,-0.1049432,-0.0805068,0.0244364
8,-1.1760246,-1.242103,"('unaffectionate', 'affectionate')",-0.9133137,-0.97138953,0.2515556,0.07592951,-0.6125942,-0.712521,-0.0999268
9,-1.4507558,-1.5169206,"('unaffectionate', 'caring')",-0.25708428,-0.33858854,0.7938838,0.649687,-0.3046521,-0.4019407,-0.0972886
10,-0.51691765,-0.48333508,"('unsympathetic', 'sympathetic')",-0.77828634,-0.81745297,-0.9424865,-0.96635246,-0.7458968,-0.7557135,-0.0098167
11,0.12616573,0.12578224,"('unhelpful', 'helpful')",0.19729254,0.1536869,0.60596013,0.5135124,0.3098061,0.2643272,-0.0454789
12,-0.3780495,-0.35794258,"('unsupportive', 'supportive')",0.23460892,0.26241553,-1.2397825,-1.1411568,-0.4610744,-0.4122279,0.0488465
13,0.23343226,0.22856647,"('impolite', 'polite')",0.8872504,0.8487092,-0.424589,-0.44308594,0.2320312,0.2113966,-0.0206346
14,0.6832275,0.7208406,"('antisocial', 'social')",1.0066062,1.0638978,0.8232714,0.9445146,0.8377016,0.909751,0.0720494
15,0.4697073,0.37459907,"('boring', 'funny')",0.12813723,0.062132895,0.1974037,0.16373914,0.2650828,0.200157,-0.0649258
16,-1.0465926,-1.0021746,"('unpopular', 'popular')",0.44377774,0.44800866,-0.09872564,-0.17083794,-0.2338468,-0.241668,-0.0078212
17,-0.5985501,-0.5857316,"('nasty', 'nice')",-0.80664694,-0.7757507,-1.0460788,-1.0726271,-0.8170919,-0.8113698,0.0057221
18,-0.7166261,-0.6729886,"('disagreeable', 'welcoming')",0.75368357,0.75935376,-0.7954304,-0.80577886,-0.252791,-0.2398046,0.0129864
19,-1.5394298,-1.5743954,"('inhospitable', 'hospitable')",-1.0657747,-1.1718878,-0.7107631,-0.8504733,-1.1053225,-1.1989188,-0.0935963
20,0.039463185,0.06042005,"('rough', 'thoughtful')",0.40880376,0.39854017,1.0277368,0.97198164,0.4920013,0.4769806,-0.0150207
21,0.2915582,0.32633948,"('immoral', 'moral')",-0.109004594,-0.12262709,-1.1988286,-1.113288,-0.3387583,-0.3031919,0.0355664
