,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.83771735,-0.89231396,"('unsociable', 'sociable')",0.38221818,0.320393,-0.70870405,-0.7916047,-0.3880677,-0.4545085,-0.0664408
1,-0.4408564,-0.6049582,"('unfriendly', 'friendly')",0.73116034,0.45997968,1.933382,1.8594036,0.7412287,0.571475,-0.1697537
2,-0.00882636,0.04509185,"('unlikable', 'likable')",0.3760214,0.42338765,0.24601872,0.31459236,0.2044046,0.261024,0.0566194
3,-0.6190047,-0.5828187,"('repellent', 'pleasant')",0.12860498,0.25796303,0.32538816,0.40178895,-0.0550039,0.0256444,0.0806483
4,-0.1763346,-0.23009159,"('disliked', 'liked')",-0.73715925,-0.76485693,-6.5263567,-6.6521473,-2.4799503,-2.5490319,-0.0690816
5,-0.95683,-0.92752206,"('distant', 'outgoing')",-1.1295776,-1.1462218,-0.06298182,-0.119743794,-0.7164632,-0.7311625,-0.0146993
6,-0.9927112,-0.95944476,"('distant', 'open')",-1.377661,-1.3879863,0.47042933,0.43588677,-0.6333143,-0.6371815,-0.0038672
7,0.5008249,0.4986897,"('insensitive', 'sensitive')",0.29426786,0.3052084,0.8160404,0.8704219,0.5370444,0.5581067,0.0210623
8,-0.33148742,-0.3925949,"('unaffectionate', 'affectionate')",-0.33841908,-0.38556978,1.40086,1.3081061,0.2436512,0.1766471,-0.0670041
9,0.15133092,0.11123902,"('unaffectionate', 'caring')",0.0398637,-0.040512964,1.4496255,1.426395,0.54694,0.4990404,-0.0478996
10,-0.42473298,-0.48523802,"('unsympathetic', 'sympathetic')",0.4833371,0.4094075,-0.33476606,-0.2804492,-0.092054,-0.1187599,-0.0267059
11,0.21040618,0.281309,"('unhelpful', 'helpful')",0.2947024,0.29150197,1.4608129,1.59258,0.6553072,0.721797,0.0664898
12,0.6569804,0.7451781,"('unsupportive', 'supportive')",0.8210039,0.8647445,-1.6640418,-1.6973854,-0.0620191,-0.0291543,0.0328648
13,-0.4837873,-0.45539582,"('impolite', 'polite')",0.48657382,0.53208417,-0.78896713,-0.7191734,-0.2620602,-0.2141617,0.0478985
14,-0.09654802,-0.0898484,"('antisocial', 'social')",1.3393267,1.346529,-0.6730882,-0.6890245,0.1898969,0.1892187,-0.0006782
15,0.6246867,0.5283041,"('boring', 'funny')",-0.5714646,-0.6319575,0.51816285,0.4325556,0.1904617,0.1096341,-0.0808276
16,-1.3912652,-1.4277048,"('unpopular', 'popular')",-1.1052612,-1.1277473,0.12659955,0.15482569,-0.7899756,-0.8002088,-0.0102332
17,0.11191778,0.157149,"('nasty', 'nice')",-0.33951348,-0.21064697,-0.26732343,-0.22869758,-0.164973,-0.0940652,0.0709078
18,-0.68122214,-0.715783,"('disagreeable', 'welcoming')",-0.37532735,-0.30254674,-0.36563104,-0.36786532,-0.4740602,-0.462065,0.0119952
19,-1.3544924,-1.3212765,"('inhospitable', 'hospitable')",-1.4892431,-1.4721522,0.18911017,0.23335838,-0.8848751,-0.8533568,0.0315183
20,0.5828121,0.5277884,"('rough', 'thoughtful')",0.34031194,0.33611846,0.9026071,0.86152977,0.608577,0.5751456,-0.0334314
21,-0.32129827,-0.34321496,"('immoral', 'moral')",1.0001882,0.96531045,-1.0033475,-0.88649285,-0.1081525,-0.0881325,0.02002
22,-1.3506106,-1.3486571,"('untrustworthy', 'trustworthy')",-0.12624466,-0.15950444,-0.8983453,-0.9079226,-0.7917335,-0.8053614,-0.0136279
23,0.045845147,0.0655165,"('insincere', 'sincere')",0.9492012,0.90541214,5.6326537,5.716958,2.2092333,2.2292956,0.0200623
24,0.2464428,0.2460473,"('dishonest', 'honest')",0.41324335,0.38758415,0.960737,0.9218874,0.540141,0.5185063,-0.0216347
25,0.72292036,0.72676045,"('egoistic', 'altruistic')",1.5244861,1.5554264,1.7765198,1.7249178,1.3413088,1.3357015,-0.0056073
26,0.9587534,0.7920584,"('hardhearted', 'benevolent')",0.848012,0.6684914,1.9704896,1.90952,1.259085,1.1233567,-0.1357283
