,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4860407,-1.5557355,"('unsociable', 'sociable')",0.7340864,0.6168476,-0.4724114,-0.6088291,-0.4081219,-0.5159057,-0.1077838
1,-1.2211912,-1.2145051,"('unfriendly', 'friendly')",-0.5861211,-0.66396695,1.7477758,1.5410157,-0.0198455,-0.1124854,-0.0926399
2,0.5360689,0.53310955,"('unlikable', 'likable')",1.1737188,1.2215716,0.72048134,0.78360254,0.8100897,0.8460945,0.0360048
3,-1.0142994,-0.92984736,"('repellent', 'pleasant')",0.20163158,0.30154753,0.016235108,0.09139569,-0.2654776,-0.1789681,0.0865095
4,0.5222726,0.5549419,"('disliked', 'liked')",-0.53284377,-0.50114477,-5.630954,-5.4841566,-1.8805083,-1.8101198,0.0703885
5,0.39117453,0.45213076,"('distant', 'outgoing')",-1.3450457,-1.3044174,0.04287835,0.001102196,-0.3036643,-0.2837281,0.0199362
6,0.26795074,0.3461201,"('distant', 'open')",-1.6914256,-1.6345718,0.64117396,0.5733462,-0.2607669,-0.2383685,0.0223984
7,-0.344376,-0.33379453,"('insensitive', 'sensitive')",1.2196114,1.2450191,0.9569078,0.94451463,0.6107144,0.6185797,0.0078653
8,-1.1749079,-1.1711347,"('unaffectionate', 'affectionate')",-1.0990151,-1.1263683,0.71477205,0.5635851,-0.519717,-0.5779727,-0.0582557
9,-0.9269334,-0.90385646,"('unaffectionate', 'caring')",0.20020224,0.20580672,1.1979848,1.12739,0.1570845,0.1431134,-0.0139711
10,-1.8964702,-1.8656592,"('unsympathetic', 'sympathetic')",0.7326849,0.7816271,-0.110557966,-0.072743475,-0.424781,-0.3855918,0.0391892
11,-0.6003643,-0.5787934,"('unhelpful', 'helpful')",1.0256392,1.0644273,1.8598907,1.8603938,0.7617218,0.7820092,0.0202874
12,0.24170113,0.37787455,"('unsupportive', 'supportive')",1.5086784,1.6587131,-1.1898148,-1.0893958,0.1868549,0.3157307,0.1288758
13,-0.20765154,-0.28443706,"('impolite', 'polite')",1.0938346,1.0232148,-0.1523803,-0.24791282,0.2446009,0.1636216,-0.0809793
14,-0.700476,-0.73650587,"('antisocial', 'social')",1.690618,1.6926563,-0.64307255,-0.64155275,0.1156898,0.1048659,-0.0108239
15,0.918303,0.85852295,"('boring', 'funny')",-0.124035046,-0.1347759,0.68495727,0.6292248,0.4930751,0.4509906,-0.0420845
16,-0.59625953,-0.5470111,"('unpopular', 'popular')",-0.8750844,-0.7372675,0.41696143,0.46161872,-0.3514609,-0.27422,0.0772409
17,0.18204181,0.27618277,"('nasty', 'nice')",-0.13825959,-0.050500844,-0.16432987,-0.09373495,-0.0401826,0.0439823,0.0841649
18,-0.090766564,-0.059573963,"('disagreeable', 'welcoming')",-0.47009915,-0.44540533,-0.17632806,-0.19776204,-0.2457313,-0.2342471,0.0114842
19,0.26093653,0.3192817,"('inhospitable', 'hospitable')",-1.0721842,-1.0497007,0.20715219,0.23395354,-0.2013652,-0.1654885,0.0358767
20,-0.62118256,-0.5709383,"('rough', 'thoughtful')",0.025843985,0.11082527,1.0157602,1.0554804,0.1401405,0.1984558,0.0583153
21,-0.28157437,-0.3234303,"('immoral', 'moral')",1.3667916,1.3346809,-0.5852062,-0.5190825,0.1666703,0.164056,-0.0026143
22,0.16961221,0.17430001,"('untrustworthy', 'trustworthy')",0.22703972,0.22922252,-0.9500724,-0.97387856,-0.1844735,-0.1901187,-0.0056452
23,-0.95346075,-0.9816436,"('insincere', 'sincere')",1.2862414,1.236881,5.2244925,4.9941664,1.8524245,1.7498013,-0.1026232
24,-0.3155605,-0.38394055,"('dishonest', 'honest')",0.122547545,0.07023568,0.9618874,0.839864,0.2562915,0.1753864,-0.0809051
25,0.16210629,0.14783463,"('egoistic', 'altruistic')",-0.10930375,-0.123169616,1.5099593,1.452311,0.5209206,0.4923253,-0.0285953
26,-0.2007529,-0.21997462,"('hardhearted', 'benevolent')",0.8115746,0.83168876,1.7283924,1.6415789,0.779738,0.7510977,-0.0286403
27,0.12822902,0.20999539,"('hardhearted', 'softhearted')",0.18875518,0.2735494,1.6106898,1.5681944,0.642558,0.6839131,0.0413551
28,-1.4737597,-1.5540354,"('disloyal', 'loyal')",0.18589917,0.03066409,0.7583659,0.6022334,-0.1764982,-0.307046,-0.1305478
29,-0.30417928,-0.30874947,"('unfair', 'fair')",-0.6658437,-0.64242643,-0.6334543,-0.7835599,-0.5344925,-0.5782453,-0.0437528
30,-0.30319554,-0.33966514,"('intolerant', 'tolerant')",2.0306742,2.0049462,1.5037028,1.4353416,1.0770605,1.0335409,-0.0435196
31,0.17923182,0.2237503,"('evil', 'good')",-2.2221065,-2.187317,-0.6902032,-0.7883619,-0.9110259,-0.9173094,-0.0062835
32,0.47061673,0.46375313,"('unkind', 'kind')",1.3424001,1.3041606,1.0698483,0.95894575,0.960955,0.9089532,-0.0520018
33,0.8019995,0.7689979,"('wrong', 'right')",-0.054933608,-0.0568577,-0.22574966,-0.27920747,0.1737721,0.1443109,-0.0294612
34,-0.15617836,-0.08122249,"('mean', 'honorable')",0.49977177,0.548643,5.880049,5.8149157,2.0745476,2.0941121,0.0195645
35,0.49881628,0.53122646,"('corrupt', 'incorrupt')",-2.5746279,-2.60392,-0.21780886,-0.3761309,-0.7645402,-0.8162748,-0.0517346
36,-0.10543497,-0.10418013,"('hostile', 'amicable')",-2.5879908,-2.615678,0.16949798,-0.056100033,-0.8413092,-0.9253194,-0.0840102
37,-0.09702408,-0.043743018,"('fake', 'genuine')",0.18469068,0.19784528,0.49257368,0.52415943,0.1934134,0.2260872,0.0326738
38,-0.48929894,-0.45216364,"('untruthful', 'truthful')",-0.39352736,-0.39431792,0.030424658,0.03905355,-0.2841339,-0.2691427,0.0149912
39,0.76464987,0.7568196,"('exploitative', 'cooperative')",0.6874665,0.67995775,0.27743277,0.25495347,0.5765164,0.5639103,-0.0126061
40,-0.2962801,-0.2840391,"('stingy', 'generous')",-0.018293638,0.051951896,-1.1344444,-1.1048087,-0.483006,-0.445632,0.037374
41,-0.6423404,-0.6504076,"('unforgiving', 'forgiving')",0.08607978,0.13553761,0.080361255,0.04249771,-0.1586331,-0.1574574,0.0011757
42,1.4608418,1.5615265,"('unreliable', 'reliable')",1.5120382,1.6310565,-2.0580785,-1.8130411,0.3049338,0.4598473,0.1549135
43,-0.8323306,-0.77746356,"('irresponsible', 'responsible')",1.2866422,1.3780615,0.5967191,0.5678293,0.3503435,0.3894757,0.0391322
44,0.77825725,0.83216155,"('prejudiced', 'unprejudiced')",-0.49100566,-0.42728844,-1.3412553,-1.269547,-0.3513346,-0.2882246,0.06311
45,-0.98282117,-0.9012223,"('incompetent', 'competent')",0.8158188,0.9198526,-0.15853325,-0.11300071,-0.1085119,-0.0314568,0.0770551
46,-1.5004894,-1.4876006,"('uncompetitive', 'competitive')",1.3539063,1.4125061,-0.7092695,-0.67481285,-0.2852842,-0.2499691,0.0353151
47,0.5957406,0.63103867,"('stupid', 'smart')",1.200377,1.1982507,5.392562,5.253867,2.3962266,2.3610522,-0.0351744
48,-1.4707428,-1.5318274,"('unintelligent', 'intelligent')",0.26314458,0.23520984,0.63456476,0.5933838,-0.1910112,-0.2344113,-0.0434001
49,-0.25160074,-0.14813349,"('unable', 'able')",-0.24506885,-0.12965946,-0.2682753,-0.08888395,-0.2549816,-0.1222256,0.132756
50,1.0290442,1.1019064,"('clumsy', 'skillful')",0.3299764,0.39116973,0.2671187,0.29212517,0.5420464,0.5950671,0.0530207
51,-0.6540962,-0.8119649,"('uneducated', 'educated')",0.5685837,0.43703356,0.1856438,0.08761762,0.0333771,-0.0957713,-0.1291484
52,-0.035617262,-0.14501143,"('irrational', 'rational')",-1.585203,-1.7098534,-0.36303645,-0.5379294,-0.6612856,-0.797598,-0.1363124
