,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.124689,-1.3713996,"('unsociable', 'sociable')",1.0023831,0.79388326,0.017556924,-0.23754066,-0.0349163,-0.2716857,-0.2367694
1,0.20647095,0.13994959,"('unfriendly', 'friendly')",1.4303042,1.1044853,0.7406378,0.5895775,0.7924709,0.6113374,-0.1811335
2,0.5930922,0.5750562,"('unlikable', 'likable')",1.841576,1.8467553,1.0740083,1.1335568,1.1695588,1.1851228,0.015564
3,-0.13235527,-0.08439732,"('repellent', 'pleasant')",-0.13538854,-0.1501741,1.1336542,1.131833,0.2886368,0.2990872,0.0104504
4,0.21972308,0.16139576,"('disliked', 'liked')",-0.12377871,-0.21604706,-5.952619,-5.9330854,-1.9522249,-1.9959122,-0.0436873
5,-0.17408752,-0.08389847,"('distant', 'outgoing')",-0.79599094,-0.7639376,-1.3305428,-1.2641673,-0.7668738,-0.7040011,0.0628727
6,-0.22634433,-0.13408908,"('distant', 'open')",-0.9838704,-1.0135581,-1.5613848,-1.4934957,-0.9238665,-0.8803809,0.0434856
7,0.538792,0.4680065,"('insensitive', 'sensitive')",1.3383721,1.2788072,0.5763965,0.5119738,0.8178535,0.7529291,-0.0649244
8,0.46756628,0.45309082,"('unaffectionate', 'affectionate')",0.11009832,-0.004337022,-0.37935993,-0.40248173,0.0661016,0.015424,-0.0506776
9,1.6902018,1.6340171,"('unaffectionate', 'caring')",0.6898828,0.5463119,0.5799709,0.53570735,0.9866851,0.9053454,-0.0813397
10,-0.032062054,-0.2302737,"('unsympathetic', 'sympathetic')",0.024144845,-0.15913104,-0.2458045,-0.36377352,-0.0845739,-0.2510594,-0.1664855
11,-0.19335803,-0.25890443,"('unhelpful', 'helpful')",1.2794131,1.2267455,2.2089596,2.1342795,1.0983382,1.0340401,-0.0642981
12,0.8047245,0.7619841,"('unsupportive', 'supportive')",1.065864,1.0438375,-1.7193252,-1.7129141,0.0504211,0.0309692,-0.0194519
13,-0.11717138,-0.30031136,"('impolite', 'polite')",0.7114223,0.6514218,-0.36868346,-0.5026868,0.0751892,-0.0505255,-0.1257147
14,-0.41621318,-0.49226776,"('antisocial', 'social')",1.5979108,1.621102,0.5279242,0.39759293,0.5698739,0.508809,-0.0610649
15,0.54124105,0.47310004,"('boring', 'funny')",0.3768357,0.27638823,-0.04577855,-0.13808344,0.2907661,0.2038016,-0.0869645
16,-1.2998285,-1.3559911,"('unpopular', 'popular')",-0.4148292,-0.5360553,0.5380996,0.40617716,-0.3921861,-0.4952898,-0.1031037
17,-0.45761457,-0.42205927,"('nasty', 'nice')",-1.2960886,-1.2566072,-0.53956676,-0.5039867,-0.7644233,-0.7275511,0.0368722
18,0.97815734,0.9084225,"('disagreeable', 'welcoming')",-0.033809938,-0.0756056,-1.014114,-1.0411745,-0.0232555,-0.0694525,-0.046197
19,-0.9251298,-0.8369792,"('inhospitable', 'hospitable')",-1.6713054,-1.6878383,-1.510868,-1.3723451,-1.369101,-1.2990541,0.0700469
20,-0.82015926,-0.69681203,"('rough', 'thoughtful')",-0.80651844,-0.7573158,0.15549329,0.24182187,-0.4903948,-0.404102,0.0862928
21,0.24790882,0.027992625,"('immoral', 'moral')",1.9470356,1.7178715,0.2577507,0.13817538,0.817565,0.6280132,-0.1895518
22,-0.3531593,-0.4365232,"('untrustworthy', 'trustworthy')",0.76638013,0.6086092,-0.71286535,-0.7815629,-0.0998815,-0.203159,-0.1032775
23,0.45294666,0.26183942,"('insincere', 'sincere')",1.2948234,1.1066024,5.565771,5.2708397,2.4378471,2.2130938,-0.2247533
24,1.3829781,1.323608,"('dishonest', 'honest')",1.5972166,1.5152849,0.53761446,0.55465806,1.172603,1.1311836,-0.0414194
25,0.4980463,0.47158933,"('egoistic', 'altruistic')",0.8324937,0.71867585,0.8841894,0.8564145,0.7382432,0.6822266,-0.0560166
26,1.3008331,1.2227666,"('hardhearted', 'benevolent')",1.2479141,1.188363,1.4233354,1.391225,1.3240275,1.2674514,-0.0565761
27,0.18531789,0.29205158,"('hardhearted', 'softhearted')",-0.46562907,-0.3825572,0.10612798,0.114896834,-0.0580611,0.0081304,0.0661915
28,0.5557881,0.36438823,"('disloyal', 'loyal')",0.98492116,0.6805038,0.7833039,0.58499235,0.7746711,0.5432948,-0.2313763
29,-0.3616213,-0.38555345,"('unfair', 'fair')",-0.09166539,-0.12038326,-0.47656357,-0.5282098,-0.3099501,-0.3447155,-0.0347654
30,0.3243692,0.21822238,"('intolerant', 'tolerant')",0.6788585,0.6911796,1.0871899,1.0053627,0.6968059,0.6382549,-0.058551
31,-1.0718614,-0.90751356,"('evil', 'good')",-1.214717,-1.2262415,-1.7011546,-1.6119254,-1.3292443,-1.2485601,0.0806842
32,0.712218,0.52668583,"('unkind', 'kind')",0.7723465,0.6352159,1.1754742,0.91262937,0.8866796,0.6915104,-0.1951692
33,0.67400473,0.6366585,"('wrong', 'right')",1.044999,1.0035511,-0.8818661,-0.8850697,0.2790459,0.2517133,-0.0273326
34,-1.0425904,-0.991369,"('mean', 'honorable')",0.2993944,0.31871185,4.5387883,4.6340876,1.2651974,1.3204768,0.0552794
35,-0.5268426,-0.47347182,"('corrupt', 'incorrupt')",-2.0661106,-2.0849173,-1.4525964,-1.4588933,-1.3485165,-1.3390942,0.0094223
36,-0.8285128,-0.7943426,"('hostile', 'amicable')",-1.8274992,-2.1142392,-1.1058601,-1.2084985,-1.2539574,-1.3723601,-0.1184027
37,0.028993819,-0.03175358,"('fake', 'genuine')",0.20112643,0.18084414,-0.2659097,-0.2946985,-0.0119298,-0.048536,-0.0366062
38,0.0641171,-0.04062684,"('untruthful', 'truthful')",0.91994584,0.7507475,0.26342967,0.28957045,0.4158309,0.3332304,-0.0826005
39,1.6190485,1.6951768,"('exploitative', 'cooperative')",0.5572213,0.7064765,0.03206523,0.13408947,0.7361116,0.8452476,0.109136
40,0.78079087,0.7140812,"('stingy', 'generous')",0.48603937,0.40732086,-2.3076682,-2.3306363,-0.346946,-0.4030781,-0.0561321
41,0.06758812,-0.07071634,"('unforgiving', 'forgiving')",0.7674051,0.56416047,-0.2563342,-0.36611742,0.1928864,0.0424422,-0.1504442
42,0.8521042,0.8219435,"('unreliable', 'reliable')",1.1590763,1.17704,-2.1245344,-2.061341,-0.0377847,-0.0207858,0.0169989
43,0.17854348,0.19399345,"('irresponsible', 'responsible')",0.65301317,0.720135,0.4986686,0.49377942,0.4434084,0.4693026,0.0258942
44,-0.90956324,-0.79560095,"('prejudiced', 'unprejudiced')",-0.5892443,-0.38509798,-1.2195125,-1.1429583,-0.9061066,-0.7745523,0.1315543
45,-0.5846841,-0.67411274,"('incompetent', 'competent')",0.6316193,0.48430943,0.27237475,0.18136016,0.1064366,-0.0028144,-0.109251
46,-0.3845738,-0.5117613,"('uncompetitive', 'competitive')",0.9995923,0.89409935,-0.27346125,-0.42348936,0.1138524,-0.0137171,-0.1275695
47,-0.89770126,-0.892656,"('stupid', 'smart')",0.9605506,0.9696937,4.979805,4.977595,1.6808848,1.6848776,0.0039928
48,0.50229484,0.34342864,"('unintelligent', 'intelligent')",1.495419,1.3835196,0.95414084,0.891426,0.9839516,0.8727914,-0.1111602
49,-0.27000788,-0.28648278,"('unable', 'able')",-0.56766415,-0.48182803,-0.566241,-0.5056254,-0.467971,-0.4246454,0.0433256
50,-0.2936618,-0.31217033,"('clumsy', 'skillful')",-0.052115217,-0.147995,0.042474665,-0.06453624,-0.1011008,-0.1749005,-0.0737997
51,-0.7843322,-0.99565697,"('uneducated', 'educated')",-0.30018145,-0.43356985,0.34157127,0.15774594,-0.2476475,-0.423827,-0.1761795
52,0.1968824,0.09939127,"('irrational', 'rational')",0.12854719,-0.058330007,-0.14977893,-0.23664069,0.0585502,-0.0651931,-0.1237433
53,0.49409556,0.43097365,"('uncreative', 'creative')",0.8615923,0.5924329,0.37978837,0.20076352,0.5784921,0.4080567,-0.1704354
54,0.20478117,0.09790208,"('incapable', 'capable')",-0.1871139,-0.2730909,0.34582365,0.31461218,0.1211636,0.0464745,-0.0746891
55,-0.35537043,-0.4441897,"('incompetent', 'clever')",1.0374126,0.9776168,0.61527646,0.54860765,0.4324396,0.3606783,-0.0717613
56,-0.09508638,-0.25412035,"('impractical', 'practical')",1.4389304,1.405313,0.26471412,0.13181953,0.5361861,0.4276707,-0.1085154
57,-0.41893092,-0.5251751,"('unimaginative', 'imaginative')",0.52901787,0.35550624,-2.334034,-2.4359205,-0.7413157,-0.8685298,-0.1272141
58,-1.149976,-1.2059541,"('undiscriminating', 'discriminating')",0.57791615,0.44097784,-0.06303616,-0.07590641,-0.2116987,-0.2802942,-0.0685955
59,0.5999524,0.59495366,"('foolish', 'wise')",0.8049005,0.70046306,0.022699084,0.065425694,0.4758507,0.4536142,-0.0222365
60,0.9185935,0.85501623,"('inefficient', 'efficient')",1.2300258,1.3481616,0.44491237,0.45787016,0.8645105,0.8870161,0.0225056
61,0.83839077,0.6928208,"('illogical', 'logical')",1.3528454,1.2173139,0.5990786,0.4031362,0.930105,0.7710903,-0.1590147
62,0.7200414,0.6736196,"('incompetent', 'brilliant')",1.4751153,1.6266882,1.04382,1.1308624,1.0796588,1.1437233,0.0640645
63,0.23149984,0.13000676,"('unperceptive', 'insightful')",1.4220675,1.2794944,0.7429284,0.68622947,0.7988319,0.6985769,-0.100255
64,0.18400015,0.06455998,"('shy', 'confident')",1.1831601,1.158713,-4.6467957,-4.6811256,-1.0932118,-1.1526176,-0.0594058
