,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2347548,-1.3015596,"('unsociable', 'sociable')",1.0167273,0.9411832,-0.31472963,-0.35055682,-0.67683655,-0.7023664,-0.3023984,-0.3533249,-0.0509265
1,-1.1364688,-1.1829435,"('unfriendly', 'friendly')",-1.4228381,-1.4449424,-1.4962777,-1.5392083,1.9600956,1.9457387,-0.5238722,-0.5553389,-0.0314667
2,0.77696896,0.77944267,"('unlikable', 'likable')",2.192724,2.2475724,1.6974589,1.6818687,0.9036301,0.9903508,1.3926955,1.4248086,0.0321131
3,-1.1949244,-1.112404,"('repellent', 'pleasant')",1.2782077,1.3676251,0.65209365,0.7106129,0.1842193,0.26733616,0.2298991,0.3082925,0.0783934
4,0.26113725,0.21543315,"('disliked', 'liked')",-0.9833908,-1.0688931,-0.33275533,-0.46551758,-6.533837,-6.5589743,-1.8972114,-1.9694879,-0.0722765
5,0.50393105,0.55810404,"('distant', 'outgoing')",-3.105328,-3.0157115,-2.1075048,-2.0364769,-0.36019096,-0.32066494,-1.2672732,-1.2036873,0.0635859
6,0.5943283,0.65526843,"('distant', 'open')",-3.4693887,-3.3951263,-2.211453,-2.1781046,0.5400716,0.5051877,-1.1366105,-1.1031938,0.0334167
7,-0.63746965,-0.62065357,"('insensitive', 'sensitive')",0.93557495,0.97001946,-0.29901192,-0.2226179,0.5713133,0.6699714,0.1426017,0.1991799,0.0565782
8,-1.4796786,-1.5361252,"('unaffectionate', 'affectionate')",-1.0379275,-1.0357747,-2.1195414,-2.0735412,0.82937443,0.79483235,-0.9519434,-0.9626522,-0.0107088
9,-1.4076103,-1.4609171,"('unaffectionate', 'caring')",-0.919011,-0.94506276,-1.8338622,-1.8073589,1.3328445,1.3268148,-0.7069097,-0.7216311,-0.0147214
10,-2.3773825,-2.3968666,"('unsympathetic', 'sympathetic')",1.1188797,1.1342453,-0.9183006,-0.7902547,-0.44020602,-0.38480514,-0.6542524,-0.6094203,0.0448321
11,-0.8616909,-0.87066704,"('unhelpful', 'helpful')",0.8261893,0.894106,0.35093883,0.41617733,2.0016165,2.0448463,0.5792634,0.6211156,0.0418522
12,-1.2923758,-1.1946895,"('unsupportive', 'supportive')",1.1431862,1.306286,-1.1725497,-1.0218208,-2.2117481,-2.1222095,-0.8833718,-0.7581085,0.1252633
13,-0.5575023,-0.5172001,"('impolite', 'polite')",1.1456407,1.2307653,0.6124459,0.7098654,-0.76020885,-0.7224462,0.1100939,0.1752461,0.0651522
14,-0.20836633,-0.23050424,"('antisocial', 'social')",3.1496694,3.1261847,0.92684394,0.9611505,-0.50293684,-0.5141265,0.8413025,0.8356761,-0.0056264
15,1.4604485,1.3843354,"('boring', 'funny')",-0.77460855,-0.87740046,0.7249391,0.6350638,0.8303192,0.78138816,0.5602745,0.4808467,-0.0794278
16,0.16076827,0.09812784,"('unpopular', 'popular')",-0.7292495,-0.78120893,0.2765749,0.116369866,1.000963,0.98045635,0.1772642,0.1034363,-0.0738279
17,-0.17616346,-0.13201798,"('nasty', 'nice')",-1.3176954,-1.2738591,-0.64456695,-0.6042813,-0.39965728,-0.39605373,-0.6345208,-0.6015531,0.0329677
18,0.1749722,0.18091726,"('disagreeable', 'welcoming')",-0.771466,-0.75473344,-1.773213,-1.6806589,-0.41604298,-0.44054782,-0.6964375,-0.6737558,0.0226817
19,-0.65448755,-0.63018596,"('inhospitable', 'hospitable')",-2.4608443,-2.442531,-0.8887591,-0.8273681,-0.1923826,-0.10638154,-1.0491184,-1.0016167,0.0475017
20,-0.72404313,-0.7341969,"('rough', 'thoughtful')",1.765583,1.7673721,0.15802567,0.193298,0.6454964,0.6638135,0.4612655,0.4725717,0.0113062
21,-1.0550686,-1.0707949,"('immoral', 'moral')",1.7713643,1.7890339,0.36185858,0.4285011,-1.1110733,-1.0202028,-0.0082297,0.0316343,0.039864
22,-0.39874038,-0.39370754,"('untrustworthy', 'trustworthy')",1.5084499,1.5876541,-0.39545292,-0.27264658,-1.26632,-1.1873232,-0.1380159,-0.0665058,0.0715101
23,-1.1980746,-1.2400098,"('insincere', 'sincere')",0.7180529,0.8044641,-0.5649984,-0.53777665,6.0149374,5.936909,1.2424793,1.2408967,-0.0015826
24,-0.6470829,-0.6762543,"('dishonest', 'honest')",-0.13653614,-0.101173535,-1.3202181,-1.2213824,0.90621805,0.8820581,-0.2994047,-0.279188,0.0202167
25,0.3520987,0.30564564,"('egoistic', 'altruistic')",-0.48331964,-0.59651476,-0.27316508,-0.41965756,1.6657931,1.5625592,0.3153518,0.2130081,-0.1023437
26,0.26345727,0.20842451,"('hardhearted', 'benevolent')",1.085582,0.9846177,0.5831082,0.5526443,1.8015934,1.8193492,0.9334352,0.891259,-0.0421762
27,-0.5440702,-0.4744792,"('hardhearted', 'softhearted')",-1.2897419,-1.2428732,-0.7832169,-0.680692,1.286877,1.1691095,-0.332538,-0.3072337,0.0253043
28,-1.3572502,-1.4864948,"('disloyal', 'loyal')",0.307522,0.17456648,-0.776172,-0.9444624,1.4732386,1.317484,-0.0881654,-0.2347266,-0.1465612
29,-0.24436164,-0.2882887,"('unfair', 'fair')",-0.515252,-0.5346723,-1.2322793,-1.3463484,-0.8489995,-0.9762883,-0.7102231,-0.7863994,-0.0761763
30,-0.08187124,-0.10708598,"('intolerant', 'tolerant')",1.0636292,1.0393009,0.4990638,0.58484954,1.0742099,1.1585468,0.6387579,0.6689028,0.0301449
31,0.34454286,0.41296285,"('evil', 'good')",-2.5410678,-2.432243,-0.65317065,-0.68138975,-0.5594563,-0.62061787,-0.852288,-0.830322,0.021966
32,-0.48160022,-0.5451508,"('unkind', 'kind')",1.124818,1.0678779,0.23537265,0.1774908,1.018266,0.9072288,0.4742141,0.4018617,-0.0723524
33,0.9338986,0.8861181,"('wrong', 'right')",-0.38235962,-0.4572063,-0.11090624,-0.20385148,-0.30188096,-0.38546935,0.034688,-0.0401023,-0.0747903
34,-0.12154487,-0.013814803,"('mean', 'honorable')",0.063184425,0.25283673,-0.038884014,0.038662396,6.279776,6.41135,1.545633,1.6722585,0.1266255
35,1.4410918,1.3802332,"('corrupt', 'incorrupt')",-2.4072516,-2.5188873,-0.14528745,-0.34129578,0.45529953,0.21429458,-0.164037,-0.3164138,-0.1523768
36,0.6079473,0.5159654,"('hostile', 'amicable')",-2.1852233,-2.325529,-0.09880081,-0.3625335,1.1235232,0.9434356,-0.1381384,-0.3071654,-0.169027
37,-0.43108612,-0.39633682,"('fake', 'genuine')",0.18845242,0.19228703,-0.57909095,-0.45527798,0.49622327,0.50969326,-0.0813753,-0.0374086,0.0439667
38,-0.83262503,-0.8461716,"('untruthful', 'truthful')",-1.0793325,-1.0263623,-1.0877094,-1.0329471,0.006628096,0.04083065,-0.7482597,-0.7161626,0.0320971
39,1.1722317,1.1888608,"('exploitative', 'cooperative')",2.2017558,2.2980125,1.4986651,1.5275925,0.3088752,0.3034481,1.2953819,1.3294785,0.0340966
40,0.06846261,0.078096956,"('stingy', 'generous')",0.5209152,0.5755403,-1.2072468,-1.1717964,-1.4096854,-1.445948,-0.5068886,-0.4910268,0.0158618
