,adient_male,adient_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.65606767,-0.63997513,"('unsociable', 'sociable')",-0.33384666,-0.40013525,-0.4949571,-0.5200552,-0.0250981
1,-2.198394,-2.2917616,"('unfriendly', 'friendly')",2.3897867,2.2177093,0.0956963,-0.0370262,-0.1327225
2,0.35061762,0.3954872,"('unlikable', 'likable')",0.362318,0.37452337,0.3564678,0.3850053,0.0285375
3,-0.2612344,-0.15376517,"('repellent', 'pleasant')",-0.25008774,-0.25310993,-0.2556611,-0.2034376,0.0522235
4,-0.8733179,-0.8584794,"('disliked', 'liked')",-4.6448994,-4.52039,-2.7591085,-2.6894348,0.0696737
5,-1.3714274,-1.4450623,"('distant', 'outgoing')",0.42529762,0.33354902,-0.4730649,-0.5557566,-0.0826917
6,-1.8482182,-1.9300104,"('distant', 'open')",0.5092844,0.38144287,-0.6694669,-0.7742838,-0.1048169
7,0.50409126,0.5654479,"('insensitive', 'sensitive')",0.6920588,0.69100183,0.598075,0.6282248,0.0301498
8,-1.2961138,-1.3563628,"('unaffectionate', 'affectionate')",1.2090278,0.9730704,-0.043543,-0.1916462,-0.1481032
9,-1.3432814,-1.3531035,"('unaffectionate', 'caring')",1.4552673,1.2681602,0.055993,-0.0424716,-0.0984646
10,0.13668352,0.20107004,"('unsympathetic', 'sympathetic')",-0.3699143,-0.36136463,-0.1166154,-0.0801473,0.0364681
11,-0.27279848,-0.20461787,"('unhelpful', 'helpful')",1.0483236,1.0311801,0.3877626,0.4132811,0.0255185
12,-0.4333003,-0.35522288,"('unsupportive', 'supportive')",-0.90598905,-0.9014782,-0.6696447,-0.6283505,0.0412942
13,-0.119113155,-0.08731722,"('impolite', 'polite')",-0.7092974,-0.6710692,-0.4142053,-0.3791932,0.0350121
14,1.236774,1.2598456,"('antisocial', 'social')",0.4679416,0.5359424,0.8523578,0.897894,0.0455362
15,-0.075996205,-0.14906573,"('boring', 'funny')",-0.12454574,-0.15555687,-0.100271,-0.1523113,-0.0520403
16,-1.4647541,-1.3921565,"('unpopular', 'popular')",-0.16544396,-0.2512269,-0.815099,-0.8216917,-0.0065927
17,-0.107035086,-0.05454187,"('nasty', 'nice')",-1.0920793,-1.1563418,-0.5995572,-0.6054418,-0.0058846
18,-0.52417874,-0.41802672,"('disagreeable', 'welcoming')",-0.78857213,-0.92060363,-0.6563754,-0.6693152,-0.0129398
19,-2.044022,-2.0405624,"('inhospitable', 'hospitable')",-0.21897978,-0.2978418,-1.131501,-1.1692021,-0.0377011
