,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
36,0.12564728,-0.032024823,"('hostile', 'amicable')",-1.3234799,-1.3532401,0.2306499,0.15210025,-0.3223942,-0.4110549,-0.0886607
37,0.67531294,0.6932866,"('fake', 'genuine')",-0.31184363,-0.24310395,0.20089553,0.19125831,0.1881216,0.2138137,0.0256921
38,0.3576927,0.41537496,"('untruthful', 'truthful')",0.009587927,0.10418855,0.49649957,0.5462008,0.2879267,0.3552548,0.0673281
39,0.5681979,0.5636919,"('exploitative', 'cooperative')",1.6130798,1.5950496,-0.07559589,-0.06077768,0.701894,0.6993213,-0.0025727
40,-0.039014388,-0.08601152,"('stingy', 'generous')",-0.17213257,-0.07049593,-1.5849068,-1.669786,-0.5986846,-0.6087645,-0.0100799
41,0.0965658,0.023722079,"('unforgiving', 'forgiving')",-0.27165192,-0.22311866,-0.008710408,-0.09529007,-0.0612655,-0.0982289,-0.0369634
42,0.6842007,0.7114259,"('unreliable', 'reliable')",0.59651244,0.8167794,-2.8210227,-2.781495,-0.5134366,-0.4177633,0.0956733
43,0.26294303,0.34817004,"('irresponsible', 'responsible')",1.0673177,1.2039407,0.21161315,0.17500606,0.513958,0.5757056,0.0617476
44,-0.9825926,-0.96807307,"('prejudiced', 'unprejudiced')",0.2010254,0.2957866,-1.4324713,-1.4305816,-0.7380128,-0.700956,0.0370568
45,-0.29052982,-0.24726695,"('incompetent', 'competent')",-0.37311083,-0.29329637,-0.52172583,-0.5822344,-0.3951221,-0.3742659,0.0208562
46,0.033967476,-0.006837234,"('uncompetitive', 'competitive')",1.1071348,1.2383016,-0.09385295,-0.292172,0.3490831,0.3130975,-0.0359856
47,0.41091195,0.5044098,"('stupid', 'smart')",1.1101831,1.203949,5.0265193,5.117805,2.182538,2.2753879,0.0928499
48,-0.44908682,-0.47365844,"('unintelligent', 'intelligent')",-0.61851054,-0.70919746,0.4032422,0.29886118,-0.2214517,-0.2946649,-0.0732132
49,-0.54254067,-0.5608869,"('unable', 'able')",0.5752906,0.64849746,-0.1059075,0.05178386,-0.0243858,0.0464648,0.0708506
50,0.3747001,0.39366606,"('clumsy', 'skillful')",0.36910287,0.5083397,0.53814954,0.51668054,0.4273175,0.4728955,0.045578
51,-0.75210994,-0.81313676,"('uneducated', 'educated')",-0.28597733,-0.48369312,0.72053224,0.5424958,-0.1058517,-0.2514447,-0.145593
52,0.8804902,0.83602905,"('irrational', 'rational')",0.21719559,0.08383672,-0.17429751,-0.14658669,0.3077961,0.2577597,-0.0500364
53,1.7870042,1.7027059,"('uncreative', 'creative')",1.1476336,1.1892399,0.98393,0.91212606,1.3061892,1.268024,-0.0381652
54,0.9562188,0.925416,"('incapable', 'capable')",1.488214,1.4690621,1.1951241,1.2831547,1.2131856,1.2258776,0.012692
55,0.20136815,0.1730976,"('incompetent', 'clever')",0.011712674,-0.050020114,-0.21134424,-0.33975375,0.0005789,-0.0722254,-0.0728043
56,0.9502251,0.9978433,"('impractical', 'practical')",1.1004257,1.0996462,-0.22303486,-0.26353008,0.6092053,0.6113199,0.0021146
57,-1.404037,-1.4094605,"('unimaginative', 'imaginative')",-1.0611001,-0.98235166,-2.6231086,-2.7387056,-1.6960818,-1.7101727,-0.0140909
58,0.48143578,0.41388983,"('undiscriminating', 'discriminating')",0.2663103,0.29752928,0.12489576,0.031657554,0.2908806,0.2476922,-0.0431884
59,0.5610167,0.6049976,"('foolish', 'wise')",0.73837364,0.7500932,0.32127675,0.41617104,0.5402224,0.5904206,0.0501982
60,0.00021288916,0.07972631,"('inefficient', 'efficient')",1.1359608,1.1925678,-0.18488514,-0.21687452,0.3170962,0.3518066,0.0347104
61,0.5362015,0.41696393,"('illogical', 'logical')",0.34529918,0.14572804,0.19562958,0.11370932,0.3590434,0.2254671,-0.1335763
62,0.15037788,0.30406228,"('incompetent', 'brilliant')",0.784567,0.9931265,0.12783551,0.26716483,0.3542601,0.5214512,0.1671911
63,0.74656606,0.7659408,"('unperceptive', 'insightful')",0.5837992,0.69725084,1.3951559,1.3874999,0.908507,0.9502305,0.0417235
64,-0.23954672,-0.21603191,"('shy', 'confident')",0.47136104,0.3478189,-6.0033584,-6.0532827,-1.923848,-1.973832,-0.049984
65,-0.9095567,-0.9759196,"('insecure', 'secure')",0.01838801,-0.19085214,-0.57068175,-0.6599852,-0.4872835,-0.608919,-0.1216355
66,0.9360013,0.9062966,"('inactive', 'active')",0.03324849,0.026212275,1.714583,1.7133625,0.894611,0.8819571,-0.0126539
67,0.81769186,0.80362326,"('doubtful', 'determined')",-0.11282801,-0.11461186,-0.3942827,-0.4008212,0.103527,0.0960634,-0.0074636
68,-0.90029,-1.0205175,"('dependent', 'independent')",-0.51883423,-0.6694296,-0.16012229,-0.23645315,-0.5264155,-0.6421334,-0.1157179
69,1.2181563,1.1636465,"('lazy', 'industrious')",0.8841791,0.91912097,-0.06970786,0.08480864,0.6775425,0.7225254,0.0449829
70,-0.825325,-0.7969258,"('lethargic', 'energetic')",-0.42838824,-0.23990384,0.27553305,0.26028863,-0.3260601,-0.258847,0.0672131
71,2.6981604,2.6605237,"('diffident', 'self-confident')",2.3889408,2.3751903,0.85275286,0.7943295,1.9799512,1.9433479,-0.0366033
72,-0.066481724,0.08231361,"('unambitious', 'ambitious')",-0.7715539,-0.6914048,-1.3305178,-1.2345912,-0.7228511,-0.6145608,0.1082903
73,1.5490587,1.5573488,"('helpless', 'self-reliant')",0.85192215,0.97643757,-3.2269394,-3.1030653,-0.2753195,-0.1897597,0.0855598
74,0.5451187,0.5348518,"('undedicated', 'dedicated')",0.81114316,0.90813434,0.27794337,0.21454911,0.5447351,0.5525117,0.0077766
75,-1.3880422,-1.3665224,"('meek', 'impulsive')",-1.1924151,-0.9985162,-0.14366154,-0.034415975,-0.9080396,-0.7998182,0.1082214
76,0.1319771,0.18897203,"('anxious', 'daring')",0.43357548,0.5520586,0.3992202,0.3647331,0.3215909,0.3685879,0.046997
77,-0.011681795,0.045719005,"('unmotivated', 'motivated')",0.2515074,0.28982776,-0.93842125,-0.91072685,-0.2328652,-0.1917267,0.0411385
78,0.95176816,0.9659473,"('nonresilient', 'resilient')",1.1945446,1.3309791,1.0107902,0.9993389,1.0523677,1.0987551,0.0463874
79,0.42473316,0.3968465,"('wavering', 'unwavering')",-0.7707084,-0.6612618,0.41875634,0.48610923,0.0242604,0.073898,0.0496376
80,-0.52347875,-0.4240136,"('dominated', 'dominating')",0.5062479,0.54685646,-1.1580951,-1.1368332,-0.3917753,-0.3379968,0.0537785
81,-1.5267801,-1.4814866,"('submissive', 'aggressive')",0.0051532686,-0.059212804,-0.86654687,-0.94246495,-0.7960579,-0.8277214,-0.0316635
82,-0.57321894,-0.63745064,"('poor', 'rich')",-0.2859307,-0.30499303,5.440894,5.4927197,1.5272482,1.5167586,-0.0104896
83,1.0459958,0.93472826,"('powerless', 'powerful')",0.7424885,0.6905314,-0.38752988,-0.51909405,0.4669848,0.3687219,-0.0982629
84,1.4481044,1.3482647,"('inferior', 'superior')",0.3000719,0.16076043,1.0065879,0.9528292,0.9182547,0.8206181,-0.0976366
85,2.6804967,2.6139915,"('insignificant', 'prestigious')",0.8303908,0.93560356,1.5489672,1.5847654,1.6866183,1.7114534,0.0248351
86,0.3233707,0.15549111,"('uninfluential', 'influential')",0.10285107,-0.048803113,0.021864515,-0.1917066,0.1493621,-0.0283395,-0.1777016
87,1.5636086,1.6147797,"('unsuccessful', 'successful')",2.1278858,2.0794718,1.0535479,1.0995743,1.5816808,1.597942,0.0162612
88,0.49557704,0.44260737,"('low', 'eminent')",0.3532148,0.3211039,0.17176864,0.10241851,0.3401868,0.2887099,-0.0514769
