,sunedison_male,sunedison_female,tuple,inc_male,inc_female,average_male,average_female,female-male
43,-0.42651087,-0.36939147,"('irresponsible', 'responsible')",0.581341,0.51721,0.0774151,0.0739093,-0.0035058
44,0.5095458,0.4823677,"('prejudiced', 'unprejudiced')",-1.5097418,-1.4885871,-0.500098,-0.5031097,-0.0030117
45,-0.516767,-0.5595373,"('incompetent', 'competent')",0.21690151,0.16430372,-0.1499328,-0.1976168,-0.047684
46,-0.50991684,-0.48709744,"('uncompetitive', 'competitive')",-0.23567416,-0.24272977,-0.3727955,-0.3649136,0.0078819
47,-0.06227301,0.069886446,"('stupid', 'smart')",4.7347736,4.7747827,2.3362503,2.4223347,0.0860844
48,0.39287287,0.26596695,"('unintelligent', 'intelligent')",1.1697869,1.1118957,0.7813299,0.6889313,-0.0923986
49,-0.24295823,0.019168131,"('unable', 'able')",-0.25603065,-0.07370904,-0.2494944,-0.0272705,0.2222239
50,0.2861905,0.46507925,"('clumsy', 'skillful')",0.23931132,0.21878274,0.2627509,0.341931,0.0791801
51,-0.090645656,-0.24024041,"('uneducated', 'educated')",0.67343915,0.6125968,0.2913967,0.1861782,-0.1052185
52,-0.94758034,-1.1022186,"('irrational', 'rational')",-0.20413774,-0.35117376,-0.5758591,-0.7266962,-0.1508371
53,-1.9616213,-1.7576238,"('uncreative', 'creative')",0.59414244,0.51492816,-0.6837394,-0.6213478,0.0623916
54,-0.9727736,-1.0015845,"('incapable', 'capable')",0.80208915,0.79042995,-0.0853422,-0.1055773,-0.0202351
55,0.13107735,0.12673771,"('incompetent', 'clever')",0.52547723,0.5428664,0.3282773,0.3348021,0.0065248
56,0.8496783,0.7795574,"('impractical', 'practical')",0.44420454,0.45274827,0.6469414,0.6161528,-0.0307886
57,-1.0707378,-1.131924,"('unimaginative', 'imaginative')",-1.7389357,-1.9244319,-1.4048368,-1.528178,-0.1233412
58,-0.94158894,-0.9288578,"('undiscriminating', 'discriminating')",0.38644126,0.2943374,-0.2775738,-0.3172602,-0.0396864
59,-0.515369,-0.48414487,"('foolish', 'wise')",0.22984135,0.24313144,-0.1427638,-0.1205067,0.0222571
60,1.0231239,1.0846678,"('inefficient', 'efficient')",0.5379412,0.6808014,0.7805325,0.8827346,0.1022021
61,-0.8493704,-0.9447757,"('illogical', 'logical')",-0.056155134,-0.2281917,-0.4527628,-0.5864837,-0.1337209
62,0.23873642,0.3261223,"('incompetent', 'brilliant')",0.7378981,0.9565196,0.4883173,0.6413209,0.1530036
63,-0.7362366,-0.68162555,"('unperceptive', 'insightful')",1.2613136,1.3520695,0.2625385,0.335222,0.0726835
64,0.16230656,-0.032538936,"('shy', 'confident')",-5.5245395,-5.4639797,-2.6811163,-2.7482593,-0.067143
65,0.8616103,0.75831467,"('insecure', 'secure')",-0.27937815,-0.22275686,0.2911161,0.2677789,-0.0233372
66,-1.6343124,-1.6972209,"('inactive', 'active')",0.28491503,0.22220132,-0.6746987,-0.7375098,-0.0628111
67,0.7906592,0.6054609,"('doubtful', 'determined')",0.1292788,0.081775226,0.459969,0.3436181,-0.1163509
68,-0.18173285,-0.21419291,"('dependent', 'independent')",-0.52903694,-0.476689,-0.3553849,-0.345441,0.0099439
69,-0.5062583,-0.43820935,"('lazy', 'industrious')",-0.36458218,-0.36594835,-0.4354202,-0.4020789,0.0333413
70,0.22894575,0.3351972,"('lethargic', 'energetic')",0.9128971,0.91833806,0.5709214,0.6267676,0.0558462
71,-0.6689314,-0.6725556,"('diffident', 'self-confident')",0.28951263,0.29517728,-0.1897094,-0.1886892,0.0010202
72,-0.63005227,-0.6202953,"('unambitious', 'ambitious')",-0.70314944,-0.62516,-0.6666008,-0.6227276,0.0438732
73,0.76371896,0.8414571,"('helpless', 'self-reliant')",-2.4781997,-2.3827467,-0.8572404,-0.7706448,0.0865956
74,-0.6903,-0.5714851,"('undedicated', 'dedicated')",0.1106243,-0.014912946,-0.2898378,-0.293199,-0.0033612
75,-0.32976022,-0.3920688,"('meek', 'impulsive')",-0.37334877,-0.33399716,-0.3515545,-0.363033,-0.0114785
76,0.6125038,0.8051435,"('anxious', 'daring')",0.48953363,0.68057257,0.5510187,0.7428581,0.1918394
77,-0.24848837,-0.3242123,"('unmotivated', 'motivated')",-0.60244507,-0.5802075,-0.4254667,-0.4522099,-0.0267432
78,-1.373552,-1.1749911,"('nonresilient', 'resilient')",0.16592544,0.27976164,-0.6038133,-0.4476147,0.1561986
79,-0.8765125,-0.84535336,"('wavering', 'unwavering')",-0.3375423,-0.3644339,-0.6070274,-0.6048936,0.0021338
80,-0.07673587,-0.14252469,"('dominated', 'dominating')",-1.1214112,-0.9328372,-0.5990735,-0.5376809,0.0613926
81,1.0671543,0.6339452,"('submissive', 'aggressive')",0.19532794,0.2772316,0.6312411,0.4555884,-0.1756527
82,-0.59084564,-0.5135128,"('poor', 'rich')",5.0979595,5.2126746,2.253557,2.349581,0.096024
83,0.055898517,-0.053422734,"('powerless', 'powerful')",-0.79106236,-0.91883624,-0.3675819,-0.4861295,-0.1185476
84,0.6414052,0.5803823,"('inferior', 'superior')",1.2914251,1.2873818,0.9664152,0.933882,-0.0325332
85,-1.1352983,-1.1074444,"('insignificant', 'prestigious')",0.2141631,0.05422859,-0.4605676,-0.5266079,-0.0660403
86,-1.4513443,-1.5517939,"('uninfluential', 'influential')",-0.056651287,-0.22069284,-0.7539977,-0.8862434,-0.1322457
87,-0.2997861,-0.540581,"('unsuccessful', 'successful')",0.7798785,0.8811786,0.2400462,0.1702988,-0.0697474
88,-0.13601527,-0.24891788,"('low', 'eminent')",0.4737947,0.3752285,0.1688897,0.0631553,-0.1057344
