,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.18152253,-0.15113232,"('egoistic', 'altruistic')",1.0675772,1.1212724,0.4430273,0.48507,0.0420427
26,1.0211358,0.94654083,"('hardhearted', 'benevolent')",1.6611456,1.5123326,1.3411407,1.2294366,-0.1117041
27,-0.61094,-0.44582108,"('hardhearted', 'softhearted')",1.5056663,1.4110161,0.4473631,0.4825975,0.0352344
28,-0.25333813,-0.44398442,"('disloyal', 'loyal')",1.135062,0.95808685,0.4408619,0.2570512,-0.1838107
29,0.2827869,0.24128228,"('unfair', 'fair')",-0.35632083,-0.5254253,-0.036767,-0.1420715,-0.1053045
30,-0.22392446,-0.120869145,"('intolerant', 'tolerant')",0.85363317,0.89762354,0.3148544,0.3883772,0.0735228
31,-0.27966464,-0.2987443,"('evil', 'good')",-0.87714666,-0.9452527,-0.5784056,-0.6219985,-0.0435929
32,0.13821422,0.06371069,"('unkind', 'kind')",1.0754257,0.83280677,0.60682,0.4482587,-0.1585613
33,1.02926,0.91702527,"('wrong', 'right')",-0.4790811,-0.5061388,0.2750895,0.2054432,-0.0696463
34,-0.03857952,0.16935337,"('mean', 'honorable')",6.247852,6.379954,3.1046362,3.2746537,0.1700175
35,0.28569293,0.07670043,"('corrupt', 'incorrupt')",-0.14926279,-0.32646948,0.0682151,-0.1248845,-0.1930996
36,-0.37252054,-0.5146472,"('hostile', 'amicable')",0.022745533,-0.14741105,-0.1748875,-0.3310291,-0.1561416
37,0.5951871,0.6681268,"('fake', 'genuine')",0.6805662,0.7021717,0.6378766,0.6851493,0.0472727
38,0.102911465,-0.07626814,"('untruthful', 'truthful')",0.2912867,0.2658439,0.1970991,0.0947879,-0.1023112
39,1.3504878,1.4311191,"('exploitative', 'cooperative')",0.051574826,0.06251627,0.7010313,0.7468177,0.0457864
40,0.06365881,0.111048475,"('stingy', 'generous')",-1.2863911,-1.3481535,-0.6113662,-0.6185525,-0.0071863
41,-0.2676915,-0.21100506,"('unforgiving', 'forgiving')",-0.03384088,-0.16857718,-0.1507662,-0.1897911,-0.0390249
42,-0.3500663,-0.15558618,"('unreliable', 'reliable')",-3.2740932,-3.1186006,-1.8120797,-1.6370934,0.1749863
43,-0.24965149,-0.09211691,"('irresponsible', 'responsible')",0.7421899,0.66817385,0.2462692,0.2880285,0.0417593
44,0.06896853,0.12092312,"('prejudiced', 'unprejudiced')",-1.796,-1.7353423,-0.8635157,-0.8072096,0.0563061
45,-0.1896065,-0.15217632,"('incompetent', 'competent')",0.03706361,-0.05128921,-0.0762714,-0.1017328,-0.0254614
46,0.23377132,0.27754325,"('uncompetitive', 'competitive')",-0.07368007,-0.07927844,0.0800456,0.0991324,0.0190868
47,0.22266507,0.3970972,"('stupid', 'smart')",5.463361,5.5282087,2.8430128,2.9626529,0.1196401
48,-0.7354823,-0.69047594,"('unintelligent', 'intelligent')",0.4220278,0.5344743,-0.1567272,-0.0780008,0.0787264
49,-0.4780521,-0.4270266,"('unable', 'able')",-0.15008497,-0.08042611,-0.3140686,-0.2537264,0.0603422
50,0.38506654,0.4016183,"('clumsy', 'skillful')",0.2106402,0.19567859,0.2978534,0.2986484,0.000795
51,-0.7665055,-0.75098383,"('uneducated', 'educated')",0.66045237,0.64371896,-0.0530266,-0.0536324,-0.0006058
52,-0.57955223,-0.8804469,"('irrational', 'rational')",-0.12773569,-0.20489141,-0.353644,-0.5426692,-0.1890252
53,-0.07497951,-0.11827481,"('uncreative', 'creative')",0.8766546,0.79443294,0.4008376,0.3380791,-0.0627585
54,0.088613674,0.07678379,"('incapable', 'capable')",0.9730104,0.98402953,0.530812,0.5304067,-0.0004053
55,-0.84012055,-0.6954787,"('incompetent', 'clever')",-0.009128161,0.04013469,-0.4246244,-0.327672,0.0969524
56,0.56088686,0.5046538,"('impractical', 'practical')",-0.053775255,-0.07615923,0.2535558,0.2142473,-0.0393085
57,-0.93727237,-0.9795332,"('unimaginative', 'imaginative')",-2.4979513,-2.541066,-1.7176118,-1.7602996,-0.0426878
58,0.3962499,0.3687194,"('undiscriminating', 'discriminating')",0.2786014,0.22408554,0.3374256,0.2964025,-0.0410231
59,0.9425964,0.8738592,"('foolish', 'wise')",0.53705734,0.53586245,0.7398269,0.7048608,-0.0349661
60,-0.5683117,-0.39269805,"('inefficient', 'efficient')",-0.120454244,-0.015788145,-0.344383,-0.2042431,0.1401399
61,0.4272879,0.2893193,"('illogical', 'logical')",0.59273267,0.45500538,0.5100103,0.3721623,-0.137848
62,-0.014877029,0.19041681,"('incompetent', 'brilliant')",0.22864898,0.41519356,0.106886,0.3028052,0.1959192
63,0.5296088,0.6243269,"('unperceptive', 'insightful')",1.1934143,1.2878561,0.8615116,0.9560915,0.0945799
64,0.055180274,0.009128498,"('shy', 'confident')",-7.1257734,-7.0662136,-3.5352967,-3.5285425,0.0067542
65,-0.87506443,-0.86938196,"('insecure', 'secure')",-0.7796029,-0.8042731,-0.8273337,-0.8368275,-0.0094938
66,0.0894267,0.032152884,"('inactive', 'active')",1.1609118,1.1112984,0.6251693,0.5717257,-0.0534436
67,0.5694701,0.5184115,"('doubtful', 'determined')",-0.442758,-0.4756493,0.0633561,0.0213811,-0.041975
68,-0.5803639,-0.59472424,"('dependent', 'independent')",-0.29488447,-0.26778215,-0.4376242,-0.4312532,0.006371
69,1.6446978,1.6199062,"('lazy', 'industrious')",-0.61624473,-0.55377966,0.5142266,0.5330633,0.0188367
70,0.038595892,0.26405355,"('lethargic', 'energetic')",0.6915856,0.7358334,0.3650908,0.4999435,0.1348527
71,0.9383481,0.9299029,"('diffident', 'self-confident')",0.7495639,0.67598295,0.843956,0.8029429,-0.0410131
72,-1.2198517,-1.1609914,"('unambitious', 'ambitious')",-1.054004,-1.1047952,-1.1369278,-1.1328933,0.0040345
73,1.4028592,1.3653022,"('helpless', 'self-reliant')",-3.3310595,-3.2104592,-0.9641001,-0.9225785,0.0415216
74,0.7651979,0.799611,"('undedicated', 'dedicated')",0.42057756,0.2969358,0.5928877,0.5482734,-0.0446143
75,0.4559356,0.401944,"('meek', 'impulsive')",-0.23963806,-0.21113902,0.1081488,0.0954025,-0.0127463
76,-0.5929649,-0.38781425,"('anxious', 'daring')",0.17486395,0.32378736,-0.2090505,-0.0320134,0.1770371
77,-0.70829195,-0.65709996,"('unmotivated', 'motivated')",-0.9696516,-0.8258291,-0.8389717,-0.7414645,0.0975072
78,0.08082467,0.15511262,"('nonresilient', 'resilient')",0.5567351,0.6866749,0.3187799,0.4208938,0.1021139
79,0.122972965,-0.06567006,"('wavering', 'unwavering')",0.17701863,0.19093896,0.1499958,0.0626345,-0.0873613
80,0.0051514134,0.06131407,"('dominated', 'dominating')",-0.86749053,-0.85293496,-0.4311696,-0.3958105,0.0353591
81,-0.34977373,-0.27160934,"('submissive', 'aggressive')",-1.0019779,-0.8747006,-0.6758758,-0.573155,0.1027208
82,-0.17254238,-0.16253223,"('poor', 'rich')",6.150451,6.101466,2.9889543,2.9694669,-0.0194874
83,0.2987655,0.2477642,"('powerless', 'powerful')",-0.6317355,-0.64954096,-0.166485,-0.2008884,-0.0344034
84,1.0375792,0.90232074,"('inferior', 'superior')",1.1030867,1.0161191,1.070333,0.9592199,-0.1111131
85,0.95649076,0.8409508,"('insignificant', 'prestigious')",0.60818255,0.6774812,0.7823367,0.759216,-0.0231207
86,-0.25613856,-0.32972556,"('uninfluential', 'influential')",0.43500987,0.27276254,0.0894357,-0.0284815,-0.1179172
87,1.4109508,1.3193057,"('unsuccessful', 'successful')",0.83423036,0.8302876,1.1225905,1.0747967,-0.0477938
88,0.05744487,-0.021460263,"('low', 'eminent')",0.24634185,0.24385697,0.1518934,0.1111984,-0.040695
