,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5379753,-0.6187739,"('unsociable', 'sociable')",0.5258195,0.43930528,-0.6033006,-0.69741046,-0.2051521,-0.292293,-0.0871409
1,-1.2198414,-1.2588055,"('unfriendly', 'friendly')",-0.005126845,-0.015272977,1.8515714,1.7081146,0.2088677,0.1446787,-0.064189
2,0.8093207,0.83942294,"('unlikable', 'likable')",0.4844065,0.50043875,0.89098495,0.9482913,0.7282374,0.7627176,0.0344802
3,0.4315846,0.5270817,"('repellent', 'pleasant')",-0.2856231,-0.18163371,0.057971504,0.08832984,0.0679777,0.1445926,0.0766149
4,-0.2877137,-0.29473218,"('disliked', 'liked')",0.5307811,0.5205776,-5.8356957,-5.9286776,-1.8642095,-1.9009441,-0.0367346
5,-1.0736488,-1.1074936,"('distant', 'outgoing')",0.06723818,0.10159087,-0.16562456,-0.19616213,-0.3906784,-0.4006883,-0.0100099
6,-0.95144665,-0.9523195,"('distant', 'open')",-0.51895094,-0.4847422,0.16697896,0.10174391,-0.4344729,-0.4451059,-0.010633
7,0.86598194,0.8669709,"('insensitive', 'sensitive')",0.41870102,0.42148027,0.47657952,0.5380529,0.5870875,0.6088347,0.0217472
8,-0.9685169,-0.9790459,"('unaffectionate', 'affectionate')",-0.55268663,-0.59408087,0.2919538,0.22085261,-0.4097499,-0.4507581,-0.0410082
9,0.12674348,0.13640869,"('unaffectionate', 'caring')",0.23486173,0.20084447,0.90852684,0.9001393,0.4233774,0.4124641,-0.0109133
10,0.5608394,0.576952,"('unsympathetic', 'sympathetic')",-1.2660981,-1.306539,-0.74231017,-0.70986336,-0.482523,-0.4798168,0.0027062
11,0.5345452,0.5554774,"('unhelpful', 'helpful')",-0.13041855,-0.16856684,1.7266988,1.8340216,0.7102752,0.7403107,0.0300355
12,0.9401014,1.0488359,"('unsupportive', 'supportive')",0.86488515,0.8893387,-1.7007344,-1.6634144,0.0347507,0.0915867,0.056836
13,0.7387216,0.6986005,"('impolite', 'polite')",0.056450523,0.06175156,-0.58997107,-0.5823375,0.0684004,0.0593382,-0.0090622
14,0.5175135,0.5212557,"('antisocial', 'social')",0.6062726,0.5870157,-0.8034868,-0.7967003,0.1067664,0.103857,-0.0029094
15,0.3726127,0.25543588,"('boring', 'funny')",0.40594426,0.34305432,0.4340709,0.40137175,0.4042093,0.3332873,-0.070922
16,-1.6184014,-1.5961449,"('unpopular', 'popular')",-0.45791593,-0.47523108,0.37312666,0.3553308,-0.5677302,-0.5720151,-0.0042849
17,0.101121426,0.12482646,"('nasty', 'nice')",-0.14023872,-0.086159155,-0.38848212,-0.33188003,-0.1425331,-0.0977376,0.0447955
18,0.051790856,0.054941595,"('disagreeable', 'welcoming')",-0.4300487,-0.3844207,-0.23430708,-0.29733697,-0.2041883,-0.2089387,-0.0047504
19,-0.6661432,-0.64672613,"('inhospitable', 'hospitable')",-0.9208066,-0.8885137,-0.09115655,-0.022884283,-0.5593688,-0.5193747,0.0399941
20,0.025014061,0.025595408,"('rough', 'thoughtful')",0.43169013,0.4683443,1.0671815,1.0403306,0.5079619,0.5114234,0.0034615
21,1.7396528,1.7042907,"('immoral', 'moral')",0.374035,0.3477338,-0.36953968,-0.28298223,0.5813827,0.5896808,0.0082981
22,0.17402238,0.1821726,"('untrustworthy', 'trustworthy')",-1.1405312,-1.1991119,-0.9673221,-0.9819135,-0.6446103,-0.6662843,-0.021674
23,0.79060036,0.7874181,"('insincere', 'sincere')",-0.026674038,-0.062005304,5.591216,5.543765,2.1183809,2.089726,-0.0286549
24,1.2009333,1.209395,"('dishonest', 'honest')",-0.37696707,-0.40539208,0.80222946,0.7816352,0.5420652,0.5285461,-0.0135191
25,-0.58442736,-0.641607,"('egoistic', 'altruistic')",0.960113,0.9749349,1.4920579,1.4332488,0.6225812,0.5888589,-0.0337223
26,-0.7151605,-0.72350633,"('hardhearted', 'benevolent')",1.571497,1.5539457,1.7670541,1.7262632,0.8744636,0.8522342,-0.0222294
27,0.54132724,0.5554924,"('hardhearted', 'softhearted')",0.16820711,0.14607196,1.4642631,1.3937774,0.7245991,0.6984472,-0.0261519
28,0.6364493,0.5372909,"('disloyal', 'loyal')",0.33144158,0.24382721,0.9126677,0.83357674,0.6268528,0.5382316,-0.0886212
29,0.20420937,0.1534282,"('unfair', 'fair')",-0.35730326,-0.3335878,-0.10879846,-0.24561043,-0.0872974,-0.1419233,-0.0546259
30,0.47565573,0.48161831,"('intolerant', 'tolerant')",1.3232527,1.3051784,1.2315198,1.1794221,1.0101428,0.9887396,-0.0214032
31,-1.0637691,-0.97114384,"('evil', 'good')",-0.6242821,-0.46205655,-0.901713,-0.971124,-0.8632547,-0.8014414,0.0618133
32,1.0813656,1.057295,"('unkind', 'kind')",0.01996474,-0.06932052,0.87296546,0.8053078,0.6580986,0.5977608,-0.0603378
33,0.101663396,0.06299969,"('wrong', 'right')",0.3964308,0.3944875,-0.38304424,-0.42367595,0.03835,0.0112704,-0.0270796
34,-0.22453758,-0.11693108,"('mean', 'honorable')",0.6648122,0.7683033,5.8239856,5.8962655,2.0880868,2.182546,0.0944592
35,-0.92713207,-1.0008452,"('corrupt', 'incorrupt')",-0.70376045,-0.70591617,0.15762629,0.021351341,-0.4910887,-0.5618033,-0.0707146
36,-1.9272981,-1.9783157,"('hostile', 'amicable')",-0.5052678,-0.44950673,0.43483052,0.24099483,-0.6659118,-0.7289425,-0.0630307
37,1.1069573,1.1623434,"('fake', 'genuine')",-0.63369113,-0.6533934,0.18415941,0.17769495,0.2191419,0.2288816,0.0097397
38,-0.24576356,-0.21095347,"('untruthful', 'truthful')",0.0382367,0.072004244,0.27560365,0.3349726,0.0226923,0.0653411,0.0426488
39,1.9977561,1.9875472,"('exploitative', 'cooperative')",0.89300907,0.92616135,0.151516,0.18016846,1.0140937,1.0312923,0.0171986
40,0.46434692,0.4434181,"('stingy', 'generous')",0.7337639,0.7404268,-1.5207633,-1.6602553,-0.1075508,-0.1588035,-0.0512527
41,0.39803714,0.40407255,"('unforgiving', 'forgiving')",-0.50486076,-0.5201707,0.09727175,0.005228691,-0.003184,-0.0369565,-0.0337725
42,0.7435391,0.819149,"('unreliable', 'reliable')",-0.14854881,-0.18550749,-3.329709,-3.306619,-0.9115729,-0.8909925,0.0205804
43,0.4681072,0.5472814,"('irresponsible', 'responsible')",0.4140988,0.38664353,0.31765765,0.3654622,0.3999546,0.433129,0.0331744
44,-0.012860173,0.027238375,"('prejudiced', 'unprejudiced')",-1.1662784,-1.151938,-1.1282243,-1.0981901,-0.7691209,-0.7409632,0.0281577
45,-0.40224677,-0.32979923,"('incompetent', 'competent')",-1.2242529,-1.205289,-0.60757285,-0.6060015,-0.7446908,-0.7136966,0.0309942
46,0.17436558,0.19802307,"('uncompetitive', 'competitive')",-0.5663699,-0.54595363,-0.779216,-0.77656984,-0.3904068,-0.3748335,0.0155733
47,-0.09275842,-0.019778699,"('stupid', 'smart')",0.87075746,0.9065793,5.2296934,5.3227816,2.0025641,2.0698608,0.0672967
48,0.28482613,0.26003543,"('unintelligent', 'intelligent')",1.4819999,1.4584625,0.7635541,0.7543781,0.8434601,0.824292,-0.0191681
49,-0.6539521,-0.5759791,"('unable', 'able')",-0.045722336,0.033052295,-0.19815242,-0.07446558,-0.2992756,-0.2057975,0.0934781
