,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7203987,-0.9025102,"('unsociable', 'sociable')",-1.5525573,-1.8470849,-0.16039672,-0.36425388,-0.8111176,-1.0379497,-0.2268321
1,-1.6706954,-1.5712066,"('unfriendly', 'friendly')",-0.7272634,-0.54715216,-0.72324294,-0.72450405,-1.0404006,-0.9476209,0.0927797
2,1.5278666,1.5769645,"('unlikable', 'likable')",1.8000901,1.9110409,1.6189791,1.627124,1.6489786,1.7050432,0.0560646
3,1.0213363,0.9963852,"('repellent', 'pleasant')",-1.40704,-1.4419359,-0.9123507,-0.949728,-0.4326848,-0.4650929,-0.0324081
4,1.5640134,1.6290958,"('disliked', 'liked')",0.6717445,0.77588975,0.567361,0.6323231,0.9343729,1.0124362,0.0780633
5,0.7174031,0.94680655,"('distant', 'outgoing')",1.1502558,1.4677596,0.44025567,0.71470284,0.7693048,1.0430896,0.2737848
6,0.38680518,0.6399319,"('distant', 'open')",1.2729026,1.7112638,-0.021143783,0.2997813,0.546188,0.883659,0.337471
7,-0.33846518,-0.46306872,"('insensitive', 'sensitive')",-1.3060255,-1.4166967,-0.43735796,-0.5530597,-0.6939495,-0.8109417,-0.1169922
8,-1.7249688,-1.5772341,"('unaffectionate', 'affectionate')",-0.013053596,0.20099592,0.25282586,0.24581535,-0.4950655,-0.3768076,0.1182579
9,-1.1503901,-1.0905492,"('unaffectionate', 'caring')",-0.57089967,-0.4560598,0.5531409,0.52975637,-0.389383,-0.3389509,0.0504321
10,-0.7670169,-0.98529476,"('unsympathetic', 'sympathetic')",-1.7349188,-1.9246285,-0.4583385,-0.74413615,-0.9867581,-1.2180198,-0.2312617
11,0.101760745,-0.04259827,"('unhelpful', 'helpful')",-1.5623304,-1.8179625,0.88612926,0.76264095,-0.1914801,-0.3659733,-0.1744932
12,-0.12498256,-0.07808776,"('unsupportive', 'supportive')",-0.8150249,-0.68372273,1.0812463,1.2280473,0.0470796,0.1554123,0.1083327
13,-0.49402118,-0.6539322,"('impolite', 'polite')",-1.3031965,-1.5037502,-0.058629323,-0.10593614,-0.6186157,-0.7545395,-0.1359238
14,0.060153283,-0.08170961,"('antisocial', 'social')",-0.81395555,-1.0828316,0.47323224,0.34208733,-0.0935233,-0.2741513,-0.180628
15,0.714484,0.58931637,"('boring', 'funny')",1.2133632,1.0508504,1.0778276,0.8440897,1.0018916,0.8280855,-0.1738061
16,0.89741826,1.0090296,"('unpopular', 'popular')",0.41622934,0.610655,-0.26663294,-0.2367431,0.3490049,0.4609805,0.1119756
17,0.7874677,0.8516831,"('nasty', 'nice')",-0.39057168,-0.29047784,0.171523,0.2365956,0.189473,0.2659336,0.0764606
18,-0.86818147,-0.62576306,"('disagreeable', 'welcoming')",0.26420128,0.5618058,-0.46098694,-0.3617434,-0.3549891,-0.1419002,0.2130889
19,0.15994453,0.3086468,"('inhospitable', 'hospitable')",0.45560732,0.7058961,-0.033073463,0.06875722,0.1941594,0.3611,0.1669406
20,-0.7587638,-0.7492579,"('rough', 'thoughtful')",-0.9035348,-0.81825835,-1.1322372,-1.1034057,-0.931512,-0.8903073,0.0412047
21,0.30645466,0.21571894,"('immoral', 'moral')",-0.3397233,-0.48159084,0.0148792695,-0.1504331,-0.0061298,-0.1387683,-0.1326385
22,-0.96074325,-0.9591176,"('untrustworthy', 'trustworthy')",-0.33204255,-0.37092492,-0.5607335,-0.5639281,-0.6178397,-0.6313235,-0.0134838
23,-0.76214355,-0.86937755,"('insincere', 'sincere')",-1.6531215,-1.8834876,0.13728195,-0.021825794,-0.7593277,-0.924897,-0.1655693
24,-1.2802445,-1.2788947,"('dishonest', 'honest')",-0.6079639,-0.6532529,0.90346146,0.84052044,-0.328249,-0.3638757,-0.0356267
25,-0.35310063,-0.36190575,"('egoistic', 'altruistic')",-0.25535697,-0.22063817,-0.17152253,-0.25716633,-0.2599934,-0.2799034,-0.01991
26,-0.60102206,-0.6483622,"('hardhearted', 'benevolent')",1.1931272,1.1737638,0.14667732,0.15478095,0.2462608,0.2267275,-0.0195333
27,-1.2108866,-1.1632859,"('hardhearted', 'softhearted')",-1.3520582,-1.2591671,-0.42245865,-0.29575342,-0.9951345,-0.9060688,0.0890657
28,-0.6122824,-0.77975523,"('disloyal', 'loyal')",-0.48610213,-0.5488826,-0.0023718216,-0.23789304,-0.3669188,-0.522177,-0.1552582
29,0.7039086,0.7326218,"('unfair', 'fair')",0.45135564,0.5036559,-0.1217118,-0.041509613,0.3445175,0.398256,0.0537385
30,0.34789807,0.26808384,"('intolerant', 'tolerant')",-0.69714266,-0.9144242,0.20456882,0.12957904,-0.0482253,-0.1722538,-0.1240285
31,-0.7649807,-0.48718816,"('evil', 'good')",0.7001729,1.1298082,-0.29036242,0.008345962,-0.1183901,0.2169887,0.3353788
32,-0.58040327,-0.7273347,"('unkind', 'kind')",-0.03379517,-0.17606221,0.8006288,0.5621014,0.0621434,-0.1137652,-0.1759086
33,-0.010732621,0.04600153,"('wrong', 'right')",0.39861506,0.46245378,0.3039156,0.4210294,0.2305993,0.3098282,0.0792289
34,-0.76206774,-0.6022711,"('mean', 'honorable')",-0.97396123,-0.91586107,0.48652023,0.6083741,-0.4165029,-0.3032527,0.1132502
35,-0.013747526,0.017930958,"('corrupt', 'incorrupt')",0.9154007,1.0151454,0.009743639,-0.02421861,0.3037989,0.3362859,0.032487
36,0.22155151,0.400657,"('hostile', 'amicable')",-0.49926683,-0.25843418,0.20374088,0.17239705,-0.0246581,0.1048733,0.1295314
37,-0.84330755,-0.83448267,"('fake', 'genuine')",-0.88476247,-0.89023733,-0.14544322,-0.2639282,-0.6245044,-0.6628827,-0.0383783
38,0.05763726,0.025925707,"('untruthful', 'truthful')",-0.8976164,-0.9818851,0.8509933,0.7858859,0.0036714,-0.0566912,-0.0603626
39,-0.39513898,-0.30451015,"('exploitative', 'cooperative')",-0.8620197,-0.85598457,0.4884764,0.60811275,-0.2562275,-0.1841273,0.0721002
40,-0.7403772,-0.5849937,"('stingy', 'generous')",-1.2646241,-1.0850649,-0.6429877,-0.53165716,-0.882663,-0.7339052,0.1487578
41,-0.64651096,-0.5515671,"('unforgiving', 'forgiving')",-1.3018265,-1.2286785,0.047111757,0.055369347,-0.6337419,-0.5749587,0.0587832
42,1.29951,1.3360593,"('unreliable', 'reliable')",1.3098001,1.295981,0.89756274,0.8938334,1.1689576,1.1752913,0.0063337
43,-0.54609674,-0.5201393,"('irresponsible', 'responsible')",-1.8165135,-1.913768,0.34980306,0.4549309,-0.6709358,-0.6596588,0.011277
44,-0.20761508,-0.13089627,"('prejudiced', 'unprejudiced')",0.18386751,0.23815022,0.13903178,0.23171297,0.0384281,0.112989,0.0745609
45,0.1503724,0.11492689,"('incompetent', 'competent')",-1.4870094,-1.5766662,-0.22400585,-0.2976721,-0.5202143,-0.5864704,-0.0662561
46,-0.25532627,-0.34316373,"('uncompetitive', 'competitive')",-1.2623323,-1.4401577,-0.61634743,-0.7128378,-0.7113353,-0.832053,-0.1207177
47,-0.88798213,-0.8797577,"('stupid', 'smart')",-0.61690813,-0.63800365,0.20734927,0.33887511,-0.4325136,-0.3929621,0.0395515
48,-1.0645889,-1.1214244,"('unintelligent', 'intelligent')",-1.4492515,-1.5692008,-1.5805776,-1.7856236,-1.364806,-1.4920829,-0.1272769
49,-0.13902773,-0.11367704,"('unable', 'able')",-0.4340626,-0.30259395,-0.41826728,-0.33812386,-0.3304525,-0.2514649,0.0789876
50,1.0742583,1.0699029,"('clumsy', 'skillful')",0.69743156,0.83049524,0.19412044,0.10615696,0.6552701,0.6688517,0.0135816
51,1.3263891,1.0710834,"('uneducated', 'educated')",0.094096184,-0.20834501,-0.29819253,-0.59719694,0.3740976,0.0885138,-0.2855838
52,-0.18532321,-0.13283148,"('irrational', 'rational')",0.8607188,0.9088191,0.5264255,0.39237276,0.400607,0.3894535,-0.0111535
53,-0.89115983,-0.9048651,"('uncreative', 'creative')",-0.27084264,-0.15728314,-1.1356906,-1.2162615,-0.7658977,-0.7594699,0.0064278
54,0.021713082,-0.06842221,"('incapable', 'capable')",0.37083825,0.3464111,1.2300905,1.1055821,0.5408806,0.4611903,-0.0796903
55,-0.47148377,-0.53816414,"('incompetent', 'clever')",-1.1828657,-1.223148,-1.304677,-1.3588355,-0.9863422,-1.0400492,-0.053707
56,0.33975923,0.18698569,"('impractical', 'practical')",-1.0778655,-1.4427841,0.92723554,0.79155743,0.0630431,-0.154747,-0.2177901
57,-0.40641844,-0.61973333,"('unimaginative', 'imaginative')",-1.3209678,-1.5986217,-0.7421299,-1.0453286,-0.8231721,-1.0878946,-0.2647225
58,-0.09053848,-0.10247704,"('undiscriminating', 'discriminating')",-0.30468777,-0.30791244,-1.1783884,-1.2536838,-0.5245382,-0.5546911,-0.0301529
59,1.0700235,1.0949581,"('foolish', 'wise')",1.375131,1.4996969,0.75246483,0.8566354,1.0658731,1.1504301,0.084557
60,-0.11306872,-0.15517548,"('inefficient', 'efficient')",-1.5757649,-1.7766815,-0.2508105,-0.26758018,-0.646548,-0.7331457,-0.0865977
61,0.33544987,0.24878576,"('illogical', 'logical')",-0.36502394,-0.39127353,0.18975133,0.18196805,0.0533924,0.0131601,-0.0402323
62,0.68988526,0.6999371,"('incompetent', 'brilliant')",-0.9196671,-1.0123376,0.67790973,0.71905524,0.149376,0.1355516,-0.0138244
63,0.579569,0.5592877,"('unperceptive', 'insightful')",-0.6626606,-0.70957166,0.031035937,-0.008898931,-0.0173519,-0.053061,-0.0357091
64,0.85241115,0.8502389,"('shy', 'confident')",0.0048570316,-0.06571798,0.39364538,0.3407707,0.4169712,0.3750972,-0.041874
65,-0.93810755,-1.1288241,"('insecure', 'secure')",-1.1047208,-1.412006,-0.83893806,-1.0484627,-0.9605888,-1.196431,-0.2358422
66,0.0009550378,0.004238814,"('inactive', 'active')",0.76819277,1.0215676,0.14342582,0.07094328,0.3041912,0.3655832,0.061392
67,0.8075447,0.7023974,"('doubtful', 'determined')",0.44682994,0.29751998,1.2665069,1.1908047,0.8402939,0.7302407,-0.1100532
68,-0.06968889,-0.13382451,"('dependent', 'independent')",-1.3041018,-1.4153358,-1.5658399,-1.6666158,-0.9798768,-1.0719253,-0.0920485
69,-0.076455995,0.1066637,"('lazy', 'industrious')",0.657746,0.841693,-0.4282649,-0.18214723,0.0510084,0.2554032,0.2043948
70,-0.15968566,-0.21457657,"('lethargic', 'energetic')",-0.6356307,-0.7466067,-0.22575256,-0.32783556,-0.3403563,-0.429673,-0.0893167
71,-0.4753141,-0.42947307,"('diffident', 'self-confident')",-0.46947914,-0.31274146,0.91109234,1.0862385,-0.0112336,0.1146746,0.1259082
72,-0.7830948,-0.7296244,"('unambitious', 'ambitious')",-1.4015281,-1.4487361,-0.61312485,-0.56260455,-0.9325826,-0.913655,0.0189276
73,1.785533,1.8523085,"('helpless', 'self-reliant')",0.7768043,0.7361865,1.3475002,1.402602,1.3032792,1.3303657,0.0270865
74,0.70242405,0.70727366,"('undedicated', 'dedicated')",0.31359094,0.3879048,0.5747538,0.47994077,0.5302563,0.5250398,-0.0052165
75,0.18748942,0.29182923,"('meek', 'impulsive')",0.3917758,0.51663285,0.47037712,0.56671077,0.3498808,0.458391,0.1085102
76,0.5854406,0.5296581,"('anxious', 'daring')",0.257437,0.2522452,0.03717012,-0.106413595,0.2933492,0.2251632,-0.068186
77,-0.017490987,0.011035703,"('unmotivated', 'motivated')",-0.851047,-0.8941585,-0.5902985,-0.62075406,-0.4862788,-0.5012923,-0.0150135
78,-0.21184693,-0.10953873,"('nonresilient', 'resilient')",-1.3226473,-1.0822167,-0.5267659,-0.4050604,-0.6870867,-0.5322719,0.1548148
79,0.62973017,0.6737464,"('wavering', 'unwavering')",0.85453606,0.9469176,1.2377071,1.1413296,0.9073245,0.9206645,0.01334
80,0.80074453,0.4719298,"('dominated', 'dominating')",-0.5347753,-0.7944081,-0.056163244,-0.25464842,0.0699353,-0.1923756,-0.2623109
81,0.66800606,0.33787295,"('submissive', 'aggressive')",-0.68251896,-1.2203504,0.48824325,0.14919777,0.1579101,-0.2444265,-0.4023366
82,-0.2952503,-0.37690392,"('poor', 'rich')",0.44104162,0.36908752,-0.60088676,-0.75605917,-0.1516985,-0.2546252,-0.1029267
83,0.27865326,0.18755585,"('powerless', 'powerful')",-0.6993173,-0.7935234,0.3662227,0.32851315,-0.0181471,-0.0924848,-0.0743377
84,0.1660836,0.047790974,"('inferior', 'superior')",0.23598312,0.06259101,0.043899048,-0.057034533,0.1486553,0.0177825,-0.1308728
85,1.3933331,1.6380626,"('insignificant', 'prestigious')",2.5612059,2.880109,1.522332,1.7001641,1.8256235,2.0727787,0.2471552
86,-0.81900126,-0.928328,"('uninfluential', 'influential')",-1.50643,-1.6830189,-0.7667568,-0.93642133,-1.0307294,-1.1825895,-0.1518601
87,1.1686453,0.97273386,"('unsuccessful', 'successful')",1.1563905,1.0448855,0.8517709,0.6959791,1.0589356,0.9045328,-0.1544028
88,0.8792065,0.6216372,"('low', 'eminent')",0.9109441,0.48483145,0.5364299,0.035037838,0.7755268,0.3805022,-0.3950246
