,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7400278,-1.9783354,"('unsociable', 'sociable')",0.9171008,0.50659585,-0.47929943,-0.6820198,-0.4340755,-0.7179198,-0.2838443
1,-1.537116,-1.4750234,"('unfriendly', 'friendly')",-0.10688219,-0.3628841,1.704667,1.3796413,0.0202229,-0.1527554,-0.1729783
2,-0.28654832,-0.22361524,"('unlikable', 'likable')",0.8887596,0.9440005,0.33758438,0.3533253,0.3132652,0.3579035,0.0446383
3,-0.98554677,-0.857269,"('repellent', 'pleasant')",0.14801645,0.27436626,0.15826,0.2501201,-0.2264234,-0.1109275,0.1154959
4,0.6830302,0.6906844,"('disliked', 'liked')",-1.1084642,-1.1301397,-6.6543937,-6.7011356,-2.3599426,-2.380197,-0.0202544
5,0.43803516,0.48357832,"('distant', 'outgoing')",-0.65539587,-0.4640573,-0.10663605,-0.12403241,-0.1079989,-0.0348371,0.0731618
6,0.35822383,0.5405421,"('distant', 'open')",-0.74758315,-0.44527176,0.31914356,0.25278732,-0.0234053,0.1160192,0.1394245
7,-0.8338259,-0.85491073,"('insensitive', 'sensitive')",1.2734005,1.150987,0.7594894,0.66142803,0.399688,0.3191681,-0.0805199
8,-0.8233774,-0.7807211,"('unaffectionate', 'affectionate')",-0.47177902,-0.47323596,0.9197436,0.81044906,-0.1251376,-0.147836,-0.0226984
9,-1.024612,-0.9939258,"('unaffectionate', 'caring')",0.7713384,0.802871,1.2718501,1.1927382,0.3395255,0.3338945,-0.005631
10,-1.7031513,-1.7486553,"('unsympathetic', 'sympathetic')",1.136982,0.92371523,-0.026161045,-0.08490832,-0.1974435,-0.3032828,-0.1058393
11,-1.4021533,-1.4115354,"('unhelpful', 'helpful')",0.83753484,0.8607451,2.0349653,2.09387,0.4901156,0.5143599,0.0242443
12,-0.7550327,-0.6372945,"('unsupportive', 'supportive')",1.4773595,1.44229,-1.6069919,-1.5576179,-0.2948884,-0.2508741,0.0440143
13,-1.0441774,-1.1540508,"('impolite', 'polite')",0.009095121,-0.20731053,-0.5254303,-0.5163928,-0.5201709,-0.6259181,-0.1057472
14,-0.87810767,-0.9053265,"('antisocial', 'social')",0.85562676,0.48260456,-0.83493745,-0.85991293,-0.2858061,-0.427545,-0.1417389
15,-0.064960025,-0.15322009,"('boring', 'funny')",-0.5722874,-0.720439,0.09122571,0.04926967,-0.1820072,-0.2747965,-0.0927893
16,-0.39699474,-0.3748172,"('unpopular', 'popular')",-1.1927358,-1.1084259,0.44667193,0.45206472,-0.3810195,-0.3437261,0.0372934
17,-0.1555385,-0.17801388,"('nasty', 'nice')",0.195913,0.24482825,-0.5293751,-0.4862742,-0.1630002,-0.1398199,0.0231803
18,-0.7127021,-0.45882112,"('disagreeable', 'welcoming')",-0.4829229,-0.3181481,-0.5250883,-0.6194706,-0.5735711,-0.4654799,0.1080912
19,0.81473464,0.94825506,"('inhospitable', 'hospitable')",-0.7056965,-0.48773026,-0.0156137645,0.012881426,0.0311415,0.1578021,0.1266606
20,-0.43148035,-0.4047175,"('rough', 'thoughtful')",0.8237159,0.73025715,1.3417158,1.296735,0.5779838,0.5407582,-0.0372256
21,-0.6795669,-0.5880395,"('immoral', 'moral')",0.33515084,0.29166612,-0.9321212,-0.82806325,-0.4255124,-0.3748122,0.0507002
22,-0.40215993,-0.41081843,"('untrustworthy', 'trustworthy')",-0.054650433,-0.116030216,-1.0701255,-1.1702176,-0.5089786,-0.5656888,-0.0567102
23,-1.9234973,-1.91303,"('insincere', 'sincere')",1.5921677,1.4967867,5.869696,5.7999988,1.8461221,1.7945852,-0.0515369
24,-0.20670517,-0.17786705,"('dishonest', 'honest')",1.203014,1.2519246,0.7553303,0.6568494,0.5838797,0.576969,-0.0069107
25,-0.10598963,-0.059671573,"('egoistic', 'altruistic')",0.18788771,0.16547653,1.0560647,0.98283386,0.3793209,0.3628796,-0.0164413
26,-0.5884831,-0.6605443,"('hardhearted', 'benevolent')",0.63050884,0.17472306,1.5806524,1.2716193,0.5408927,0.2619327,-0.27896
27,-0.9605138,-0.75432533,"('hardhearted', 'softhearted')",0.16742164,0.24845855,1.5698177,1.4398001,0.2589085,0.3113111,0.0524026
28,-1.1653777,-1.2826508,"('disloyal', 'loyal')",0.9854272,0.8647823,1.0202947,0.77419597,0.2801147,0.1187758,-0.1613389
29,0.18361941,0.30939278,"('unfair', 'fair')",-0.043828484,0.008128777,-0.30707213,-0.50569224,-0.0557604,-0.0627236,-0.0069632
30,-0.34673595,-0.32218438,"('intolerant', 'tolerant')",0.48979816,0.41940424,0.9247653,1.0088345,0.3559425,0.3686848,0.0127423
31,0.24193886,0.29770496,"('evil', 'good')",-1.0264612,-0.979178,-1.0699161,-1.2026747,-0.6181462,-0.6280493,-0.0099031
32,-1.0808841,-1.1413144,"('unkind', 'kind')",0.5946787,0.3474803,0.93352383,0.69523937,0.1491061,-0.0328649,-0.181971
33,0.76016396,0.71298,"('wrong', 'right')",0.26399568,0.3325796,-0.6038342,-0.6806292,0.1401085,0.1216435,-0.018465
34,-1.0982463,-0.8957464,"('mean', 'honorable')",0.3489637,0.40506613,6.111975,6.260753,1.7875643,1.9233576,0.1357933
35,1.1816036,1.1202576,"('corrupt', 'incorrupt')",-0.5426066,-0.48096222,-0.48586783,-0.69356316,0.051043,-0.0180893,-0.0691323
36,0.14630157,0.1071115,"('hostile', 'amicable')",-0.9316436,-1.1697361,0.028072644,-0.2922107,-0.2524231,-0.4516118,-0.1991887
37,-0.14355344,-0.17741367,"('fake', 'genuine')",-0.038410943,0.039492868,0.5947529,0.5428114,0.1375962,0.1349635,-0.0026327
38,-0.6661588,-0.6310382,"('untruthful', 'truthful')",0.8078826,0.9049309,0.027890295,0.07779626,0.056538,0.1172297,0.0606917
39,-0.03989068,-0.038612764,"('exploitative', 'cooperative')",0.47123137,0.49165234,0.027590603,0.08531703,0.1529771,0.1794522,0.0264751
40,-0.7235798,-0.7967085,"('stingy', 'generous')",0.57000864,0.4251706,-1.6589633,-1.7557822,-0.6041782,-0.7091068,-0.1049286
41,-1.3057117,-1.2679583,"('unforgiving', 'forgiving')",0.7378191,0.5967724,-0.15469451,-0.25343037,-0.2408624,-0.3082054,-0.067343
42,0.7346577,0.8291229,"('unreliable', 'reliable')",0.5849984,0.50802445,-2.8527663,-2.686638,-0.5110367,-0.4498303,0.0612064
43,-0.96449155,-0.89907855,"('irresponsible', 'responsible')",1.9136715,1.8292832,0.82498145,0.81537366,0.5913871,0.5818594,-0.0095277
44,0.5266697,0.53222066,"('prejudiced', 'unprejudiced')",-0.83165056,-0.71836084,-1.6764878,-1.6330303,-0.6604896,-0.6063902,0.0540994
45,-0.6238567,-0.6840809,"('incompetent', 'competent')",1.391881,1.0376526,0.037870035,-0.1020363,0.2686314,0.0838451,-0.1847863
46,-0.9231266,-0.9151464,"('uncompetitive', 'competitive')",0.12813057,0.10180117,-0.34170404,-0.26527134,-0.3789,-0.3595389,0.0193611
47,-0.23337004,-0.14210081,"('stupid', 'smart')",0.7239294,0.58193535,5.383768,5.369646,1.9581092,1.9364936,-0.0216156
48,-2.175426,-2.1595104,"('unintelligent', 'intelligent')",0.41796818,0.4271304,0.3495809,0.4306334,-0.4692923,-0.4339155,0.0353768
49,-1.1644531,-0.8919837,"('unable', 'able')",-0.90337896,-0.7277403,-0.18681842,-0.037351236,-0.7515501,-0.5523584,0.1991917
50,0.46294087,0.41712746,"('clumsy', 'skillful')",0.2237899,0.13874859,0.7266821,0.64591926,0.4711376,0.4005984,-0.0705392
51,-0.26387653,-0.3885035,"('uneducated', 'educated')",0.2498967,0.25858587,0.19212236,0.22472966,0.0593808,0.031604,-0.0277768
52,-0.6259159,-0.67023015,"('irrational', 'rational')",-0.6093962,-0.5407118,0.2295794,0.104981065,-0.3352442,-0.3686537,-0.0334095
53,-1.0666951,-0.9860295,"('uncreative', 'creative')",0.23940338,0.06510636,1.1020458,0.90822923,0.0915847,-0.0042313,-0.095816
54,-0.89339286,-0.81876254,"('incapable', 'capable')",0.09104599,0.23544015,0.8953978,0.9696019,0.031017,0.1287598,0.0977428
55,-0.7816987,-0.70066255,"('incompetent', 'clever')",1.3105494,1.1019427,-0.15964842,-0.09386794,0.1230674,0.1024707,-0.0205967
56,0.019117825,0.07983073,"('impractical', 'practical')",1.9591582,1.7981707,-0.119177006,-0.014586253,0.6196997,0.6211384,0.0014387
57,-1.411312,-1.5778636,"('unimaginative', 'imaginative')",0.103190854,-0.29496762,-2.5554621,-2.6915514,-1.287861,-1.5214609,-0.2335999
