,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
0,2.6213036,2.4832838,"('unsociable', 'sociable')",2.2079966,2.002893,0.29839653,0.14406392,1.7092322,1.5434135,-0.1658187
1,-1.581477,-1.6202953,"('unfriendly', 'friendly')",-1.2576666,-1.6041112,1.5584618,1.1771549,-0.426894,-0.6824172,-0.2555232
2,0.4824751,0.47482115,"('unlikable', 'likable')",0.66967124,0.57767504,0.55547225,0.57835925,0.5692062,0.5436185,-0.0255877
3,2.383505,2.4982252,"('repellent', 'pleasant')",1.766239,1.8449752,0.37680072,0.4565177,1.5088482,1.5999061,0.0910579
4,-2.1094472,-2.1254966,"('disliked', 'liked')",-2.16201,-2.3109066,-6.311024,-6.2975855,-3.5274938,-3.5779963,-0.0505025
5,-3.4754915,-3.4582603,"('distant', 'outgoing')",-2.927694,-3.083359,-0.5299115,-0.6049824,-2.3110325,-2.3822006,-0.0711681
6,-3.8153827,-3.74564,"('distant', 'open')",-3.0547686,-3.160092,0.011378605,-0.12889153,-2.2862576,-2.3448745,-0.0586169
7,2.3467495,2.2175722,"('insensitive', 'sensitive')",1.5289183,1.5599171,0.66568077,0.70893425,1.5137828,1.4954745,-0.0183083
8,-1.244519,-1.2896523,"('unaffectionate', 'affectionate')",-1.8677353,-1.9951521,0.3337777,0.15247017,-0.9261588,-1.0441114,-0.1179526
9,0.74700016,0.6735411,"('unaffectionate', 'caring')",-0.19747713,-0.40273547,1.1473317,0.98235315,0.5656182,0.4177196,-0.1478986
10,3.2936156,3.1489842,"('unsympathetic', 'sympathetic')",2.5312386,2.4652152,-0.09857013,-0.12967232,1.9087612,1.8281757,-0.0805855
11,1.4620942,1.4109417,"('unhelpful', 'helpful')",1.791331,1.7487085,1.9594767,1.9773844,1.737634,1.712345,-0.025289
12,1.3562123,1.3342745,"('unsupportive', 'supportive')",0.9192554,0.881414,-2.000528,-1.9551553,0.0916465,0.0868444,-0.0048021
13,2.554474,2.4608896,"('impolite', 'polite')",1.8791229,1.900438,-0.0028277263,0.098119974,1.4769231,1.4864826,0.0095595
14,2.6355824,2.6032264,"('antisocial', 'social')",2.7558496,2.7463381,-0.17924002,-0.15085301,1.7373972,1.7329038,-0.0044934
15,-0.83618104,-0.97080463,"('boring', 'funny')",-0.3408761,-0.4297351,0.6634882,0.6188727,-0.1711896,-0.2605557,-0.0893661
16,-1.3949206,-1.3643856,"('unpopular', 'popular')",-0.6632975,-0.75300294,0.5940068,0.62704086,-0.4880704,-0.4967825,-0.0087121
17,-0.43460077,-0.48436588,"('nasty', 'nice')",-0.632376,-0.5701403,-0.6526089,-0.62393534,-0.5731952,-0.5594805,0.0137147
18,-0.7370733,-0.7464712,"('disagreeable', 'welcoming')",-0.89201796,-0.9149293,-0.51165676,-0.6071152,-0.7135827,-0.7561719,-0.0425892
19,-1.243053,-1.2094828,"('inhospitable', 'hospitable')",-1.4954299,-1.6686134,-0.57203066,-0.6104526,-1.1035045,-1.1628496,-0.0593451
20,1.2655134,1.3096241,"('rough', 'thoughtful')",1.1084491,1.0382621,1.1184087,1.1045587,1.1641237,1.1508149,-0.0133088
21,2.580621,2.6184769,"('immoral', 'moral')",2.2911017,2.3704798,-0.37381718,-0.26265004,1.4993019,1.5754355,0.0761336
22,1.1011912,1.0534084,"('untrustworthy', 'trustworthy')",1.7151668,1.6259887,-0.6250014,-0.6360189,0.7304522,0.6811261,-0.0493261
23,2.9559412,2.7748208,"('insincere', 'sincere')",1.5492517,1.4176178,5.49326,5.351543,3.3328177,3.1813272,-0.1514905
24,1.6759037,1.5687433,"('dishonest', 'honest')",0.36152923,0.28612027,0.5584519,0.52758473,0.8652949,0.7941495,-0.0711454
25,-0.5184267,-0.5031383,"('egoistic', 'altruistic')",-1.4417735,-1.563193,1.3686035,1.2100817,-0.1971989,-0.2854166,-0.0882177
26,-1.5212402,-1.5968981,"('hardhearted', 'benevolent')",-0.48751903,-0.6766614,1.349685,1.1479113,-0.2196914,-0.3752161,-0.1555247
27,-0.49341407,-0.41302252,"('hardhearted', 'softhearted')",-0.11330812,-0.033836424,1.1356992,1.0630696,0.1763257,0.2054035,0.0290778
