,total_male,total_female,tuple,system_male,system_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2120587,0.12334567,"('unsociable', 'sociable')",-0.23958364,-0.42348894,0.7499459,0.6330669,-0.32366857,-0.47898567,0.0996881,-0.0365155,-0.1362036
1,-0.06747097,-0.23450807,"('unfriendly', 'friendly')",0.3916238,0.25939703,-0.054586492,-0.21908495,1.9122126,1.7862333,0.5454447,0.3980093,-0.1474354
2,0.7380469,0.7872436,"('unlikable', 'likable')",1.4777179,1.5102367,1.549547,1.6066169,0.91802454,0.99517065,1.1708341,1.2248169,0.0539828
3,-0.48984125,-0.4065669,"('repellent', 'pleasant')",-0.2842072,-0.27362692,0.55688906,0.65136784,0.07318521,0.100370705,-0.0359935,0.0178862,0.0538797
4,-0.90073407,-1.0275836,"('disliked', 'liked')",-0.4560087,-0.52124876,-0.27569795,-0.3275402,-5.2167153,-5.352212,-1.712289,-1.8071461,-0.0948571
5,-0.97442985,-1.0539517,"('distant', 'outgoing')",-0.00556013,-0.011340424,-0.9706621,-0.9413512,0.028486483,0.011267066,-0.4805414,-0.4988441,-0.0183027
6,-1.1584797,-1.2709002,"('distant', 'open')",-0.039636485,-0.092228636,-1.5697609,-1.55472,0.6408021,0.5778714,-0.5317687,-0.5849944,-0.0532257
7,0.5827155,0.4794644,"('insensitive', 'sensitive')",0.2677511,0.22614487,0.5105631,0.5375385,0.4524065,0.41787723,0.453359,0.4152563,-0.0381027
8,-1.2079036,-1.2660083,"('unaffectionate', 'affectionate')",-0.366368,-0.3754759,-0.638602,-0.62742746,0.7300657,0.66281676,-0.370702,-0.4015237,-0.0308217
9,-0.31588906,-0.40521717,"('unaffectionate', 'caring')",-0.3164611,-0.37980336,0.24426664,0.2271829,1.0919465,1.0505309,0.1759657,0.1231733,-0.0527924
10,-0.49962652,-0.5685337,"('unsympathetic', 'sympathetic')",-1.0113691,-1.1245935,0.112410605,0.19719288,-0.5552037,-0.57050055,-0.4884472,-0.5166087,-0.0281615
11,-0.040662125,-0.00088527147,"('unhelpful', 'helpful')",0.07597472,0.021516286,1.7457284,1.7786502,1.9028596,1.9138564,0.9209751,0.9282844,0.0073093
12,1.1996411,1.2035114,"('unsupportive', 'supportive')",0.3027861,0.37792128,0.8692355,1.069209,-1.8569595,-1.8506085,0.1286758,0.2000082,0.0713324
13,0.5977119,0.57048434,"('impolite', 'polite')",-0.2621773,-0.26382786,0.5761405,0.5972805,-0.6077295,-0.6732325,0.0759864,0.0576761,-0.0183103
14,1.1560769,1.1343116,"('antisocial', 'social')",0.60734546,0.60007954,1.4711571,1.4813662,-0.59992474,-0.6686217,0.6586637,0.6367839,-0.0218798
15,0.46962994,0.36357552,"('boring', 'funny')",0.7153649,0.6978673,0.16969512,0.04954467,1.1645855,1.1073544,0.6298189,0.5545855,-0.0752334
