,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.37741846,-0.39326617,"('unsociable', 'sociable')",-0.27507982,-0.40308005,-0.3262491,-0.3981731,-0.071924
1,-1.6899258,-1.787081,"('unfriendly', 'friendly')",1.6956747,1.4861245,0.0028744,-0.1504782,-0.1533526
2,0.5125378,0.511106,"('unlikable', 'likable')",0.36856622,0.35991883,0.440552,0.4355124,-0.0050396
3,-0.0046945,0.020239353,"('repellent', 'pleasant')",-0.2711706,-0.21446347,-0.1379325,-0.0971121,0.0408204
4,-0.21052273,-0.24168581,"('disliked', 'liked')",-3.818323,-3.7474816,-2.0144229,-1.9945837,0.0198392
5,-1.2906139,-1.2867718,"('distant', 'outgoing')",0.18886745,0.08482372,-0.5508732,-0.600974,-0.0501008
6,-1.8251284,-1.8246359,"('distant', 'open')",0.17322618,0.050750643,-0.8259511,-0.8869426,-0.0609915
7,-0.10049057,-0.08617481,"('insensitive', 'sensitive')",0.32755306,0.31196186,0.1135312,0.1128935,-0.0006377
8,-1.8961954,-1.9628361,"('unaffectionate', 'affectionate')",0.51154214,0.32072717,-0.6923267,-0.8210545,-0.1287278
9,-1.7744453,-1.8194934,"('unaffectionate', 'caring')",0.8472757,0.7061531,-0.4635848,-0.5566702,-0.0930854
10,-1.2614304,-1.2368715,"('unsympathetic', 'sympathetic')",-0.6592858,-0.6226807,-0.9603581,-0.9297761,0.030582
11,-0.2922337,-0.29372036,"('unhelpful', 'helpful')",0.620651,0.5875236,0.1642087,0.1469016,-0.0173071
12,-0.53756744,-0.47534898,"('unsupportive', 'supportive')",-1.0511364,-1.0164167,-0.7943519,-0.7458828,0.0484691
13,-0.22924952,-0.17674094,"('impolite', 'polite')",-0.66693056,-0.65894747,-0.44809,-0.4178442,0.0302458
14,1.149099,1.1466918,"('antisocial', 'social')",0.88077086,0.9190904,1.0149349,1.032891,0.0179561
15,0.3180853,0.23384374,"('boring', 'funny')",0.21818425,0.10798807,0.2681348,0.1709159,-0.0972189
16,-0.28133073,-0.33437073,"('unpopular', 'popular')",-0.19074821,-0.30603248,-0.2360395,-0.3202016,-0.0841621
17,0.15974429,0.17804232,"('nasty', 'nice')",-1.013972,-1.0498117,-0.4271139,-0.4358847,-0.0087708
18,-0.6740156,-0.70574224,"('disagreeable', 'welcoming')",-0.8000596,-0.9693327,-0.7370376,-0.8375375,-0.1004999
19,-1.5122904,-1.5151983,"('inhospitable', 'hospitable')",-0.48525935,-0.5715309,-0.9987749,-1.0433646,-0.0445897
20,0.24405819,0.25465754,"('rough', 'thoughtful')",1.3792408,1.3447872,0.8116494,0.7997224,-0.011927
21,0.36869204,0.34661755,"('immoral', 'moral')",-0.9860787,-0.9450401,-0.3086933,-0.2992113,0.009482
22,0.36281672,0.33527848,"('untrustworthy', 'trustworthy')",-0.45417333,-0.480213,-0.0456783,-0.0724673,-0.026789
23,-0.4757342,-0.5670192,"('insincere', 'sincere')",3.6102934,3.376527,1.5672796,1.4047539,-0.1625257
24,-0.24447289,-0.2672866,"('dishonest', 'honest')",0.3973753,0.31611755,0.0764512,0.0244155,-0.0520357
25,-1.0220252,-1.0696343,"('egoistic', 'altruistic')",1.1615245,1.0474367,0.0697497,-0.0110988,-0.0808485
26,-0.061269917,-0.13582054,"('hardhearted', 'benevolent')",2.6619883,2.5435424,1.3003591,1.2038609,-0.0964982
27,-0.8704165,-0.90486586,"('hardhearted', 'softhearted')",0.3243375,0.04979621,-0.2730395,-0.4275348,-0.1544953
28,-0.7110811,-0.7804697,"('disloyal', 'loyal')",0.63585997,0.48641828,-0.0376106,-0.1470257,-0.1094151
29,0.0033078194,-0.02228991,"('unfair', 'fair')",-0.6101934,-0.7274071,-0.3034428,-0.3748485,-0.0714057
