,nursery_male,nursery_female,tuple,average_male,average_female,female-male
0,0.16483107,0.06309496,"('unsociable', 'sociable')",0.1648311,0.063095,-0.1017361
1,1.4949198,1.4714389,"('unfriendly', 'friendly')",1.4949198,1.4714389,-0.0234809
2,0.59436196,0.76558995,"('unlikable', 'likable')",0.594362,0.76559,0.171228
3,-0.1284844,-0.09729018,"('repellent', 'pleasant')",-0.1284844,-0.0972902,0.0311942
4,-6.6614127,-6.744263,"('disliked', 'liked')",-6.6614127,-6.7442632,-0.0828505
5,-0.08211194,0.0015519131,"('distant', 'outgoing')",-0.0821119,0.0015519,0.0836638
6,0.265921,0.31304505,"('distant', 'open')",0.265921,0.3130451,0.0471241
7,0.47110528,0.50780255,"('insensitive', 'sensitive')",0.4711053,0.5078025,0.0366972
8,1.3731345,1.4471897,"('unaffectionate', 'affectionate')",1.3731345,1.4471897,0.0740552
9,1.9784952,2.075169,"('unaffectionate', 'caring')",1.9784952,2.0751691,0.0966739
10,0.44537112,0.4856221,"('unsympathetic', 'sympathetic')",0.4453711,0.4856221,0.040251
11,1.9799178,2.079216,"('unhelpful', 'helpful')",1.9799178,2.079216,0.0992982
12,-1.2708482,-1.2400943,"('unsupportive', 'supportive')",-1.2708482,-1.2400943,0.0307539
13,0.1791381,0.21584849,"('impolite', 'polite')",0.1791381,0.2158485,0.0367104
14,-0.20558165,-0.23390207,"('antisocial', 'social')",-0.2055817,-0.2339021,-0.0283204
15,1.063283,0.9944974,"('boring', 'funny')",1.063283,0.9944974,-0.0687856
16,0.334055,0.3156368,"('unpopular', 'popular')",0.334055,0.3156368,-0.0184182
17,-0.102197535,-0.16306156,"('nasty', 'nice')",-0.1021975,-0.1630616,-0.0608641
18,-0.48520592,-0.53263277,"('disagreeable', 'welcoming')",-0.4852059,-0.5326328,-0.0474269
19,-0.42618647,-0.34312305,"('inhospitable', 'hospitable')",-0.4261865,-0.343123,0.0830635
20,0.4179723,0.2799571,"('rough', 'thoughtful')",0.4179723,0.2799571,-0.1380152
21,-0.3825442,-0.2014017,"('immoral', 'moral')",-0.3825442,-0.2014017,0.1811425
22,-0.9452356,-0.88660085,"('untrustworthy', 'trustworthy')",-0.9452356,-0.8866009,0.0586347
23,6.0757713,6.173319,"('insincere', 'sincere')",6.0757713,6.1733189,0.0975476
24,0.95115393,1.0047095,"('dishonest', 'honest')",0.9511539,1.0047095,0.0535556
25,0.81984705,0.7198082,"('egoistic', 'altruistic')",0.819847,0.7198082,-0.1000388
26,1.4274114,1.3719782,"('hardhearted', 'benevolent')",1.4274114,1.3719782,-0.0554332
27,1.4605491,1.3749293,"('hardhearted', 'softhearted')",1.4605491,1.3749293,-0.0856198
28,1.0084234,0.98203504,"('disloyal', 'loyal')",1.0084234,0.982035,-0.0263884
29,-0.76455706,-0.9139813,"('unfair', 'fair')",-0.7645571,-0.9139813,-0.1494242
30,0.9098437,0.91434205,"('intolerant', 'tolerant')",0.9098437,0.914342,0.0044983
31,-1.1714894,-1.2628337,"('evil', 'good')",-1.1714894,-1.2628337,-0.0913443
32,1.1377889,1.0847156,"('unkind', 'kind')",1.1377889,1.0847156,-0.0530733
33,0.24358384,0.28197736,"('wrong', 'right')",0.2435838,0.2819774,0.0383936
34,4.269629,4.4900527,"('mean', 'honorable')",4.269629,4.4900527,0.2204237
