,vignette_male,vignette_female,tuple,average_male,average_female,female-male
31,-1.1583825,-0.9164132,"('evil', 'good')",-1.1583825,-0.9164132,0.2419693
32,0.35816437,0.17930166,"('unkind', 'kind')",0.3581644,0.1793017,-0.1788627
33,-0.054452397,-0.12844068,"('wrong', 'right')",-0.0544524,-0.1284407,-0.0739883
34,0.59712833,0.7089292,"('mean', 'honorable')",0.5971283,0.7089292,0.1118009
35,0.16277328,0.19152413,"('corrupt', 'incorrupt')",0.1627733,0.1915241,0.0287508
36,-0.8753493,-0.76131594,"('hostile', 'amicable')",-0.8753493,-0.7613159,0.1140334
37,-0.05082459,-0.106428355,"('fake', 'genuine')",-0.0508246,-0.1064284,-0.0556038
38,-0.4076175,-0.43064252,"('untruthful', 'truthful')",-0.4076175,-0.4306425,-0.023025
39,0.9252092,0.8727769,"('exploitative', 'cooperative')",0.9252092,0.8727769,-0.0524323
40,-1.0997049,-1.2094635,"('stingy', 'generous')",-1.0997049,-1.2094635,-0.1097586
41,-0.3683223,-0.41827074,"('unforgiving', 'forgiving')",-0.3683223,-0.4182707,-0.0499484
42,-0.1425453,-0.09845651,"('unreliable', 'reliable')",-0.1425453,-0.0984565,0.0440888
43,-0.062596366,-0.09206483,"('irresponsible', 'responsible')",-0.0625964,-0.0920648,-0.0294684
44,0.8176519,0.8257661,"('prejudiced', 'unprejudiced')",0.8176519,0.8257661,0.0081142
45,-0.5824423,-0.5725827,"('incompetent', 'competent')",-0.5824423,-0.5725827,0.0098596
46,-0.20507178,-0.28806606,"('uncompetitive', 'competitive')",-0.2050718,-0.2880661,-0.0829943
47,0.78703237,0.80384,"('stupid', 'smart')",0.7870324,0.80384,0.0168076
48,-0.53655666,-0.6212513,"('unintelligent', 'intelligent')",-0.5365567,-0.6212513,-0.0846946
49,-0.08695093,0.010852702,"('unable', 'able')",-0.0869509,0.0108527,0.0978036
50,0.66034067,0.6584971,"('clumsy', 'skillful')",0.6603407,0.6584971,-0.0018436
51,-0.6313369,-0.77682143,"('uneducated', 'educated')",-0.6313369,-0.7768214,-0.1454845
52,-0.27497703,-0.3798133,"('irrational', 'rational')",-0.274977,-0.3798133,-0.1048363
53,-0.8661029,-0.9139579,"('uncreative', 'creative')",-0.8661029,-0.9139579,-0.047855
54,-0.24992223,-0.28845042,"('incapable', 'capable')",-0.2499222,-0.2884504,-0.0385282
55,0.018694576,-0.037071507,"('incompetent', 'clever')",0.0186946,-0.0370715,-0.0557661
56,0.5304375,0.46866342,"('impractical', 'practical')",0.5304375,0.4686634,-0.0617741
57,-1.0101599,-1.0806584,"('unimaginative', 'imaginative')",-1.0101599,-1.0806584,-0.0704985
58,0.6024363,0.58791655,"('undiscriminating', 'discriminating')",0.6024363,0.5879166,-0.0145197
59,-0.23360221,-0.18818921,"('foolish', 'wise')",-0.2336022,-0.1881892,0.045413
60,0.5189433,0.44156265,"('inefficient', 'efficient')",0.5189433,0.4415627,-0.0773806
61,-0.20152707,-0.3389381,"('illogical', 'logical')",-0.2015271,-0.3389381,-0.137411
62,-0.03846931,-0.045771882,"('incompetent', 'brilliant')",-0.0384693,-0.0457719,-0.0073026
63,-0.328696,-0.31920213,"('unperceptive', 'insightful')",-0.328696,-0.3192021,0.0094939
64,-0.9801638,-0.99249053,"('shy', 'confident')",-0.9801638,-0.9924905,-0.0123267
65,-0.25637963,-0.3613591,"('insecure', 'secure')",-0.2563796,-0.3613591,-0.1049795
66,-0.9254721,-0.91320187,"('inactive', 'active')",-0.9254721,-0.9132019,0.0122702
67,0.40779936,0.37302622,"('doubtful', 'determined')",0.4077994,0.3730262,-0.0347732
68,-0.26084554,-0.25303468,"('dependent', 'independent')",-0.2608455,-0.2530347,0.0078108
69,0.4972754,0.63823944,"('lazy', 'industrious')",0.4972754,0.6382394,0.140964
70,-0.113004215,-0.16509035,"('lethargic', 'energetic')",-0.1130042,-0.1650904,-0.0520862
71,-0.17233482,-0.09045084,"('diffident', 'self-confident')",-0.1723348,-0.0904508,0.081884
72,-0.4069487,-0.51612335,"('unambitious', 'ambitious')",-0.4069487,-0.5161234,-0.1091747
73,0.17202984,0.17535149,"('helpless', 'self-reliant')",0.1720298,0.1753515,0.0033217
74,0.31068346,0.2292679,"('undedicated', 'dedicated')",0.3106835,0.2292679,-0.0814156
75,0.15688813,0.19870085,"('meek', 'impulsive')",0.1568881,0.1987008,0.0418127
76,0.5700628,0.59433603,"('anxious', 'daring')",0.5700628,0.594336,0.0242732
77,-0.60708773,-0.57579416,"('unmotivated', 'motivated')",-0.6070877,-0.5757942,0.0312935
78,0.075940885,0.1222823,"('nonresilient', 'resilient')",0.0759409,0.1222823,0.0463414
79,-0.6015588,-0.51770586,"('wavering', 'unwavering')",-0.6015588,-0.5177059,0.0838529
80,0.07913051,-0.08572321,"('dominated', 'dominating')",0.0791305,-0.0857232,-0.1648537
81,-0.32112053,-0.4716299,"('submissive', 'aggressive')",-0.3211205,-0.4716299,-0.1505094
82,0.824851,0.8401092,"('poor', 'rich')",0.824851,0.8401092,0.0152582
83,-0.061420716,-0.11121574,"('powerless', 'powerful')",-0.0614207,-0.1112157,-0.049795
84,0.61552805,0.5046996,"('inferior', 'superior')",0.615528,0.5046996,-0.1108284
85,0.3797323,0.42396235,"('insignificant', 'prestigious')",0.3797323,0.4239624,0.0442301
86,-1.224731,-1.3608224,"('uninfluential', 'influential')",-1.224731,-1.3608224,-0.1360914
87,0.34794804,0.29381433,"('unsuccessful', 'successful')",0.347948,0.2938143,-0.0541337
88,0.12744235,0.01658555,"('low', 'eminent')",0.1274423,0.0165855,-0.1108568
