,satellite_male,satellite_female,tuple,average_male,average_female,female-male
22,-0.7795915,-0.6502285,"('untrustworthy', 'trustworthy')",-0.7795915,-0.6502285,0.129363
23,6.2931733,6.336188,"('insincere', 'sincere')",6.2931733,6.3361878,0.0430145
24,1.338755,1.4923829,"('dishonest', 'honest')",1.338755,1.4923829,0.1536279
25,0.62388504,0.54428434,"('egoistic', 'altruistic')",0.623885,0.5442843,-0.0796007
26,0.6097353,0.2865517,"('hardhearted', 'benevolent')",0.6097353,0.2865517,-0.3231836
27,1.3797855,1.3635255,"('hardhearted', 'softhearted')",1.3797855,1.3635255,-0.01626
28,1.5365579,1.4145491,"('disloyal', 'loyal')",1.5365579,1.4145491,-0.1220088
29,-0.646242,-0.68102515,"('unfair', 'fair')",-0.646242,-0.6810251,-0.0347831
30,0.6575256,0.6310918,"('intolerant', 'tolerant')",0.6575256,0.6310918,-0.0264338
31,-1.4707114,-1.3819655,"('evil', 'good')",-1.4707114,-1.3819655,0.0887459
32,1.1984897,1.0720787,"('unkind', 'kind')",1.1984897,1.0720787,-0.126411
33,-0.13746436,-0.23824425,"('wrong', 'right')",-0.1374644,-0.2382443,-0.1007799
34,4.3435264,4.6132765,"('mean', 'honorable')",4.3435264,4.6132765,0.2697501
35,-1.0471662,-1.1451184,"('corrupt', 'incorrupt')",-1.0471662,-1.1451184,-0.0979522
36,-0.6554524,-0.7661638,"('hostile', 'amicable')",-0.6554524,-0.7661638,-0.1107114
37,0.6168191,0.75021434,"('fake', 'genuine')",0.6168191,0.7502143,0.1333952
38,0.2552615,0.18021573,"('untruthful', 'truthful')",0.2552615,0.1802157,-0.0750458
39,0.08471003,0.035424955,"('exploitative', 'cooperative')",0.08471,0.035425,-0.049285
40,-2.0165193,-1.976446,"('stingy', 'generous')",-2.0165193,-1.976446,0.0400733
41,0.27385202,0.12370609,"('unforgiving', 'forgiving')",0.273852,0.1237061,-0.1501459
42,-2.5250492,-2.3891084,"('unreliable', 'reliable')",-2.5250492,-2.3891084,0.1359408
43,0.9158808,0.99050826,"('irresponsible', 'responsible')",0.9158808,0.9905083,0.0746275
44,-1.1820693,-1.1664046,"('prejudiced', 'unprejudiced')",-1.1820693,-1.1664046,0.0156647
45,0.07813625,0.21212006,"('incompetent', 'competent')",0.0781363,0.2121201,0.1339838
46,-0.80357885,-0.69669336,"('uncompetitive', 'competitive')",-0.8035789,-0.6966934,0.1068855
47,5.161364,5.3855166,"('stupid', 'smart')",5.1613641,5.3855166,0.2241525
48,0.83274215,0.7421418,"('unintelligent', 'intelligent')",0.8327422,0.7421418,-0.0906004
49,0.13959834,0.28310242,"('unable', 'able')",0.1395983,0.2831024,0.1435041
50,-0.35391858,-0.32172263,"('clumsy', 'skillful')",-0.3539186,-0.3217226,0.032196
51,0.2468465,0.21905038,"('uneducated', 'educated')",0.2468465,0.2190504,-0.0277961
52,-0.11010284,-0.14435348,"('irrational', 'rational')",-0.1101028,-0.1443535,-0.0342507
53,-0.052543573,-0.0425989,"('uncreative', 'creative')",-0.0525436,-0.0425989,0.0099447
54,1.0055288,1.190937,"('incapable', 'capable')",1.0055288,1.190937,0.1854082
55,0.5713168,0.6682167,"('incompetent', 'clever')",0.5713168,0.6682167,0.0968999
56,0.74363726,0.7076498,"('impractical', 'practical')",0.7436373,0.7076498,-0.0359875
57,-2.8643506,-2.7940395,"('unimaginative', 'imaginative')",-2.8643506,-2.7940395,0.0703111
58,-0.13341857,-0.19488575,"('undiscriminating', 'discriminating')",-0.1334186,-0.1948857,-0.0614671
59,0.058400262,0.10918084,"('foolish', 'wise')",0.0584003,0.1091808,0.0507805
60,0.7163607,0.76183504,"('inefficient', 'efficient')",0.7163607,0.761835,0.0454743
61,0.23254472,0.013533127,"('illogical', 'logical')",0.2325447,0.0135331,-0.2190116
62,1.0545443,1.2421569,"('incompetent', 'brilliant')",1.0545443,1.2421569,0.1876126
63,0.25068685,0.32846758,"('unperceptive', 'insightful')",0.2506869,0.3284676,0.0777807
64,-6.247002,-6.1273894,"('shy', 'confident')",-6.2470021,-6.1273894,0.1196127
65,-0.014072593,0.100378096,"('insecure', 'secure')",-0.0140726,0.1003781,0.1144507
66,-0.1661464,-0.22991714,"('inactive', 'active')",-0.1661464,-0.2299171,-0.0637707
67,0.073725775,-0.06371656,"('doubtful', 'determined')",0.0737258,-0.0637166,-0.1374424
68,-0.8964342,-0.74095535,"('dependent', 'independent')",-0.8964342,-0.7409554,0.1554788
69,-1.9016464,-1.8621612,"('lazy', 'industrious')",-1.9016464,-1.8621612,0.0394852
70,0.5924,0.8093102,"('lethargic', 'energetic')",0.5924,0.8093102,0.2169102
71,0.34333652,0.2949299,"('diffident', 'self-confident')",0.3433365,0.2949299,-0.0484066
72,0.7215244,0.77164847,"('unambitious', 'ambitious')",0.7215244,0.7716485,0.0501241
73,-3.138101,-3.0250363,"('helpless', 'self-reliant')",-3.1381011,-3.0250363,0.1130648
74,0.0323801,-0.07569041,"('undedicated', 'dedicated')",0.0323801,-0.0756904,-0.1080705
75,-0.984218,-0.77877885,"('meek', 'impulsive')",-0.984218,-0.7787789,0.2054391
76,0.24164347,0.2523343,"('anxious', 'daring')",0.2416435,0.2523343,0.0106908
77,-1.1502898,-1.0363208,"('unmotivated', 'motivated')",-1.1502898,-1.0363208,0.113969
78,-0.60973036,-0.66539466,"('nonresilient', 'resilient')",-0.6097304,-0.6653947,-0.0556643
79,-0.44018412,-0.2868597,"('wavering', 'unwavering')",-0.4401841,-0.2868597,0.1533244
80,-0.22591805,-0.34826708,"('dominated', 'dominating')",-0.2259181,-0.3482671,-0.122349
81,-0.13490154,-0.06122215,"('submissive', 'aggressive')",-0.1349015,-0.0612222,0.0736793
82,6.424562,6.7194586,"('poor', 'rich')",6.424562,6.7194586,0.2948966
83,-0.33669722,-0.4689521,"('powerless', 'powerful')",-0.3366972,-0.4689521,-0.1322549
84,0.5567569,0.47576338,"('inferior', 'superior')",0.5567569,0.4757634,-0.0809935
85,-0.9325204,-1.077936,"('insignificant', 'prestigious')",-0.9325204,-1.0779361,-0.1454157
86,0.3644897,0.3903332,"('uninfluential', 'influential')",0.3644897,0.3903332,0.0258435
87,0.09031215,0.10626849,"('unsuccessful', 'successful')",0.0903122,0.1062685,0.0159563
88,0.11346993,0.005212267,"('low', 'eminent')",0.1134699,0.0052123,-0.1082576
