,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
0,0.2480448,0.1980865,"('unsociable', 'sociable')",0.2480448,0.1980865,-0.0499583
1,1.32032,1.176534,"('unfriendly', 'friendly')",1.32032,1.1765341,-0.1437859
2,0.15728772,0.29233006,"('unlikable', 'likable')",0.1572877,0.2923301,0.1350424
3,0.14198503,0.2584638,"('repellent', 'pleasant')",0.141985,0.2584638,0.1164788
4,-7.6683292,-7.6084485,"('disliked', 'liked')",-7.6683292,-7.6084485,0.0598807
5,-0.26006407,-0.3106053,"('distant', 'outgoing')",-0.2600641,-0.3106053,-0.0505412
6,0.22417122,0.090421215,"('distant', 'open')",0.2241712,0.0904212,-0.13375
7,0.83333,0.8856235,"('insensitive', 'sensitive')",0.83333,0.8856235,0.0522935
8,1.1400026,0.9495241,"('unaffectionate', 'affectionate')",1.1400026,0.9495241,-0.1904785
9,1.7329956,1.6798704,"('unaffectionate', 'caring')",1.7329956,1.6798704,-0.0531252
10,0.8904797,0.904822,"('unsympathetic', 'sympathetic')",0.8904797,0.904822,0.0143423
11,2.0658932,2.1657085,"('unhelpful', 'helpful')",2.0658932,2.1657085,0.0998153
12,-1.545658,-1.474392,"('unsupportive', 'supportive')",-1.545658,-1.4743921,0.0712659
13,0.16105688,0.25430322,"('impolite', 'polite')",0.1610569,0.2543032,0.0932463
14,0.16585054,0.26226538,"('antisocial', 'social')",0.1658505,0.2622654,0.0964149
15,0.7546829,0.76234585,"('boring', 'funny')",0.7546829,0.7623459,0.007663
16,-0.71648383,-0.64562416,"('unpopular', 'popular')",-0.7164838,-0.6456242,0.0708596
17,-0.12765673,-0.13781977,"('nasty', 'nice')",-0.1276567,-0.1378198,-0.0101631
18,-1.0429806,-1.0200671,"('disagreeable', 'welcoming')",-1.0429806,-1.0200671,0.0229135
19,-0.51735264,-0.5442039,"('inhospitable', 'hospitable')",-0.5173526,-0.5442039,-0.0268513
20,0.56753993,0.5159046,"('rough', 'thoughtful')",0.5675399,0.5159046,-0.0516353
21,-0.1636489,0.028162953,"('immoral', 'moral')",-0.1636489,0.028163,0.1918119
22,-0.4040547,-0.34323815,"('untrustworthy', 'trustworthy')",-0.4040547,-0.3432381,0.0608166
23,6.5900564,6.622067,"('insincere', 'sincere')",6.5900564,6.622067,0.0320106
24,1.7486072,1.7143854,"('dishonest', 'honest')",1.7486072,1.7143854,-0.0342218
25,0.37370735,0.28553528,"('egoistic', 'altruistic')",0.3737074,0.2855353,-0.0881721
26,1.2677423,1.0391381,"('hardhearted', 'benevolent')",1.2677423,1.0391381,-0.2286042
27,1.2335403,1.0385784,"('hardhearted', 'softhearted')",1.2335403,1.0385784,-0.1949619
28,1.1462429,0.9580418,"('disloyal', 'loyal')",1.1462429,0.9580418,-0.1882011
29,-0.3870983,-0.615674,"('unfair', 'fair')",-0.3870983,-0.615674,-0.2285757
30,0.9466989,1.0161529,"('intolerant', 'tolerant')",0.9466989,1.0161529,0.069454
31,-1.7414063,-1.9288288,"('evil', 'good')",-1.7414063,-1.9288288,-0.1874225
32,0.99515533,0.9209601,"('unkind', 'kind')",0.9951553,0.9209601,-0.0741952
33,-0.56248796,-0.5620706,"('wrong', 'right')",-0.562488,-0.5620706,0.0004174
34,4.1693172,4.309521,"('mean', 'honorable')",4.1693172,4.3095212,0.140204
35,-0.99336064,-1.3191682,"('corrupt', 'incorrupt')",-0.9933606,-1.3191682,-0.3258076
36,-0.87675774,-1.1479727,"('hostile', 'amicable')",-0.8767577,-1.1479727,-0.271215
37,0.84405375,0.8017407,"('fake', 'genuine')",0.8440537,0.8017407,-0.042313
38,0.09056414,0.071978,"('untruthful', 'truthful')",0.0905641,0.071978,-0.0185861
39,0.2295407,0.32169884,"('exploitative', 'cooperative')",0.2295407,0.3216988,0.0921581
40,-1.7253867,-1.837414,"('stingy', 'generous')",-1.7253867,-1.837414,-0.1120273
41,0.17661113,0.061744224,"('unforgiving', 'forgiving')",0.1766111,0.0617442,-0.1148669
42,-2.4820213,-2.3668163,"('unreliable', 'reliable')",-2.4820213,-2.3668163,0.115205
43,1.7125287,1.7732078,"('irresponsible', 'responsible')",1.7125287,1.7732078,0.0606791
44,-1.2485374,-1.2524092,"('prejudiced', 'unprejudiced')",-1.2485374,-1.2524092,-0.0038718
