,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.87968534,-0.9812783,"('unsociable', 'sociable')",0.9967787,0.8506141,-0.24241331,-0.39232367,-0.0417733,-0.1743293,-0.132556
1,-1.8684676,-1.9821563,"('unfriendly', 'friendly')",0.29777282,0.0048420057,0.6084379,0.5272009,-0.3207523,-0.4833711,-0.1626188
2,1.6267561,1.6561325,"('unlikable', 'likable')",1.7224851,1.66434,1.2878559,1.4143814,1.5456991,1.5782846,0.0325855
3,-0.018082373,0.048418894,"('repellent', 'pleasant')",0.21632783,0.2120698,0.9740783,0.9410297,0.3907746,0.4005061,0.0097315
4,-0.18151487,-0.25409144,"('disliked', 'liked')",0.25818294,0.18496448,-6.761398,-6.782248,-2.2282432,-2.2837917,-0.0555485
5,-1.4356604,-1.3663226,"('distant', 'outgoing')",-0.4587785,-0.44051164,-1.7003361,-1.493904,-1.1982583,-1.1002461,0.0980122
6,-2.040855,-1.9693072,"('distant', 'open')",-1.2051692,-1.2782105,-1.5750487,-1.4297775,-1.6070242,-1.5590984,0.0479258
7,-0.07681798,-0.014942857,"('insensitive', 'sensitive')",1.1368806,1.1618767,-0.22484809,-0.13591434,0.2784049,0.3370065,0.0586016
8,-1.5702924,-1.6520116,"('unaffectionate', 'affectionate')",-0.56942606,-0.7307536,0.018259242,0.07163328,-0.7071531,-0.7703773,-0.0632242
9,-1.2690935,-1.3615588,"('unaffectionate', 'caring')",0.6005471,0.45632532,0.68333757,0.6827731,0.0049304,-0.0741535,-0.0790839
10,-0.32079518,-0.37771434,"('unsympathetic', 'sympathetic')",0.25981307,0.20633803,-0.1585505,-0.16631742,-0.0731775,-0.1125646,-0.0393871
11,0.57175946,0.6233036,"('unhelpful', 'helpful')",1.0929224,1.1660753,2.6124933,2.691035,1.425725,1.4934713,0.0677463
12,-0.24195111,-0.14984493,"('unsupportive', 'supportive')",1.0599939,1.1109878,-2.3159356,-2.1324403,-0.4992976,-0.3904325,0.1088651
13,-0.111516334,-0.10163804,"('impolite', 'polite')",0.6039336,0.7164685,-0.16838035,-0.09388782,0.1080123,0.1736476,0.0656353
14,0.6023761,0.63780296,"('antisocial', 'social')",1.789239,1.779375,0.19730589,0.16405901,0.8629737,0.8604123,-0.0025614
15,0.37274837,0.27202278,"('boring', 'funny')",0.15079951,0.11657706,0.6484856,0.7210979,0.3906778,0.3698992,-0.0207786
16,-0.13336106,-0.23116034,"('unpopular', 'popular')",-0.33151734,-0.49821305,0.35691965,0.30664295,-0.0359862,-0.1409101,-0.1049239
17,-0.23967151,-0.201402,"('nasty', 'nice')",-1.0268941,-0.9304699,0.06523883,0.091009624,-0.4004422,-0.3469541,0.0534881
18,-0.47989032,-0.40386254,"('disagreeable', 'welcoming')",-0.6994089,-0.72996956,-1.0094066,-0.8929729,-0.7295686,-0.6756016,0.053967
19,-1.0221245,-1.0739763,"('inhospitable', 'hospitable')",-1.0757109,-1.1583267,-0.61999416,-0.5057773,-0.9059432,-0.9126935,-0.0067503
20,-0.23254466,-0.20722279,"('rough', 'thoughtful')",-0.1301609,-0.11731974,0.37595156,0.2943344,0.0044153,-0.0100694,-0.0144847
21,1.2671164,1.2052641,"('immoral', 'moral')",2.1564963,2.0786746,-0.096862435,-0.0085365195,1.1089168,1.0918007,-0.0171161
22,0.57784885,0.61261094,"('untrustworthy', 'trustworthy')",-0.31745684,-0.44824094,-0.2873722,-0.26926446,-0.0089934,-0.0349648,-0.0259714
23,-0.3247712,-0.36660153,"('insincere', 'sincere')",0.57595956,0.5148485,5.955705,5.928691,2.0689645,2.0256459,-0.0433186
24,-0.19935228,-0.20255376,"('dishonest', 'honest')",0.7093875,0.6927656,0.50994074,0.59995556,0.339992,0.3633891,0.0233971
25,-0.5951279,-0.72407866,"('egoistic', 'altruistic')",0.479031,0.31680638,1.4769043,1.3142908,0.4536025,0.3023395,-0.151263
26,-0.3519342,-0.42209578,"('hardhearted', 'benevolent')",0.5975045,0.49503735,1.2375795,1.1541103,0.4943833,0.4090173,-0.085366
27,-0.9991258,-0.9956992,"('hardhearted', 'softhearted')",-0.26122501,-0.18102297,0.5014111,0.50831205,-0.2529799,-0.2228034,0.0301765
28,-0.2542371,-0.42422372,"('disloyal', 'loyal')",0.42797512,0.16759787,1.2269478,0.99898976,0.4668953,0.2474546,-0.2194407
29,-0.23159039,-0.26562926,"('unfair', 'fair')",-0.7052792,-0.7568006,-0.66859806,-0.80811995,-0.5351559,-0.6101832,-0.0750273
30,1.0182644,1.0463201,"('intolerant', 'tolerant')",1.7626816,1.781093,0.7469752,0.94845444,1.1759737,1.2586225,0.0826488
31,-1.7333456,-1.6265135,"('evil', 'good')",-2.0196214,-2.1386364,-1.9744787,-1.8914112,-1.9091485,-1.8855203,0.0236282
32,0.47451732,0.3093179,"('unkind', 'kind')",0.80134845,0.74806076,1.5401914,1.4640561,0.9386857,0.8404783,-0.0982074
33,0.029470602,-0.07601173,"('wrong', 'right')",0.93538976,0.818985,-0.67416346,-0.7875879,0.096899,-0.0148715,-0.1117705
34,-0.102680966,0.03929751,"('mean', 'honorable')",0.57385254,0.62402856,5.0500736,5.3335156,1.840415,1.9989473,0.1585323
35,-0.6782952,-0.82947516,"('corrupt', 'incorrupt')",-1.5297917,-1.6867207,-0.8462458,-1.0035461,-1.0181109,-1.1732473,-0.1551364
36,-1.1060075,-1.2590122,"('hostile', 'amicable')",-1.1969253,-1.5405468,-0.40780026,-0.6042954,-0.9035776,-1.1346181,-0.2310405
37,-0.016320275,-0.022312853,"('fake', 'genuine')",0.26102954,0.17962265,-0.21695216,-0.16839322,0.0092524,-0.0036945,-0.0129469
38,-0.36859056,-0.40639335,"('untruthful', 'truthful')",0.34674025,0.27212173,0.17848247,0.21958646,0.0522107,0.0284383,-0.0237724
39,0.6207247,0.763523,"('exploitative', 'cooperative')",0.020485438,0.22650234,0.5928386,0.6509335,0.4113496,0.5469863,0.1356367
40,-0.43656287,-0.43582478,"('stingy', 'generous')",-0.014696278,-0.090203255,-3.0616724,-3.06003,-1.1709772,-1.1953527,-0.0243755
41,-0.39208162,-0.35015127,"('unforgiving', 'forgiving')",-0.17858502,-0.33838207,0.3566685,0.35459945,-0.0713327,-0.1113113,-0.0399786
42,1.160294,1.213831,"('unreliable', 'reliable')",0.34613106,0.47277692,-2.9081633,-2.7414057,-0.4672461,-0.3515993,0.1156468
43,0.20106132,0.3385466,"('irresponsible', 'responsible')",1.2294774,1.3679657,0.27794084,0.47251645,0.5694932,0.7263429,0.1568497
44,0.38517255,0.40894538,"('prejudiced', 'unprejudiced')",-0.26057214,-0.16620156,-0.90267164,-0.867831,-0.2593571,-0.2083624,0.0509947
45,-0.1903921,-0.1183704,"('incompetent', 'competent')",0.37033963,0.2679069,-0.23193079,-0.27273676,-0.0173278,-0.0410668,-0.023739
46,0.46379378,0.48931402,"('uncompetitive', 'competitive')",0.9866295,0.99899095,-0.75483423,-0.65728414,0.231863,0.2770069,0.0451439
47,-0.25407687,-0.08905506,"('stupid', 'smart')",1.2705789,1.3118616,5.2581525,5.3380384,2.0915515,2.1869483,0.0953968
48,-0.2195551,-0.24724075,"('unintelligent', 'intelligent')",1.0108511,0.9688924,-0.30637896,-0.3479027,0.161639,0.124583,-0.037056
49,0.25113872,0.3520978,"('unable', 'able')",0.12182588,0.20706967,-0.20840406,-0.074446864,0.0548535,0.1615735,0.10672
50,0.574753,0.5289168,"('clumsy', 'skillful')",-0.0023770444,-0.08927314,-0.0006161146,-0.028592533,0.1905866,0.137017,-0.0535696
51,0.18640716,0.0022447016,"('uneducated', 'educated')",0.21639314,0.14076929,0.8518914,0.75399184,0.4182306,0.2990019,-0.1192287
52,-0.23189946,-0.34290212,"('irrational', 'rational')",-0.44624954,-0.5974185,-0.09413457,-0.23238951,-0.2574279,-0.3909034,-0.1334755
53,-0.8948368,-0.9071948,"('uncreative', 'creative')",0.71954155,0.5620072,0.24141154,0.25036675,0.0220388,-0.031607,-0.0536458
54,0.27936822,0.10592675,"('incapable', 'capable')",-0.0061748773,-0.11129029,0.97229695,0.88991183,0.4151634,0.2948494,-0.120314
55,0.46720618,0.5151813,"('incompetent', 'clever')",0.47902262,0.4370912,0.6520511,0.6492795,0.53276,0.5338507,0.0010907
56,0.7250595,0.7250819,"('impractical', 'practical')",1.8783834,1.9508276,-0.015473966,0.05444978,0.8626563,0.9101198,0.0474635
57,0.07434725,-0.0005669892,"('unimaginative', 'imaginative')",1.2303557,1.1449598,-2.9725761,-2.986802,-0.5559577,-0.6141364,-0.0581787
58,0.14449666,0.13048251,"('undiscriminating', 'discriminating')",0.94487786,0.826184,0.09224709,0.10055833,0.3938739,0.3524083,-0.0414656
59,-0.0039581098,0.024802305,"('foolish', 'wise')",0.75959086,0.77796793,-0.34575558,-0.35402063,0.1366257,0.1495832,0.0129575
60,0.5237367,0.6920815,"('inefficient', 'efficient')",2.388277,2.598909,0.026223153,0.24750143,0.9794123,1.1794972,0.2000849
61,-0.47745243,-0.5333286,"('illogical', 'logical')",1.278011,1.1666731,-0.1809727,-0.34570655,0.2065286,0.0958793,-0.1106493
62,1.029269,1.1644871,"('incompetent', 'brilliant')",1.0342239,1.1988453,0.14149663,0.31945962,0.7349965,0.894264,0.1592675
63,-0.0019955556,0.05123792,"('unperceptive', 'insightful')",1.1796037,1.152096,-0.12926322,0.028562278,0.3494483,0.4106321,0.0611838
64,0.35965917,0.3712415,"('shy', 'confident')",1.2529223,1.3354595,-5.6748796,-5.6865873,-1.3540993,-1.3266288,0.0274705
65,0.3971167,0.37313685,"('insecure', 'secure')",1.0218018,1.0283204,0.59214723,0.60717607,0.6703552,0.6695445,-0.0008107
66,-0.07147689,-0.16653448,"('inactive', 'active')",-0.70105183,-0.7656388,0.08415,0.03411151,-0.2294596,-0.2993539,-0.0698943
67,0.7708322,0.75498265,"('doubtful', 'determined')",0.23222645,0.32249364,-0.15437256,-0.15798196,0.2828954,0.3064981,0.0236027
68,-0.005684751,-0.0883898,"('dependent', 'independent')",-0.21550804,-0.239849,-1.7043785,-1.6779015,-0.6418571,-0.6687134,-0.0268563
69,-0.19077952,-0.13308683,"('lazy', 'industrious')",-0.021554515,-0.054454494,-1.6889489,-1.612395,-0.633761,-0.5999788,0.0337822
70,0.46151215,0.5299362,"('lethargic', 'energetic')",0.8230506,0.8739654,0.24286255,0.40294135,0.5091418,0.602281,0.0931392
71,-0.4333476,-0.41764894,"('diffident', 'self-confident')",1.2826145,1.2935507,0.009415895,-0.008422745,0.2862276,0.2891597,0.0029321
72,-0.13531649,-0.14903456,"('unambitious', 'ambitious')",0.67126083,0.76390874,-0.6511328,-0.5874394,-0.0383962,0.0091449,0.0475411
73,1.2205999,1.1700742,"('helpless', 'self-reliant')",1.0131556,0.9396688,-3.4534385,-3.3796208,-0.406561,-0.4232926,-0.0167316
74,0.63253194,0.6250656,"('undedicated', 'dedicated')",0.5405202,0.56317496,-0.03569422,0.02347934,0.3791193,0.4039066,0.0247873
75,0.6583569,0.60574526,"('meek', 'impulsive')",-0.5305026,-0.5937593,-0.23022057,-0.14452478,-0.0341221,-0.0441796,-0.0100575
76,1.3559396,1.389619,"('anxious', 'daring')",0.3693686,0.4465732,0.42393214,0.46658352,0.7164134,0.7675919,0.0511785
77,0.019381719,0.046036206,"('unmotivated', 'motivated')",0.9251949,0.86809385,-1.059549,-1.0759773,-0.0383241,-0.0539491,-0.015625
78,-0.56442344,-0.5759975,"('nonresilient', 'resilient')",0.26724908,0.24143995,-0.46499848,-0.38991317,-0.2540576,-0.2414902,0.0125674
79,-0.75440913,-0.83982056,"('wavering', 'unwavering')",-0.8483665,-1.0022911,-0.7070834,-0.6975767,-0.769953,-0.8465628,-0.0766098
80,1.0154488,0.9986836,"('dominated', 'dominating')",0.66654885,0.77011114,0.21976173,0.13474907,0.6339198,0.6345146,0.0005948
81,1.5342008,1.3807746,"('submissive', 'aggressive')",2.1747372,2.2369747,-0.20606306,-0.21318418,1.167625,1.134855,-0.03277
82,-0.14613986,-0.19036955,"('poor', 'rich')",0.20288354,0.07469773,6.1752753,6.1704164,2.0773396,2.0182482,-0.0590914
83,0.5050335,0.40036845,"('powerless', 'powerful')",1.3559498,1.3446655,-1.0458139,-1.1183468,0.2717231,0.2088957,-0.0628274
84,0.4958735,0.37411714,"('inferior', 'superior')",0.40225312,0.38421094,0.33089545,0.27860168,0.409674,0.3456432,-0.0640308
85,-0.5425117,-0.6961059,"('insignificant', 'prestigious')",-0.18280467,-0.364573,-0.3806737,-0.44813025,-0.3686634,-0.5029364,-0.134273
86,-0.6691733,-0.7662528,"('uninfluential', 'influential')",0.9570591,0.77331674,-0.6711272,-0.7202675,-0.1277471,-0.2377345,-0.1099874
87,0.9180058,0.80526376,"('unsuccessful', 'successful')",0.8229691,0.7598403,0.52165437,0.41966873,0.7542098,0.6615909,-0.0926189
88,-0.35386965,-0.54575145,"('low', 'eminent')",0.19768968,0.082084686,0.09041486,-0.03604886,-0.0219217,-0.1665719,-0.1446502
