,time_male,time_female,tuple,warner_male,warner_female,cable_male,cable_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2237487,-1.3459244,"('unsociable', 'sociable')",-0.8665374,-1.0286244,-0.26719204,-0.25446346,-0.3766799,-0.6064247,-0.6835395,-0.8088592,-0.1253197
1,-0.10042457,-0.2610959,"('unfriendly', 'friendly')",1.1632937,1.0189575,1.3077168,1.155452,1.7482594,1.5519247,1.0297114,0.8663096,-0.1634018
2,0.91015184,0.92919755,"('unlikable', 'likable')",0.6302038,0.7065804,0.94320554,1.0294564,0.76436377,0.84006906,0.8119813,0.8763258,0.0643445
3,-1.0739961,-0.96835417,"('repellent', 'pleasant')",-1.6413019,-1.5434612,-0.5125556,-0.32501468,0.35527477,0.42422557,-0.7181447,-0.6031511,0.1149936
4,-0.095222875,-0.21165173,"('disliked', 'liked')",0.35274905,0.3256151,-0.13682859,-0.21357374,-6.0329576,-6.162318,-1.478065,-1.5654821,-0.0874171
5,-0.1233401,-0.15048136,"('distant', 'outgoing')",0.4565335,0.47479048,0.42419124,0.3319777,-0.13377124,-0.1170654,0.1559034,0.1348054,-0.021098
6,-0.07609784,-0.119183354,"('distant', 'open')",0.7259027,0.77291626,0.55219984,0.48041582,0.6348518,0.6578331,0.4592141,0.4479955,-0.0112186
7,0.43920797,0.41566634,"('insensitive', 'sensitive')",-0.6029798,-0.626708,0.3935719,0.54814,0.54488724,0.5180851,0.1936718,0.2137959,0.0201241
8,0.24696563,0.18479338,"('unaffectionate', 'affectionate')",0.95428085,0.9790014,0.52998763,0.39721817,0.21675627,0.15783732,0.4869976,0.4297126,-0.057285
9,0.71502537,0.6555166,"('unaffectionate', 'caring')",0.86147255,0.8535362,1.5249866,1.4439448,0.80646807,0.7558257,0.9769881,0.9272059,-0.0497822
10,-1.4653767,-1.4991002,"('unsympathetic', 'sympathetic')",-1.5142295,-1.5574331,-1.0147992,-0.8565904,-0.5076479,-0.6044365,-1.1255133,-1.12939,-0.0038767
11,-0.8320898,-0.78122675,"('unhelpful', 'helpful')",-1.4469348,-1.3955592,-0.19349796,-0.05760018,1.4234222,1.4607234,-0.2622751,-0.1934157,0.0688594
12,-0.28703356,-0.2881529,"('unsupportive', 'supportive')",0.428028,0.5346731,0.50053775,0.6140728,-1.7982855,-1.8265162,-0.2891883,-0.2414808,0.0477075
13,-0.10105796,-0.13582109,"('impolite', 'polite')",-1.5199673,-1.6634374,-0.41961524,-0.3405649,-0.43765905,-0.5094606,-0.6195749,-0.662321,-0.0427461
14,0.64588094,0.5672007,"('antisocial', 'social')",-0.8155788,-0.8940481,0.59591675,0.6880697,-0.65396196,-0.72758037,-0.0569358,-0.0915895,-0.0346537
15,1.6036536,1.5377798,"('boring', 'funny')",1.4054991,1.2320955,1.6253606,1.5276724,0.24658354,0.20525476,1.2202742,1.1257006,-0.0945736
16,-0.09503028,-0.18375763,"('unpopular', 'popular')",-0.21904242,-0.22362618,0.049540736,0.0447801,0.5698708,0.5542879,0.0763347,0.0479211,-0.0284136
17,-0.0011043642,0.008535283,"('nasty', 'nice')",-0.29420018,-0.31281105,-0.4384282,-0.4231528,-0.816851,-0.7643682,-0.3876459,-0.3729492,0.0146967
18,-0.8163318,-0.85116506,"('disagreeable', 'welcoming')",-0.03527437,-0.044333104,-0.3407226,-0.38239092,-0.1596514,-0.1942385,-0.3379951,-0.3680319,-0.0300368
19,-0.23094228,-0.19142091,"('inhospitable', 'hospitable')",-0.2599221,-0.16710241,-0.5443925,-0.5323001,-0.073109545,0.017502435,-0.2770916,-0.2183302,0.0587614
20,0.2586848,0.22403648,"('rough', 'thoughtful')",-0.8925978,-0.953718,-0.9064573,-0.85821116,1.2169564,1.1964972,-0.0808535,-0.0978489,-0.0169954
21,0.451465,0.38655698,"('immoral', 'moral')",-1.6614206,-1.7428875,0.2383669,0.35977274,-0.6417808,-0.71964926,-0.4033424,-0.4290518,-0.0257094
22,-0.65255994,-0.7318262,"('untrustworthy', 'trustworthy')",-0.88461643,-0.976443,0.31805992,0.39571717,-0.7438922,-0.87918067,-0.4907522,-0.5479332,-0.057181
23,-0.74929494,-0.77702487,"('insincere', 'sincere')",-0.9165714,-1.0125961,-0.021293288,0.09336625,5.288083,5.174867,0.9002309,0.8696531,-0.0305778
24,0.3703001,0.34306157,"('dishonest', 'honest')",-0.7470183,-0.7425931,0.6534793,0.644491,0.8276345,0.6938953,0.2760989,0.2347137,-0.0413852
25,0.6894879,0.64984643,"('egoistic', 'altruistic')",0.908957,0.87092835,0.9607632,0.81748384,1.8603765,1.8145269,1.1048962,1.0381964,-0.0666998
26,0.7801535,0.6657659,"('hardhearted', 'benevolent')",1.3150511,1.2167848,1.6393464,1.4970136,1.5106007,1.3898803,1.3112879,1.1923611,-0.1189268
27,0.09654866,0.117104694,"('hardhearted', 'softhearted')",-0.24069557,-0.22944336,0.5318528,0.4597686,1.1586381,1.0594674,0.386586,0.3517243,-0.0348617
28,0.55756485,0.4072586,"('disloyal', 'loyal')",0.27444622,0.097969584,0.36195886,0.30914855,1.0489511,0.83669907,0.5607303,0.412769,-0.1479613
29,-0.009021103,-0.03695555,"('unfair', 'fair')",0.31766263,0.24998821,0.14371055,0.12602182,-0.31783274,-0.4420843,0.0336298,-0.0257575,-0.0593873
30,-0.37276688,-0.39378297,"('intolerant', 'tolerant')",-0.11996689,-0.15031031,0.10190023,0.2089937,0.85849714,0.74914485,0.1169159,0.1035113,-0.0134046
31,0.40672275,0.46405378,"('evil', 'good')",0.78545076,0.9646938,0.022299085,-0.06642589,-1.221653,-1.246531,-0.0017951,0.0289477,0.0307428
32,0.19346672,0.16634727,"('unkind', 'kind')",0.022211373,-0.091398194,0.33090532,0.3058404,0.89668447,0.7196177,0.360817,0.2751018,-0.0857152
33,0.6277099,0.50564986,"('wrong', 'right')",0.9512966,0.7895915,0.46895295,0.37342846,-0.4984487,-0.53092307,0.3873777,0.2844367,-0.102941
34,0.16766712,0.21143982,"('mean', 'honorable')",-0.049800944,0.13043946,0.22510603,0.33323205,5.336026,5.442813,1.4197496,1.5294811,0.1097315
35,1.2557287,1.1587579,"('corrupt', 'incorrupt')",1.4723463,1.3630742,-0.31626374,-0.55741835,-0.046114028,-0.108146176,0.5914243,0.4640669,-0.1273574
36,1.5028234,1.3237993,"('hostile', 'amicable')",1.6836061,1.6056795,0.7767781,0.56412625,0.35516205,0.21445599,1.0795925,0.9270152,-0.1525773
37,0.010757342,0.02047439,"('fake', 'genuine')",-0.22237985,-0.21959013,-0.9715435,-0.9253665,0.26164278,0.2751317,-0.2303808,-0.2123376,0.0180432
38,-0.36432725,-0.41227457,"('untruthful', 'truthful')",-0.6402092,-0.6021603,-0.16884893,-0.09803001,-0.2768394,-0.25655657,-0.3625562,-0.3422554,0.0203008
39,0.7867106,0.85147965,"('exploitative', 'cooperative')",0.8267138,0.8592937,0.6542029,0.7062349,0.11229601,0.12846027,0.5949808,0.6363671,0.0413863
40,0.30059412,0.2089329,"('stingy', 'generous')",0.32548505,0.19096409,0.110626884,0.07326711,-1.210264,-1.3751234,-0.1183895,-0.2254898,-0.1071003
41,-1.0066091,-1.147587,"('unforgiving', 'forgiving')",-0.19172543,-0.27970925,-0.5746631,-0.5942508,0.06658447,-0.12243784,-0.4266033,-0.5359962,-0.1093929
42,0.5704539,0.55882525,"('unreliable', 'reliable')",0.5457253,0.541265,0.46170366,0.55152375,-2.3563468,-2.3297908,-0.194616,-0.1695442,0.0250718
43,-1.2006043,-1.1409969,"('irresponsible', 'responsible')",-1.2189469,-1.0858514,0.17809944,0.33974254,0.530705,0.53349036,-0.4276868,-0.3384039,0.0892829
44,-0.5014469,-0.41443178,"('prejudiced', 'unprejudiced')",-0.96660006,-0.89739805,-0.97358286,-0.8630353,-1.145446,-1.0410696,-0.8967689,-0.8039837,0.0927852
45,-1.6394869,-1.697311,"('incompetent', 'competent')",-2.093186,-2.0532665,-0.779979,-0.56690806,-0.4930924,-0.63377446,-1.251436,-1.2378149,0.0136211
46,-2.0712383,-2.0704293,"('uncompetitive', 'competitive')",-1.7920367,-1.7280875,-0.8553817,-0.6133428,-0.52643,-0.5665717,-1.3112717,-1.2446078,0.0666639
47,0.30466706,0.34328684,"('stupid', 'smart')",-0.24260116,-0.25735196,-0.061800882,-0.052606255,5.04597,5.0924478,1.2615588,1.2814441,0.0198853
48,0.6669433,0.5906896,"('unintelligent', 'intelligent')",0.037684567,-0.076589584,0.18493482,0.21297422,0.4239831,0.30402732,0.3283865,0.2577754,-0.0706111
49,-1.0880167,-1.0141369,"('unable', 'able')",-0.39910215,-0.31900728,-0.81488425,-0.72042525,-0.52677333,-0.4293911,-0.7071941,-0.6207401,0.086454
50,-0.12110992,-0.14809486,"('clumsy', 'skillful')",0.4556879,0.4141644,-0.4741603,-0.57194185,0.00083604455,0.010582447,-0.0346866,-0.0738225,-0.0391359
