,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.65780073,-0.9743593,"('unsociable', 'sociable')",1.0816548,0.86031127,0.37044564,0.21521994,0.2647666,0.033724,-0.2310426
1,-1.4551871,-1.533859,"('unfriendly', 'friendly')",-0.3612435,-0.42810932,1.5116351,1.3102235,-0.1015985,-0.2172483,-0.1156498
2,1.2009166,1.2340096,"('unlikable', 'likable')",1.3155774,1.3518398,0.53954786,0.62029827,1.0186807,1.0687159,0.0500352
3,-0.38462347,-0.35216406,"('repellent', 'pleasant')",0.4484681,0.63254446,0.15011905,0.2867189,0.0713212,0.1890331,0.1177119
4,0.90642804,0.664429,"('disliked', 'liked')",-0.18209228,-0.38580728,-6.34904,-6.5824804,-1.8749015,-2.1012863,-0.2263848
5,0.41198698,0.5128437,"('distant', 'outgoing')",-0.8415605,-0.83870536,-0.13024758,-0.17340632,-0.186607,-0.1664226,0.0201844
6,-0.25577533,-0.051704954,"('distant', 'open')",-0.9144205,-0.83691126,-0.2651701,-0.33459383,-0.4784553,-0.4077367,0.0707186
7,-0.45006138,-0.49089545,"('insensitive', 'sensitive')",1.2387086,1.3381068,0.91528296,1.0046552,0.5679767,0.6172888,0.0493121
8,-0.92486364,-0.85324335,"('unaffectionate', 'affectionate')",-0.5486037,-0.519787,0.7513853,0.5940103,-0.240694,-0.2596734,-0.0189794
9,-1.0084728,-1.0915383,"('unaffectionate', 'caring')",0.23122117,0.25667295,1.9584363,1.8212512,0.3937282,0.3287953,-0.0649329
10,-1.1925309,-1.3821828,"('unsympathetic', 'sympathetic')",0.43006524,0.51126564,0.23486164,0.24710953,-0.175868,-0.2079359,-0.0320679
11,-0.52101386,-0.6497717,"('unhelpful', 'helpful')",-0.059825126,-0.02834332,2.4966285,2.4209812,0.6385965,0.5809554,-0.0576411
12,-0.011172019,-0.023609247,"('unsupportive', 'supportive')",1.1473427,1.206908,-0.9781839,-1.0137908,0.0526622,0.0565026,0.0038404
13,0.21210903,0.050589062,"('impolite', 'polite')",1.11088,1.0873632,0.4645178,0.40888754,0.5958356,0.5156133,-0.0802223
14,0.3597852,0.16008362,"('antisocial', 'social')",1.4796699,1.4281926,0.5210247,0.5179644,0.7868266,0.7020802,-0.0847464
15,0.40122128,0.34119314,"('boring', 'funny')",0.026905883,-0.06782852,-0.0069159586,-0.10313402,0.1404037,0.0567435,-0.0836602
16,-0.06136129,-0.06872942,"('unpopular', 'popular')",-1.5539216,-1.6065707,0.78757143,0.86250746,-0.2759038,-0.2709309,0.0049729
17,-0.020060819,0.010378242,"('nasty', 'nice')",0.05864562,0.053849094,-0.32759404,-0.29777762,-0.0963364,-0.0778501,0.0184863
18,-0.89333814,-0.6936486,"('disagreeable', 'welcoming')",-0.6284504,-0.59915644,-0.8542599,-0.8650481,-0.7920162,-0.7192844,0.0727318
19,0.3394461,0.42403743,"('inhospitable', 'hospitable')",-0.3373521,-0.2816755,-0.41786337,-0.4316076,-0.1385898,-0.0964152,0.0421746
20,-0.6065415,-0.55694586,"('rough', 'thoughtful')",0.9971585,1.0506146,0.4575435,0.5636724,0.2827202,0.352447,0.0697268
21,-0.08330127,-0.1713662,"('immoral', 'moral')",0.9208739,0.99010074,-0.64177424,-0.44799033,0.0652661,0.1235814,0.0583153
22,0.4088784,0.34431174,"('untrustworthy', 'trustworthy')",1.5997926,1.5833093,-1.0878531,-1.1118128,0.3069393,0.2719361,-0.0350032
23,-0.663973,-0.76351994,"('insincere', 'sincere')",0.68081504,0.7332491,6.764607,6.7910595,2.2604829,2.2535963,-0.0068866
24,-0.08515878,0.02394797,"('dishonest', 'honest')",0.92548376,1.0908046,0.69730216,0.62059367,0.5125424,0.5784487,0.0659063
25,-0.92000324,-0.8320093,"('egoistic', 'altruistic')",0.037153665,0.09118116,0.1857928,0.19679293,-0.2323523,-0.1813451,0.0510072
26,-1.0186734,-1.1201423,"('hardhearted', 'benevolent')",0.2728712,0.11952081,1.4865177,1.377811,0.2469051,0.1257298,-0.1211753
27,-0.8817498,-0.67290336,"('hardhearted', 'softhearted')",-0.19782774,-0.0988011,0.7515767,0.7479997,-0.1093336,-0.0079016,0.101432
28,-1.2520766,-1.4653559,"('disloyal', 'loyal')",0.5864318,0.46203917,1.0256497,0.8912082,0.1200016,-0.0373695,-0.1573711
29,0.175412,0.16012077,"('unfair', 'fair')",0.52792203,0.5061135,-0.8174197,-0.946573,-0.0380286,-0.0934462,-0.0554176
30,-0.46300524,-0.45957783,"('intolerant', 'tolerant')",1.0742421,1.0802915,1.4871602,1.4920964,0.6994657,0.70427,0.0048043
31,-0.27623266,-0.17862244,"('evil', 'good')",-1.1811358,-1.2504703,-1.2992709,-1.3917831,-0.9188797,-0.940292,-0.0214123
32,-0.5842774,-0.69463634,"('unkind', 'kind')",0.21253236,0.25835437,1.1033466,0.98852247,0.2438672,0.1840802,-0.059787
33,0.02987938,0.057480466,"('wrong', 'right')",0.19706836,0.18192735,-0.14158177,-0.1785474,0.0284553,0.0202868,-0.0081685
34,-0.63516194,-0.4683185,"('mean', 'honorable')",-0.9725976,-0.863786,5.393892,5.5146394,1.2620441,1.3941784,0.1321343
35,0.2592837,0.26574773,"('corrupt', 'incorrupt')",-0.8103676,-0.94273007,-1.1843195,-1.3287684,-0.5784678,-0.6685836,-0.0901158
36,-0.26998392,-0.3555075,"('hostile', 'amicable')",-1.1032152,-1.2589244,-0.7194596,-0.8885121,-0.6975529,-0.8343147,-0.1367618
37,0.30295438,0.2776063,"('fake', 'genuine')",0.5835663,0.7049791,0.21450996,0.17688169,0.3670102,0.386489,0.0194788
38,-0.4251524,-0.44383156,"('untruthful', 'truthful')",-0.18506137,-0.13299404,0.7168296,0.6851473,0.0355386,0.0361072,0.0005686
39,0.42816064,0.657633,"('exploitative', 'cooperative')",1.5585021,1.6744273,-0.0063635185,0.11240273,0.6600997,0.814821,0.1547213
40,-0.14637892,-0.15913433,"('stingy', 'generous')",0.036561716,-0.010195446,-1.7627825,-1.9045532,-0.6241999,-0.6912944,-0.0670945
41,-0.31882456,-0.4261003,"('unforgiving', 'forgiving')",1.5695468,1.3725955,0.34366322,0.24063574,0.5314618,0.3957103,-0.1357515
42,0.97919667,0.97160536,"('unreliable', 'reliable')",1.2004606,1.302504,-2.9237592,-2.7514298,-0.248034,-0.1591068,0.0889272
43,0.092160404,0.15533273,"('irresponsible', 'responsible')",1.6839942,1.7835867,1.2786437,1.3005784,1.018266,1.0798326,0.0615666
44,0.66571313,0.8445521,"('prejudiced', 'unprejudiced')",-0.74775773,-0.6403634,-1.4588149,-1.3128166,-0.5136198,-0.3695426,0.1440772
45,1.0395308,0.79211116,"('incompetent', 'competent')",1.4257462,1.3482594,0.59990454,0.562576,1.0217272,0.9009822,-0.120745
46,0.0936885,-0.13745268,"('uncompetitive', 'competitive')",0.9181667,0.9501461,-0.30374593,-0.26881132,0.2360364,0.181294,-0.0547424
47,-0.053042926,0.066720605,"('stupid', 'smart')",-0.01779088,0.13439421,5.6203494,5.750362,1.8498386,1.9838255,0.1339869
48,-1.6117169,-1.6952555,"('unintelligent', 'intelligent')",0.5186824,0.53859824,0.175501,0.13428941,-0.3058445,-0.3407893,-0.0349448
49,-0.43981215,-0.37374663,"('unable', 'able')",-0.6398529,-0.58639157,-0.2683426,-0.12812641,-0.4493359,-0.3627549,0.086581
50,0.233777,0.25129077,"('clumsy', 'skillful')",0.1016382,0.15216705,0.20318371,0.28942084,0.179533,0.2309596,0.0514266
51,0.13908343,-0.23954087,"('uneducated', 'educated')",1.0574012,0.99908656,0.20518771,0.07331898,0.4672241,0.2776215,-0.1896026
52,-0.5945823,-0.55313677,"('irrational', 'rational')",-1.6598833,-1.7602262,-0.32249448,-0.35430837,-0.8589867,-0.8892238,-0.0302371
53,-0.31222728,-0.43735653,"('uncreative', 'creative')",0.5039676,0.499284,0.7180448,0.64782757,0.3032617,0.236585,-0.0666767
54,-0.55291617,-0.540305,"('incapable', 'capable')",-0.33504248,-0.2586347,0.8222608,0.87046504,-0.0218993,0.0238418,0.0457411
55,-0.2403101,-0.32886243,"('incompetent', 'clever')",1.3011667,1.3656497,-0.045657873,-0.009907315,0.3383996,0.3422933,0.0038937
56,0.5664588,0.40623978,"('impractical', 'practical')",1.8047545,1.8093915,0.5222272,0.50895226,0.9644802,0.9081945,-0.0562857
57,-0.54032075,-0.8721321,"('unimaginative', 'imaginative')",0.6573709,0.5593038,-2.5043838,-2.6163158,-0.7957779,-0.9763814,-0.1806035
58,0.27741736,0.10998489,"('undiscriminating', 'discriminating')",0.2239258,0.0980644,0.24091485,0.18044311,0.2474193,0.1294975,-0.1179218
59,0.55663174,0.6323168,"('foolish', 'wise')",-0.13090082,-0.15898333,0.18270186,0.21440428,0.2028109,0.2292459,0.026435
60,-0.28465277,-0.26454112,"('inefficient', 'efficient')",1.3526754,1.5251201,0.54133004,0.6999747,0.5364509,0.6535179,0.117067
61,0.10494594,0.010253377,"('illogical', 'logical')",0.6281285,0.5461242,0.24880469,0.14689393,0.3272931,0.2344238,-0.0928693
62,0.68331283,0.62075794,"('incompetent', 'brilliant')",1.4140232,1.5469083,0.7867292,0.9671343,0.9613551,1.0449335,0.0835784
63,0.48470792,0.38528705,"('unperceptive', 'insightful')",0.36595207,0.3722678,1.4879925,1.5774411,0.7795509,0.778332,-0.0012189
64,0.89333695,0.79800946,"('shy', 'confident')",0.7265417,0.6644765,-6.052245,-6.0734143,-1.4774555,-1.5369762,-0.0595207
65,-0.36875486,-0.46512794,"('insecure', 'secure')",1.1569421,1.1025256,-0.27445537,-0.15972911,0.171244,0.1592228,-0.0120212
66,0.5212066,0.3850618,"('inactive', 'active')",-0.32488543,-0.4076991,0.61714137,0.5681692,0.2711542,0.181844,-0.0893102
67,0.4605652,0.53269994,"('doubtful', 'determined')",0.48477694,0.46151435,0.074533485,0.09447094,0.3399585,0.3628951,0.0229366
68,-0.82276595,-0.8151382,"('dependent', 'independent')",-0.49771464,-0.510881,-1.299451,-1.2661376,-0.8733106,-0.8640523,0.0092583
69,0.40047947,0.46987432,"('lazy', 'industrious')",0.27228284,0.21743509,-0.6030201,-0.6155312,0.0232474,0.0239261,0.0006787
70,0.56600606,0.47983217,"('lethargic', 'energetic')",1.4603072,1.5850618,0.82322603,0.85265374,0.9498464,0.9725159,0.0226695
71,-0.13900036,-0.1249948,"('diffident', 'self-confident')",0.8145271,0.6983814,1.3672904,1.3500319,0.680939,0.6411395,-0.0397995
72,-0.54451853,-0.50762177,"('unambitious', 'ambitious')",0.9664914,0.98159564,0.11097847,0.19855052,0.1776505,0.2241748,0.0465243
73,1.0986605,1.1742741,"('helpless', 'self-reliant')",0.80041176,0.7844743,-3.6956508,-3.656288,-0.5988595,-0.5658465,0.033013
74,0.10950689,0.13942443,"('undedicated', 'dedicated')",1.3129956,1.33541,-0.27837652,-0.34637234,0.3813753,0.376154,-0.0052213
75,0.72506106,0.69894856,"('meek', 'impulsive')",-0.85551786,-0.94881344,-0.89366364,-0.9002666,-0.3413735,-0.3833772,-0.0420037
76,0.31601092,0.33551505,"('anxious', 'daring')",1.3324001,1.4415131,0.13385525,0.31509435,0.5940888,0.6973742,0.1032854
77,-0.3952946,-0.507868,"('unmotivated', 'motivated')",0.46824574,0.49845886,-0.73684925,-0.60489166,-0.2212994,-0.2047669,0.0165325
