,sba_male,sba_female,tuple,communications_male,communications_female,corp_male,corp_female,average_male,average_female,female-male
33,-0.31226894,-0.3975566,"('wrong', 'right')",0.63811016,0.6278824,-0.5976112,-0.6199797,-0.09059,-0.1298846,-0.0392946
34,0.03900405,0.18615767,"('mean', 'honorable')",0.09505631,0.23074058,4.7803144,5.0231333,1.6381249,1.8133438,0.1752189
35,-0.65056044,-0.79809237,"('corrupt', 'incorrupt')",-1.0809525,-1.2180378,-0.42380303,-0.5761689,-0.7184387,-0.8640997,-0.145661
36,-1.3416252,-1.4318795,"('hostile', 'amicable')",-0.5928006,-0.7827549,-0.20165215,-0.33712116,-0.712026,-0.8505852,-0.1385592
37,0.42782417,0.43841067,"('fake', 'genuine')",-0.6019567,-0.49574745,-0.2678752,-0.27931914,-0.1473359,-0.1122186,0.0351173
38,-0.39854482,-0.3855642,"('untruthful', 'truthful')",-0.13580027,-0.072946966,-0.4286912,-0.38978252,-0.3210121,-0.2827646,0.0382475
39,1.5492486,1.5643178,"('exploitative', 'cooperative')",1.1781379,1.1471183,0.48971942,0.552498,1.0723686,1.087978,0.0156094
40,0.15713835,0.18089955,"('stingy', 'generous')",-0.3963369,-0.408067,-1.8520272,-2.0192182,-0.6970752,-0.7487952,-0.05172
41,0.024771996,0.051284432,"('unforgiving', 'forgiving')",-0.5547808,-0.5824597,0.2835044,0.18285677,-0.0821681,-0.1161062,-0.0339381
42,0.82521963,0.8939039,"('unreliable', 'reliable')",0.4225824,0.6299896,-2.532405,-2.5340312,-0.428201,-0.3367125,0.0914885
43,-0.16443765,-0.07337888,"('irresponsible', 'responsible')",0.40791547,0.6132587,0.16382687,0.20391896,0.1357682,0.247933,0.1121648
44,0.1341837,0.12975354,"('prejudiced', 'unprejudiced')",-0.60241455,-0.5267629,-1.2253801,-1.2029248,-0.564537,-0.5333114,0.0312256
45,0.14411564,0.27055636,"('incompetent', 'competent')",0.023198605,-0.011139195,0.07228276,-0.026365973,0.0798657,0.0776837,-0.002182
46,0.3007685,0.36634868,"('uncompetitive', 'competitive')",0.6153899,0.64857024,-0.75768334,-0.77572227,0.052825,0.0797322,0.0269072
47,0.13758188,0.1931176,"('stupid', 'smart')",1.0148029,1.0451069,5.1551623,5.2895513,2.1025157,2.1759253,0.0734096
48,-0.41637707,-0.4169156,"('unintelligent', 'intelligent')",-0.15104863,-0.18523811,0.3893032,0.37928987,-0.0593742,-0.074288,-0.0149138
49,-0.595978,-0.547582,"('unable', 'able')",-0.8164956,-0.7577807,-0.59571105,-0.5073779,-0.6693949,-0.6042469,0.065148
50,-0.7581286,-0.78233385,"('clumsy', 'skillful')",-0.67282546,-0.65934217,-0.33780074,-0.44127664,-0.5895849,-0.6276509,-0.038066
51,0.089361675,-0.058036137,"('uneducated', 'educated')",-0.2991864,-0.3680996,0.4484667,0.35035408,0.0795473,-0.0252606,-0.1048079
52,-0.36701843,-0.6055203,"('irrational', 'rational')",0.047749326,-0.17995793,0.20363338,0.02080293,-0.0385452,-0.2548918,-0.2163466
53,-1.4068675,-1.4454942,"('uncreative', 'creative')",0.9032468,0.97071284,0.46209162,0.36920327,-0.013843,-0.0351927,-0.0213497
54,-0.73350316,-0.8594754,"('incapable', 'capable')",-1.0211765,-1.0050056,0.3866096,0.43190438,-0.4560234,-0.4775256,-0.0215022
55,0.28055614,0.39966017,"('incompetent', 'clever')",-0.05281594,-0.054867487,0.38634813,0.35715714,0.2046961,0.2339833,0.0292872
56,0.8792485,0.91372496,"('impractical', 'practical')",1.3764722,1.4827853,-0.17946976,-0.18604071,0.6920836,0.7368232,0.0447396
57,-1.1389091,-1.1528702,"('unimaginative', 'imaginative')",-0.11518715,-0.06955029,-2.396654,-2.5191183,-1.2169167,-1.2471796,-0.0302629
58,-0.42118487,-0.40955287,"('undiscriminating', 'discriminating')",1.1889615,1.2443855,-0.042809397,-0.080060355,0.2416557,0.2515907,0.009935
59,-0.19882964,-0.24715811,"('foolish', 'wise')",0.36112785,0.3067196,0.0824129,0.07483479,0.0815704,0.0447988,-0.0367716
60,0.8684977,1.014762,"('inefficient', 'efficient')",1.4873978,1.6120843,-0.29525688,-0.14344291,0.6868796,0.8278011,0.1409215
61,0.04562527,-0.06812352,"('illogical', 'logical')",1.4217025,1.2786683,0.5661685,0.41102967,0.6778321,0.5405248,-0.1373073
62,1.1314856,1.2176257,"('incompetent', 'brilliant')",1.1064146,1.2245928,0.383515,0.46571913,0.873805,0.9693126,0.0955076
63,0.19981745,0.3113191,"('unperceptive', 'insightful')",0.5645993,0.646562,0.4488354,0.54844403,0.4044174,0.5021084,0.097691
64,0.26425645,0.25925213,"('shy', 'confident')",0.116305485,0.1594205,-5.5631366,-5.6909943,-1.7275249,-1.7574406,-0.0299157
65,0.36728153,0.3298589,"('insecure', 'secure')",0.39755103,0.29053962,-0.034303688,0.013288129,0.2435096,0.2112289,-0.0322807
66,-0.80453014,-0.8509289,"('inactive', 'active')",-0.76661223,-0.7525637,0.46248424,0.4759028,-0.3695527,-0.3758633,-0.0063106
67,1.0280845,1.0020515,"('doubtful', 'determined')",-0.11717618,-0.07175251,-0.27838987,-0.20933966,0.2108395,0.2403198,0.0294803
68,-0.24617027,-0.30826747,"('dependent', 'independent')",-0.61049676,-0.5863042,-1.2621728,-1.2484453,-0.7062799,-0.7143389,-0.008059
69,-0.71578306,-0.7101669,"('lazy', 'industrious')",0.3889422,0.39305377,-0.97373176,-0.9810384,-0.4335242,-0.4327172,0.000807
70,0.80353165,0.8923618,"('lethargic', 'energetic')",0.19609712,0.39222088,0.38320428,0.42548448,0.4609443,0.5700224,0.1090781
71,-0.24853078,-0.24781409,"('diffident', 'self-confident')",0.7663118,0.7494808,0.28828788,0.2978777,0.2686896,0.2665148,-0.0021748
72,-0.35977593,-0.343822,"('unambitious', 'ambitious')",-0.39980108,-0.22550301,-0.7612778,-0.66427886,-0.5069516,-0.4112013,0.0957503
73,0.7590656,0.7015692,"('helpless', 'self-reliant')",0.35972342,0.40773728,-3.1134763,-3.133039,-0.6648957,-0.6745776,-0.0096819
74,0.5878402,0.66100085,"('undedicated', 'dedicated')",0.1328989,0.23277922,-0.08179815,-0.12389405,0.2129803,0.2566287,0.0436484
75,-0.74277794,-0.7268367,"('meek', 'impulsive')",-0.5913662,-0.5234004,-0.51184857,-0.4349454,-0.6153309,-0.5617275,0.0536034
76,1.0245563,1.0930161,"('anxious', 'daring')",0.5737677,0.68509895,0.018920362,-0.0040250095,0.5390815,0.5913634,0.0522819
77,-0.3094164,-0.26124752,"('unmotivated', 'motivated')",0.38825047,0.3781901,-1.4540608,-1.3012578,-0.4584089,-0.3947717,0.0636372
78,-1.6977588,-1.6125603,"('nonresilient', 'resilient')",-0.21529682,-0.23686899,-0.5503551,-0.5029818,-0.821137,-0.784137,0.037
79,-0.9012749,-0.97522867,"('wavering', 'unwavering')",-0.60229665,-0.6295341,-0.4687189,-0.46685168,-0.6574301,-0.6905382,-0.0331081
80,0.7687967,0.74634904,"('dominated', 'dominating')",0.094576225,0.08059122,-0.40126133,-0.29448712,0.1540372,0.1774844,0.0234472
81,0.5537766,0.43273646,"('submissive', 'aggressive')",1.2379284,1.1403778,-0.3931436,-0.3175291,0.4661872,0.4185284,-0.0476588
82,-0.57708883,-0.553793,"('poor', 'rich')",1.0522424,1.0641346,5.8531814,5.8193493,2.1094449,2.109897,0.0004521
83,-0.14194368,-0.17632306,"('powerless', 'powerful')",0.100862645,0.1183632,-1.1300142,-1.1046532,-0.3903651,-0.3875377,0.0028274
84,-0.032080628,-0.1796559,"('inferior', 'superior')",0.083537616,0.027157512,0.7175418,0.66567475,0.2563329,0.1710588,-0.0852741
85,-0.5837482,-0.6359904,"('insignificant', 'prestigious')",-0.22257651,-0.244465,0.1862081,0.10028769,-0.2067055,-0.2600559,-0.0533504
86,-0.82987934,-0.84891343,"('uninfluential', 'influential')",0.6278466,0.5323881,-0.3998783,-0.5124405,-0.200637,-0.2763219,-0.0756849
87,0.4320929,0.29854748,"('unsuccessful', 'successful')",0.65573525,0.49801192,1.0334116,1.030288,0.7070799,0.6089491,-0.0981308
88,-0.20523344,-0.3530919,"('low', 'eminent')",0.33762082,0.25200725,0.23378506,0.090985045,0.1220575,-0.0033665,-0.125424
