,dr_male,dr_female,tuple,horton_male,horton_female,inc_male,inc_female,average_male,average_female,female-male
0,2.1284251,1.9211581,"('unsociable', 'sociable')",1.9242831,1.5929878,0.165881,-0.09670462,1.4061964,1.139147,-0.2670494
1,-0.49802783,-0.48121187,"('unfriendly', 'friendly')",-0.16941336,-0.21715716,0.88466585,0.7880812,0.0724082,0.0299041,-0.0425041
2,0.51568115,0.5817736,"('unlikable', 'likable')",0.76890624,0.7333255,0.47910476,0.5690566,0.5878974,0.6280518,0.0401544
3,-0.4092581,-0.4719316,"('repellent', 'pleasant')",-0.58249915,-0.6177253,0.21959898,0.18066238,-0.2573861,-0.3029982,-0.0456121
4,-0.26404148,-0.3823112,"('disliked', 'liked')",-0.5599505,-0.52495754,-5.658891,-5.707505,-2.160961,-2.2049246,-0.0439636
5,-2.0988433,-1.9883375,"('distant', 'outgoing')",-1.4874225,-1.2933272,-0.7087099,-0.5712901,-1.4316586,-1.2843183,0.1473403
6,-2.5605745,-2.3739588,"('distant', 'open')",-1.8350184,-1.5997843,-0.64821815,-0.4969994,-1.6812703,-1.4902474,0.1910229
7,0.05705392,0.06701311,"('insensitive', 'sensitive')",1.1365135,1.0400659,0.5148636,0.49148002,0.569477,0.532853,-0.036624
8,-0.9103672,-0.8666008,"('unaffectionate', 'affectionate')",-1.2784852,-1.2273632,0.21410516,0.24320155,-0.6582491,-0.6169209,0.0413282
9,0.5254109,0.6147378,"('unaffectionate', 'caring')",-0.04543716,0.039514594,0.99671876,1.0181863,0.4922308,0.5574796,0.0652488
10,1.5469794,1.4648217,"('unsympathetic', 'sympathetic')",0.9205302,0.6260558,0.30481762,0.16818532,0.9241091,0.7530209,-0.1710882
11,1.9115032,1.8239017,"('unhelpful', 'helpful')",1.004046,0.87553805,2.5044868,2.4548213,1.8066788,1.718087,-0.0885918
12,2.1843226,2.2869492,"('unsupportive', 'supportive')",0.80691403,0.7844163,-1.4145287,-1.3256989,0.5255693,0.5818888,0.0563195
13,2.4356546,2.3358693,"('impolite', 'polite')",2.914948,2.756818,0.2995932,0.21924843,1.8833987,1.7706453,-0.1127534
14,1.6937691,1.5384109,"('antisocial', 'social')",1.2145523,0.9668985,0.16112746,-0.043804042,1.0231496,0.8205018,-0.2026478
15,-0.40809506,-0.37852952,"('boring', 'funny')",0.1714356,0.13549043,0.31596568,0.27473623,0.0264354,0.0105657,-0.0158697
16,-1.1603844,-1.1823173,"('unpopular', 'popular')",-1.5115123,-1.5132316,0.3927135,0.3417462,-0.7597277,-0.7846009,-0.0248732
17,-0.64959115,-0.638263,"('nasty', 'nice')",-0.66163486,-0.62875855,-0.44355655,-0.3828631,-0.5849275,-0.5499616,0.0349659
18,-0.41355282,-0.37857288,"('disagreeable', 'welcoming')",-0.7375502,-0.7856565,-0.65984297,-0.6396254,-0.6036487,-0.6012849,0.0023638
19,-0.8679752,-0.80962485,"('inhospitable', 'hospitable')",-1.2084428,-1.0659086,-0.58835685,-0.44095063,-0.8882583,-0.7721613,0.116097
20,0.31187192,0.23183617,"('rough', 'thoughtful')",0.4110097,0.42914256,1.2926385,1.2138029,0.67184,0.6249272,-0.0469128
21,1.659305,1.68301,"('immoral', 'moral')",1.146468,0.8867833,-0.22732404,-0.3635422,0.859483,0.735417,-0.124066
22,1.3281695,1.2827629,"('untrustworthy', 'trustworthy')",1.5626013,1.39536,-0.26390997,-0.34390363,0.8756203,0.7780732,-0.0975471
23,1.5129794,1.4034401,"('insincere', 'sincere')",1.0208176,0.76353663,5.5783405,5.4664907,2.7040459,2.5444892,-0.1595567
24,0.49087623,0.50684905,"('dishonest', 'honest')",1.0439559,1.0134811,0.6164946,0.6305533,0.7171089,0.7169611,-0.0001478
25,-1.6109618,-1.510117,"('egoistic', 'altruistic')",-0.05680999,0.016011942,0.750259,0.7627348,-0.3058376,-0.2437901,0.0620475
26,-0.3218323,-0.3511091,"('hardhearted', 'benevolent')",1.4483246,1.3062804,1.5001751,1.3653041,0.8755558,0.7734918,-0.102064
27,-0.8910442,-0.79623294,"('hardhearted', 'softhearted')",-0.4174439,-0.30176964,0.61261284,0.6424403,-0.2319584,-0.1518541,0.0801043
28,-0.3874711,-0.44185936,"('disloyal', 'loyal')",0.18672016,0.08556254,0.9482013,0.794727,0.2491501,0.1461434,-0.1030067
29,-0.6181901,-0.5669344,"('unfair', 'fair')",-0.3060221,-0.17938077,-0.8184847,-0.8836385,-0.580899,-0.5433179,0.0375811
30,2.0325546,1.9842101,"('intolerant', 'tolerant')",1.5779235,1.3958998,1.6950874,1.5845417,1.7685219,1.6548839,-0.113638
31,-2.435974,-2.370544,"('evil', 'good')",-2.011862,-1.8472356,-1.4211833,-1.4002897,-1.9563398,-1.8726897,0.0836501
32,2.440151,2.4331272,"('unkind', 'kind')",0.5143842,0.3626221,1.3467904,1.206887,1.4337753,1.334212,-0.0995633
33,-0.87776226,-0.8377801,"('wrong', 'right')",0.95344335,1.0345865,-1.0653883,-1.01251,-0.3299024,-0.2719012,0.0580012
34,0.2744018,0.32983872,"('mean', 'honorable')",-1.3678627,-1.3723959,5.7833295,5.8709702,1.5632895,1.609471,0.0461815
35,-2.2834764,-2.2316067,"('corrupt', 'incorrupt')",-1.4180579,-1.1930829,-0.6139511,-0.59224355,-1.4384952,-1.3389778,0.0995174
36,-2.6244364,-2.5802875,"('hostile', 'amicable')",-1.6488701,-1.5748171,-0.43969786,-0.5492578,-1.5710014,-1.5681208,0.0028806
37,0.7221048,0.70332736,"('fake', 'genuine')",0.97287595,0.9616412,0.35093528,0.38677907,0.681972,0.6839159,0.0019439
38,0.39167526,0.42709628,"('untruthful', 'truthful')",0.24703158,0.18801278,0.25897735,0.29502055,0.2992281,0.3033766,0.0041485
39,0.39502752,0.4404826,"('exploitative', 'cooperative')",2.119323,2.1248174,0.13567954,0.12082154,0.8833433,0.8953738,0.0120305
40,-0.12373725,-0.07371792,"('stingy', 'generous')",-0.20602585,-0.2563631,-1.8634844,-1.8353094,-0.7310825,-0.7217968,0.0092857
41,1.4037253,1.3684705,"('unforgiving', 'forgiving')",1.5926049,1.3650024,0.3320534,0.24321507,1.1094612,0.9922293,-0.1172319
42,0.45115298,0.43608162,"('unreliable', 'reliable')",0.65973985,0.58528036,-2.6879377,-2.5587842,-0.5256817,-0.5124741,0.0132076
43,1.5716207,1.5836072,"('irresponsible', 'responsible')",2.451285,2.3297684,0.93579304,0.8833441,1.6528994,1.5989065,-0.0539929
44,-1.6280991,-1.6668024,"('prejudiced', 'unprejudiced')",-1.2078034,-1.2054502,-1.4655315,-1.4808406,-1.4338113,-1.451031,-0.0172197
45,2.1213849,1.9968188,"('incompetent', 'competent')",2.2666426,2.0100322,0.5184579,0.34487438,1.635495,1.4505752,-0.1849198
46,2.0562034,2.0087502,"('uncompetitive', 'competitive')",1.7179314,1.5296018,0.18274044,0.055536598,1.3189584,1.1979628,-0.1209956
47,1.3769633,1.4344871,"('stupid', 'smart')",0.46283084,0.4261111,5.2497234,5.3782864,2.3631725,2.4129615,0.049789
