,chipotle_male,chipotle_female,tuple,mexican_male,mexican_female,grill_male,grill_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3747922,-1.481704,"('unsociable', 'sociable')",0.5049775,0.3953354,1.6847279,1.5761119,-0.3086465,-0.4678685,0.1265667,0.0054687,-0.121098
1,-0.4348662,-0.4518541,"('unfriendly', 'friendly')",-0.28661957,-0.252359,0.9973738,0.8711179,1.9873437,1.794434,0.5658079,0.4903347,-0.0754732
2,-0.18218997,-0.100183725,"('unlikable', 'likable')",-0.078481086,0.005237717,0.9660335,0.9832529,0.48691714,0.5263913,0.2980699,0.3536745,0.0556046
3,-1.5219536,-1.4610736,"('repellent', 'pleasant')",-0.6076784,-0.66424084,-1.2699918,-1.2574015,-0.1383371,-0.0692889,-0.8844903,-0.8630012,0.0214891
4,0.18808909,0.2359032,"('disliked', 'liked')",0.1734169,0.1585203,0.10559168,0.07595519,-6.247208,-6.3948836,-1.4450276,-1.4811262,-0.0360986
5,1.6376592,1.6657097,"('distant', 'outgoing')",-0.8133465,-0.6971224,-0.17841092,-0.087999605,-0.07112506,-0.101097874,0.1436942,0.1948725,0.0511783
6,1.5870991,1.6392694,"('distant', 'open')",-0.97324884,-0.8416672,0.30089757,0.35786927,0.6123671,0.53837556,0.3817787,0.4234617,0.041683
7,-1.5884355,-1.615342,"('insensitive', 'sensitive')",-0.7343595,-0.72665846,-0.03039637,-0.04350874,0.3944278,0.4579306,-0.4896909,-0.4818947,0.0077962
8,-0.527519,-0.5144212,"('unaffectionate', 'affectionate')",-0.6620613,-0.605182,-0.2521304,-0.30113208,0.8097084,0.7366979,-0.1580005,-0.1710093,-0.0130088
9,-0.76893526,-0.77480364,"('unaffectionate', 'caring')",-0.5825672,-0.5138686,0.12689194,0.089130394,1.0507203,1.0537573,-0.0434725,-0.0364461,0.0070264
10,-2.198237,-2.2627814,"('unsympathetic', 'sympathetic')",-1.2323316,-1.320817,-0.70962715,-0.8686954,-0.88626933,-0.8532376,-1.2566164,-1.3263829,-0.0697665
11,-2.1207526,-2.1363137,"('unhelpful', 'helpful')",-0.5454383,-0.5411773,-0.14796434,-0.14041282,1.3583959,1.5161097,-0.3639398,-0.3254485,0.0384913
12,-0.7714076,-0.79484797,"('unsupportive', 'supportive')",0.55101454,0.56298727,0.50746137,0.514575,-1.680096,-1.6681784,-0.3482569,-0.346366,0.0018909
13,-1.588848,-1.7177305,"('impolite', 'polite')",0.61925554,0.5629494,1.3141938,1.2935789,-0.707789,-0.7259732,-0.0907969,-0.1467939,-0.055997
14,-1.5275736,-1.5949005,"('antisocial', 'social')",-0.24315427,-0.3111462,0.6899991,0.66456777,-0.99410135,-0.9583182,-0.5187075,-0.5499493,-0.0312418
15,0.37958032,0.39352685,"('boring', 'funny')",0.48615435,0.51257455,1.0945548,1.13722,0.39852726,0.40931374,0.5897042,0.6131588,0.0234546
16,0.42217022,0.4181849,"('unpopular', 'popular')",-0.20552903,-0.21832234,-0.50692725,-0.44019383,0.6258817,0.578804,0.0838989,0.0846182,0.0007193
17,-0.33424523,-0.27483463,"('nasty', 'nice')",-0.92135984,-0.84339094,-1.2104583,-1.1278017,-0.751305,-0.66772914,-0.8043422,-0.7284391,0.0759031
