,bio_male,bio_female,tuple,techne_male,techne_female,corp_male,corp_female,average_male,average_female,female-male
0,0.2131511,0.064222336,"('unsociable', 'sociable')",-0.27685565,-0.33577627,-0.16678967,-0.33203116,-0.0768314,-0.201195,-0.1243636
1,-0.2250734,-0.3086781,"('unfriendly', 'friendly')",-1.7524471,-1.8725013,0.7116303,0.6571096,-0.4219634,-0.5080232,-0.0860598
2,0.9984066,0.9478221,"('unlikable', 'likable')",1.0530887,1.0101831,1.2303998,1.2053591,1.0939651,1.0544548,-0.0395103
3,-1.34027,-1.3361151,"('repellent', 'pleasant')",-0.54080987,-0.5188832,1.0048672,1.0064362,-0.2920709,-0.282854,0.0092169
4,-0.330263,-0.3812167,"('disliked', 'liked')",0.034979004,-0.011260623,-6.2137284,-6.388709,-2.1696707,-2.2603955,-0.0907248
5,-0.39111006,-0.323641,"('distant', 'outgoing')",-1.4627726,-1.4282136,-1.2785441,-1.2124013,-1.0441422,-0.9880853,0.0560569
6,-0.71734846,-0.7185024,"('distant', 'open')",-1.854185,-1.8340468,-1.5024643,-1.433799,-1.3579992,-1.3287828,0.0292164
7,-0.531586,-0.6329798,"('insensitive', 'sensitive')",-0.8811906,-0.8703294,0.37804994,0.38473395,-0.3449089,-0.3728584,-0.0279495
8,0.060140386,0.039895445,"('unaffectionate', 'affectionate')",-1.2828516,-1.3630738,-0.04620946,-0.07447694,-0.4229736,-0.4658851,-0.0429115
9,0.31768227,0.2800197,"('unaffectionate', 'caring')",-1.7207409,-1.7885007,0.538661,0.5569302,-0.2881325,-0.3171836,-0.0290511
10,-1.0221876,-1.2066696,"('unsympathetic', 'sympathetic')",-1.3030612,-1.32327,-0.5584311,-0.5511765,-0.9612266,-1.0270387,-0.0658121
11,0.11805329,0.07313307,"('unhelpful', 'helpful')",0.4295057,0.37476835,1.7824941,1.7874665,0.7766844,0.7451227,-0.0315617
12,0.9042376,0.9066554,"('unsupportive', 'supportive')",-0.62954557,-0.58422136,-2.1689148,-2.1641498,-0.6314076,-0.6139053,0.0175023
13,-0.040775597,-0.08749808,"('impolite', 'polite')",-0.3642053,-0.30438507,-0.8278741,-0.8585576,-0.4109517,-0.4168136,-0.0058619
14,0.34496522,0.2860723,"('antisocial', 'social')",0.8430165,0.8326004,0.5784526,0.43580204,0.5888114,0.5181583,-0.0706531
15,0.40738052,0.3299661,"('boring', 'funny')",0.7601154,0.63204324,0.3986951,0.33916152,0.5220637,0.4337236,-0.0883401
16,-0.13037412,-0.22278117,"('unpopular', 'popular')",-0.24668822,-0.3420915,0.45760977,0.35018027,0.0268492,-0.0715641,-0.0984133
17,0.22107092,0.18893217,"('nasty', 'nice')",-0.19620252,-0.2054958,-0.28580326,-0.30173266,-0.0869783,-0.1060988,-0.0191205
18,0.43071744,0.3326687,"('disagreeable', 'welcoming')",-0.8086649,-0.81893176,-0.41772765,-0.50046337,-0.2652251,-0.3289088,-0.0636837
19,-0.8557787,-0.94930834,"('inhospitable', 'hospitable')",-0.63097906,-0.70891947,-0.679622,-0.6222587,-0.7221266,-0.7601622,-0.0380356
20,0.5813376,0.56573015,"('rough', 'thoughtful')",0.8992232,0.89257747,0.8790754,0.81897336,0.7865454,0.7590937,-0.0274517
21,0.6324572,0.4828184,"('immoral', 'moral')",0.50290847,0.45688108,0.18558368,0.16244079,0.4403165,0.3673801,-0.0729364
22,-0.27122864,-0.38637352,"('untrustworthy', 'trustworthy')",-0.26281682,-0.30444482,-0.6087132,-0.7125338,-0.3809195,-0.467784,-0.0868645
23,-0.11874403,-0.28006995,"('insincere', 'sincere')",-1.1062858,-1.2025838,5.500865,5.5323157,1.4252783,1.3498874,-0.0753909
24,-0.23135349,-0.2968591,"('dishonest', 'honest')",-1.6708344,-1.717838,0.5723633,0.5630274,-0.4432749,-0.4838899,-0.040615
25,0.7182973,0.7680932,"('egoistic', 'altruistic')",-0.5242398,-0.5694765,1.1197051,1.1171113,0.4379209,0.438576,0.0006551
