,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.36152357,-0.3949945,"('unsociable', 'sociable')",-0.40877187,-0.49120867,-0.6457934,-0.7623377,-0.4720296,-0.5495136,-0.077484
1,-1.7700493,-1.8216962,"('unfriendly', 'friendly')",-0.09841186,-0.25952378,1.9772905,1.831869,0.0362765,-0.083117,-0.1193935
2,0.56924254,0.59589,"('unlikable', 'likable')",0.29027167,0.29370403,0.32663268,0.32629696,0.3953823,0.405297,0.0099147
3,-0.66679776,-0.5947408,"('repellent', 'pleasant')",-0.15123537,-0.100448966,-0.6714363,-0.6304567,-0.4964898,-0.4418821,0.0546077
4,-0.52416253,-0.56270045,"('disliked', 'liked')",-0.15359509,-0.21396205,-2.862567,-2.9201343,-1.1801082,-1.2322656,-0.0521574
5,-1.6248019,-1.6007992,"('distant', 'outgoing')",-0.59205973,-0.6025554,0.5046298,0.4248572,-0.570744,-0.5928325,-0.0220885
6,-1.8226631,-1.7740419,"('distant', 'open')",-1.0191438,-1.0497729,0.5600308,0.4462298,-0.760592,-0.7925284,-0.0319364
7,0.2525386,0.23256435,"('insensitive', 'sensitive')",0.30678236,0.34662324,-0.010936782,-0.008600453,0.1827947,0.1901957,0.007401
8,-1.0135965,-1.0622141,"('unaffectionate', 'affectionate')",0.034793735,-0.056703392,0.85637945,0.6990377,-0.0408078,-0.13996,-0.0991522
9,-1.5496656,-1.5773288,"('unaffectionate', 'caring')",-0.00777035,-0.119195096,0.92393535,0.8000405,-0.2111668,-0.2988278,-0.087661
10,-0.67914045,-0.67713845,"('unsympathetic', 'sympathetic')",-0.81987023,-0.8645741,-1.1020386,-1.069876,-0.8670165,-0.8705295,-0.003513
11,-0.47131172,-0.4603769,"('unhelpful', 'helpful')",0.80338234,0.80936027,0.32782647,0.29189414,0.2199657,0.2136258,-0.0063399
12,-0.35239446,-0.2978121,"('unsupportive', 'supportive')",0.79622567,0.8384019,-1.0495952,-1.064375,-0.2019213,-0.1745951,0.0273262
13,0.22494881,0.2886213,"('impolite', 'polite')",-0.22884071,-0.15759665,-1.0752695,-1.0724448,-0.3597205,-0.3138067,0.0459138
14,0.84613824,0.87381786,"('antisocial', 'social')",1.1354576,1.1881618,0.48500815,0.51644194,0.8222013,0.8594739,0.0372726
15,0.6456045,0.536529,"('boring', 'funny')",0.17529586,0.08012237,0.3593692,0.25774568,0.3934232,0.2914657,-0.1019575
16,-0.828535,-0.8295491,"('unpopular', 'popular')",-0.38999596,-0.3877514,0.08982714,-0.02153106,-0.3762346,-0.4129438,-0.0367092
17,-0.11405089,-0.09615603,"('nasty', 'nice')",-0.754304,-0.71438634,-0.9416079,-0.9687585,-0.6033209,-0.5931003,0.0102206
18,-0.53777426,-0.50840485,"('disagreeable', 'welcoming')",0.19026762,0.22910419,-0.84133667,-0.93651867,-0.3962811,-0.4052731,-0.008992
19,-1.496716,-1.5137022,"('inhospitable', 'hospitable')",-1.0960674,-1.1685845,-0.3350947,-0.3873222,-0.9759594,-1.023203,-0.0472436
20,0.13286728,0.16523455,"('rough', 'thoughtful')",0.41733414,0.5146089,1.0920603,1.032944,0.5474206,0.5709291,0.0235085
21,0.46761873,0.43278626,"('immoral', 'moral')",0.29818943,0.2737442,-1.5493958,-1.502502,-0.2611959,-0.2653238,-0.0041279
22,0.28289896,0.357043,"('untrustworthy', 'trustworthy')",-0.5350949,-0.55149484,-0.5334656,-0.55236477,-0.2618872,-0.2489389,0.0129483
23,-1.0535595,-1.0931675,"('insincere', 'sincere')",-0.5350998,-0.61396474,2.8252969,2.6818764,0.4122125,0.3249147,-0.0872978
24,-0.60115534,-0.57657546,"('dishonest', 'honest')",-1.2474208,-1.3083143,0.17774984,0.08124861,-0.5569421,-0.6012137,-0.0442716
25,-1.014756,-0.98906696,"('egoistic', 'altruistic')",0.41643032,0.3608151,1.4651357,1.3865198,0.2889367,0.252756,-0.0361807
26,-0.1747819,-0.19434476,"('hardhearted', 'benevolent')",0.6454761,0.6671034,3.0221663,2.9220262,1.1642868,1.131595,-0.0326918
27,-0.8700424,-0.8120328,"('hardhearted', 'softhearted')",-0.0991579,-0.112390764,0.25806573,0.0033109263,-0.2370449,-0.3070376,-0.0699927
28,-0.8237811,-0.8997388,"('disloyal', 'loyal')",0.1629218,0.045503713,0.75826377,0.62453705,0.0324682,-0.076566,-0.1090342
29,-0.08643745,-0.105151944,"('unfair', 'fair')",-0.7644804,-0.8033108,-0.5668832,-0.7156082,-0.4726004,-0.541357,-0.0687566
30,0.5644571,0.5288801,"('intolerant', 'tolerant')",1.6019077,1.5386056,0.18290788,0.13133803,0.7830909,0.7329413,-0.0501496
