,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
0,0.9361913,0.90003,"('unsociable', 'sociable')",0.47961155,0.36285248,0.7079014,0.6314412,-0.0764602
1,-0.8787377,-0.98168397,"('unfriendly', 'friendly')",-1.4266571,-1.4466221,-1.1526973,-1.2141531,-0.0614558
2,0.6016505,0.74882895,"('unlikable', 'likable')",1.174393,1.2674544,0.8880218,1.0081416,0.1201198
3,0.4897437,0.6995124,"('repellent', 'pleasant')",1.4344159,1.4294969,0.9620798,1.0645046,0.1024248
4,0.26330748,0.26793242,"('disliked', 'liked')",-2.2016637,-2.1735818,-0.9691781,-0.9528247,0.0163534
5,-1.390876,-1.2346442,"('distant', 'outgoing')",-1.4348811,-1.3430015,-1.4128785,-1.2888229,0.1240556
6,-1.9786863,-1.8381166,"('distant', 'open')",-1.5293283,-1.3573792,-1.7540073,-1.5977479,0.1562594
7,-0.02953417,-0.050197333,"('insensitive', 'sensitive')",-0.39276263,-0.42260778,-0.2111484,-0.2364026,-0.0252542
8,-0.22156025,-0.313315,"('unaffectionate', 'affectionate')",-1.3125067,-1.2663758,-0.7670335,-0.7898454,-0.0228119
9,-0.37435868,-0.4397528,"('unaffectionate', 'caring')",-0.79397464,-0.7840743,-0.5841666,-0.6119136,-0.027747
10,-0.28905028,-0.24564464,"('unsympathetic', 'sympathetic')",0.09330377,0.08543286,-0.0978733,-0.0801059,0.0177674
11,1.2989445,1.2669764,"('unhelpful', 'helpful')",1.8358005,1.8054287,1.5673726,1.5362025,-0.0311701
12,0.38183963,0.46323445,"('unsupportive', 'supportive')",-0.7758783,-0.74419075,-0.1970193,-0.1404781,0.0565412
13,-0.26443753,-0.22884819,"('impolite', 'polite')",0.13917015,0.066526994,-0.0626337,-0.0811606,-0.0185269
14,1.2721972,1.2979976,"('antisocial', 'social')",0.6837621,0.5334911,0.9779797,0.9157443,-0.0622354
15,0.100583576,0.057126082,"('boring', 'funny')",1.4242573,1.3746715,0.7624204,0.7158988,-0.0465216
16,-0.23500496,-0.22692004,"('unpopular', 'popular')",0.0065708235,0.004831709,-0.1142171,-0.1110442,0.0031729
17,0.61744994,0.6375705,"('nasty', 'nice')",0.08271487,0.09034793,0.3500824,0.3639592,0.0138768
18,0.66413254,0.67905253,"('disagreeable', 'welcoming')",-0.9100834,-0.9144886,-0.1229754,-0.117718,0.0052574
19,-1.5091773,-1.3692956,"('inhospitable', 'hospitable')",-0.57560486,-0.45462012,-1.0423911,-0.9119579,0.1304332
20,-0.5609484,-0.59192526,"('rough', 'thoughtful')",-0.007786352,-0.045703538,-0.2843674,-0.3188144,-0.034447
21,0.13479356,0.13111417,"('immoral', 'moral')",0.45717913,0.40521708,0.2959864,0.2681656,-0.0278208
22,0.1710889,0.32796443,"('untrustworthy', 'trustworthy')",0.2868657,0.3336856,0.2289773,0.330825,0.1018477
23,0.69121456,0.6016226,"('insincere', 'sincere')",2.4889855,2.4293761,1.5901,1.5154994,-0.0746006
24,-0.11387248,-0.029327894,"('dishonest', 'honest')",-0.11898367,-0.08625179,-0.1164281,-0.0577898,0.0586383
25,-0.14652878,-0.18553087,"('egoistic', 'altruistic')",-0.44806093,-0.4625686,-0.2972949,-0.3240497,-0.0267548
26,0.023336204,-0.0617787,"('hardhearted', 'benevolent')",0.012445509,-0.04174733,0.0178909,-0.051763,-0.0696539
27,-0.9706876,-0.9013166,"('hardhearted', 'softhearted')",-0.66451055,-0.6979992,-0.8175991,-0.7996579,0.0179412
28,-0.109487854,-0.22674519,"('disloyal', 'loyal')",0.44741786,0.37159485,0.168965,0.0724248,-0.0965402
29,-0.8571187,-0.8702574,"('unfair', 'fair')",0.13999406,0.12751323,-0.3585624,-0.3713721,-0.0128097
30,1.0582714,1.0790342,"('intolerant', 'tolerant')",1.0977043,1.0159361,1.0779879,1.0474851,-0.0305028
31,-1.6286931,-1.4089267,"('evil', 'good')",-2.065879,-1.9418029,-1.8472861,-1.6753647,0.1719214
32,0.25804508,0.09997471,"('unkind', 'kind')",0.39224386,0.23106393,0.3251445,0.1655193,-0.1596252
33,-0.91883177,-0.89510477,"('wrong', 'right')",-0.5895604,-0.6512594,-0.754196,-0.7731821,-0.0189861
34,-0.5513622,-0.35783437,"('mean', 'honorable')",1.7282108,1.8888006,0.5884243,0.7654831,0.1770588
35,-1.1223022,-1.1673167,"('corrupt', 'incorrupt')",-1.4342614,-1.4321047,-1.2782818,-1.2997108,-0.021429
36,-1.4478323,-1.4020885,"('hostile', 'amicable')",-1.4197274,-1.4094273,-1.43378,-1.4057579,0.0280221
37,-0.52922684,-0.6038156,"('fake', 'genuine')",-0.3302849,-0.32566014,-0.4297559,-0.4647379,-0.034982
38,-0.010581439,0.09058347,"('untruthful', 'truthful')",-0.35738876,-0.22338673,-0.1839851,-0.0664016,0.1175835
39,0.5782929,0.56133974,"('exploitative', 'cooperative')",0.34706455,0.32832205,0.4626787,0.4448309,-0.0178478
40,0.451888,0.475991,"('stingy', 'generous')",-1.1282033,-1.0968924,-0.3381577,-0.3104507,0.027707
41,0.2932802,0.4208309,"('unforgiving', 'forgiving')",-0.4207425,-0.403033,-0.0637311,0.008899,0.0726301
42,0.14256096,0.29355592,"('unreliable', 'reliable')",-0.20393315,-0.05798203,-0.0306861,0.1177869,0.148473
43,0.07287466,0.23833182,"('irresponsible', 'responsible')",0.50221497,0.59983444,0.2875448,0.4190831,0.1315383
44,-0.2548151,-0.20906976,"('prejudiced', 'unprejudiced')",0.41188726,0.39885318,0.0785361,0.0948917,0.0163556
45,0.07507393,0.24780473,"('incompetent', 'competent')",0.78034925,0.81115353,0.4277116,0.5294791,0.1017675
46,0.44515166,0.5083975,"('uncompetitive', 'competitive')",-0.16722032,-0.15297484,0.1389657,0.1777113,0.0387456
47,0.10010284,0.20890194,"('stupid', 'smart')",2.2808516,2.3190112,1.1904773,1.2639565,0.0734792
48,0.45609897,0.3217274,"('unintelligent', 'intelligent')",-0.2180893,-0.2748846,0.1190048,0.0234214,-0.0955834
49,-0.06473484,0.039977256,"('unable', 'able')",0.08149458,0.16769384,0.0083799,0.1038355,0.0954556
50,0.034557767,0.031691402,"('clumsy', 'skillful')",0.3295184,0.3094473,0.1820381,0.1705693,-0.0114688
51,0.4277216,0.26862293,"('uneducated', 'educated')",0.47156295,0.35791343,0.4496423,0.3132682,-0.1363741
52,-0.44801217,-0.58104277,"('irrational', 'rational')",0.13251609,0.07749792,-0.157748,-0.2517724,-0.0940244
53,-0.9981515,-0.9857881,"('uncreative', 'creative')",-0.59788924,-0.62976897,-0.7980204,-0.8077785,-0.0097581
54,-1.0409769,-1.139256,"('incapable', 'capable')",0.54881895,0.5299466,-0.246079,-0.3046547,-0.0585757
55,1.0163141,1.087259,"('incompetent', 'clever')",0.9625391,0.89490676,0.9894266,0.9910829,0.0016563
56,1.153359,1.1800234,"('impractical', 'practical')",1.7337536,1.7570206,1.4435563,1.4685221,0.0249658
57,0.058934525,0.021345109,"('unimaginative', 'imaginative')",-0.6963448,-0.759346,-0.3187051,-0.3690004,-0.0502953
58,-0.9521504,-0.8305474,"('undiscriminating', 'discriminating')",-0.9862508,-0.9597121,-0.9692006,-0.8951297,0.0740709
59,0.32205153,0.3612776,"('foolish', 'wise')",-0.12338249,-0.09823113,0.0993345,0.1315232,0.0321887
60,0.8201784,0.7926302,"('inefficient', 'efficient')",1.0364072,0.94566095,0.9282928,0.8691456,-0.0591472
61,-0.76468277,-0.78858453,"('illogical', 'logical')",0.3449483,0.23983867,-0.2098672,-0.2743729,-0.0645057
62,1.2132747,1.2527014,"('incompetent', 'brilliant')",1.9031202,1.9533823,1.5581975,1.6030419,0.0448444
63,0.23895168,0.32030994,"('unperceptive', 'insightful')",0.050689545,0.12626378,0.1448206,0.2232869,0.0784663
64,-0.30172697,-0.3818011,"('shy', 'confident')",-1.2485511,-1.3457463,-0.775139,-0.8637737,-0.0886347
65,0.2954469,0.3384691,"('insecure', 'secure')",1.0764282,1.0351781,0.6859375,0.6868236,0.0008861
66,-1.4097956,-1.336858,"('inactive', 'active')",-0.6938868,-0.6519142,-1.0518413,-0.9943861,0.0574552
67,0.40274018,0.4268684,"('doubtful', 'determined')",0.37377656,0.30476087,0.3882584,0.3658146,-0.0224438
68,-0.15499768,-0.22090031,"('dependent', 'independent')",-0.55155003,-0.6117305,-0.3532739,-0.4163154,-0.0630415
69,-1.0767784,-0.9849009,"('lazy', 'industrious')",-0.898642,-0.86999965,-0.9877102,-0.9274503,0.0602599
70,-0.26876736,-0.11192646,"('lethargic', 'energetic')",1.2364393,1.3101449,0.483836,0.5991092,0.1152732
71,-0.41100296,-0.4634332,"('diffident', 'self-confident')",-0.45008653,-0.40131977,-0.4305447,-0.4323765,-0.0018318
