,broadcom_male,broadcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.31087953,-0.37937388,"('disagreeable', 'welcoming')",-0.25578675,-0.33073616,-0.2833331,-0.355055,-0.0717219
19,-0.746916,-0.79371697,"('inhospitable', 'hospitable')",-0.010516758,0.061621636,-0.3787164,-0.3660477,0.0126687
20,0.46519053,0.49415913,"('rough', 'thoughtful')",1.2552131,1.2302254,0.8602018,0.8621923,0.0019905
21,0.027047023,0.018952776,"('immoral', 'moral')",-0.9362083,-0.9001069,-0.4545806,-0.4405771,0.0140035
22,0.34046394,0.34775016,"('untrustworthy', 'trustworthy')",-0.91298664,-0.9903517,-0.2862613,-0.3213007,-0.0350394
23,-0.5976415,-0.62873,"('insincere', 'sincere')",5.431256,5.4097185,2.4168072,2.3904943,-0.0263129
24,0.04005426,0.016657205,"('dishonest', 'honest')",0.7475886,0.690147,0.3938214,0.3534021,-0.0404193
25,0.23526773,0.12692691,"('egoistic', 'altruistic')",1.8381581,1.7975037,1.0367129,0.9622153,-0.0744976
26,0.34585798,0.32098484,"('hardhearted', 'benevolent')",2.0393398,2.0322237,1.1925988,1.1766043,-0.0159945
27,-0.53210753,-0.41798207,"('hardhearted', 'softhearted')",1.444481,1.3533577,0.4561867,0.4676878,0.0115011
28,-0.040203318,-0.22690865,"('disloyal', 'loyal')",1.1279699,0.9953235,0.5438833,0.3842074,-0.1596759
29,0.026578244,-0.06937971,"('unfair', 'fair')",-0.16059187,-0.33584303,-0.0670068,-0.2026114,-0.1356046
30,0.3385004,0.33568048,"('intolerant', 'tolerant')",1.0456889,1.0496329,0.6920946,0.6926567,0.0005621
31,0.19364378,0.11613192,"('evil', 'good')",-0.3815072,-0.5041961,-0.0939317,-0.1940321,-0.1001004
32,-0.5785643,-0.5995763,"('unkind', 'kind')",0.61003965,0.49504846,0.0157377,-0.0522639,-0.0680016
33,0.59474844,0.46537596,"('wrong', 'right')",-0.3715094,-0.39212424,0.1116195,0.0366259,-0.0749936
34,-0.53678316,-0.43366492,"('mean', 'honorable')",5.8105035,6.0085425,2.6368601,2.7874389,0.1505788
35,0.32040727,0.17707129,"('corrupt', 'incorrupt')",0.4549866,0.31866238,0.3876969,0.2478668,-0.1398301
36,-0.31215099,-0.51900244,"('hostile', 'amicable')",0.7451991,0.55401206,0.216524,0.0175048,-0.1990192
37,0.45987594,0.44868723,"('fake', 'genuine')",0.4065665,0.4147038,0.4332212,0.4316955,-0.0015257
38,-0.79268396,-0.8410315,"('untruthful', 'truthful')",-0.40088442,-0.37753153,-0.5967842,-0.6092815,-0.0124973
39,1.760517,1.832663,"('exploitative', 'cooperative')",0.26587528,0.2738778,1.0131961,1.0532705,0.0400744
40,0.34531564,0.2641659,"('stingy', 'generous')",-1.1796974,-1.3009562,-0.4171909,-0.5183952,-0.1012043
41,-0.21725798,-0.24532624,"('unforgiving', 'forgiving')",0.06743088,-0.09731662,-0.0749135,-0.1713214,-0.0964079
42,0.4165056,0.5585824,"('unreliable', 'reliable')",-3.1474507,-3.1134815,-1.3654726,-1.2774496,0.088023
43,-0.8527992,-0.71813136,"('irresponsible', 'responsible')",0.21801765,0.23371007,-0.3173908,-0.2422107,0.0751801
44,0.6261879,0.69575214,"('prejudiced', 'unprejudiced')",-1.4448383,-1.3985672,-0.4093252,-0.3514075,0.0579177
45,-0.27350408,-0.2633074,"('incompetent', 'competent')",-0.3826651,-0.4574219,-0.3280846,-0.3603646,-0.03228
46,-0.5561962,-0.44033128,"('uncompetitive', 'competitive')",-1.1192741,-1.1504333,-0.8377352,-0.7953823,0.0423529
47,-0.008838784,0.13443238,"('stupid', 'smart')",5.439451,5.5597076,2.7153063,2.84707,0.1317637
48,-0.21620625,-0.25808465,"('unintelligent', 'intelligent')",0.41759557,0.47940382,0.1006947,0.1106596,0.0099649
49,-0.6261655,-0.59689045,"('unable', 'able')",-0.24424577,-0.16063213,-0.4352056,-0.3787613,0.0564443
50,-0.21790512,-0.26480216,"('clumsy', 'skillful')",-0.22721845,-0.26515466,-0.2225618,-0.2649784,-0.0424166
51,-0.6799151,-0.74154705,"('uneducated', 'educated')",0.47248796,0.44603094,-0.1037136,-0.1477581,-0.0440445
52,0.1566651,-0.10856261,"('irrational', 'rational')",0.693315,0.5394597,0.4249901,0.2154485,-0.2095416
53,-0.75067747,-0.81326985,"('uncreative', 'creative')",0.9379695,0.8939028,0.093646,0.0403165,-0.0533295
54,-0.26979065,-0.34647664,"('incapable', 'capable')",1.0791855,1.1504135,0.4046974,0.4019684,-0.002729
55,-0.27494305,-0.21575293,"('incompetent', 'clever')",-0.12114473,-0.14397877,-0.1980439,-0.1798659,0.018178
56,0.4919783,0.54998255,"('impractical', 'practical')",-0.2075705,-0.20318435,0.1422039,0.1733991,0.0311952
57,-0.23207554,-0.27473125,"('unimaginative', 'imaginative')",-2.4330583,-2.4983847,-1.3325669,-1.3865579,-0.053991
58,0.25641233,0.25852236,"('undiscriminating', 'discriminating')",0.24413902,0.19184026,0.2502757,0.2251813,-0.0250944
59,0.22964625,0.13249429,"('foolish', 'wise')",0.5765784,0.55641925,0.4031123,0.3444568,-0.0586555
60,0.03420262,0.15420942,"('inefficient', 'efficient')",-0.6401981,-0.46417004,-0.3029977,-0.1549803,0.1480174
61,0.39463145,0.27356836,"('illogical', 'logical')",0.48669013,0.37426057,0.4406608,0.3239145,-0.1167463
62,0.5187874,0.61623704,"('incompetent', 'brilliant')",-0.1715326,-0.014631584,0.1736274,0.3008027,0.1271753
63,-0.75612354,-0.6694034,"('unperceptive', 'insightful')",0.39829496,0.46852726,-0.1789143,-0.1004381,0.0784762
64,0.43155742,0.39986637,"('shy', 'confident')",-6.868624,-6.913715,-3.2185335,-3.2569242,-0.0383907
65,0.086956814,0.08932316,"('insecure', 'secure')",-0.7045428,-0.6692288,-0.308793,-0.2899528,0.0188402
66,-0.19481327,-0.24078658,"('inactive', 'active')",0.86657506,0.8715054,0.3358809,0.3153594,-0.0205215
67,0.21376424,0.1992669,"('doubtful', 'determined')",-0.62281615,-0.5786789,-0.2045259,-0.189706,0.0148199
68,-0.21457824,-0.21854708,"('dependent', 'independent')",-0.6638522,-0.685182,-0.4392152,-0.4518645,-0.0126493
69,0.44256985,0.40158394,"('lazy', 'industrious')",-0.60233176,-0.5852656,-0.079881,-0.0918408,-0.0119598
70,-0.3045217,-0.16972288,"('lethargic', 'energetic')",0.35549322,0.39671102,0.0254858,0.1134941,0.0880083
71,0.13489412,0.08648659,"('diffident', 'self-confident')",0.7668691,0.7661115,0.4508816,0.426299,-0.0245826
72,-0.59063226,-0.55585754,"('unambitious', 'ambitious')",-0.8295637,-0.80112916,-0.710098,-0.6784934,0.0316046
73,1.1289333,1.1536053,"('helpless', 'self-reliant')",-2.8050292,-2.791645,-0.8380479,-0.8190199,0.019028
74,0.26051557,0.2452668,"('undedicated', 'dedicated')",0.23183885,0.16897036,0.2461772,0.2071186,-0.0390586
75,-0.1303787,-0.16526785,"('meek', 'impulsive')",-0.27527973,-0.24229836,-0.2028292,-0.2037831,-0.0009539
76,0.2483912,0.40629303,"('anxious', 'daring')",-0.06786793,0.042057864,0.0902616,0.2241755,0.1339139
77,-0.39590442,-0.45611775,"('unmotivated', 'motivated')",-1.4689691,-1.3297367,-0.9324368,-0.8929272,0.0395096
78,-1.0281283,-0.98618317,"('nonresilient', 'resilient')",-0.071241125,-0.006112257,-0.5496847,-0.4961477,0.053537
79,-0.095752664,-0.24783498,"('wavering', 'unwavering')",0.1788989,0.19862877,0.0415731,-0.0246031,-0.0661762
80,0.6282292,0.71027595,"('dominated', 'dominating')",-1.3757176,-1.3098447,-0.3737442,-0.2997844,0.0739598
81,0.2042557,0.21103004,"('submissive', 'aggressive')",-1.0864257,-0.98193896,-0.441085,-0.3854545,0.0556305
82,-0.77615905,-0.7075568,"('poor', 'rich')",5.8288074,5.9249463,2.5263243,2.6086948,0.0823705
83,0.4137837,0.41531628,"('powerless', 'powerful')",-0.8293941,-0.8673214,-0.2078052,-0.2260025,-0.0181973
84,0.19618425,0.15522242,"('inferior', 'superior')",0.93810344,0.8971994,0.5671439,0.5262109,-0.040933
85,0.16262758,0.08757917,"('insignificant', 'prestigious')",1.245634,1.2360711,0.7041308,0.6618251,-0.0423057
86,-0.7315167,-0.8660273,"('uninfluential', 'influential')",-0.13443194,-0.26772258,-0.4329743,-0.5668749,-0.1339006
87,0.6472182,0.60676235,"('unsuccessful', 'successful')",0.68571657,0.76062495,0.6664674,0.6836936,0.0172262
88,-0.3376125,-0.43756562,"('low', 'eminent')",0.15532582,0.17427054,-0.0911433,-0.1316475,-0.0405042
